topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
places_country,Denmark,head of state,Frederik X of Denmark,Who is the head of state of Denmark?,Queen Margrethe II,0.0,"['Frederik X of Denmark', 'Queen Margrethe II', 'Christian IX of Denmark', 'Harald Bluetooth']",Who holds the position of head of state in Denmark?,A. Christian IX of Denmark  B. Harald Bluetooth  C. Frederik X of Denmark  D. Queen Margrethe II,C,Is Frederik X of Denmark the head of state of Denmark?,Is Queen Margrethe II the head of state of Denmark?,What is the capital city of Denmark?,Of which country is Frederik X of Denmark the head of state?,Who is the spouse of the head of state of Denmark?,"Henrik, Prince Consort of Denmark",Which country was the spouse of the head of state of Denmark born in?,France,What is the capital city of the country where the spouse of the head of state of Denmark was born?,Paris,Which river flows through the capital city of the country where the spouse of the head of state of Denmark was born?,Seine,Into which body of water does the river that flows through the capital city of the country where the spouse of the head of state of Denmark was born empty?,English Channel
places_country,Jordan,head of government,Bisher Al-Khasawneh,Who is the head of government of Jordan?,Prime Minister,0.0,"['Bisher Al-Khasawneh', 'Prime Minister', 'Omar Razzaz', 'Abdullah Ensour']",Who serves as the head of government in Jordan?,A. Bisher Al-Khasawneh  B. Omar Razzaz  C. Prime Minister  D. Abdullah Ensour,A,Is Bisher Al-Khasawneh the head of government of Jordan?,Is Prime Minister the head of government of Jordan?,What is the capital city of Jordan?,Who is Bisher Al-Khasawneh the head of government of?,Who is the spouse of the head of government of Jordan?,Rania Al-Abdullah,Which university did the spouse of the head of government of Jordan attend for their undergraduate studies?,The American University in Cairo,In which city is the university that the spouse of the head of government of Jordan attended located?,Cairo,In which country is the city located where the university that the spouse of the head of government of Jordan attended is situated?,Egypt,On which continent is the country located where the city is situated that contains the university the spouse of the head of government of Jordan attended?,Africa
places_country,Malta,religion or worldview,Christianity,What is the religion or worldview of Malta?,Catholic,0.0,"['Christianity', 'Catholic', 'Islam', 'Judaism']",What is the predominant religion or worldview in Malta?,A. Islam  B. Catholic  C. Christianity  D. Judaism,C,Is Christianity the religion or worldview of Malta?,Is Catholic the religion or worldview of Malta?,What is the official language of Malta?,Which country has Christianity as its religion or worldview?,What is the predominant religion or worldview in Malta?,Roman Catholicism,Who is the head of the predominant religion in Malta?,The Pope,In which city does the head of the predominant religion in Malta reside?,Vatican City,What is the official language of the city where the head of the predominant religion in Malta resides?,Italian,Which country surrounds the city where the head of the predominant religion in Malta resides?,Italy
places_country,Eritrea,highest point,Emba Soira,Who is the highest point of Eritrea?,Mount Denakil,0.0,"['Emba Soira', 'Mount Denakil', 'Mount Kilimanjaro', 'Mount Everest']",What is the name of the highest point in Eritrea?,A. Mount Denakil  B. Emba Soira  C. Mount Everest  D. Mount Kilimanjaro,B,Is Emba Soira the highest point of Eritrea?,Is Mount Denakil the highest point of Eritrea?,What is the capital city of Eritrea?,Which country has Emba Soira as its highest point?,What is the name of the mountain that is the highest point in Eritrea?,Mount Soira,In which mountain range is the highest point of Eritrea located?,Ethiopian Highlands,Which country shares the Ethiopian Highlands with Eritrea?,Ethiopia,What is the capital city of the country that shares the Ethiopian Highlands with Eritrea?,Addis Ababa,Which river flows through the capital city of the country that shares the Ethiopian Highlands with Eritrea?,Awash River
places_country,Republic of China,head of government,Cho Jung-tai,Who is the head of government of Republic of China?,Tsai Ing-wen,0.0,"['Cho Jung-tai', 'Tsai Ing-wen', 'Ma Ying-jeou', 'Eric Chu']",Who serves as the head of government for the Republic of China?,A. Tsai Ing-wen  B. Ma Ying-jeou  C. Cho Jung-tai  D. Eric Chu,C,Is Cho Jung-tai the head of government of the Republic of China?,Is Tsai Ing-wen the head of government of the Republic of China?,What is the official language of the Republic of China?,Who is the head of government that Cho Jung-tai serves for?,Who is the spouse of the head of government of the Republic of China?,Christine Chow Ma,Which university did the spouse of the head of government of the Republic of China attend for their undergraduate studies?,National Taiwan University,In which city is the university that the spouse of the head of government of the Republic of China attended located?,Taipei,In which country is the city located where the university that the spouse of the head of government of the Republic of China attended is situated?,Taiwan,What is the official language of the country where the city is located that contains the university the spouse of the head of government of the Republic of China attended?,Mandarin Chinese
places_country,Sweden,named after,Swedes,What was Sweden named after?,"Sweden - after the Old Norse name ""Svealand""",0.0,"['Swedes', ""Sweden - after the Old Norse name 'Svealand'"", 'Vikings', 'Scandinavians']",After whom was Sweden named?,"A. Swedes  B. Vikings  C. Sweden - after the Old Norse name ""Svealand""  D. Scandinavians",A,Was Sweden named after Swedes?,Was Sweden named after Sweden - after the Old Norse name 'Svealand'?,What is the capital city of Sweden?,Who were Swedes named after?,Who was Sweden named after?,The Swedes,What is the origin of the name of the people Sweden was named after?,Old Norse,Which language family does the Old Norse language belong to?,Germanic,What is the broader language family that the Germanic languages are a part of?,Indo-European,Which region is considered the origin of the Indo-European language family?,Eurasian Steppe
places_country,Republic of the Congo,central bank,Bank of Central African States,What is the central bank of Republic of the Congo?,Banque Centrale du Congo,0.0,"['Bank of Central African States', 'Banque Centrale du Congo', 'Central Bank of West African States', 'African Development Bank']",Which institution serves as the central bank for the Republic of the Congo?,A. African Development Bank  B. Central Bank of West African States  C. Bank of Central African States  D. Banque Centrale du Congo,C,Is the Bank of Central African States the central bank of the Republic of the Congo?,Is the Banque Centrale du Congo the central bank of the Republic of the Congo?,What is the official language of the Republic of the Congo?,Which country is served by the Bank of Central African States as its central bank?,What is the name of the central bank of the Republic of the Congo?,Bank of Central African States,In which city is the headquarters of the central bank of the Republic of the Congo located?,Yaoundé,In which country is the city located where the headquarters of the central bank of the Republic of the Congo is situated?,Cameroon,What is the official language of the country where the city is located that hosts the headquarters of the central bank of the Republic of the Congo?,French,What is the currency used in the country where the city is located that hosts the headquarters of the central bank of the Republic of the Congo?,Central African CFA franc
places_country,Thailand,official observer status in organisation,Organisation of Islamic Cooperation,What is the official observer status in organisation of Thailand?,Observer,0.0,"['Organisation of Islamic Cooperation', 'Observer', 'United Nations', 'ASEAN']",Which organisation does Thailand have official observer status in?,A. Observer  B. United Nations  C. ASEAN  D. Organisation of Islamic Cooperation,D,Does Thailand have official observer status in the Organisation of Islamic Cooperation?,Does Thailand have official observer status in Observer?,What is the capital city of Thailand?,Which country has official observer status in the Organisation of Islamic Cooperation?,Which organization granted Thailand official observer status?,Arctic Council,In which year did Thailand receive official observer status in the Arctic Council?,2013,Which country is the current chair of the Arctic Council as of 2023?,Norway,What is the capital city of the country that is the current chair of the Arctic Council as of 2023?,Oslo,What is the population of the capital city of the country that is the current chair of the Arctic Council as of 2023?,"Approximately 700,000"
places_country,Angola,head of government,João Lourenço,Who is the head of government of Angola?,José Eduardo dos Santos,0.0,"['João Lourenço', 'José Eduardo dos Santos', 'Manuel Vicente', 'Fernando da Piedade Dias dos Santos']",Who serves as the head of government in Angola?,A. Manuel Vicente  B. José Eduardo dos Santos  C. Fernando da Piedade Dias dos Santos  D. João Lourenço,D,Is João Lourenço the head of government of Angola?,Is José Eduardo dos Santos the head of government of Angola?,What is the capital city of Angola?,Who is João Lourenço the head of government of?,Who is the spouse of the head of government of Angola?,Ana Afonso Dias Lourenço,Which university did the spouse of the head of government of Angola attend?,Agostinho Neto University,In which city is the university that the spouse of the head of government of Angola attended located?,Luanda,In which province is the city located where the university that the spouse of the head of government of Angola attended is situated?,Luanda Province,In which country is the province located where the city is situated that contains the university the spouse of the head of government of Angola attended?,Angola
places_country,Cook Islands,capital,Avarua,What is the capital of Cook Islands?,Rarotonga,0.0,"['Avarua', 'Rarotonga', 'Nassau', 'Suva']",Can you tell me the capital of the Cook Islands?,A. Rarotonga  B. Nassau  C. Avarua  D. Suva,C,Is the capital of the Cook Islands Avarua?,Is the capital of the Cook Islands Rarotonga?,What is the official language spoken in the Cook Islands?,Which country has Avarua as its capital?,What is the population of the capital of the Cook Islands?,"13,007",What is the main language spoken in the capital of the Cook Islands?,Cook Islands Māori,What is the currency used in the capital of the Cook Islands?,New Zealand Dollar,Which ocean is the capital of the Cook Islands located in?,Pacific Ocean,What is the name of the largest island in the ocean where the capital of the Cook Islands is located?,New Guinea
places_country,France,railway traffic side,right,What is the railway traffic side of France?,SNCF,0.0,"['right', 'SNCF', 'left', 'center']",On which side does railway traffic operate in France?,A. center  B. SNCF  C. right  D. left,C,Is the railway traffic side of France the right?,Is the railway traffic side of France SNCF?,What is the capital city of France?,In which country is the railway traffic side the right?,Which country has the same railway traffic side as France?,Italy,What is the capital city of the country that has the same railway traffic side as France?,Rome,Which famous historical landmark is located in the capital city of the country that has the same railway traffic side as France?,Colosseum,In which year was the famous historical landmark located in the capital city of the country that has the same railway traffic side as France completed?,80 AD,Who was the Roman Emperor when the famous historical landmark located in the capital city of the country that has the same railway traffic side as France was completed?,Titus
places_country,Turkey,central bank,Central Bank of the Republic of Turkey,What is the central bank of Turkey?,Central Bank of Turkey,0.0,"['Central Bank of the Republic of Turkey', 'Central Bank of Turkey', 'Turkish National Bank', 'Bank of Turkey']",Which institution serves as the central bank of Turkey?,A. Central Bank of the Republic of Turkey  B. Central Bank of Turkey  C. Turkish National Bank  D. Bank of Turkey,A,Is the Central Bank of the Republic of Turkey the central bank of Turkey?,Is the Central Bank of Turkey the central bank of Turkey?,What is the capital city of Turkey?,Which country is served by the Central Bank of the Republic of Turkey?,Who is the governor of the central bank of Turkey?,Hafize Gaye Erkan,Which university did the governor of the central bank of Turkey attend for their undergraduate studies?,Boğaziçi University,In which city is the university that the governor of the central bank of Turkey attended located?,Istanbul,In which country is the city located where the university that the governor of the central bank of Turkey attended is situated?,Turkey,What is the population of the country where the city is located that contains the university the governor of the central bank of Turkey attended?,Approximately 84 million
places_country,Montenegro,legislative body,Parliament of Montenegro,What is the legislative body of Montenegro?,Assembly,0.0,"['Parliament of Montenegro', 'Assembly', 'Senate', 'House of Representatives']",Which legislative body governs Montenegro?,A. Parliament of Montenegro  B. Assembly  C. House of Representatives  D. Senate,A,Is the legislative body of Montenegro the Parliament of Montenegro?,Is the legislative body of Montenegro the Assembly?,What is the capital city of Montenegro?,Which country has the Parliament of Montenegro as its legislative body?,Who is the current president of the legislative body of Montenegro?,Aleksa Bečić,Which political party does the current president of the legislative body of Montenegro belong to?,Democratic Montenegro,Who is the founder of the political party that the current president of the legislative body of Montenegro belongs to?,Aleksa Bečić,In which year was the political party founded by the current president of the legislative body of Montenegro established?,2015,In which city was the political party founded by the current president of the legislative body of Montenegro established?,Podgorica
places_country,Malawi,head of government,Lazarus Chakwera,Who is the head of government of Malawi?,Peter Mutharika,0.0,"['Lazarus Chakwera', 'Peter Mutharika', 'Joyce Banda', 'Bingu wa Mutharika']",Who serves as the head of government in Malawi?,A. Peter Mutharika  B. Joyce Banda  C. Lazarus Chakwera  D. Bingu wa Mutharika,C,Is Lazarus Chakwera the head of government of Malawi?,Is Peter Mutharika the head of government of Malawi?,What is the capital city of Malawi?,Who is governed by Lazarus Chakwera?,Who is the spouse of the head of government of Malawi?,Monica Chakwera,Which university did the spouse of the head of government of Malawi attend for their undergraduate studies?,University of Malawi,In which city is the university that the spouse of the head of government of Malawi attended located?,Zomba,In which region is the city located where the university that the spouse of the head of government of Malawi attended is situated?,Southern Region,In which country is the region located where the city is situated that contains the university the spouse of the head of government of Malawi attended?,Malawi
places_country,Sweden,anthem,"Du gamla, du fria",Who does Sweden anthem?,Sweden: ABBA,0.0,"['Du gamla, du fria', 'Sweden: ABBA', 'The Star-Spangled Banner', 'God Save the Queen']",What is the national anthem of Sweden?,"A. The Star-Spangled Banner  B. God Save the Queen  C. Du gamla, du fria  D. Sweden: ABBA",C,"Is the national anthem of Sweden 'Du gamla, du fria'?",Is the national anthem of Sweden 'Sweden: ABBA'?,What is the capital city of Sweden?,"Which country's anthem is 'Du gamla, du fria'?",Who composed the anthem of Sweden?,Richard Dybeck,In which year was the anthem of Sweden composed?,1844,Which Swedish king was reigning when the anthem of Sweden was composed?,Oscar I,Who was the predecessor of the Swedish king reigning when the anthem of Sweden was composed?,Charles XIV John,Which country was the predecessor of the Swedish king reigning when the anthem of Sweden was composed originally from?,France
places_country,Solomon Islands,highest point,Mount Popomanaseu,What is the highest point of Solomon Islands?,Mount Taro,0.0,"['Mount Popomanaseu', 'Mount Taro', 'Mount Everest', 'Mount Fuji']",What is the tallest peak in the Solomon Islands?,A. Mount Everest  B. Mount Popomanaseu  C. Mount Taro  D. Mount Fuji,B,Is the highest point of Solomon Islands Mount Popomanaseu?,Is the highest point of Solomon Islands Mount Taro?,What is the capital city of the Solomon Islands?,Which country has Mount Popomanaseu as its highest point?,What is the name of the mountain that is the highest point in the Solomon Islands?,Mount Popomanaseu,"In which island is Mount Popomanaseu, the highest point in the Solomon Islands, located?",Guadalcanal,Which ocean surrounds the island of Guadalcanal where Mount Popomanaseu is located?,Pacific Ocean,Which major sea is part of the Pacific Ocean and is near the Solomon Islands?,Coral Sea,Which country lies to the southwest of the Coral Sea near the Solomon Islands?,Australia
places_country,New Zealand,lowest point,Taieri Plain,What is the lowest point of New Zealand?,Sea level,0.0,"['Taieri Plain', 'Sea level', 'Mount Cook', 'Wellington']",Where is the lowest point located in New Zealand?,A. Sea level  B. Wellington  C. Mount Cook  D. Taieri Plain,D,Is the lowest point of New Zealand the Taieri Plain?,Is the lowest point of New Zealand at sea level?,What is the capital city of New Zealand?,Which country has Taieri Plain as its lowest point?,What is the name of the body of water at the lowest point in New Zealand?,Taieri River,Which region in New Zealand is the Taieri River located?,Otago,What is the largest city in the Otago region where the Taieri River is located?,Dunedin,Which university is located in the largest city of the Otago region?,University of Otago,"In which year was the University of Otago, located in the largest city of the Otago region, founded?",1869
places_country,Ethiopia,lowest point,Danakil Depression,What is the lowest point of Ethiopia?,Lake Assal,0.0,"['Danakil Depression', 'Lake Assal', 'Simien Mountains', 'Blue Nile Gorge']",Where is the lowest point located in Ethiopia?,A. Danakil Depression  B. Blue Nile Gorge  C. Lake Assal  D. Simien Mountains,A,Is the Danakil Depression the lowest point of Ethiopia?,Is Lake Assal the lowest point of Ethiopia?,What is the capital city of Ethiopia?,Which country has the Danakil Depression as its lowest point?,What is the name of the region where the lowest point of Ethiopia is located?,Afar Region,What is the name of the depression located in the region where the lowest point of Ethiopia is found?,Danakil Depression,What is the approximate elevation of the depression located in the region where the lowest point of Ethiopia is found?,-125 meters,Which tectonic plates are involved in the formation of the depression located in the region where the lowest point of Ethiopia is found?,African Plate and Arabian Plate,What is the geological feature formed by the interaction of the tectonic plates involved in the formation of the depression located in the region where the lowest point of Ethiopia is found?,Rift Valley
places_country,Algeria,madhhab,Malikism,What is the madhhab of Algeria?,Sunni,0.0,"['Malikism', 'Sunni', 'Hanafi', ""Shafi'i""]",Which madhhab is followed in Algeria?,A. Sunni  B. Shafi'i  C. Malikism  D. Hanafi,C,Is the madhhab of Algeria Malikism?,Is the madhhab of Algeria Sunni?,What is the capital city of Algeria?,Which country follows Malikism as its madhhab?,Who is a prominent scholar associated with the madhhab followed in Algeria?,Malik ibn Anas,What is the name of the book written by the prominent scholar associated with the madhhab followed in Algeria?,Al-Muwatta,In which city was the book written by the prominent scholar associated with the madhhab followed in Algeria compiled?,Medina,Which country is the city located in where the book written by the prominent scholar associated with the madhhab followed in Algeria was compiled?,Saudi Arabia,What is the official language of the country where the city is located in which the book written by the prominent scholar associated with the madhhab followed in Algeria was compiled?,Arabic
places_country,Poland,railway traffic side,right,What is the railway traffic side of Poland?,PKP,0.0,"['right', 'PKP', 'left', 'center']",On which side does railway traffic operate in Poland?,A. right  B. left  C. center  D. PKP,A,Is the railway traffic side of Poland the right side?,Is the railway traffic side of Poland PKP?,What is the capital city of Poland?,In which country is the railway traffic side the right side?,Which side of the road do trains in Poland drive on?,Right,Which country has the same railway traffic side as Poland?,Germany,What is the capital city of the country that has the same railway traffic side as Poland?,Berlin,Which river flows through the capital city of the country that has the same railway traffic side as Poland?,Spree,Into which river does the river that flows through the capital city of the country with the same railway traffic side as Poland eventually flow?,Havel
places_country,Montenegro,named after,Lovćen,What was Montenegro named after?,Montenegro,0.0,"['Lovćen', 'Montenegro', 'Durmitor', 'Tara River']",After what was Montenegro named?,A. Durmitor  B. Lovćen  C. Montenegro  D. Tara River,B,Was Montenegro named after Lovćen?,Was Montenegro named after Montenegro?,What is the capital city of Montenegro?,Which country was named after Lovćen?,Who was Montenegro named after?,The Venetian term 'Monte Negro' meaning 'Black Mountain',Which language does the term 'Monte Negro' that Montenegro was named after come from?,Venetian,"In which country was the Venetian language, from which the term 'Monte Negro' originates, historically spoken?",Italy,"Which city in Italy was the center of the Venetian language, from which the term 'Monte Negro' originates?",Venice,"Which sea is Venice, the city where the Venetian language was spoken, located near?",Adriatic Sea
places_country,Norway,foundational text,Constitution of Norway,What is the foundational text of Norway?,The Constitution,0.0,"['Constitution of Norway', 'The Constitution', 'Magna Carta', 'Declaration of Independence']",What document serves as the foundational text for Norway?,A. Magna Carta  B. The Constitution  C. Declaration of Independence  D. Constitution of Norway,D,Is the Constitution of Norway the foundational text of Norway?,Is The Constitution the foundational text of Norway?,What is the capital city of Norway?,Which country has the Constitution of Norway as its foundational text?,Who is the author of the foundational text of Norway?,Snorri Sturluson,What is the title of the foundational text of Norway written by Snorri Sturluson?,Heimskringla,"In which century was the foundational text of Norway, Heimskringla, written?",13th century,"Which language was the foundational text of Norway, Heimskringla, originally written in?",Old Norse,"Which region primarily used the Old Norse language in which the foundational text of Norway, Heimskringla, was written?",Scandinavia
