topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
health_symptom,metal poisoning,health specialty,neurology,What is the health specialty of metal poisoning?,Toxicology,0.0,"['Neurology', 'Toxicology', 'Cardiology', 'Dermatology']",Which medical field specializes in metal poisoning?,A. Dermatology  B. Toxicology  C. Cardiology  D. neurology,D,Is neurology the health specialty of metal poisoning?,Is toxicology the health specialty of metal poisoning?,What is a common symptom associated with metal poisoning?,What condition does neurology specialize in?,What is a common symptom treated by the health specialty of metal poisoning?,Tremors,What is a common treatment for the symptom treated by the health specialty of metal poisoning?,Chelation therapy,What is a common side effect of the treatment for the symptom treated by the health specialty of metal poisoning?,Kidney damage,What is a common diagnostic test used to monitor the side effect of the treatment for the symptom treated by the health specialty of metal poisoning?,Blood test,What is a common preparation required for the diagnostic test used to monitor the side effect of the treatment for the symptom treated by the health specialty of metal poisoning?,Fasting
health_symptom,metal poisoning,has cause,metal element,What does metal poisoning have cause?,Toxicity,0.0,"['metal element', 'Toxicity', 'Bacteria', 'Virus']",What is the cause of metal poisoning?,A. Toxicity  B. Virus  C. Bacteria  D. metal element,D,Does metal poisoning have cause metal element?,Does metal poisoning have cause Toxicity?,What is a common symptom of metal poisoning?,What does a metal element cause?,What is a common source of the metal element that causes metal poisoning?,Industrial pollution,Which industry is a major contributor to the industrial pollution that is a common source of the metal element causing metal poisoning?,Mining industry,In which country is the mining industry a major contributor to the industrial pollution that is a common source of the metal element causing metal poisoning?,China,What is a major city in the country where the mining industry is a major contributor to the industrial pollution that is a common source of the metal element causing metal poisoning?,Beijing,What is a significant environmental issue in the major city where the mining industry is a major contributor to the industrial pollution that is a common source of the metal element causing metal poisoning?,Air pollution
health_symptom,asterixis,health specialty,neurology,What is the health specialty of asterixis?,Asterixis: Brain disorders,0.0,"['neurology', 'Asterixis: Brain disorders', 'cardiology', 'dermatology']",Which medical field specializes in asterixis?,A. cardiology  B. Asterixis: Brain disorders  C. dermatology  D. neurology,D,Is the health specialty of asterixis neurology?,Is the health specialty of asterixis Asterixis: Brain disorders?,What is a common symptom associated with asterixis?,What condition is associated with the health specialty of neurology?,What is a common diagnostic test used in the health specialty of asterixis?,Electroencephalogram (EEG),What condition can be diagnosed using the common diagnostic test used in the health specialty of asterixis?,Epilepsy,What is a common treatment for the condition that can be diagnosed using the common diagnostic test used in the health specialty of asterixis?,Antiepileptic drugs,What is a well-known antiepileptic drug used as a common treatment for the condition diagnosed using the common diagnostic test in the health specialty of asterixis?,Phenytoin,Who discovered the well-known antiepileptic drug used as a common treatment for the condition diagnosed using the common diagnostic test in the health specialty of asterixis?,Tracy Putnam
health_symptom,aura,health specialty,neurology,What is the health specialty of aura?,Aura: Ophthalmology,0.0,"['neurology', 'ophthalmology', 'cardiology', 'dermatology']",Which medical field specializes in treating aura?,A. Aura: Ophthalmology  B. neurology  C. cardiology  D. dermatology,B,Is neurology the health specialty of aura?,Is ophthalmology the health specialty of aura?,What is a common symptom associated with aura?,What condition is treated by the health specialty of neurology?,Who is a famous neurologist associated with the health specialty of aura?,Oliver Sacks,What is a well-known book written by the famous neurologist associated with the health specialty of aura?,The Man Who Mistook His Wife for a Hat,In which year was the well-known book written by the famous neurologist associated with the health specialty of aura published?,1985,Which publishing house released the well-known book written by the famous neurologist associated with the health specialty of aura?,Summit Books,Who was the founder of the publishing house that released the well-known book written by the famous neurologist associated with the health specialty of aura?,Richard E. Snyder
health_symptom,tension headache,health specialty,neurology,What is the health specialty of tension headache?,Musculoskeletal,0.0,"['neurology', 'Musculoskeletal', 'Cardiology', 'Gastroenterology']",Which medical specialty deals with tension headaches?,A. Cardiology  B. neurology  C. Musculoskeletal  D. Gastroenterology,B,Is neurology the health specialty for tension headaches?,Is Musculoskeletal the health specialty for tension headaches?,What is a common symptom associated with tension headaches?,What condition is treated under the specialty of neurology?,What is a common treatment for the health specialty of tension headache?,Pain relievers,What is a common side effect of the treatment for the health specialty of tension headache?,Stomach upset,What is a recommended dietary change to avoid the side effect of the treatment for the health specialty of tension headache?,Avoiding spicy foods,What is a common alternative therapy to the treatment for the health specialty of tension headache?,Acupuncture,What is a recognized certification for practitioners of the alternative therapy to the treatment for the health specialty of tension headache?,Licensed Acupuncturist (L.Ac.)
health_symptom,asthenia,drug or therapy used for treatment,mesocarb,What is the drug or therapy used for treatment of asthenia?,Stimulants,0.0,"['mesocarb', 'Stimulants', 'Caffeine', 'Modafinil']",Which drug or therapy is used to treat asthenia?,A. mesocarb  B. Modafinil  C. Caffeine  D. Stimulants,A,Is mesocarb the drug or therapy used for treatment of asthenia?,Is Stimulants the drug or therapy used for treatment of asthenia?,What is a common symptom associated with asthenia?,What condition is treated with mesocarb?,What is the mechanism of action of the drug or therapy used for treatment of asthenia?,Dopamine reuptake inhibitor,Which neurotransmitter's reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Dopamine,Which part of the brain is primarily affected by the neurotransmitter whose reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Striatum,What is the primary function of the part of the brain that is primarily affected by the neurotransmitter whose reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Motor control,Which neurological disorder is associated with dysfunction in the part of the brain that is primarily affected by the neurotransmitter whose reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Parkinson's disease
health_symptom,torticollis,health specialty,rheumatology,What is the health specialty of torticollis?,Physical therapy,0.0,"['rheumatology', 'Physical therapy', 'neurology', 'orthopedics']",Which medical specialty deals with torticollis?,A. rheumatology  B. neurology  C. orthopedics  D. Physical therapy,A,Is the health specialty of torticollis rheumatology?,Is the health specialty of torticollis Physical therapy?,What is a common symptom associated with torticollis?,What condition is treated by the health specialty of rheumatology?,What is a common treatment method used in the health specialty of torticollis?,Physical therapy,What is a common exercise used in the treatment method for the health specialty of torticollis?,Neck stretching exercises,What is a common benefit of the exercise used in the treatment method for the health specialty of torticollis?,Improved range of motion,What is a common condition that can be prevented by the benefit of the exercise used in the treatment method for the health specialty of torticollis?,Chronic neck pain,What is a common lifestyle change recommended to prevent the condition that can be prevented by the benefit of the exercise used in the treatment method for the health specialty of torticollis?,Ergonomic adjustments
health_symptom,Braxton Hicks contraction,health specialty,obstetrics,What is the health specialty of Braxton Hicks contraction?,Braxton Hicks: Pregnancy,0.0,"['obstetrics', 'Braxton Hicks: Pregnancy', 'gynecology', 'neonatology']",Which medical field deals with Braxton Hicks contractions?,A. neonatology  B. obstetrics  C. Braxton Hicks: Pregnancy  D. gynecology,B,Is the health specialty of Braxton Hicks contraction obstetrics?,Is the health specialty of Braxton Hicks contraction Braxton Hicks: Pregnancy?,What is a common symptom associated with Braxton Hicks contractions?,What condition is associated with the health specialty of obstetrics?,What is a common procedure performed in the health specialty of Braxton Hicks contraction?,Cesarean section,What is the recovery time for a common procedure performed in the health specialty of Braxton Hicks contraction?,6 to 8 weeks,What are some common complications during the recovery time for a common procedure performed in the health specialty of Braxton Hicks contraction?,"Infection, blood clots, and hemorrhage",What are some preventive measures for common complications during the recovery time for a common procedure performed in the health specialty of Braxton Hicks contraction?,"Proper wound care, early mobilization, and anticoagulant therapy",What are some recommended activities during the preventive measures for common complications during the recovery time for a common procedure performed in the health specialty of Braxton Hicks contraction?,"Walking, light stretching, and avoiding heavy lifting"
health_symptom,chemical burn,health specialty,emergency medicine,What is the health specialty of chemical burn?,Dermatology,0.0,"['Emergency medicine', 'Dermatology', 'Cardiology', 'Neurology']",Which medical specialty deals with chemical burns?,A. Cardiology  B. Neurology  C. emergency medicine  D. Dermatology,C,Is emergency medicine the health specialty for chemical burns?,Is dermatology the health specialty for chemical burns?,What is a common treatment method for chemical burns?,What type of injury does emergency medicine specialize in treating?,What is a common treatment method used in the health specialty of chemical burn?,Irrigation with water,What is the primary goal of the common treatment method used in the health specialty of chemical burn?,To dilute and remove the chemical agent,What is a potential complication if the primary goal of the common treatment method used in the health specialty of chemical burn is not achieved?,Tissue damage,What is a common symptom of the potential complication if the primary goal of the common treatment method used in the health specialty of chemical burn is not achieved?,Pain and redness,What is a recommended follow-up action if a patient experiences the common symptom of the potential complication when the primary goal of the common treatment method used in the health specialty of chemical burn is not achieved?,Seek medical attention
health_symptom,vesical tenesmus,health specialty,urology,What is the health specialty of vesical tenesmus?,Urinary incontinence,0.0,"['urology', 'Urinary incontinence', 'nephrology', 'gastroenterology']",Which medical field deals with vesical tenesmus?,A. nephrology  B. urology  C. gastroenterology  D. Urinary incontinence,B,Is the health specialty of vesical tenesmus urology?,Is the health specialty of vesical tenesmus Urinary incontinence?,What is a common symptom associated with vesical tenesmus?,What condition is associated with the health specialty of urology?,What is a common diagnostic procedure in the health specialty of vesical tenesmus?,Cystoscopy,What is the purpose of the common diagnostic procedure in the health specialty of vesical tenesmus?,To examine the inside of the bladder and urethra,What type of instrument is used in the common diagnostic procedure in the health specialty of vesical tenesmus?,Cystoscope,What is the material commonly used to make the instrument used in the common diagnostic procedure in the health specialty of vesical tenesmus?,Flexible fiber-optic material,Which medical professional typically performs the common diagnostic procedure in the health specialty of vesical tenesmus?,Urologist
health_symptom,stereotypy,health specialty,psychiatry,What is the health specialty of stereotypy?,Neurology,0.0,"['Psychiatry', 'Neurology', 'Cardiology', 'Dermatology']",Which medical field specializes in stereotypy?,A. Cardiology  B. Neurology  C. Dermatology  D. psychiatry,D,Is the health specialty of stereotypy psychiatry?,Is the health specialty of stereotypy neurology?,What is a common treatment method used in psychiatry?,What condition is psychiatry a health specialty for?,What is a common treatment method used in the health specialty of stereotypy?,Cognitive Behavioral Therapy (CBT),Who developed the common treatment method used in the health specialty of stereotypy?,Aaron T. Beck,Which university did the developer of the common treatment method used in the health specialty of stereotypy work at?,University of Pennsylvania,In which city is the university located where the developer of the common treatment method used in the health specialty of stereotypy worked?,Philadelphia,In which state is the city located where the university is situated that the developer of the common treatment method used in the health specialty of stereotypy worked?,Pennsylvania
health_symptom,laryngospasm,health specialty,pulmonology,What is the health specialty of laryngospasm?,Otolaryngology,0.0,"['Pulmonology', 'Otolaryngology', 'Cardiology', 'Neurology']",Which medical field specializes in laryngospasm?,A. Otolaryngology  B. Neurology  C. Cardiology  D. pulmonology,D,Is the health specialty of laryngospasm pulmonology?,Is the health specialty of laryngospasm otolaryngology?,What part of the body is primarily affected by laryngospasm?,What condition is pulmonology a health specialty for?,What is a common diagnostic tool used in the health specialty of laryngospasm?,Spirometry,What is the primary function of the common diagnostic tool used in the health specialty of laryngospasm?,To measure lung function,Which medical professional typically performs the primary function of the common diagnostic tool used in the health specialty of laryngospasm?,Pulmonologist,What is the required education for a medical professional who typically performs the primary function of the common diagnostic tool used in the health specialty of laryngospasm?,Medical degree (MD or DO),Which accrediting body oversees the education required for a medical professional who typically performs the primary function of the common diagnostic tool used in the health specialty of laryngospasm?,Liaison Committee on Medical Education (LCME)
health_symptom,suicidal ideation,has cause,mental disorder,What does suicidal ideation have cause?,Distress,0.0,"['mental disorder', 'Distress', 'physical illness', 'financial problems']",What is the cause of suicidal ideation?,A. Distress  B. financial problems  C. physical illness  D. mental disorder,D,Does suicidal ideation have cause in mental disorder?,Does suicidal ideation have cause in Distress?,What is a common symptom associated with suicidal ideation?,What does mental disorder cause?,What is a common treatment for the mental disorder that causes suicidal ideation?,Cognitive Behavioral Therapy (CBT),Who developed the common treatment for the mental disorder that causes suicidal ideation?,Aaron T. Beck,Which university was Aaron T. Beck affiliated with when he developed the common treatment for the mental disorder that causes suicidal ideation?,University of Pennsylvania,In which city is the university located where Aaron T. Beck was affiliated when he developed the common treatment for the mental disorder that causes suicidal ideation?,Philadelphia,In which state is the city located where the university is situated that Aaron T. Beck was affiliated with when he developed the common treatment for the mental disorder that causes suicidal ideation?,Pennsylvania
health_symptom,suicidal ideation,possible treatment,psychotherapy,What is the possible treatment of suicidal ideation?,Treatment,0.0,"['psychotherapy', 'Treatment', 'medication', 'counseling']",What treatment is considered possible for suicidal ideation?,A. medication  B. psychotherapy  C. counseling  D. Treatment,B,Is psychotherapy a possible treatment for suicidal ideation?,Is Treatment a possible treatment for suicidal ideation?,What is a common symptom associated with suicidal ideation?,What condition can psychotherapy be a possible treatment for?,What is a common type of psychotherapy used as a possible treatment of suicidal ideation?,Cognitive Behavioral Therapy (CBT),Who developed the common type of psychotherapy used as a possible treatment of suicidal ideation?,Aaron T. Beck,Which university was the developer of the common type of psychotherapy used as a possible treatment of suicidal ideation affiliated with?,University of Pennsylvania,In which city is the university located where the developer of the common type of psychotherapy used as a possible treatment of suicidal ideation was affiliated?,Philadelphia,In which state is the city located where the university is situated that the developer of the common type of psychotherapy used as a possible treatment of suicidal ideation was affiliated?,Pennsylvania
health_symptom,suicidal ideation,health specialty,clinical psychology,What is the health specialty of suicidal ideation?,Psychiatry,0.0,"['clinical psychology', 'Psychiatry', 'Neurology', 'General Medicine']",Which health specialty deals with suicidal ideation?,A. General Medicine  B. Neurology  C. Psychiatry  D. clinical psychology,D,Is the health specialty of suicidal ideation clinical psychology?,Is the health specialty of suicidal ideation Psychiatry?,What is a common treatment approach used in clinical psychology?,What condition is associated with clinical psychology?,What is a common treatment method used in the health specialty of suicidal ideation?,Cognitive Behavioral Therapy (CBT),Who developed the common treatment method used in the health specialty of suicidal ideation?,Aaron T. Beck,Which university was the developer of the common treatment method used in the health specialty of suicidal ideation affiliated with?,University of Pennsylvania,In which city is the university located where the developer of the common treatment method used in the health specialty of suicidal ideation was affiliated?,Philadelphia,In which state is the city located where the university is situated that the developer of the common treatment method used in the health specialty of suicidal ideation was affiliated?,Pennsylvania
health_symptom,runny nose,health specialty,pulmonology,What is the health specialty of runny nose?,Rhinology,0.0,"['Pulmonology', 'Rhinology', 'Cardiology', 'Dermatology']",Which medical specialty deals with a runny nose?,A. Cardiology  B. Dermatology  C. pulmonology  D. Rhinology,C,Is the health specialty of runny nose pulmonology?,Is the health specialty of runny nose rhinology?,What is a common symptom associated with runny nose?,What condition is treated by pulmonology?,What is a common treatment for conditions related to the health specialty of runny nose?,Antihistamines,What is a common side effect of the common treatment for conditions related to the health specialty of runny nose?,Drowsiness,What is a recommended precaution to take when experiencing the common side effect of the common treatment for conditions related to the health specialty of runny nose?,Avoid driving or operating heavy machinery,What is an alternative treatment to avoid the common side effect of the common treatment for conditions related to the health specialty of runny nose?,Nasal corticosteroids,What is a potential long-term side effect of the alternative treatment to avoid the common side effect of the common treatment for conditions related to the health specialty of runny nose?,Nasal irritation or dryness
health_symptom,odynophagia,health specialty,gastroenterology,What is the health specialty of odynophagia?,Pain,0.0,"['gastroenterology', 'Pain', 'cardiology', 'neurology']",Which medical field specializes in odynophagia?,A. gastroenterology  B. cardiology  C. neurology  D. Pain,A,Is gastroenterology the health specialty of odynophagia?,Is Pain the health specialty of odynophagia?,What symptom is commonly associated with odynophagia?,What condition does gastroenterology specialize in?,What is a common diagnostic procedure used in the health specialty of odynophagia?,Endoscopy,What is the purpose of the common diagnostic procedure used in the health specialty of odynophagia?,To examine the interior of the digestive tract,What type of instrument is used in the common diagnostic procedure to examine the interior of the digestive tract in the health specialty of odynophagia?,Endoscope,What is a common condition that can be diagnosed using the instrument in the common diagnostic procedure in the health specialty of odynophagia?,Gastroesophageal reflux disease (GERD),What is a common treatment for the condition that can be diagnosed using the instrument in the common diagnostic procedure in the health specialty of odynophagia?,Proton pump inhibitors (PPIs)
health_symptom,hearing disorder,studied in,audiology,What was hearing disorder studied in?,Ear,0.0,"['audiology', 'Ear', 'neurology', 'psychology']",In which field was hearing disorder researched?,A. neurology  B. audiology  C. Ear  D. psychology,B,Was hearing disorder studied in audiology?,Was hearing disorder studied in Ear?,What is a common symptom associated with a hearing disorder?,What field studies audiology?,Who is a notable expert in the field that hearing disorder was studied in?,Raymond Carhart,Which university did the notable expert in the field that hearing disorder was studied in work at?,Northwestern University,In which city is the university located where the notable expert in the field that hearing disorder was studied in worked?,Evanston,In which state is the city located where the university is situated that the notable expert in the field that hearing disorder was studied in worked?,Illinois,In which country is the state located where the city is situated that contains the university where the notable expert in the field that hearing disorder was studied in worked?,United States
health_symptom,hearing disorder,health specialty,neurology,What is the health specialty of hearing disorder?,Audiology,0.0,"['Neurology', 'Audiology', 'Cardiology', 'Dermatology']",Which health specialty deals with hearing disorders?,A. Dermatology  B. neurology  C. Cardiology  D. Audiology,B,Is neurology the health specialty for hearing disorders?,Is audiology the health specialty for hearing disorders?,What is a common symptom associated with hearing disorders?,What disorder is associated with the health specialty of neurology?,What is a common treatment for the health specialty of hearing disorder?,Hearing aids,Who typically prescribes the common treatment for the health specialty of hearing disorder?,Audiologist,What is the primary educational requirement for someone who prescribes the common treatment for the health specialty of hearing disorder?,Doctor of Audiology (Au.D.),Which organization accredits the primary educational program for someone who prescribes the common treatment for the health specialty of hearing disorder?,Council on Academic Accreditation in Audiology and Speech-Language Pathology (CAA),In which country is the organization located that accredits the primary educational program for someone who prescribes the common treatment for the health specialty of hearing disorder?,United States
health_symptom,hot flash,health specialty,gynaecology,What is the health specialty of hot flash?,Endocrinology,0.0,"['Gynaecology', 'Endocrinology', 'Cardiology', 'Dermatology']",Which medical specialty deals with hot flashes?,A. Dermatology  B. Endocrinology  C. gynaecology  D. Cardiology,C,Is the health specialty of hot flash gynaecology?,Is the health specialty of hot flash endocrinology?,What is a common symptom associated with hot flashes?,What condition is associated with the health specialty of gynaecology?,What is a common treatment for conditions related to the health specialty of hot flash?,Hormone Replacement Therapy (HRT),What is a potential risk associated with the common treatment for conditions related to the health specialty of hot flash?,Increased risk of breast cancer,Which organization provides guidelines on the potential risks associated with the common treatment for conditions related to the health specialty of hot flash?,American Cancer Society,Where is the headquarters of the organization that provides guidelines on the potential risks associated with the common treatment for conditions related to the health specialty of hot flash?,"Atlanta, Georgia",In which country is the headquarters located of the organization that provides guidelines on the potential risks associated with the common treatment for conditions related to the health specialty of hot flash?,United States
