topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_writer,James Madison,influenced by,John Witherspoon,Who was James Madison influenced by?,Madison,0.0,"['John Witherspoon', 'Madison', 'Thomas Jefferson', 'Alexander Hamilton']",Who had an influence on James Madison?,A. Madison  B. John Witherspoon  C. Thomas Jefferson  D. Alexander Hamilton,B,Was James Madison influenced by John Witherspoon?,Was James Madison influenced by Madison?,What important document is James Madison known for contributing to?,Who was John Witherspoon an influence on?,What was the profession of the person who influenced James Madison?,Clergyman and educator,Which university did the person who influenced James Madison serve as president?,Princeton University,In which city is the university located where the person who influenced James Madison served as president?,Princeton,In which state is the city located where the university is situated that the person who influenced James Madison served as president?,New Jersey,In which country is the state located where the city is situated that contains the university where the person who influenced James Madison served as president?,United States
human_writer,Harold C. Ostertag,conflict,World War I,What is the conflict of Harold C. Ostertag?,"""Harold C. Ostertag""",0.0,"['World War I', 'Harold C. Ostertag', 'World War II', 'The Korean War']",Which conflict was Harold C. Ostertag involved in?,"A. ""Harold C. Ostertag""  B. World War I  C. The Korean War  D. World War II",B,Was Harold C. Ostertag involved in World War I?,Was Harold C. Ostertag involved in Harold C. Ostertag?,What was Harold C. Ostertag's profession?,Who was involved in World War I?,Which country did Harold C. Ostertag serve for in the conflict of World War I?,United States,Who was the president of the country Harold C. Ostertag served for during the conflict of World War I?,Woodrow Wilson,"What major international organization was formed after the conflict of World War I, in which Harold C. Ostertag served?",League of Nations,"Which treaty led to the formation of the major international organization after the conflict of World War I, in which Harold C. Ostertag served?",Treaty of Versailles,"In which year was the treaty signed that led to the formation of the major international organization after the conflict of World War I, in which Harold C. Ostertag served?",1919
human_writer,Henry Kissinger,religion or worldview,Judaism,What is the religion or worldview of Henry Kissinger?,Protestant,0.0,"['Judaism', 'Protestant', 'Catholicism', 'Islam']",What faith or belief system does Henry Kissinger follow?,A. Protestant  B. Islam  C. Catholicism  D. Judaism,D,Is Henry Kissinger's religion or worldview Judaism?,Is Henry Kissinger's religion or worldview Protestant?,What is Henry Kissinger well-known for in the field of diplomacy?,Who is a notable figure associated with Judaism?,What is the place of worship for the religion or worldview of Henry Kissinger?,Synagogue,What is the name of a famous place of worship for the religion or worldview of Henry Kissinger?,The Great Synagogue of Jerusalem,In which city is the famous place of worship for the religion or worldview of Henry Kissinger located?,Jerusalem,In which country is the city located that contains the famous place of worship for the religion or worldview of Henry Kissinger?,Israel,On which continent is the country located that contains the city with the famous place of worship for the religion or worldview of Henry Kissinger?,Asia
human_writer,Richard Nixon,manner of death,natural causes,What is the manner of death of Richard Nixon?,Heart attack,0.0,"['natural causes', 'Heart attack', 'accident', 'assassination']",How did Richard Nixon die?,A. accident  B. assassination  C. Heart attack  D. natural causes,D,Did Richard Nixon die of natural causes?,Did Richard Nixon die of a heart attack?,What was Richard Nixon's role in the Watergate scandal?,Who died of natural causes?,What was the cause of the natural causes manner of death of Richard Nixon?,Stroke,In which year did the stroke that caused the natural causes manner of death of Richard Nixon occur?,1994,In which city did the stroke occur that caused the natural causes manner of death of Richard Nixon in 1994?,New York City,In which borough of New York City did the stroke occur that caused the natural causes manner of death of Richard Nixon in 1994?,Manhattan,In which hospital in Manhattan did the stroke occur that caused the natural causes manner of death of Richard Nixon in 1994?,NewYork-Presbyterian Hospital
human_writer,Jim Geringer,religion or worldview,Lutheranism,What is the religion or worldview of Jim Geringer?,Christian,0.0,"['Lutheranism', 'Christian', 'Buddhism', 'Hinduism']",What faith or belief system does Jim Geringer follow?,A. Hinduism  B. Buddhism  C. Christian  D. Lutheranism,D,Is Jim Geringer's religion or worldview Lutheranism?,Is Jim Geringer's religion or worldview Christian?,What political position did Jim Geringer hold?,Who follows the religion or worldview of Lutheranism?,Who is a notable figure in the religion or worldview of Jim Geringer?,Martin Luther,What is a major work written by a notable figure in the religion or worldview of Jim Geringer?,The Ninety-Five Theses,In which year was a major work written by a notable figure in the religion or worldview of Jim Geringer published?,1517,In which country was a major work published in 1517 by a notable figure in the religion or worldview of Jim Geringer?,Germany,What is the capital city of the country where a major work was published in 1517 by a notable figure in the religion or worldview of Jim Geringer?,Berlin
human_writer,Barack Obama,stepparent,Lolo Soetoro,Who is the stepparent of Barack Obama?,Michelle,0.0,"['Lolo Soetoro', 'Michelle', 'Ann Dunham', 'Joe Biden']",Who is Barack Obama's stepparent?,A. Michelle  B. Ann Dunham  C. Joe Biden  D. Lolo Soetoro,D,Is Lolo Soetoro the stepparent of Barack Obama?,Is Michelle the stepparent of Barack Obama?,What is a notable achievement of Barack Obama?,Who is the stepson of Lolo Soetoro?,What is the nationality of the stepparent of Barack Obama?,Indonesian,What is the capital city of the country that is the nationality of the stepparent of Barack Obama?,Jakarta,What is the population of the capital city of the country that is the nationality of the stepparent of Barack Obama?,Over 10 million,What is the main language spoken in the capital city of the country that is the nationality of the stepparent of Barack Obama?,Indonesian,What is the currency used in the country where the capital city is located that is the nationality of the stepparent of Barack Obama?,Indonesian Rupiah
human_writer,Yuri Afanasiev,professorship,full professor,What is the professorship of Yuri Afanasiev?,Professorship of Yuri Afanasiev: Mathematics,0.0,"['full professor', 'Professorship of Yuri Afanasiev: Mathematics', 'associate professor', 'assistant professor']",What title does Yuri Afanasiev hold in his professorship?,A. associate professor  B. Professorship of Yuri Afanasiev: Mathematics  C. assistant professor  D. full professor,D,Is Yuri Afanasiev a full professor?,Is Yuri Afanasiev's professorship in Mathematics?,What is a notable achievement or position held by Yuri Afanasiev?,Who holds the title of full professor?,At which institution does Yuri Afanasiev hold a full professorship?,Moscow State Institute of International Relations,In which city is the institution located where Yuri Afanasiev holds a full professorship?,Moscow,In which country is the city located where the institution is situated where Yuri Afanasiev holds a full professorship?,Russia,What is the official language of the country where the city is located that contains the institution where Yuri Afanasiev holds a full professorship?,Russian,What is the currency used in the country where the city is located that contains the institution where Yuri Afanasiev holds a full professorship?,Russian Ruble
human_writer,Steven Schiff,sex or gender,male,What is the sex or gender of Steven Schiff?,"I apologize, but I cannot provide information on the personal details or gender",0.0,"['male', 'I apologize, but I cannot provide information on the personal details or gender', 'female', 'non-binary']",What gender does Steven Schiff identify as?,"A. non-binary  B. female  C. male  D. I apologize, but I cannot provide information on the personal details or gender",C,Is the sex or gender of Steven Schiff male?,"Is the sex or gender of Steven Schiff 'I apologize, but I cannot provide information on the personal details or gender'?",What is Steven Schiff known for?,Who is male in this context?,What is the profession of the male Steven Schiff?,Politician,Which political party did the politician male Steven Schiff belong to?,Republican Party,Which state did the politician from the Republican Party male Steven Schiff represent?,New Mexico,Which university did the politician from the Republican Party male Steven Schiff attend?,"University of California, Berkeley",In which city is the university located that the politician from the Republican Party male Steven Schiff attended?,Berkeley
human_writer,Ruslan Khasbulatov,professorship,docent,What is the professorship of Ruslan Khasbulatov?,Professorship of Ruslan Khasbulatov: Law,0.0,"['docent', 'Professorship of Ruslan Khasbulatov: Law', 'lecturer', 'professor']",What academic title does Ruslan Khasbulatov hold?,A. docent  B. Professorship of Ruslan Khasbulatov: Law  C. professor  D. lecturer,A,Is the professorship of Ruslan Khasbulatov docent?,Is the professorship of Ruslan Khasbulatov Law?,What notable political role did Ruslan Khasbulatov hold?,Who holds the professorship of docent?,At which university does Ruslan Khasbulatov hold a professorship?,Plekhanov Russian University of Economics,In which city is the university located where Ruslan Khasbulatov holds a professorship?,Moscow,In which country is the city located where the university is situated where Ruslan Khasbulatov holds a professorship?,Russia,What is the official language of the country where the city is located that contains the university where Ruslan Khasbulatov holds a professorship?,Russian,What is the currency used in the country where the city is located that contains the university where Ruslan Khasbulatov holds a professorship?,Russian Ruble
human_writer,Henry Ford,handedness,left-handedness,What is the handedness of Henry Ford?,Right-handed,0.0,"['left-handedness', 'Right-handed', 'ambidextrous', 'right-handedness']",Which hand did Henry Ford primarily use?,A. Right-handed  B. left-handedness  C. right-handedness  D. ambidextrous,B,Is Henry Ford's handedness left-handedness?,Is Henry Ford's handedness Right-handed?,What is Henry Ford famous for in the automotive industry?,Who is known for having left-handedness?,Who is a famous left-handed inventor like Henry Ford?,Leonardo da Vinci,What is one of the most famous works of the famous left-handed inventor like Henry Ford?,Mona Lisa,In which museum is the most famous work of the famous left-handed inventor like Henry Ford displayed?,Louvre Museum,In which city is the museum located that displays the most famous work of the famous left-handed inventor like Henry Ford?,Paris,In which country is the city located that contains the museum displaying the most famous work of the famous left-handed inventor like Henry Ford?,France
human_writer,Andrew Jackson,manner of death,natural causes,What is the manner of death of Andrew Jackson?,"""Heart attack""",0.0,"['natural causes', 'Heart attack', 'assassination', 'accident']",How did Andrew Jackson die?,"A. natural causes  B. accident  C. ""Heart attack""  D. assassination",A,Did Andrew Jackson die of natural causes?,Did Andrew Jackson die of a heart attack?,What was Andrew Jackson's role in the Battle of New Orleans?,Who died of natural causes?,What is the name of the estate where Andrew Jackson died of natural causes?,The Hermitage,In which city is the estate located where Andrew Jackson died of natural causes?,Nashville,In which state is the city located where the estate is situated where Andrew Jackson died of natural causes?,Tennessee,Which country is the state located in where the city is situated that contains the estate where Andrew Jackson died of natural causes?,United States,Who was the President of the United States when Andrew Jackson died of natural causes?,James K. Polk
human_writer,Anatoli Firsov,place of death,Firsanovka,What is the place of death of Anatoli Firsov?,Moscow,0.0,"['Firsanovka', 'Moscow', 'Saint Petersburg', 'Kazan']",Where did Anatoli Firsov pass away?,A. Firsanovka  B. Kazan  C. Saint Petersburg  D. Moscow,A,Did Anatoli Firsov die in Firsanovka?,Did Anatoli Firsov die in Moscow?,What sport was Anatoli Firsov known for?,Who died in Firsanovka?,In which country is the place of death of Anatoli Firsov located?,Russia,What is the capital city of the country where the place of death of Anatoli Firsov is located?,Moscow,What is the population of the capital city of the country where the place of death of Anatoli Firsov is located?,Approximately 12 million,What is the name of the river that flows through the capital city of the country where the place of death of Anatoli Firsov is located?,Moskva River,What is the length of the river that flows through the capital city of the country where the place of death of Anatoli Firsov is located?,Approximately 500 kilometers
human_writer,Joe Biden,sport,American football,What is the sport of Joe Biden?,Golf,0.0,"['American football', 'Golf', 'Basketball', 'Baseball']",Which sport is associated with Joe Biden?,A. American football  B. Basketball  C. Baseball  D. Golf,A,Is American football the sport of Joe Biden?,Is Golf the sport of Joe Biden?,What is Joe Biden's political party?,Who is associated with American football?,Which university did Joe Biden play American football for?,University of Delaware,In which city is the university located where Joe Biden played American football?,Newark,In which state is the city located where the university is situated where Joe Biden played American football?,Delaware,What is the nickname of the state where the city is located that contains the university where Joe Biden played American football?,The First State,In which country is the state located that has the nickname 'The First State' where the city is situated that contains the university where Joe Biden played American football?,United States
human_writer,Abel Huntington,place of burial,South End Cemetery,What is the place of burial of Abel Huntington?,New York,0.0,"['South End Cemetery', 'New York', 'Greenwood Cemetery', 'Forest Lawn Cemetery']",Where is Abel Huntington buried?,A. Greenwood Cemetery  B. Forest Lawn Cemetery  C. New York  D. South End Cemetery,D,Is Abel Huntington buried in South End Cemetery?,Is Abel Huntington buried in New York?,What was Abel Huntington's profession?,Who is buried in South End Cemetery?,In which town is the place of burial of Abel Huntington located?,East Hampton,In which county is the town located where the place of burial of Abel Huntington is situated?,Suffolk County,In which state is the county located where the town is situated that contains the place of burial of Abel Huntington?,New York,In which country is the state located where the county is situated that contains the town with the place of burial of Abel Huntington?,United States,What is the capital of the country where the state is located that contains the county with the town where the place of burial of Abel Huntington is situated?,"Washington, D.C."
human_writer,Andrew Johnson,work location,"Washington, D.C.",What is the work location of Andrew Johnson?,Tennessee,0.0,"['Washington, D.C.', 'Tennessee', 'New York', 'Virginia']",Where did Andrew Johnson work?,"A. Virginia  B. Washington, D.C.  C. Tennessee  D. New York",B,"Is Washington, D.C. the work location of Andrew Johnson?",Is Tennessee the work location of Andrew Johnson?,What is a notable fact about Andrew Johnson's presidency?,"Who worked in Washington, D.C.?",What is the capital city of the country where the work location of Andrew Johnson is situated?,"Washington, D.C.","What is the name of the country where the capital city is Washington, D.C., which is the work location of Andrew Johnson?",United States,"Who is the current president of the country where the capital city is Washington, D.C., which is the work location of Andrew Johnson?",Joe Biden,"What is the political party of the current president of the country where the capital city is Washington, D.C., which is the work location of Andrew Johnson?",Democratic Party,"Who was the predecessor of the current president of the country where the capital city is Washington, D.C., which is the work location of Andrew Johnson?",Donald Trump
human_writer,F. Ray Keyser,place of burial,Vermont,What is the place of burial of F. Ray Keyser?,"F. Ray Keyser is buried in Oakwood Cemetery, Waus",0.0,"['Vermont', 'Oakwood Cemetery, Waus', 'Arlington National Cemetery', 'Greenwood Cemetery']",Where is F. Ray Keyser buried?,"A. F. Ray Keyser is buried in Oakwood Cemetery, Waus  B. Vermont  C. Arlington National Cemetery  D. Greenwood Cemetery",B,Is F. Ray Keyser buried in Vermont?,"Is F. Ray Keyser buried in Oakwood Cemetery, Waus?",What was F. Ray Keyser's profession?,Who is buried in Vermont?,What is the capital city of the state that is the place of burial of F. Ray Keyser?,Montpelier,What is the population of the capital city of the state that is the place of burial of F. Ray Keyser?,"Approximately 7,500",What is the name of the river that flows through the capital city of the state that is the place of burial of F. Ray Keyser?,Winooski River,What is the length of the river that flows through the capital city of the state that is the place of burial of F. Ray Keyser?,Approximately 90 miles,Into which lake does the river that flows through the capital city of the state that is the place of burial of F. Ray Keyser empty?,Lake Champlain
human_writer,John Gregg Utterback,occupation,politician,What is the occupation of John Gregg Utterback?,"""Computer scientist""",0.0,"['politician', 'Computer scientist', 'teacher', 'engineer']",What profession does John Gregg Utterback have?,"A. politician  B. ""Computer scientist""  C. engineer  D. teacher",A,Is John Gregg Utterback's occupation a politician?,Is John Gregg Utterback's occupation a Computer scientist?,What is a notable achievement of John Gregg Utterback?,Who is a politician named John Gregg Utterback?,Which political party is the politician John Gregg Utterback affiliated with?,Democratic Party,Who was the president of the United States when the politician John Gregg Utterback was affiliated with the Democratic Party?,Franklin D. Roosevelt,Which major event was occurring in the United States during the presidency of the president when the politician John Gregg Utterback was affiliated with the Democratic Party?,The Great Depression,What was one of the major legislative responses to the major event occurring in the United States during the presidency of the president when the politician John Gregg Utterback was affiliated with the Democratic Party?,The New Deal,Which agency was created as part of the major legislative response to the major event occurring in the United States during the presidency of the president when the politician John Gregg Utterback was affiliated with the Democratic Party?,The Social Security Administration
human_writer,Elisha E. Meredith,place of birth,Sumter County,What is the place of birth of Elisha E. Meredith?,Pennsylvania,0.0,"['Sumter County', 'Pennsylvania', 'New York', 'California']",Where was Elisha E. Meredith born?,A. New York  B. Sumter County  C. Pennsylvania  D. California,B,Is Sumter County the place of birth of Elisha E. Meredith?,Is Pennsylvania the place of birth of Elisha E. Meredith?,What is a notable profession or achievement of Elisha E. Meredith?,Who was born in Sumter County?,In which state is the place of birth of Elisha E. Meredith located?,Alabama,What is the capital city of the state where the place of birth of Elisha E. Meredith is located?,Montgomery,Which river runs through the capital city of the state where the place of birth of Elisha E. Meredith is located?,Alabama River,What is the length of the river that runs through the capital city of the state where the place of birth of Elisha E. Meredith is located?,318 miles,Into which body of water does the river that runs through the capital city of the state where the place of birth of Elisha E. Meredith is located ultimately flow?,Mobile Bay
human_writer,Natalya Narochnitskaya,member of political party,Rodina,Who is the member of political party of Natalya Narochnitskaya?,Natalya Narochnitskaya,0.0,"['Rodina', 'Natalya Narochnitskaya', 'United Russia', 'Liberal Democratic Party of Russia']",Which political party is Natalya Narochnitskaya a member of?,A. Rodina  B. Liberal Democratic Party of Russia  C. United Russia  D. Natalya Narochnitskaya,A,Is Natalya Narochnitskaya a member of the political party Rodina?,Is Natalya Narochnitskaya a member of the political party Natalya Narochnitskaya?,What is a notable work or publication by Natalya Narochnitskaya?,Who is a member of the political party Rodina?,Who is the leader of the political party of Natalya Narochnitskaya?,Alexei Zhuravlyov,What is the birth year of the leader of the political party of Natalya Narochnitskaya?,1962,In which city was the leader of the political party of Natalya Narochnitskaya born?,Voronezh,In which country is the city located where the leader of the political party of Natalya Narochnitskaya was born?,Russia,What is the official language of the country where the city is located that the leader of the political party of Natalya Narochnitskaya was born?,Russian
human_writer,Galina Starovoytova,member of political party,independent politician,What is the member of political party of Galina Starovoytova?,Galina Starovoytova is a member of the Communist Party,0.0,"['independent politician', 'Galina Starovoytova is a member of the Communist Party', 'Democratic Party', 'Socialist Party']",Which political party is Galina Starovoytova a member of?,A. independent politician  B. Socialist Party  C. Galina Starovoytova is a member of the Communist Party  D. Democratic Party,A,Is Galina Starovoytova a member of the independent politician party?,Is Galina Starovoytova a member of the Communist Party?,What is a notable achievement or role of Galina Starovoytova?,Who is an independent politician that is a member of a political party?,What is the nationality of the member of political party of Galina Starovoytova?,Russian,What is the capital city of the country of the nationality of the member of political party of Galina Starovoytova?,Moscow,What is the population of the capital city of the country of the nationality of the member of political party of Galina Starovoytova?,Approximately 12 million,What is the main river flowing through the capital city of the country of the nationality of the member of political party of Galina Starovoytova?,Moskva River,What is the length of the main river flowing through the capital city of the country of the nationality of the member of political party of Galina Starovoytova?,Approximately 500 km
human_writer,Andrew Johnson,military or police rank,general,What is the military or police rank of Andrew Johnson?,President,0.0,"['general', 'President', 'colonel', 'lieutenant']",What rank did Andrew Johnson hold in the military or police?,A. colonel  B. lieutenant  C. general  D. President,C,Is the military or police rank of Andrew Johnson general?,Is the military or police rank of Andrew Johnson President?,What political office did Andrew Johnson hold?,Who holds the military or police rank of general?,"Who was the predecessor of the person with the military or police rank of general, Andrew Johnson?",Abraham Lincoln,"What was the political party of the predecessor of the person with the military or police rank of general, Andrew Johnson?",Republican Party,"Who was the vice president under the predecessor of the person with the military or police rank of general, Andrew Johnson?",Hannibal Hamlin,"Which state was the vice president under the predecessor of the person with the military or police rank of general, Andrew Johnson, from?",Maine,"What is the capital of the state from which the vice president under the predecessor of the person with the military or police rank of general, Andrew Johnson, hailed?",Augusta
