topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
entertainment_anime,Hello Kitty: Stump Village,language of work or name,Japanese,What is the language of work or name of Hello Kitty: Stump Village?,Hello Kitty,0.0,"['Japanese', 'Hello Kitty', 'English', 'Korean']",In which language is Hello Kitty: Stump Village produced?,A. Japanese  B. Hello Kitty  C. Korean  D. English,A,Is the language of work or name of Hello Kitty: Stump Village Japanese?,Is the language of work or name of Hello Kitty: Stump Village Hello Kitty?,What is the main character in Hello Kitty: Stump Village?,What work or name is in Japanese that involves Hello Kitty: Stump Village?,What is the country of origin of the language of work or name of Hello Kitty: Stump Village?,Japan,What is the capital city of the country of origin of the language of work or name of Hello Kitty: Stump Village?,Tokyo,What is the population of the capital city of the country of origin of the language of work or name of Hello Kitty: Stump Village?,Approximately 14 million,What is the area in square kilometers of the capital city of the country of origin of the language of work or name of Hello Kitty: Stump Village?,"2,194 square kilometers",What is the name of the river that flows through the capital city of the country of origin of the language of work or name of Hello Kitty: Stump Village?,Sumida River
entertainment_anime,Tabimachi Late Show,distributed by,Crunchyroll,What was Tabimachi Late Show distributed by?,TV Tokyo,0.0,"['Crunchyroll', 'TV Tokyo', 'Funimation', 'Netflix']",Who was the distributor of Tabimachi Late Show?,A. Netflix  B. Funimation  C. Crunchyroll  D. TV Tokyo,C,Was Tabimachi Late Show distributed by Crunchyroll?,Was Tabimachi Late Show distributed by TV Tokyo?,What genre is Tabimachi Late Show known for?,What show was distributed by Crunchyroll?,What is the parent company of the distributor of Tabimachi Late Show?,Sony,Who is the CEO of the parent company of the distributor of Tabimachi Late Show?,Kenichiro Yoshida,Which university did the CEO of the parent company of the distributor of Tabimachi Late Show attend?,Keio University,In which city is the university located that the CEO of the parent company of the distributor of Tabimachi Late Show attended?,Tokyo,In which country is the city located where the university is situated that the CEO of the parent company of the distributor of Tabimachi Late Show attended?,Japan
entertainment_anime,This Boy Is a Professional Wizard,country of origin,Japan,What is the country of origin of This Boy Is a Professional Wizard?,United Kingdom,0.0,"['Japan', 'United Kingdom', 'China', 'South Korea']",Which country is This Boy Is a Professional Wizard from?,A. Japan  B. China  C. South Korea  D. United Kingdom,A,Is the country of origin of This Boy Is a Professional Wizard Japan?,Is the country of origin of This Boy Is a Professional Wizard the United Kingdom?,What genre is This Boy Is a Professional Wizard known for?,Which work originates from Japan?,What is the capital of the country of origin of This Boy Is a Professional Wizard?,Tokyo,What is the population of the capital of the country of origin of This Boy Is a Professional Wizard?,Approximately 14 million,What is the name of the largest district in the capital of the country of origin of This Boy Is a Professional Wizard?,Setagaya,What is the area of the largest district in the capital of the country of origin of This Boy Is a Professional Wizard?,58.08 square kilometers,What is the population density of the largest district in the capital of the country of origin of This Boy Is a Professional Wizard?,"Approximately 15,000 people per square kilometer"
entertainment_anime,THE LIFE OF GREAT HERMES,director,Tetsuo Imazawa,Who is the director of THE LIFE OF GREAT HERMES?,William Wyler,0.0,"['Tetsuo Imazawa', 'William Wyler', 'Steven Spielberg', 'Christopher Nolan']",Who directed THE LIFE OF GREAT HERMES?,A. Tetsuo Imazawa  B. Christopher Nolan  C. William Wyler  D. Steven Spielberg,A,Is Tetsuo Imazawa the director of THE LIFE OF GREAT HERMES?,Is William Wyler the director of THE LIFE OF GREAT HERMES?,What genre is THE LIFE OF GREAT HERMES known for?,Which film was directed by Tetsuo Imazawa?,What other notable work did the director of THE LIFE OF GREAT HERMES create?,Captain Tsubasa,Who is the main character in the other notable work created by the director of THE LIFE OF GREAT HERMES?,Tsubasa Ozora,Which sport does the main character play in the other notable work created by the director of THE LIFE OF GREAT HERMES?,Soccer,Which team does the main character play for in the other notable work created by the director of THE LIFE OF GREAT HERMES?,Nankatsu SC,In which country is the team located that the main character plays for in the other notable work created by the director of THE LIFE OF GREAT HERMES?,Japan
entertainment_anime,To Be Hero,main subject,alien invasion,What is the main subject of To Be Hero?,Hero,0.0,"['alien invasion', 'Hero', 'superpowers', 'time travel']",What is the central theme of To Be Hero?,A. time travel  B. alien invasion  C. Hero  D. superpowers,B,Is the main subject of To Be Hero an alien invasion?,Is the main subject of To Be Hero a Hero?,What genre does To Be Hero belong to?,What series features an alien invasion as its main subject?,Who is the main character involved in the alien invasion in To Be Hero?,Ossan,What is the profession of the main character involved in the alien invasion in To Be Hero?,Toilet seat designer,"What transformation does the main character, who is a toilet seat designer, undergo in To Be Hero?",He becomes a hero with superpowers,What is the main challenge faced by the hero with superpowers in To Be Hero?,Defending Earth from the alien invasion,Who assists the hero with superpowers in defending Earth from the alien invasion in To Be Hero?,Min-chan
entertainment_anime,Cat Soup Theater,language of work or name,Japanese,What is the language of work or name of Cat Soup Theater?,"""Cat Soup Theater""",0.0,"['Japanese', 'Cat Soup Theater', 'English', 'French']",In what language is the work or name of Cat Soup Theater?,"A. English  B. ""Cat Soup Theater""  C. Japanese  D. French",C,Is the language of work or name of Cat Soup Theater Japanese?,Is the language of work or name of Cat Soup Theater Cat Soup Theater?,What type of performances is Cat Soup Theater known for?,What theater has Japanese as the language of work or name?,What is the country where the language of work or name of Cat Soup Theater is primarily spoken?,Japan,What is the capital city of the country where the language of work or name of Cat Soup Theater is primarily spoken?,Tokyo,What is the population of the capital city of the country where the language of work or name of Cat Soup Theater is primarily spoken?,Approximately 14 million,What is the name of the famous tower located in the capital city of the country where the language of work or name of Cat Soup Theater is primarily spoken?,Tokyo Tower,What is the height of the famous tower located in the capital city of the country where the language of work or name of Cat Soup Theater is primarily spoken?,333 meters
entertainment_anime,Cat Soup Theater,country of origin,Japan,What is the country of origin of Cat Soup Theater?,Taiwan,0.0,"['Japan', 'Taiwan', 'China', 'South Korea']",Which country is Cat Soup Theater originally from?,A. Taiwan  B. Japan  C. South Korea  D. China,B,Is the country of origin of Cat Soup Theater Japan?,Is the country of origin of Cat Soup Theater Taiwan?,What type of performances is Cat Soup Theater known for?,Which theater originated in Japan?,What is the capital city of the country of origin of Cat Soup Theater?,Tokyo,What is the population of the capital city of the country of origin of Cat Soup Theater?,Approximately 14 million,What is the name of the famous tower located in the capital city of the country of origin of Cat Soup Theater?,Tokyo Tower,What is the height of the famous tower located in the capital city of the country of origin of Cat Soup Theater?,333 meters,In which year was the famous tower located in the capital city of the country of origin of Cat Soup Theater completed?,1958
entertainment_anime,Holo no Graffiti,producer,Hololive Production,What is the producer of Holo no Graffiti?,Studio Pierrot,0.0,"['Hololive Production', 'Studio Pierrot', 'Toei Animation', 'Madhouse']",Who is responsible for producing Holo no Graffiti?,A. Toei Animation  B. Madhouse  C. Studio Pierrot  D. Hololive Production,D,Is Hololive Production the producer of Holo no Graffiti?,Is Studio Pierrot the producer of Holo no Graffiti?,What type of content is Holo no Graffiti known for?,What show is produced by Hololive Production?,Who is the CEO of the producer of Holo no Graffiti?,Tanigo Motoaki,What is the nationality of the CEO of the producer of Holo no Graffiti?,Japanese,What is the capital city of the country of the CEO of the producer of Holo no Graffiti?,Tokyo,What is the population of the capital city of the country of the CEO of the producer of Holo no Graffiti?,Approximately 14 million,What is the name of the famous tower located in the capital city of the country of the CEO of the producer of Holo no Graffiti?,Tokyo Tower
entertainment_anime,Euphoria,language of work or name,Japanese,What is the language of work or name of Euphoria?,Euphoria,0.0,"['Japanese', 'Euphoria', 'English', 'French']",In which language is Euphoria created?,A. French  B. English  C. Euphoria  D. Japanese,D,Is the language of work or name of Euphoria Japanese?,Is the language of work or name of Euphoria Euphoria?,What genre is the work Euphoria known for?,What work or name is associated with the Japanese language?,What is the country where the language of work or name of Euphoria is primarily spoken?,Japan,What is the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Tokyo,What is the population of the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Approximately 14 million,What is the name of the largest district in the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Shinjuku,What is a famous landmark located in the largest district of the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Tokyo Metropolitan Government Building
entertainment_anime,Chain Chronicle,distribution format,video on demand,What is the distribution format of Chain Chronicle?,Digital,0.0,"['video on demand', 'Digital', 'Blu-ray', 'DVD']",In what format is Chain Chronicle distributed?,A. Digital  B. video on demand  C. Blu-ray  D. DVD,B,Is the distribution format of Chain Chronicle video on demand?,Is the distribution format of Chain Chronicle Digital?,What genre is Chain Chronicle known for?,Which series is distributed in the format of video on demand?,Which company provides the video on demand service for Chain Chronicle?,Crunchyroll,Who is the CEO of the company that provides the video on demand service for Chain Chronicle?,Joanne Waage,Which university did the CEO of the company that provides the video on demand service for Chain Chronicle attend?,"University of California, Berkeley",In which city is the university located that the CEO of the company providing the video on demand service for Chain Chronicle attended?,Berkeley,In which state is the city located where the university is situated that the CEO of the company providing the video on demand service for Chain Chronicle attended?,California
entertainment_anime,Armitage III: Poly Matrix,director,Takuya Satō,Who is the director of Armitage III: Poly Matrix?,Michael Radford,0.0,"['Takuya Satō', 'Michael Radford', 'Mamoru Oshii', 'Katsuhiro Otomo']",Who directed Armitage III: Poly Matrix?,A. Michael Radford  B. Katsuhiro Otomo  C. Mamoru Oshii  D. Takuya Satō,D,Is Takuya Satō the director of Armitage III: Poly Matrix?,Is Michael Radford the director of Armitage III: Poly Matrix?,What genre is Armitage III: Poly Matrix known for?,Who did Takuya Satō direct?,What other anime series has the director of Armitage III: Poly Matrix worked on?,Steins;Gate,Who is the main character in the other anime series that the director of Armitage III: Poly Matrix worked on?,Rintarou Okabe,Who is the voice actor for the main character in the other anime series that the director of Armitage III: Poly Matrix worked on?,Mamoru Miyano,Which agency represents the voice actor for the main character in the other anime series that the director of Armitage III: Poly Matrix worked on?,Himawari Theatre Group,In which year was the agency that represents the voice actor for the main character in the other anime series that the director of Armitage III: Poly Matrix worked on founded?,1972
entertainment_anime,Giovanni's Island,production company,Production I.G,What is the production company of Giovanni's Island?,Shine,0.0,"['Production I.G', 'Shine', 'Studio Ghibli', 'Madhouse']",Which company produced Giovanni's Island?,A. Shine  B. Production I.G  C. Studio Ghibli  D. Madhouse,B,Is the production company of Giovanni's Island Production I.G?,Is the production company of Giovanni's Island Shine?,What genre is Giovanni's Island known for?,Which film was produced by Production I.G?,Who is the founder of the production company of Giovanni's Island?,Mitsuhisa Ishikawa,Which university did the founder of the production company of Giovanni's Island attend?,Waseda University,In which city is the university located that the founder of the production company of Giovanni's Island attended?,Tokyo,What is the population of the city where the university is located that the founder of the production company of Giovanni's Island attended?,Approximately 14 million,What is the name of the country where the city is located that contains the university the founder of the production company of Giovanni's Island attended?,Japan
entertainment_anime,This Boy Suffers from Crystallization,language of work or name,Japanese,What is the language of work or name of This Boy Suffers from Crystallization?,Language of work: English,0.0,"['Japanese', 'Language of work: English', 'French', 'Spanish']",In what language is 'This Boy Suffers from Crystallization' created?,A. Japanese  B. Language of work: English  C. Spanish  D. French,A,Is the language of work or name of 'This Boy Suffers from Crystallization' Japanese?,Is the language of work or name of 'This Boy Suffers from Crystallization' English?,What genre is 'This Boy Suffers from Crystallization' known for?,Which work or name is in Japanese?,Who is the author of the work that is in the language of work or name of This Boy Suffers from Crystallization?,Yuki Fumino,What is another work by the author of the work that is in the language of work or name of This Boy Suffers from Crystallization?,I Hear the Sunspot,What is the genre of another work by the author of the work that is in the language of work or name of This Boy Suffers from Crystallization?,Yaoi,Which publisher released the genre of another work by the author of the work that is in the language of work or name of This Boy Suffers from Crystallization?,One Peace Books,In which country is the publisher located that released the genre of another work by the author of the work that is in the language of work or name of This Boy Suffers from Crystallization?,United States
entertainment_anime,Pan de Peace!,distribution format,video on demand,What is the distribution format of Pan de Peace!?,Digital,0.0,"['video on demand', 'Digital', 'Blu-ray', 'DVD']",In what format is Pan de Peace! distributed?,A. video on demand  B. Blu-ray  C. Digital  D. DVD,A,Is the distribution format of Pan de Peace! video on demand?,Is the distribution format of Pan de Peace! Digital?,What genre does Pan de Peace! belong to?,Which series is distributed in the format of video on demand?,Which company provides the video on demand distribution format for Pan de Peace!?,Crunchyroll,In which year did the company that provides the video on demand distribution format for Pan de Peace! start its service?,2006,Who were the founders of the company that started its service in 2006 and provides the video on demand distribution format for Pan de Peace!?,"Kun Gao, James Lin, Brandon Ooi, Vu Nguyen",Which university did one of the founders of the company that provides the video on demand distribution format for Pan de Peace! attend?,"University of California, Berkeley",In which city is the university located that one of the founders of the company providing the video on demand distribution format for Pan de Peace! attended?,Berkeley
entertainment_anime,Gakuen Handsome,distribution format,video on demand,What is the distribution format of Gakuen Handsome?,Anime,0.0,"['video on demand', 'Anime', 'DVD', 'Blu-ray']",In what format is Gakuen Handsome distributed?,A. DVD  B. Anime  C. video on demand  D. Blu-ray,C,Is the distribution format of Gakuen Handsome video on demand?,Is the distribution format of Gakuen Handsome Anime?,What genre is Gakuen Handsome known for?,Which show is distributed in the format of video on demand?,Which company provides the video on demand distribution format of Gakuen Handsome?,Crunchyroll,In which year did the company that provides the video on demand distribution format of Gakuen Handsome start its service?,2006,Who are the founders of the company that started its service in 2006 and provides the video on demand distribution format of Gakuen Handsome?,"Kun Gao, Brandon Ooi, James Lin, Vu Nguyen",Which university did one of the founders of the company that provides the video on demand distribution format of Gakuen Handsome attend?,"University of California, Berkeley",In which city is the university located that one of the founders of the company providing the video on demand distribution format of Gakuen Handsome attended?,Berkeley
entertainment_anime,Digimon Adventure Tri. 6,part of the series,Digimon Adventure tri.,What is the part of the series of Digimon Adventure Tri. 6?,"""Sixth Chapter""",0.0,"['Digimon Adventure tri.', 'Sixth Chapter', 'Digimon Frontier', 'Digimon Tamers']",Which series does Digimon Adventure Tri. 6 belong to?,"A. Digimon Frontier  B. ""Sixth Chapter""  C. Digimon Tamers  D. Digimon Adventure tri.",D,Is Digimon Adventure Tri. 6 part of the series Digimon Adventure tri.?,Is Digimon Adventure Tri. 6 part of the series Sixth Chapter?,What genre is Digimon Adventure Tri. 6 known for?,Which installment of Digimon Adventure tri. is Digimon Adventure Tri. 6?,Who is the director of the series that Digimon Adventure Tri. 6 is part of?,Keitaro Motonaga,What other anime series has the director of the series that Digimon Adventure Tri. 6 is part of directed?,Date A Live,Who is the main character in the other anime series directed by the director of the series that Digimon Adventure Tri. 6 is part of?,Shido Itsuka,Who is the voice actor for the main character in the other anime series directed by the director of the series that Digimon Adventure Tri. 6 is part of?,Nobunaga Shimazaki,Which agency represents the voice actor for the main character in the other anime series directed by the director of the series that Digimon Adventure Tri. 6 is part of?,Aoni Production
entertainment_anime,The Laws of the Sun,country of origin,Japan,What is the country of origin of The Laws of the Sun?,Italy,0.0,"['Japan', 'Italy', 'China', 'India']",Which country is The Laws of the Sun originally from?,A. India  B. Japan  C. China  D. Italy,B,Is the country of origin of The Laws of the Sun Japan?,Is the country of origin of The Laws of the Sun Italy?,What is the genre of The Laws of the Sun?,Which book originated from Japan?,Who is the director of the film from the country of origin of The Laws of the Sun?,Takaaki Ishiyama,What is the birth year of the director of the film from the country of origin of The Laws of the Sun?,1960,What is the nationality of the director born in 1960 who directed the film from the country of origin of The Laws of the Sun?,Japanese,Which film studio produced the film directed by the Japanese director born in 1960 from the country of origin of The Laws of the Sun?,IRH Press,In which city is the film studio located that produced the film directed by the Japanese director born in 1960 from the country of origin of The Laws of the Sun?,Tokyo
entertainment_anime,Holo no Graffiti,distributed by,Google,What was Holo no Graffiti distributed by?,Sony Pictures Entertainment,0.0,"['Google', 'Sony Pictures Entertainment', 'Netflix', 'Amazon Prime Video']",Who was responsible for distributing Holo no Graffiti?,A. Netflix  B. Google  C. Amazon Prime Video  D. Sony Pictures Entertainment,B,Was Holo no Graffiti distributed by Google?,Was Holo no Graffiti distributed by Sony Pictures Entertainment?,What genre is Holo no Graffiti known for?,What did Google distribute?,What is the parent company of the company that Holo no Graffiti was distributed by?,Alphabet Inc.,Who is the CEO of the parent company of the company that Holo no Graffiti was distributed by?,Sundar Pichai,Which university did the CEO of the parent company of the company that Holo no Graffiti was distributed by attend for their undergraduate studies?,Indian Institute of Technology Kharagpur,In which city is the university located where the CEO of the parent company of the company that Holo no Graffiti was distributed by attended for their undergraduate studies?,Kharagpur,In which state is the city located where the university is situated that the CEO of the parent company of the company that Holo no Graffiti was distributed by attended for their undergraduate studies?,West Bengal
entertainment_anime,Aikatsu on Parade!,production company,Bandai Namco Pictures,What is the production company of Aikatsu on Parade!?,BONES,0.0,"['Bandai Namco Pictures', 'BONES', 'Toei Animation', 'Sunrise']",Which company produced Aikatsu on Parade!?,A. Bandai Namco Pictures  B. Sunrise  C. Toei Animation  D. BONES,A,Is Bandai Namco Pictures the production company of Aikatsu on Parade!?,Is BONES the production company of Aikatsu on Parade!?,What genre is Aikatsu on Parade! known for?,Which anime was produced by Bandai Namco Pictures?,Who is the CEO of the production company of Aikatsu on Parade!?,Masayuki Ozaki,Which university did the CEO of the production company of Aikatsu on Parade! attend?,Waseda University,In which city is the university that the CEO of the production company of Aikatsu on Parade! attended located?,Tokyo,In which country is the city located where the university that the CEO of the production company of Aikatsu on Parade! attended is situated?,Japan,What is the official language of the country where the city is located that contains the university the CEO of the production company of Aikatsu on Parade! attended?,Japanese
