topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
business_industry,land transport,uses,land vehicle,What does land transport use?,Fuels,0.0,"['land vehicle', 'Fuels', 'Watercraft', 'Aircraft']",What is utilized by land transport?,A. Fuels  B. Aircraft  C. land vehicle  D. Watercraft,C,Does land transport use land vehicle?,Does land transport use Fuels?,What is a common mode of land transport?,What uses land vehicle?,What is a common type of land vehicle that land transport uses?,car,What is the primary fuel source for a common type of land vehicle that land transport uses?,gasoline,What is the main component of the primary fuel source for a common type of land vehicle that land transport uses?,hydrocarbons,What is a major environmental concern associated with the main component of the primary fuel source for a common type of land vehicle that land transport uses?,carbon emissions,What is a global initiative aimed at reducing the major environmental concern associated with the main component of the primary fuel source for a common type of land vehicle that land transport uses?,Paris Agreement
business_industry,plant breeding,practiced by,plant breeder,What was plant breeding practiced by?,Farmers,0.0,"['plant breeder', 'Farmers', 'Agronomists', 'Botanists']",Who is responsible for practicing plant breeding?,A. Botanists  B. plant breeder  C. Agronomists  D. Farmers,B,Is plant breeding practiced by a plant breeder?,Is plant breeding practiced by Farmers?,What is a common goal of plant breeding?,What does a plant breeder practice?,What is a notable achievement of a plant breeder who practiced plant breeding?,Development of disease-resistant crops,Which specific crop is a notable achievement of a plant breeder who practiced plant breeding related to the development of disease-resistant crops?,Wheat,"In which country was the specific crop, related to the development of disease-resistant crops by a plant breeder who practiced plant breeding, primarily developed?",Mexico,Which organization in Mexico was involved in the development of the specific crop related to the development of disease-resistant crops by a plant breeder who practiced plant breeding?,CIMMYT (International Maize and Wheat Improvement Center),Who was a prominent scientist at the organization in Mexico involved in the development of the specific crop related to the development of disease-resistant crops by a plant breeder who practiced plant breeding?,Norman Borlaug
business_industry,architectural firm,practiced by,architect,What was architectural firm practiced by?,Frank Lloyd Wright,0.0,"['architect', 'Frank Lloyd Wright', 'engineer', 'interior designer']",Who practices in an architectural firm?,A. interior designer  B. Frank Lloyd Wright  C. engineer  D. architect,D,Is an architectural firm practiced by an architect?,Is an architectural firm practiced by Frank Lloyd Wright?,What is a common service provided by an architectural firm?,What profession practices in an architectural firm?,What is a famous building designed by an architect who practiced at an architectural firm?,Fallingwater,In which state is the famous building located that was designed by an architect who practiced at an architectural firm?,Pennsylvania,What is the name of the river near the famous building located in Pennsylvania that was designed by an architect who practiced at an architectural firm?,Bear Run,Which county is the river located near the famous building in Pennsylvania that was designed by an architect who practiced at an architectural firm?,Fayette County,What is the population of the county where the river is located near the famous building in Pennsylvania that was designed by an architect who practiced at an architectural firm?,"Approximately 129,000"
business_industry,health care industry,field of work,health care,What is the field of work of health care industry?,Healthcare,0.0,"['health care', 'Healthcare', 'technology', 'education']",In which field does the health care industry operate?,A. Healthcare  B. technology  C. health care  D. education,C,Is the field of work of the health care industry health care?,Is the field of work of the health care industry Healthcare?,What is a common service provided by the health care industry?,Which industry works in the field of health care?,What is a major sector within the field of work of the health care industry?,Hospitals,What is a common service provided by a major sector within the field of work of the health care industry?,Emergency care,What is a typical role of a professional providing a common service in a major sector within the field of work of the health care industry?,Emergency room physician,What is a required qualification for a typical role of a professional providing a common service in a major sector within the field of work of the health care industry?,Medical degree,Which institution typically awards the required qualification for a typical role of a professional providing a common service in a major sector within the field of work of the health care industry?,Medical school
business_industry,health care industry,said to be the same as,human health activities,What did health care industry say to be the same as?,"""Same as"" - ""HIPAA""",0.0,"['human health activities', 'HIPAA', 'medical insurance', 'pharmaceutical services']",What is the health care industry said to be equivalent to?,"A. medical insurance  B. human health activities  C. ""Same as"" - ""HIPAA""  D. pharmaceutical services",B,Is the health care industry said to be the same as human health activities?,Is the health care industry said to be the same as HIPAA?,What is a major regulatory concern in the health care industry?,What is said to be the same as human health activities?,What is a major component of the human health activities that the health care industry is said to be the same as?,Medical services,What is a common type of medical service that is a major component of the human health activities that the health care industry is said to be the same as?,Primary care,"What is a typical setting for primary care, which is a common type of medical service that is a major component of the human health activities that the health care industry is said to be the same as?",Clinics,"Who typically works in clinics, which are a typical setting for primary care, a common type of medical service that is a major component of the human health activities that the health care industry is said to be the same as?",General practitioners,"What is the primary role of general practitioners who typically work in clinics, which are a typical setting for primary care, a common type of medical service that is a major component of the human health activities that the health care industry is said to be the same as?",Providing comprehensive health care
business_industry,skateboarding,uses,skateboard,What does skateboarding use?,Wheels,0.0,"['skateboard', 'Wheels', 'Helmet', 'Knee pads']",What equipment is used in skateboarding?,A. Knee pads  B. Helmet  C. skateboard  D. Wheels,C,Does skateboarding use a skateboard?,Does skateboarding use wheels?,What is a popular trick performed in skateboarding?,What activity uses a skateboard?,What material is commonly used to make the object that skateboarding uses?,Maple wood,Which country is known for producing the material commonly used to make the object that skateboarding uses?,Canada,What is the capital city of the country known for producing the material commonly used to make the object that skateboarding uses?,Ottawa,Which river flows through the capital city of the country known for producing the material commonly used to make the object that skateboarding uses?,Ottawa River,Which major body of water does the river flow into that flows through the capital city of the country known for producing the material commonly used to make the object that skateboarding uses?,Saint Lawrence River
business_industry,printing,used by,Protestant Reformation,What was printing used by?,Printers,0.0,"['Protestant Reformation', 'Printers', 'Industrial Revolution', 'Renaissance']",Who utilized printing?,A. Renaissance  B. Protestant Reformation  C. Industrial Revolution  D. Printers,B,Was printing used by the Protestant Reformation?,Was printing used by Printers?,What is a common material used in printing?,What did the Protestant Reformation use?,Who was a key figure in the Protestant Reformation that printing was used by?,Martin Luther,"What document did the key figure in the Protestant Reformation, who printing was used by, famously publish?",Ninety-Five Theses,"In which year was the document published by the key figure in the Protestant Reformation, who printing was used by, released?",1517,"In which city was the document published by the key figure in the Protestant Reformation, who printing was used by, posted?",Wittenberg,"In which country is the city located where the document was posted by the key figure in the Protestant Reformation, who printing was used by?",Germany
business_industry,printing,uses,printing machine,What does printing use?,Ink,0.0,"['printing machine', 'Ink', 'paper', 'toner']",What is used by printing?,A. toner  B. Ink  C. paper  D. printing machine,D,Does printing use a printing machine?,Does printing use Ink?,What is a common material used in printing?,What uses a printing machine?,Who invented the printing machine that printing uses?,Johannes Gutenberg,In which century did the inventor of the printing machine that printing uses live?,15th century,In which country did the inventor of the printing machine that printing uses live in the 15th century?,Germany,What is the name of the city in Germany where the inventor of the printing machine that printing uses was born?,Mainz,Which river flows through the city where the inventor of the printing machine that printing uses was born?,Rhine River
business_industry,metallurgy,practiced by,metallurgist,What was metallurgy practiced by?,Ancient Egyptians,0.0,"['metallurgist', 'Ancient Egyptians', 'blacksmith', 'alchemist']",Who practices metallurgy?,A. Ancient Egyptians  B. metallurgist  C. blacksmith  D. alchemist,B,Is metallurgy practiced by a metallurgist?,Is metallurgy practiced by Ancient Egyptians?,What is a common process used in metallurgy?,Who practices the profession of a metallurgist?,What is a famous work or contribution of a metallurgist who practiced metallurgy?,The Bessemer process,Who invented the famous work or contribution of a metallurgist who practiced metallurgy?,Henry Bessemer,In which year was the famous work or contribution invented by the person who practiced metallurgy?,1856,In which country was the famous work or contribution invented in the year by the person who practiced metallurgy?,United Kingdom,What is the capital city of the country where the famous work or contribution was invented in the year by the person who practiced metallurgy?,London
business_industry,metallurgy,said to be the same as,metal industry,What did metallurgy say to be the same as?,"""Same""",0.0,"['metal industry', 'Same', 'mining', 'engineering']",What is metallurgy claimed to be equivalent to?,"A. ""Same""  B. metal industry  C. engineering  D. mining",B,Is metallurgy said to be the same as the metal industry?,Is metallurgy said to be the same as 'Same'?,What is a common process involved in metallurgy?,What is the metal industry said to be the same as?,What is a major product of the industry that metallurgy is said to be the same as?,Steel,Which country is the largest producer of the major product of the industry that metallurgy is said to be the same as?,China,What is the capital city of the country that is the largest producer of the major product of the industry that metallurgy is said to be the same as?,Beijing,What is the population of the capital city of the country that is the largest producer of the major product of the industry that metallurgy is said to be the same as?,21 million,What is the name of the international airport in the capital city of the country that is the largest producer of the major product of the industry that metallurgy is said to be the same as?,Beijing Capital International Airport
business_industry,electronics,studied in,engineering,What was electronics studied in?,Physics,0.0,"['engineering', 'Physics', 'Mathematics', 'Chemistry']",In what field was electronics studied?,A. Chemistry  B. Physics  C. Mathematics  D. engineering,D,Was electronics studied in engineering?,Was electronics studied in Physics?,What is a common component used in electronics?,What field studied electronics?,What is a major field within the discipline that electronics was studied in?,Electrical Engineering,What is a common subject taught in the major field within the discipline that electronics was studied in?,Circuit Analysis,What is a fundamental concept in the common subject taught in the major field within the discipline that electronics was studied in?,Ohm's Law,Who formulated the fundamental concept in the common subject taught in the major field within the discipline that electronics was studied in?,Georg Simon Ohm,In which country was the person who formulated the fundamental concept in the common subject taught in the major field within the discipline that electronics was studied in born?,Germany
business_industry,life sciences,said to be the same as,biology,What did life sciences say to be the same as?,"""Same as"" - Technology",0.0,"['biology', '""Same as"" - Technology', 'chemistry', 'physics']",What is life sciences considered to be equivalent to?,"A. physics  B. ""Same as"" - Technology  C. biology  D. chemistry",C,Is biology said to be the same as life sciences?,"Is ""Same as"" - Technology said to be the same as life sciences?",What is a major branch of study within life sciences?,What is biology said to be the same as?,What is a major branch of the field that life sciences said to be the same as?,Zoology,What is a well-known sub-discipline of the major branch of the field that life sciences said to be the same as?,Entomology,What is a common research subject in the well-known sub-discipline of the major branch of the field that life sciences said to be the same as?,Insects,What is a significant ecological role of the common research subject in the well-known sub-discipline of the major branch of the field that life sciences said to be the same as?,Pollination,What is a major crop that benefits from the significant ecological role of the common research subject in the well-known sub-discipline of the major branch of the field that life sciences said to be the same as?,Almonds
business_industry,electronics,practiced by,electrical engineer,What was electronics practiced by?,Greeks,0.0,"['electrical engineer', 'Greeks', 'mechanical engineer', 'chemists']",Who practices electronics?,A. Greeks  B. mechanical engineer  C. chemists  D. electrical engineer,D,Is electronics practiced by an electrical engineer?,Is electronics practiced by Greeks?,What is a common field of study for electronics?,Who practices electrical engineering?,What is a notable invention by an electrical engineer who practiced electronics?,Transistor,Who invented the notable invention by an electrical engineer who practiced electronics?,"John Bardeen, Walter Brattain, and William Shockley",Which company were the inventors of the notable invention by an electrical engineer who practiced electronics working for?,Bell Labs,In which year was the notable invention by an electrical engineer who practiced electronics invented?,1947,Which prestigious award did the inventors of the notable invention by an electrical engineer who practiced electronics receive?,Nobel Prize in Physics
business_industry,public utility,studied in,economics,What was public utility studied in?,Utilities,0.0,"['economics', 'Utilities', 'engineering', 'sociology']",In which field was public utility studied?,A. engineering  B. Utilities  C. economics  D. sociology,C,Was public utility studied in economics?,Was public utility studied in Utilities?,What is a common service provided by a public utility?,Who studied in economics?,Who is a notable economist in the field that public utility was studied in?,Adam Smith,What is a famous book written by the notable economist in the field that public utility was studied in?,The Wealth of Nations,In which year was the famous book written by the notable economist in the field that public utility was studied in published?,1776,Which country was the notable economist in the field that public utility was studied in from?,Scotland,What is the capital city of the country where the notable economist in the field that public utility was studied in was from?,Edinburgh
business_industry,house-building,said to be the same as,home construction,What did house-building say to be the same as?,"""Same""",0.0,"['home construction', 'Same', 'architecture', 'renovation']",What is house-building claimed to be equivalent to?,"A. ""Same""  B. architecture  C. renovation  D. home construction",D,Is house-building said to be the same as home construction?,Is house-building said to be the same as Same?,What is a common material used in house-building?,What is home construction said to be the same as?,What is a common material used in home construction?,Wood,What is a common tool used to work with wood in home construction?,Hammer,What is a safety equipment often used when using a hammer in home construction?,Safety goggles,What is a common brand that manufactures safety goggles used in home construction?,3M,In which country is the headquarters of the brand that manufactures safety goggles used in home construction located?,United States
business_industry,coining,uses,die,What does coining use?,Coins,0.0,"['die', 'Coins', 'metal', 'press']",What is used in the process of coining?,A. press  B. Coins  C. die  D. metal,C,Does coining use a die?,Does coining use coins?,What is a common material used in coining?,What uses a die?,What material is used to make the die that coining uses?,Steel,Which process is used to harden the steel that is used to make the die that coining uses?,Heat treatment,What is the primary purpose of the heat treatment process used to harden the steel that is used to make the die that coining uses?,To increase hardness and durability,Which industry commonly uses the heat treatment process to harden the steel that is used to make the die that coining uses?,Manufacturing,Which country is known for its advanced manufacturing industry that commonly uses the heat treatment process to harden the steel that is used to make the die that coining uses?,Germany
business_industry,footwear industry,practiced by,cobbler,What was footwear industry practiced by?,Craftsmen,0.0,"['Cobbler', 'Craftsmen', 'Tailor', 'Blacksmith']",Who practices the footwear industry?,A. Blacksmith  B. Tailor  C. cobbler  D. Craftsmen,C,Is the footwear industry practiced by a cobbler?,Is the footwear industry practiced by craftsmen?,What is a common material used in the footwear industry?,What industry is practiced by a cobbler?,What tools are commonly used by the cobbler who practiced in the footwear industry?,"Awl, hammer, knife, and thread",What is the primary material worked on using the tools commonly used by the cobbler who practiced in the footwear industry?,Leather,What is a common product made from the primary material worked on using the tools commonly used by the cobbler who practiced in the footwear industry?,Shoes,What is a popular brand of the common product made from the primary material worked on using the tools commonly used by the cobbler who practiced in the footwear industry?,Nike,In which country is the headquarters of the popular brand of the common product made from the primary material worked on using the tools commonly used by the cobbler who practiced in the footwear industry?,United States
business_industry,passenger transport,object class of occurrence,passenger,What is the object class of occurrence of passenger transport?,Occurrence,0.0,"['passenger', 'Occurrence', 'vehicle', 'transportation']",What class of occurrence does passenger transport belong to?,A. passenger  B. transportation  C. Occurrence  D. vehicle,A,Is the object class of occurrence of passenger transport passenger?,Is the object class of occurrence of passenger transport Occurrence?,What is a common mode of passenger transport?,What is the transport type associated with the object class of passenger?,What is a common mode of the object class of occurrence of passenger transport?,bus,What is the primary fuel type used by a common mode of the object class of occurrence of passenger transport?,diesel,Which country is a major producer of the primary fuel type used by a common mode of the object class of occurrence of passenger transport?,Saudi Arabia,What is the capital city of the country that is a major producer of the primary fuel type used by a common mode of the object class of occurrence of passenger transport?,Riyadh,What is the population of the capital city of the country that is a major producer of the primary fuel type used by a common mode of the object class of occurrence of passenger transport?,approximately 7.6 million
business_industry,voice acting,practiced by,voice actor,What was voice acting practiced by?,Actors,0.0,"['voice actor', 'Actors', 'Singers', 'Dancers']",Who typically practices voice acting?,A. voice actor  B. Singers  C. Dancers  D. Actors,A,Is voice acting practiced by a voice actor?,Is voice acting practiced by Actors?,What is a common skill required for voice acting?,What does a voice actor practice?,What is a famous role played by a voice actor who practiced voice acting?,Mickey Mouse,Who is the creator of the famous role Mickey Mouse played by a voice actor who practiced voice acting?,Walt Disney,"What is the name of the company founded by the creator of Mickey Mouse, a famous role played by a voice actor who practiced voice acting?",The Walt Disney Company,"In which year was the company founded by the creator of Mickey Mouse, a famous role played by a voice actor who practiced voice acting, established?",1923,"In which city was the company founded by the creator of Mickey Mouse, a famous role played by a voice actor who practiced voice acting, established?",Los Angeles
business_industry,brewing,practiced by,brewer,What was brewing practiced by?,Monks,0.0,"['brewer', 'Monks', 'Winemaker', 'Distiller']",Who practices brewing?,A. brewer  B. Distiller  C. Winemaker  D. Monks,A,Is brewing practiced by a brewer?,Is brewing practiced by Monks?,What is a common ingredient used in brewing?,Who practices the profession of a brewer?,What is the primary occupation of the person who practiced brewing?,Brewing beer,What is the main ingredient used in the primary occupation of the person who practiced brewing?,Barley,Which country is known for producing a significant amount of the main ingredient used in the primary occupation of the person who practiced brewing?,Germany,What is a famous beer festival held in the country known for producing a significant amount of the main ingredient used in the primary occupation of the person who practiced brewing?,Oktoberfest,In which city is the famous beer festival held in the country known for producing a significant amount of the main ingredient used in the primary occupation of the person who practiced brewing?,Munich
business_industry,brewing,location,brewery,What is the location of brewing?,Brewing location: Kitchen,0.0,"['brewery', 'Kitchen', 'Bar', 'Restaurant']",Where does brewing take place?,A. brewery  B. Brewing location: Kitchen  C. Restaurant  D. Bar,A,Is the location of brewing a brewery?,Is the location of brewing a Kitchen?,What is a common ingredient used in brewing?,What activity takes place in a brewery?,What is the name of a famous brewery in the location of brewing?,Guinness Brewery,In which city is the famous brewery located in the location of brewing?,Dublin,In which country is the city located where the famous brewery in the location of brewing is situated?,Ireland,What is the official language of the country where the city is located that contains the famous brewery in the location of brewing?,Irish,What is the population of the country where the city is located that contains the famous brewery in the location of brewing?,Approximately 4.9 million
business_industry,brewing,industry,stimulant foodstuff,What is the industry of brewing?,Beverage,0.0,"['stimulant foodstuff', 'Beverage', 'textile', 'automobile']",In which industry does brewing belong?,A. Beverage  B. automobile  C. stimulant foodstuff  D. textile,C,Is the industry of brewing stimulant foodstuff?,Is the industry of brewing Beverage?,What is a common ingredient used in brewing?,What industry is stimulant foodstuff associated with?,What is a common product in the industry of brewing?,Beer,What is a popular brand of the common product in the industry of brewing?,Budweiser,Which company produces the popular brand of the common product in the industry of brewing?,Anheuser-Busch,In which city is the headquarters of the company that produces the popular brand of the common product in the industry of brewing located?,St. Louis,In which state is the city located where the headquarters of the company that produces the popular brand of the common product in the industry of brewing is situated?,Missouri
business_industry,artificial intelligence,has characteristic,artificiality,What does artificial intelligence have characteristic?,Intelligence,0.0,"['artificiality', 'Intelligence', 'creativity', 'autonomy']",What characteristic does artificial intelligence possess?,A. autonomy  B. creativity  C. Intelligence  D. artificiality,D,Does artificial intelligence have the characteristic of artificiality?,Does artificial intelligence have the characteristic of Intelligence?,What is a common application of artificial intelligence?,What has the characteristic of artificiality?,"What is an example of artificiality, which is a characteristic of artificial intelligence?",Simulated environments,"What is a common use of simulated environments, which are an example of artificiality, a characteristic of artificial intelligence?",Virtual reality training,"Which industry commonly uses virtual reality training, which is a common use of simulated environments, an example of artificiality, a characteristic of artificial intelligence?",Healthcare,"What is a specific application in healthcare that uses virtual reality training, which is a common use of simulated environments, an example of artificiality, a characteristic of artificial intelligence?",Surgical simulation,"Which company is known for developing surgical simulation technology, a specific application in healthcare that uses virtual reality training, which is a common use of simulated environments, an example of artificiality, a characteristic of artificial intelligence?",Intuitive Surgical
business_industry,energy industry,said to be the same as,energy supply,What did energy industry say to be the same as?,"""Same as"" - Industry",0.0,"['energy supply', '""Same as"" - Industry', 'power generation', 'fuel sector']",What is the energy industry said to be equivalent to?,"A. energy supply  B. ""Same as"" - Industry  C. fuel sector  D. power generation",A,Is the energy industry said to be the same as energy supply?,"Is the energy industry said to be the same as ""Same as"" - Industry?",What is a major component of the energy industry?,What is energy supply said to be the same as?,What is a major component of the energy supply that the energy industry said to be the same as?,Electricity,What is a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,Fossil fuels,What is a common environmental impact of using fossil fuels as a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,Greenhouse gas emissions,What international agreement aims to reduce the greenhouse gas emissions that are a common environmental impact of using fossil fuels as a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,Paris Agreement,"Which year was the Paris Agreement, which aims to reduce the greenhouse gas emissions that are a common environmental impact of using fossil fuels as a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as, adopted?",2015
