topic,subject,relation,object,question,output_llama_2_7b_chat_hf,eval_llama_2_7b_chat_hf,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
geography_forest,Białowieża Forest,location,Grodno Region,What is the location of Białowieża Forest?,Białowieża Forest: Poland,0.0,"['Grodno Region', 'Białowieża Forest: Poland', 'Podlaskie Voivodeship', 'Belarus']",Where is Białowieża Forest situated?,A. Białowieża Forest: Poland  B. Belarus  C. Grodno Region  D. Podlaskie Voivodeship,C,Is the location of Białowieża Forest Grodno Region?,Is the location of Białowieża Forest Białowieża Forest: Poland?,What is a notable feature of Białowieża Forest?,Which forest is located in Grodno Region?,What is the capital of the region where Białowieża Forest is located?,Grodno,What river flows through the capital of the region where Białowieża Forest is located?,Neman River,Which sea does the river that flows through the capital of the region where Białowieża Forest is located empty into?,Baltic Sea,"Which country borders the sea that the river flows into, which passes through the capital of the region where Białowieża Forest is located?",Poland,"What is the official language of the country that borders the sea into which the river flows, which passes through the capital of the region where Białowieża Forest is located?",Polish
geography_forest,Białowieża Forest,located in the administrative territorial entity,Podlaskie Voivodeship,What is the located in the administrative territorial entity of Białowieża Forest?,Białowieża,0.0,"['Podlaskie Voivodeship', 'Białowieża', 'Masovian Voivodeship', 'Lublin Voivodeship']",In which administrative territorial entity is Białowieża Forest located?,A. Podlaskie Voivodeship  B. Masovian Voivodeship  C. Lublin Voivodeship  D. Białowieża,A,Is Białowieża Forest located in Podlaskie Voivodeship?,Is Białowieża Forest located in Białowieża?,What is a famous natural feature of Białowieża Forest?,Which forest is located in the administrative territorial entity of Podlaskie Voivodeship?,What is the capital of the administrative territorial entity where Białowieża Forest is located?,Białystok,What is the population of the capital of the administrative territorial entity where Białowieża Forest is located?,"Approximately 297,000",What is the area of the capital of the administrative territorial entity where Białowieża Forest is located?,102.12 square kilometers,In which year was the capital of the administrative territorial entity where Białowieża Forest is located founded?,1320,Who is the current mayor of the capital of the administrative territorial entity where Białowieża Forest is located?,Tadeusz Truskolaski
geography_forest,Białowieża Forest,described by source,Brockhaus and Efron Encyclopedic Dictionary,Who is the described by source of Białowieża Forest?,Białowieża,0.0,"['Brockhaus and Efron Encyclopedic Dictionary', 'Białowieża', 'Encyclopædia Britannica', 'Wikipedia']",What source describes Białowieża Forest?,A. Encyclopædia Britannica  B. Wikipedia  C. Białowieża  D. Brockhaus and Efron Encyclopedic Dictionary,D,Is the described by source of Białowieża Forest Brockhaus and Efron Encyclopedic Dictionary?,Is the described by source of Białowieża Forest Białowieża?,What is a notable feature of Białowieża Forest?,What forest is described by Brockhaus and Efron Encyclopedic Dictionary?,Who is the editor of the described by source of Białowieża Forest?,Konstantin Arsenyev,What is the nationality of the editor of the described by source of Białowieża Forest?,Russian,Which empire was the nationality of the editor of the described by source of Białowieża Forest part of?,Russian Empire,Who was the ruler of the empire that the nationality of the editor of the described by source of Białowieża Forest was part of?,Nicholas II,In which year did the ruler of the empire that the nationality of the editor of the described by source of Białowieża Forest was part of abdicate?,1917
geography_forest,Chugach National Forest,IUCN protected areas category,IUCN category VI: Protected Area with sustainable use of natural resources,What is the IUCN protected areas category of Chugach National Forest?,IUCN protected area category: II - National Park,0.0,"['IUCN category VI: Protected Area with sustainable use of natural resources', 'IUCN protected area category: II - National Park', 'IUCN category IV: Habitat/Species Management Area', 'IUCN category III: Natural Monument or Feature']",Which IUCN category does Chugach National Forest fall under?,A. IUCN protected area category: II - National Park  B. IUCN category IV: Habitat/Species Management Area  C. IUCN category III: Natural Monument or Feature  D. IUCN category VI: Protected Area with sustainable use of natural resources,D,Is the IUCN protected areas category of Chugach National Forest IUCN category VI: Protected Area with sustainable use of natural resources?,Is the IUCN protected areas category of Chugach National Forest IUCN protected area category: II - National Park?,What state is Chugach National Forest located in?,Which national forest falls under the IUCN category VI: Protected Area with sustainable use of natural resources?,"What is an example of a sustainable use of natural resources in the Chugach National Forest, which is categorized under IUCN category VI?",Fishing,"What species of fish is commonly caught as part of the sustainable use of natural resources in the Chugach National Forest, which is categorized under IUCN category VI?",Salmon,"What is the primary river where salmon are caught as part of the sustainable use of natural resources in the Chugach National Forest, which is categorized under IUCN category VI?",Copper River,"Which ocean does the Copper River, where salmon are caught as part of the sustainable use of natural resources in the Chugach National Forest, which is categorized under IUCN category VI, flow into?",Pacific Ocean,"Which country borders the ocean that the Copper River, where salmon are caught as part of the sustainable use of natural resources in the Chugach National Forest, which is categorized under IUCN category VI, flows into?",United States
geography_forest,Chugach National Forest,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Chugach National Forest?,Anchorage,0.0,"['Alaska', 'Anchorage', 'Juneau', 'Fairbanks']",In which administrative territorial entity is Chugach National Forest located?,A. Fairbanks  B. Alaska  C. Juneau  D. Anchorage,B,Is Chugach National Forest located in the administrative territorial entity of Alaska?,Is Chugach National Forest located in the administrative territorial entity of Anchorage?,What is a well-known feature of Chugach National Forest?,What national forest is located in the administrative territorial entity of Alaska?,What is the capital of the state that Chugach National Forest is located in the administrative territorial entity of?,Juneau,What is the population of the capital of the state that Chugach National Forest is located in the administrative territorial entity of?,"32,255",What is the area in square miles of the capital of the state that Chugach National Forest is located in the administrative territorial entity of?,"3,254.7 square miles",What is the name of the borough that the capital of the state that Chugach National Forest is located in the administrative territorial entity of?,Juneau Borough,What is the form of government of the borough that the capital of the state that Chugach National Forest is located in the administrative territorial entity of?,Unified Home Rule Municipality
geography_forest,Siuslaw National Forest,IUCN protected areas category,IUCN category VI: Protected Area with sustainable use of natural resources,What is the IUCN protected areas category of Siuslaw National Forest?,IUCN protected area category: II - National Park,0.0,"['IUCN category VI: Protected Area with sustainable use of natural resources', 'IUCN protected area category: II - National Park', 'IUCN category IV: Habitat/Species Management Area', 'IUCN category V: Protected Landscape/Seascape']",Which IUCN protected areas category does Siuslaw National Forest belong to?,A. IUCN protected area category: II - National Park  B. IUCN category VI: Protected Area with sustainable use of natural resources  C. IUCN category V: Protected Landscape/Seascape  D. IUCN category IV: Habitat/Species Management Area,B,Is the IUCN protected areas category of Siuslaw National Forest IUCN category VI: Protected Area with sustainable use of natural resources?,Is the IUCN protected areas category of Siuslaw National Forest IUCN protected area category: II - National Park?,In which state is the Siuslaw National Forest located?,Which national forest is categorized under IUCN category VI: Protected Area with sustainable use of natural resources?,"What is an example of a species found in the Siuslaw National Forest, which is categorized under IUCN category VI?",Northern Spotted Owl,"What is the primary diet of the species found in the Siuslaw National Forest, which is categorized under IUCN category VI?",Small mammals,"What is a common predator of the species that primarily feeds on small mammals in the Siuslaw National Forest, which is categorized under IUCN category VI?",Great Horned Owl,"What is the typical habitat of the common predator of the species that primarily feeds on small mammals in the Siuslaw National Forest, which is categorized under IUCN category VI?",Forests and woodlands,"In which regions can the typical habitat be found for the common predator of the species that primarily feeds on small mammals in the Siuslaw National Forest, which is categorized under IUCN category VI?",North and South America
geography_forest,Gunnison National Forest,IUCN protected areas category,IUCN category VI: Protected Area with sustainable use of natural resources,What is the IUCN protected areas category of Gunnison National Forest?,IUCN protected area category: II - National Park,0.0,"['IUCN category VI: Protected Area with sustainable use of natural resources', 'IUCN protected area category: II - National Park', 'IUCN category IV: Habitat/Species Management Area', 'IUCN category III: Natural Monument or Feature']",Which IUCN protected areas category does Gunnison National Forest belong to?,A. IUCN protected area category: II - National Park  B. IUCN category III: Natural Monument or Feature  C. IUCN category IV: Habitat/Species Management Area  D. IUCN category VI: Protected Area with sustainable use of natural resources,D,Is the IUCN protected areas category of Gunnison National Forest IUCN category VI: Protected Area with sustainable use of natural resources?,Is the IUCN protected areas category of Gunnison National Forest IUCN protected area category: II - National Park?,In which state is Gunnison National Forest located?,Which national forest is categorized under IUCN category VI: Protected Area with sustainable use of natural resources?,What is an example of a sustainable use of natural resources in the IUCN category VI protected areas like Gunnison National Forest?,Sustainable logging,Which organization oversees the sustainable logging in the IUCN category VI protected areas like Gunnison National Forest?,U.S. Forest Service,Who is the current Chief of the organization that oversees the sustainable logging in the IUCN category VI protected areas like Gunnison National Forest?,Randy Moore,In which year did the current Chief of the organization that oversees the sustainable logging in the IUCN category VI protected areas like Gunnison National Forest assume office?,2021,Which U.S. President was in office when the current Chief of the organization that oversees the sustainable logging in the IUCN category VI protected areas like Gunnison National Forest assumed office?,Joe Biden
geography_forest,Gunnison National Forest,highest point,Castle Peak,What is the highest point of Gunnison National Forest?,Mount Elbert,0.0,"['Castle Peak', 'Mount Elbert', 'Mount Harvard', 'La Plata Peak']",Which peak is the highest in Gunnison National Forest?,A. La Plata Peak  B. Castle Peak  C. Mount Harvard  D. Mount Elbert,B,Is Castle Peak the highest point of Gunnison National Forest?,Is Mount Elbert the highest point of Gunnison National Forest?,In which state is Gunnison National Forest located?,Which national forest has Castle Peak as its highest point?,What is the elevation of the highest point of Gunnison National Forest?,"14,279 feet",In which mountain range is the highest point of Gunnison National Forest located?,Elk Mountains,Which state contains the mountain range where the highest point of Gunnison National Forest is located?,Colorado,What is the capital city of the state that contains the mountain range where the highest point of Gunnison National Forest is located?,Denver,What is the population of the capital city of the state that contains the mountain range where the highest point of Gunnison National Forest is located?,"Approximately 715,000"
geography_forest,Siuslaw National Forest,significant place,Corvallis,What is the significant place of Siuslaw National Forest?,Oregon,0.0,"['Corvallis', 'Oregon', 'Eugene', 'Salem']",Which significant place is associated with Siuslaw National Forest?,A. Salem  B. Corvallis  C. Eugene  D. Oregon,B,Is Corvallis a significant place of Siuslaw National Forest?,Is Oregon a significant place of Siuslaw National Forest?,What type of forest is Siuslaw National Forest?,Which national forest has Corvallis as a significant place?,What is the population of the significant place of Siuslaw National Forest?,"58,856 (as of 2020 census)",What is the name of the university located in the significant place of Siuslaw National Forest?,Oregon State University,What is the mascot of the university located in the significant place of Siuslaw National Forest?,Benny Beaver,What is the name of the stadium where the mascot of the university located in the significant place of Siuslaw National Forest performs?,Reser Stadium,What is the seating capacity of the stadium where the mascot of the university located in the significant place of Siuslaw National Forest performs?,"43,363"
geography_forest,Siuslaw National Forest,located in the administrative territorial entity,Oregon,What is the located in the administrative territorial entity of Siuslaw National Forest?,Florence,0.0,"['Oregon', 'Florence', 'California', 'Washington']",In which administrative territorial entity is Siuslaw National Forest located?,A. Washington  B. Oregon  C. Florence  D. California,B,Is Siuslaw National Forest located in the administrative territorial entity of Oregon?,Is Siuslaw National Forest located in the administrative territorial entity of Florence?,What type of forest is Siuslaw National Forest known for?,Which national forest is located in the administrative territorial entity of Oregon?,What is the capital of the state that Siuslaw National Forest is located in the administrative territorial entity of?,Salem,What is the population of the capital of the state that Siuslaw National Forest is located in the administrative territorial entity of?,"169,798",What is the area in square miles of the capital of the state that Siuslaw National Forest is located in the administrative territorial entity of?,48.45 square miles,What is the name of the river that flows through the capital of the state that Siuslaw National Forest is located in the administrative territorial entity of?,Willamette River,What is the length of the river that flows through the capital of the state that Siuslaw National Forest is located in the administrative territorial entity of?,187 miles
