topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
art_sculpture,Colonne Vendôme,genre,public art,public art,What is the genre of Colonne Vendôme?,Classical,0.0,"['public art', 'Classical', 'modern sculpture', 'historical monument']",What type of art is the Colonne Vendôme classified as?,A. Classical  B. public art  C. historical monument  D. modern sculpture,B,Is the genre of Colonne Vendôme public art?,Is the genre of Colonne Vendôme Classical?,Where is the Colonne Vendôme located?,What monument is classified as public art?,Who is the artist of the public art genre of Colonne Vendôme?,Jacques Gondouin,What is the nationality of the artist of the public art genre of Colonne Vendôme?,French,In which city was the artist of the public art genre of Colonne Vendôme born?,Saint-Ouen,In which region is the city located where the artist of the public art genre of Colonne Vendôme was born?,Île-de-France,In which country is the region located where the city is situated that the artist of the public art genre of Colonne Vendôme was born?,France
art_sculpture,Lion Monument Lucerne,movement,neoclassicism,neoclassicism,What is the movement of Lion Monument Lucerne?,Stationary,0.0,"['neoclassicism', 'Stationary', 'romanticism', 'baroque']",Which artistic movement is associated with the Lion Monument Lucerne?,A. neoclassicism  B. Stationary  C. romanticism  D. baroque,A,Is the movement of Lion Monument Lucerne neoclassicism?,Is the movement of Lion Monument Lucerne Stationary?,In which city is the Lion Monument located?,Which monument is associated with the neoclassicism movement?,Who was the artist associated with the movement of Lion Monument Lucerne?,Bertel Thorvaldsen,What is the nationality of the artist associated with the movement of Lion Monument Lucerne?,Danish,In which city was the artist associated with the movement of Lion Monument Lucerne born?,Copenhagen,In which country is the city located where the artist associated with the movement of Lion Monument Lucerne was born?,Denmark,What is the official language of the country where the city is located that the artist associated with the movement of Lion Monument Lucerne was born?,Danish
art_sculpture,The Kiss,collection,Musée Rodin,Musée Rodin,Who is the collection of The Kiss?,Gustav Klimt,0.0,"['Musée Rodin', 'Gustav Klimt', 'Louvre Museum', 'Tate Modern']",Which museum houses the collection of The Kiss?,A. Tate Modern  B. Musée Rodin  C. Gustav Klimt  D. Louvre Museum,B,Is the collection of The Kiss at the Musée Rodin?,Is the collection of The Kiss at Gustav Klimt?,Who is the artist of The Kiss?,Which artwork is part of the collection at Musée Rodin?,In which city is the collection of The Kiss located?,Paris,In which country is the city located where the collection of The Kiss is situated?,France,What is the official language of the country where the city is located that houses the collection of The Kiss?,French,What is the population of the country where the official language is French and the city is located that houses the collection of The Kiss?,Approximately 67 million,What is the capital of the country with a population of approximately 67 million where the official language is French and the city is located that houses the collection of The Kiss?,Paris
art_sculpture,Earl Haig Memorial,country,United Kingdom,United Kingdom,What is the country of Earl Haig Memorial?,Canada,0.0,"['United Kingdom', 'Canada', 'Australia', 'New Zealand']",Which country is home to the Earl Haig Memorial?,A. United Kingdom  B. Canada  C. Australia  D. New Zealand,A,Is the country of Earl Haig Memorial the United Kingdom?,Is the country of Earl Haig Memorial Canada?,What is a famous attribute or feature of Earl Haig Memorial?,Which memorial is located in the United Kingdom?,What is the capital of the country of Earl Haig Memorial?,London,What is the population of the capital of the country of Earl Haig Memorial?,Approximately 9 million,What is the most famous landmark in the capital of the country of Earl Haig Memorial?,Big Ben,Who designed the most famous landmark in the capital of the country of Earl Haig Memorial?,Augustus Pugin,In which year was the most famous landmark in the capital of the country of Earl Haig Memorial completed?,1859
art_sculpture,Moses,genre,sculpture,sculpture,What is the genre of Moses?,Biblical figure,0.0,"['sculpture', 'Biblical figure', 'painting', 'literature']",What type of art is Moses classified under?,A. sculpture  B. Biblical figure  C. painting  D. literature,A,Is the genre of Moses sculpture?,Is the genre of Moses Biblical figure?,Who is the artist that created the sculpture of Moses?,What is the name of the sculpture that represents Moses?,Who is the artist of the sculpture genre of Moses?,Michelangelo,In which city can you find the sculpture of Moses created by Michelangelo?,Rome,In which country is the city located where you can find the sculpture of Moses created by Michelangelo?,Italy,What is the name of the church in the city where you can find the sculpture of Moses created by Michelangelo?,San Pietro in Vincoli,In which district of Rome is the church located where you can find the sculpture of Moses created by Michelangelo?,Monti
art_sculpture,The Lone Sailor,genre,public art,public art,What is the genre of The Lone Sailor?,Adventure,0.0,"['public art', 'Adventure', 'Historical fiction', 'Science fiction']",What category does The Lone Sailor belong to?,A. Science fiction  B. Adventure  C. Historical fiction  D. public art,D,Is the genre of The Lone Sailor public art?,Is the genre of The Lone Sailor Adventure?,Where is The Lone Sailor located?,What is a piece of public art that is known as The Lone Sailor?,Who is the artist of the public art genre work The Lone Sailor?,Stanley Bleifeld,Which organization commissioned the artist of the public art genre work The Lone Sailor?,United States Navy Memorial,In which city is the organization that commissioned the artist of the public art genre work The Lone Sailor located?,"Washington, D.C.",In which country is the city located where the organization that commissioned the artist of the public art genre work The Lone Sailor is situated?,United States,What is the primary purpose of the organization located in the city in the country where the public art genre work The Lone Sailor was commissioned?,To honor the men and women of the United States Navy
art_sculpture,Venus Victrix,collection,Galleria Borghese,Galleria Borghese,What is the collection of Venus Victrix?,Coins,0.0,"['Galleria Borghese', 'Coins', 'Louvre Museum', 'British Museum']",Where is the Venus Victrix collection housed?,A. Galleria Borghese  B. Louvre Museum  C. British Museum  D. Coins,A,Is the collection of Venus Victrix at Galleria Borghese?,Is the collection of Venus Victrix made up of Coins?,What is a famous artwork by Antonio Canova?,Which artwork is part of the Galleria Borghese collection?,In which city is the collection of Venus Victrix located?,Rome,In which country is the city located where the collection of Venus Victrix is situated?,Italy,What is the official language of the country where the city is located that houses the collection of Venus Victrix?,Italian,What is the currency used in the country where the city is located that houses the collection of Venus Victrix?,Euro,What is the capital of the country where the city is located that houses the collection of Venus Victrix?,Rome
art_sculpture,Emancipation Memorial,located in the administrative territorial entity,"Washington, D.C.","Washington, D.C.",What is the located in the administrative territorial entity of Emancipation Memorial?,Washington D.C,0.0,"['Washington, D.C.', 'Washington D.C', 'New York City', 'Boston']",In which administrative territorial entity is the Emancipation Memorial located?,"A. Boston  B. Washington, D.C.  C. Washington D.C  D. New York City",B,"Is the Emancipation Memorial located in Washington, D.C.?",Is the Emancipation Memorial located in Washington D.C?,What is a famous feature of the Emancipation Memorial?,"Which memorial is located in Washington, D.C.?",What is the population of the administrative territorial entity where Emancipation Memorial is located?,"705,749",Who is the mayor of the administrative territorial entity where Emancipation Memorial is located?,Muriel Bowser,What is the birth year of the mayor of the administrative territorial entity where Emancipation Memorial is located?,1972,Which university did the mayor of the administrative territorial entity where Emancipation Memorial is located attend?,Chatham University,In which state is the university located that the mayor of the administrative territorial entity where Emancipation Memorial is located attended?,Pennsylvania
art_sculpture,Alexander Sarcophagus,made from material,marble,marble,What is the made from material of Alexander Sarcophagus?,Bronze,0.0,"['marble', 'Bronze', 'Granite', 'Limestone']",What material is the Alexander Sarcophagus made from?,A. Limestone  B. Bronze  C. Granite  D. marble,D,Is the Alexander Sarcophagus made from marble?,Is the Alexander Sarcophagus made from Bronze?,Where was the Alexander Sarcophagus discovered?,What is made from marble?,Where is the quarry located that provided the marble for the Alexander Sarcophagus?,Marmara Island,Which country is the quarry located that provided the marble for the Alexander Sarcophagus?,Turkey,What is the capital city of the country where the quarry is located that provided the marble for the Alexander Sarcophagus?,Ankara,Which continent is the capital city located in where the quarry is situated that provided the marble for the Alexander Sarcophagus?,Asia,What is the largest country by area on the continent where the capital city is located that is near the quarry that provided the marble for the Alexander Sarcophagus?,Russia
art_sculpture,Vietnam Women's Memorial,location,Constitution Gardens,Constitution Gardens,What is the location of Vietnam Women's Memorial?,"National Mall, Washington D.C",0.0,"['Constitution Gardens', 'National Mall, Washington D.C', 'Lincoln Memorial', 'Washington Monument']",Where is the Vietnam Women's Memorial situated?,"A. National Mall, Washington D.C  B. Washington Monument  C. Constitution Gardens  D. Lincoln Memorial",C,Is the Vietnam Women's Memorial located in Constitution Gardens?,"Is the Vietnam Women's Memorial located in National Mall, Washington D.C?",What is a notable feature of the Vietnam Women's Memorial?,What memorial is located in Constitution Gardens?,What is the city where the Vietnam Women's Memorial is located?,"Washington, D.C.",What is the state where the city is located that contains the Vietnam Women's Memorial?,District of Columbia,What is the country where the state is located that contains the city with the Vietnam Women's Memorial?,United States,What is the continent where the country is located that contains the state with the city that has the Vietnam Women's Memorial?,North America,What is the hemisphere where the continent is located that contains the country with the state that has the city with the Vietnam Women's Memorial?,Northern Hemisphere
art_sculpture,Chindit Memorial,located in the administrative territorial entity,City of Westminster,City of Westminster,What is the located in the administrative territorial entity of Chindit Memorial?,Myanmar,0.0,"['City of Westminster', 'Myanmar', 'London', 'Edinburgh']",In which administrative territorial entity is the Chindit Memorial situated?,A. London  B. Edinburgh  C. Myanmar  D. City of Westminster,D,Is the Chindit Memorial located in the administrative territorial entity of the City of Westminster?,Is the Chindit Memorial located in the administrative territorial entity of Myanmar?,What is a famous landmark located in the City of Westminster?,What memorial is located in the administrative territorial entity of the City of Westminster?,"What is the population of the City of Westminster, where the Chindit Memorial is located?","Approximately 250,000","What is the area in square kilometers of the City of Westminster, where the Chindit Memorial is located?",21.48 square kilometers,"What is the name of the river that flows through the City of Westminster, where the Chindit Memorial is located?",River Thames,"What is the length of the river that flows through the City of Westminster, where the Chindit Memorial is located?",346 kilometers,"In which country is the river located that flows through the City of Westminster, where the Chindit Memorial is located?",United Kingdom
art_sculpture,Dupont Circle Fountain,creator,Daniel Chester French,Daniel Chester French,Who is the creator of Dupont Circle Fountain?,Edward Clark Potter,0.0,"['Daniel Chester French', 'Edward Clark Potter', 'Augustus Saint-Gaudens', 'Frederick Law Olmsted']",Who designed the Dupont Circle Fountain?,A. Frederick Law Olmsted  B. Edward Clark Potter  C. Augustus Saint-Gaudens  D. Daniel Chester French,D,Is Daniel Chester French the creator of Dupont Circle Fountain?,Is Edward Clark Potter the creator of Dupont Circle Fountain?,What is a notable feature of Dupont Circle?,Who was created by Daniel Chester French?,What other famous sculpture was created by the creator of Dupont Circle Fountain?,The statue of Abraham Lincoln in the Lincoln Memorial,In which city is the other famous sculpture created by the creator of Dupont Circle Fountain located?,"Washington, D.C.","Which architect collaborated with the creator of Dupont Circle Fountain on the other famous sculpture located in Washington, D.C.?",Henry Bacon,Which university did the architect who collaborated with the creator of Dupont Circle Fountain on the other famous sculpture attend?,University of Illinois,In which state is the university located that the architect who collaborated with the creator of Dupont Circle Fountain on the other famous sculpture attended?,Illinois
art_sculpture,statue of Sacred Heart of Jesus Christ,genre,public art,public art,What is the genre of statue of Sacred Heart of Jesus Christ?,Religious,0.0,"['public art', 'Religious', 'sculpture', 'monument']",What type of art is the statue of Sacred Heart of Jesus Christ?,A. monument  B. sculpture  C. public art  D. Religious,C,Is the genre of the statue of Sacred Heart of Jesus Christ public art?,Is the genre of the statue of Sacred Heart of Jesus Christ Religious?,Where is the statue of Sacred Heart of Jesus Christ located?,What statue is an example of public art?,Who is the artist of the statue of Sacred Heart of Jesus Christ?,Paul Landowski,What other famous statue was created by the artist of the statue of Sacred Heart of Jesus Christ?,Christ the Redeemer,In which city is the other famous statue created by the artist of the statue of Sacred Heart of Jesus Christ located?,Rio de Janeiro,In which country is the city located where the other famous statue created by the artist of the statue of Sacred Heart of Jesus Christ is situated?,Brazil,What is the official language of the country where the city is located that contains the other famous statue created by the artist of the statue of Sacred Heart of Jesus Christ?,Portuguese
art_sculpture,Manneken Pis,collection,City of Brussels,City of Brussels,What is the collection of Manneken Pis?,"Brussels Museums (specifically, the Museum of the City of Br",0.0,"['City of Brussels', 'Brussels Museums (specifically, the Museum of the City of Brussels)', 'Royal Museums of Fine Arts', 'Belgian Comic Strip Center']",Which collection does Manneken Pis belong to?,"A. Belgian Comic Strip Center  B. City of Brussels  C. Royal Museums of Fine Arts  D. Brussels Museums (specifically, the Museum of the City of Br",B,Is the collection of Manneken Pis the City of Brussels?,"Is the collection of Manneken Pis the Brussels Museums (specifically, the Museum of the City of Brussels)?",What is a famous landmark located in the City of Brussels?,What is part of the City of Brussels' collection?,Who is the mayor of the city that has the collection of Manneken Pis?,Philippe Close,Which political party does the mayor of the city that has the collection of Manneken Pis belong to?,Socialist Party,When was the political party founded that the mayor of the city that has the collection of Manneken Pis belongs to?,1885,Who was the founder of the political party that was founded in 1885 and that the mayor of the city that has the collection of Manneken Pis belongs to?,César De Paepe,What profession did the founder of the political party that was founded in 1885 and that the mayor of the city that has the collection of Manneken Pis belongs to have?,Physician
art_sculpture,Dupont Circle Fountain,located in the administrative territorial entity,"Washington, D.C.","Washington, D.C.",What is the located in the administrative territorial entity of Dupont Circle Fountain?,Washington D.C,0.0,"['Washington, D.C.', 'Washington D.C', 'New York City', 'Los Angeles']",In which administrative territorial entity is Dupont Circle Fountain situated?,"A. Los Angeles  B. Washington D.C  C. Washington, D.C.  D. New York City",C,"Is Dupont Circle Fountain located in Washington, D.C.?",Is Dupont Circle Fountain located in Washington D.C?,What is a famous landmark or feature of Dupont Circle Fountain?,"What fountain is located in Washington, D.C.?",Who is the mayor of the city that is the administrative territorial entity of Dupont Circle Fountain?,Muriel Bowser,What is the birth year of the mayor of the city that is the administrative territorial entity of Dupont Circle Fountain?,1972,Which university did the mayor of the city that is the administrative territorial entity of Dupont Circle Fountain attend?,Chatham University,In which state is the university located that the mayor of the city that is the administrative territorial entity of Dupont Circle Fountain attended?,Pennsylvania,What is the capital of the state where the university is located that the mayor of the city that is the administrative territorial entity of Dupont Circle Fountain attended?,Harrisburg
art_sculpture,National Submarine War Memorial,creator,Frederick Brook Hitch,Frederick Brook Hitch,Who is the creator of National Submarine War Memorial?,John C. West,0.0,"['Frederick Brook Hitch', 'John C. West', 'Henry Moore', 'Auguste Rodin']",Who designed the National Submarine War Memorial?,A. Frederick Brook Hitch  B. Auguste Rodin  C. John C. West  D. Henry Moore,A,Is Frederick Brook Hitch the creator of the National Submarine War Memorial?,Is John C. West the creator of the National Submarine War Memorial?,Where is the National Submarine War Memorial located?,What did Frederick Brook Hitch create?,What is the nationality of the creator of National Submarine War Memorial?,British,In which year was the nationality of the creator of National Submarine War Memorial established?,1707,Who was the monarch when the nationality of the creator of National Submarine War Memorial was established?,Queen Anne,Which act of union was passed during the reign of the monarch when the nationality of the creator of National Submarine War Memorial was established?,Acts of Union 1707,Which two countries were united by the act passed during the reign of the monarch when the nationality of the creator of National Submarine War Memorial was established?,England and Scotland
art_sculpture,James Cardinal Gibbons Memorial Statue,located in the administrative territorial entity,"Washington, D.C.","Washington, D.C.",What is the located in the administrative territorial entity of James Cardinal Gibbons Memorial Statue?,Baltimore,0.0,"['Washington, D.C.', 'Baltimore', 'New York City', 'Philadelphia']",In which administrative territorial entity is the James Cardinal Gibbons Memorial Statue located?,"A. Washington, D.C.  B. Baltimore  C. New York City  D. Philadelphia",A,"Is the James Cardinal Gibbons Memorial Statue located in Washington, D.C.?",Is the James Cardinal Gibbons Memorial Statue located in Baltimore?,"What is a famous landmark located in Washington, D.C.?","What statue is located in Washington, D.C.?",What is the population of the city where the James Cardinal Gibbons Memorial Statue is located in the administrative territorial entity?,"692,683 (as of 2020)",Who is the mayor of the city with the population where the James Cardinal Gibbons Memorial Statue is located in the administrative territorial entity?,Muriel Bowser,Which political party does the mayor belong to in the city where the James Cardinal Gibbons Memorial Statue is located in the administrative territorial entity?,Democratic Party,When was the political party founded that the mayor belongs to in the city where the James Cardinal Gibbons Memorial Statue is located in the administrative territorial entity?,1828,Who was the first president from the political party founded in 1828 that the mayor belongs to in the city where the James Cardinal Gibbons Memorial Statue is located in the administrative territorial entity?,Andrew Jackson
art_sculpture,Dante Alighieri,significant event,dedication,dedication,What is the significant event of Dante Alighieri?,The Divine Comedy (written work),0.0,"['dedication', 'The Divine Comedy (written work)', 'birth', 'exile']",What major event is associated with Dante Alighieri?,A. birth  B. dedication  C. exile  D. The Divine Comedy (written work),B,Is dedication a significant event of Dante Alighieri?,Is The Divine Comedy (written work) a significant event of Dante Alighieri?,What is a famous work written by Dante Alighieri?,Who is associated with the significant event of dedication?,Who was the dedication of Dante Alighieri's significant event addressed to?,Beatrice Portinari,"What is the title of the work that includes the dedication addressed to Beatrice Portinari, which is a significant event of Dante Alighieri?",La Vita Nuova,"In which year was the work titled 'La Vita Nuova' that includes the dedication addressed to Beatrice Portinari, a significant event of Dante Alighieri, completed?",1294,In which city was Dante Alighieri living when he completed the work titled 'La Vita Nuova' that includes the dedication addressed to Beatrice Portinari?,Florence,In which country is the city located where Dante Alighieri was living when he completed the work titled 'La Vita Nuova' that includes the dedication addressed to Beatrice Portinari?,Italy
art_sculpture,Altarpiece of Veit Stoss,collection,St. Mary's Basilica,St. Mary's Basilica,What is the collection of Altarpiece of Veit Stoss?,"National Museum, Warsaw",0.0,"[""St. Mary's Basilica"", 'National Museum, Warsaw', 'Louvre Museum', 'Metropolitan Museum of Art']",Where is the Altarpiece of Veit Stoss housed?,"A. St. Mary's Basilica  B. Louvre Museum  C. Metropolitan Museum of Art  D. National Museum, Warsaw",A,Is the Altarpiece of Veit Stoss in the collection of St. Mary's Basilica?,"Is the Altarpiece of Veit Stoss in the collection of the National Museum, Warsaw?",What city is St. Mary's Basilica located in?,What altarpiece is in the collection of St. Mary's Basilica?,In which city is the collection of Altarpiece of Veit Stoss located?,Kraków,In which country is the city located where the collection of Altarpiece of Veit Stoss is situated?,Poland,What is the official language of the country where the city is located that houses the collection of Altarpiece of Veit Stoss?,Polish,What is the population of the country where the city is located that houses the collection of Altarpiece of Veit Stoss?,Approximately 38 million,What is the currency used in the country where the city is located that houses the collection of Altarpiece of Veit Stoss?,Polish złoty
