topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
business_industry,life sciences,said to be the same as,biology,biology,What did life sciences say to be the same as?,Genes and DNA are similar,0.0,"['biology', 'Genes and DNA are similar', 'chemistry', 'physics']",What is life sciences considered to be the same as?,A. physics  B. chemistry  C. Genes and DNA are similar  D. biology,D,Is biology said to be the same as life sciences?,Are Genes and DNA said to be the same as life sciences?,What is a major branch of study within life sciences?,What is biology said to be the same as?,What is a major branch of the field that life sciences said to be the same as?,Zoology,What is a famous scientist associated with the major branch of the field that life sciences said to be the same as?,Charles Darwin,What is the title of a well-known book written by the famous scientist associated with the major branch of the field that life sciences said to be the same as?,On the Origin of Species,In which year was the well-known book written by the famous scientist associated with the major branch of the field that life sciences said to be the same as published?,1859,Which publishing house first published the well-known book written by the famous scientist associated with the major branch of the field that life sciences said to be the same as?,John Murray
business_industry,electronics,practiced by,electrical engineer,electrical engineer,What was electronics practiced by?,Engineers,0.0,"['electrical engineer', 'Engineers', 'mechanical engineer', 'software developer']",Who practices electronics?,A. electrical engineer  B. software developer  C. Engineers  D. mechanical engineer,A,Is electronics practiced by an electrical engineer?,Is electronics practiced by Engineers?,What field involves the study and application of circuits and devices?,What does an electrical engineer practice?,What is a notable invention by the profession that electronics was practiced by?,Transistor,Who is credited with the invention of the notable invention by the profession that electronics was practiced by?,"John Bardeen, Walter Brattain, and William Shockley",Which company were the inventors of the notable invention by the profession that electronics was practiced by working for?,Bell Labs,In which year was the notable invention by the profession that electronics was practiced by invented?,1947,Which prestigious award did the inventors of the notable invention by the profession that electronics was practiced by receive?,Nobel Prize in Physics
business_industry,public utility,studied in,economics,economics,What was public utility studied in?,Engineering,0.0,"['Economics', 'Engineering', 'Physics', 'Mathematics']",In which field was public utility studied?,A. economics  B. Physics  C. Mathematics  D. Engineering,A,Was public utility studied in Economics?,Was public utility studied in Engineering?,What is a common service provided by a public utility?,Who studied in Economics?,Who is a notable economist in the field that public utility was studied in?,John Maynard Keynes,What is a major work by the notable economist in the field that public utility was studied in?,"The General Theory of Employment, Interest, and Money",In which year was the major work by the notable economist in the field that public utility was studied in published?,1936,Which economic theory is primarily discussed in the major work published in 1936 by the notable economist in the field that public utility was studied in?,Keynesian economics,Which global event influenced the economic theory discussed in the major work published in 1936 by the notable economist in the field that public utility was studied in?,The Great Depression
business_industry,house-building,said to be the same as,home construction,home construction,What did house-building say to be the same as?,Bricks,0.0,"['home construction', 'Bricks', 'architecture', 'renovation']",What is house-building said to be equivalent to?,A. architecture  B. renovation  C. Bricks  D. home construction,D,Is house-building said to be the same as home construction?,Is house-building said to be the same as Bricks?,What is a common material used in house-building?,What is home construction said to be the same as?,What is a common material used in home construction?,Wood,What is a common method of treating wood used in home construction?,Pressure treating,What chemical is commonly used in the pressure treating of wood used in home construction?,Chromated copper arsenate,What is a potential health risk associated with chromated copper arsenate used in the pressure treating of wood in home construction?,Arsenic exposure,"What is a common symptom of arsenic exposure, a potential health risk associated with chromated copper arsenate used in the pressure treating of wood in home construction?",Skin lesions
business_industry,coining,uses,die,die,What does coining use?,Metal,0.0,"['die', 'Metal', 'press', 'mold']",What is used in the process of coining?,A. Metal  B. mold  C. press  D. die,D,Does coining use a die?,Does coining use Metal?,What is a common material used in coining?,What uses a die?,What material is used to make the die that coining uses?,Steel,Which process is used to harden the material used to make the die that coining uses?,Heat treatment,What is the primary purpose of the process used to harden the material used to make the die that coining uses?,Increase durability,Which industry primarily benefits from the increased durability achieved by the process used to harden the material used to make the die that coining uses?,Manufacturing,Which country is known for its advanced manufacturing industry that benefits from the increased durability achieved by the process used to harden the material used to make the die that coining uses?,Germany
business_industry,furniture construction,practiced by,furniture maker,furniture maker,What was furniture construction practiced by?,Craftsmen,0.0,"['furniture maker', 'Craftsmen', 'Carpenters', 'Artisans']",Who practiced furniture construction?,A. furniture maker  B. Artisans  C. Craftsmen  D. Carpenters,A,Is furniture construction practiced by a furniture maker?,Is furniture construction practiced by Craftsmen?,What is a common material used in furniture construction?,What does a furniture maker practice?,What tools are commonly used by the furniture maker who practiced furniture construction?,"Chisels, saws, hammers, and screwdrivers",What material is often worked on using the tools commonly used by the furniture maker who practiced furniture construction?,Wood,What type of wood is frequently used as material by the furniture maker who practiced furniture construction?,Oak,What is a common finish applied to the type of wood frequently used as material by the furniture maker who practiced furniture construction?,Varnish,What is the purpose of the common finish applied to the type of wood frequently used as material by the furniture maker who practiced furniture construction?,To protect the wood and enhance its appearance
business_industry,passenger transport,object class of occurrence,passenger,passenger,What is the object class of occurrence of passenger transport?,Vehicle,0.0,"['passenger', 'Vehicle', 'Cargo', 'Freight']",What is the class of occurrence for passenger transport?,A. Vehicle  B. Freight  C. passenger  D. Cargo,C,Is the object class of occurrence of passenger transport a passenger?,Is the object class of occurrence of passenger transport a Vehicle?,What is a common mode of passenger transport?,What type of transport is associated with a passenger?,What is a common mode of the object class of occurrence of passenger transport?,bus,What is the average capacity of a common mode of the object class of occurrence of passenger transport?,50 passengers,What is the fuel type commonly used by the average capacity mode of the object class of occurrence of passenger transport?,diesel,What is the environmental impact of the fuel type commonly used by the average capacity mode of the object class of occurrence of passenger transport?,high carbon emissions,What is a common alternative fuel type to reduce the environmental impact of the fuel type commonly used by the average capacity mode of the object class of occurrence of passenger transport?,electricity
business_industry,voice acting,practiced by,voice actor,voice actor,What was voice acting practiced by?,Actors,0.0,"['voice actor', 'Actors', 'Singers', 'Dancers']",Who typically practices voice acting?,A. Actors  B. Dancers  C. Singers  D. voice actor,D,Is voice acting practiced by a voice actor?,Is voice acting practiced by actors?,What is a common skill required for voice acting?,What does a voice actor practice?,What is a famous role played by a voice actor who practiced voice acting?,Mickey Mouse,Who is the creator of the famous role played by a voice actor who practiced voice acting?,Walt Disney,What is the name of the company founded by the creator of the famous role played by a voice actor who practiced voice acting?,The Walt Disney Company,In which year was the company founded by the creator of the famous role played by a voice actor who practiced voice acting established?,1923,In which city was the company founded by the creator of the famous role played by a voice actor who practiced voice acting established?,Los Angeles
business_industry,brewing,practiced by,brewer,brewer,What was brewing practiced by?,Brewing was practiced by humans,0.0,"['brewer', 'humans', 'chef', 'farmer']",Who practiced brewing?,A. brewer  B. farmer  C. Brewing was practiced by humans  D. chef,A,Was brewing practiced by a brewer?,Was brewing practiced by humans?,What is a common ingredient used in brewing?,Who practiced by brewing?,What is the primary occupation of a person who practiced brewing?,Brewing beer,What is the main ingredient used in the primary occupation of a person who practiced brewing?,Barley,What is the process called that converts the main ingredient used in the primary occupation of a person who practiced brewing into fermentable sugars?,Malting,What is the next step after the process that converts the main ingredient used in the primary occupation of a person who practiced brewing into fermentable sugars?,Mashing,What is the purpose of the step that follows the process that converts the main ingredient used in the primary occupation of a person who practiced brewing into fermentable sugars?,To extract fermentable sugars from the malt
business_industry,brewing,industry,stimulant foodstuff,stimulant foodstuff,What is the industry of brewing?,Food & Beverage,0.0,"['stimulant foodstuff', 'Food & Beverage', 'textile', 'automotive']",In which industry does brewing belong?,A. textile  B. stimulant foodstuff  C. automotive  D. Food & Beverage,B,Is the industry of brewing stimulant foodstuff?,Is the industry of brewing Food & Beverage?,What is a common ingredient used in brewing?,What industry is associated with stimulant foodstuff?,What is a common product of the industry of brewing?,Beer,What is a popular brand of the common product of the industry of brewing?,Budweiser,Which company produces the popular brand of the common product of the industry of brewing?,Anheuser-Busch,In which city is the headquarters of the company that produces the popular brand of the common product of the industry of brewing located?,St. Louis,In which state is the city located where the headquarters of the company that produces the popular brand of the common product of the industry of brewing is situated?,Missouri
business_industry,artificial intelligence,model item,machine learning,machine learning,What is the model item of artificial intelligence?,Artifact (or system),0.0,"['machine learning', 'Artifact (or system)', 'neural networks', 'data analysis']",What is the item modeled by artificial intelligence?,A. neural networks  B. machine learning  C. Artifact (or system)  D. data analysis,B,Is machine learning the model item of artificial intelligence?,Is Artifact (or system) the model item of artificial intelligence?,What is a common application of artificial intelligence?,What is machine learning a model item of?,What is a popular algorithm used in the model item of artificial intelligence?,Neural networks,Who is a notable researcher associated with the popular algorithm used in the model item of artificial intelligence?,Geoffrey Hinton,Which university is the notable researcher associated with the popular algorithm used in the model item of artificial intelligence affiliated with?,University of Toronto,In which country is the university located where the notable researcher associated with the popular algorithm used in the model item of artificial intelligence is affiliated?,Canada,What is the capital city of the country where the university is located that the notable researcher associated with the popular algorithm used in the model item of artificial intelligence is affiliated?,Ottawa
business_industry,artificial intelligence,has characteristic,artificiality,artificiality,What does artificial intelligence have characteristic?,"Intelligence, learning, adaptability, problem-solving, data processing",0.0,"['artificiality', 'Intelligence, learning, adaptability, problem-solving, data processing', 'automation', 'machine learning']",What characteristic is associated with artificial intelligence?,"A. Intelligence, learning, adaptability, problem-solving, data processing  B. artificiality  C. automation  D. machine learning",B,Does artificial intelligence have the characteristic of artificiality?,"Does artificial intelligence have the characteristic of Intelligence, learning, adaptability, problem-solving, data processing?",What is a common application of artificial intelligence in technology?,What has the characteristic of artificiality?,"What is an example of artificiality, which is a characteristic of artificial intelligence?",Simulated environments,"What is a common use of simulated environments, which are an example of artificiality, a characteristic of artificial intelligence?",Training autonomous vehicles,"Which company is known for using simulated environments for training autonomous vehicles, which is a common use of artificiality, a characteristic of artificial intelligence?",Waymo,"Who is the parent company of Waymo, which is known for using simulated environments for training autonomous vehicles, a common use of artificiality, a characteristic of artificial intelligence?",Alphabet Inc.,"In which year was Alphabet Inc., the parent company of Waymo, which uses simulated environments for training autonomous vehicles, a common use of artificiality, a characteristic of artificial intelligence, founded?",2015
business_industry,energy industry,said to be the same as,energy supply,energy supply,What did energy industry say to be the same as?,Market,0.0,"['energy supply', 'Market', 'energy demand', 'power grid']",What is the energy industry said to be equivalent to?,A. Market  B. power grid  C. energy demand  D. energy supply,D,Is the energy industry said to be the same as energy supply?,Is the energy industry said to be the same as Market?,What is a major sector within the energy industry?,What is energy supply said to be the same as?,What is a major component of the energy supply that the energy industry said to be the same as?,Electricity,What is a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,Fossil fuels,What is a common environmental impact of using fossil fuels as a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,Greenhouse gas emissions,What is a global initiative aimed at reducing the greenhouse gas emissions that are a common environmental impact of using fossil fuels as a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,The Paris Agreement,Which international organization facilitated the global initiative aimed at reducing the greenhouse gas emissions that are a common environmental impact of using fossil fuels as a primary source for generating the electricity that is a major component of the energy supply that the energy industry said to be the same as?,United Nations
business_industry,fur trade,object class of occurrence,fur,fur,What is the object class of occurrence of fur trade?,"Animal, Artifact",0.0,"['fur', 'Animal', 'Artifact', 'Textile']",What category does the fur trade fall under?,"A. Textile  B. fur  C. Artifact  D. Animal, Artifact",B,Is fur the object class of occurrence of fur trade?,Is Animal the object class of occurrence of fur trade?,What is a common product associated with the fur trade?,What trade is associated with fur?,What is a common animal associated with the object class of occurrence of fur trade?,beaver,Which region is historically known for the trade of the common animal associated with the object class of occurrence of fur trade?,North America,Which indigenous group in North America was heavily involved in the trade of the common animal associated with the object class of occurrence of fur trade?,Huron,Which European country was a major trading partner with the indigenous group in North America involved in the trade of the common animal associated with the object class of occurrence of fur trade?,France,Which French explorer is known for establishing trade relations with the indigenous group in North America involved in the trade of the common animal associated with the object class of occurrence of fur trade?,Samuel de Champlain
business_industry,software industry,has characteristic,software development,software development,What does software industry have characteristic?,"Innovation, Technology, Dynamic, Global, Competitive",0.0,"['Software development', 'Innovation, Technology, Dynamic, Global, Competitive', 'Automation', 'User experience']",What characteristic is associated with the software industry?,"A. Innovation, Technology, Dynamic, Global, Competitive  B. Automation  C. User experience  D. software development",D,Does the software industry have the characteristic of software development?,"Does the software industry have the characteristic of Innovation, Technology, Dynamic, Global, Competitive?",What is a common trend in the software industry?,What industry is characterized by software development?,"What is a common programming language used in software development, which is a characteristic of the software industry?",Python,"Who created the common programming language used in software development, which is a characteristic of the software industry?",Guido van Rossum,"In which year was the common programming language used in software development, which is a characteristic of the software industry, created?",1991,"Which organization currently oversees the development of the common programming language used in software development, which is a characteristic of the software industry?",Python Software Foundation,"Where is the headquarters of the organization that currently oversees the development of the common programming language used in software development, which is a characteristic of the software industry, located?","Delaware, United States"
