topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
places_country,Malaysia,head of state,Ibrahim Iskandar of Johor,Ibrahim Iskandar of Johor,Who is the head of state of Malaysia?,King of Malaysia,0.0,"['Ibrahim Iskandar of Johor', 'Sultan Abdullah', 'Mahathir Mohamad', 'Anwar Ibrahim']",Who holds the position of head of state in Malaysia?,A. Anwar Ibrahim  B. King of Malaysia  C. Ibrahim Iskandar of Johor  D. Mahathir Mohamad,C,Is Ibrahim Iskandar of Johor the head of state of Malaysia?,Is Sultan Abdullah the head of state of Malaysia?,What is the capital city of Malaysia?,Who is the head of state for Ibrahim Iskandar of Johor?,Who is the spouse of the head of state of Malaysia?,Tunku Azizah Aminah Maimunah Iskandariah,Which university did the spouse of the head of state of Malaysia attend?,University of London,In which city is the university that the spouse of the head of state of Malaysia attended located?,London,In which country is the city located where the university that the spouse of the head of state of Malaysia attended is situated?,United Kingdom,What is the official language of the country where the city is located that contains the university the spouse of the head of state of Malaysia attended?,English
places_country,Sweden,anthem,"Du gamla, du fria","Du gamla, du fria",Who does Sweden anthem?,"""Kungliga Hovkapellet,"" which translates to ""The",0.0,"['Du gamla, du fria', 'Kungliga Hovkapellet', 'Sveriges flagga', 'Stockholm']",What is the anthem of Sweden?,"A. ""Kungliga Hovkapellet,"" which translates to ""The  B. Stockholm  C. Sveriges flagga  D. Du gamla, du fria",D,"Is the anthem of Sweden 'Du gamla, du fria'?",Is the anthem of Sweden 'Kungliga Hovkapellet'?,What is the capital city of Sweden?,"Which country's anthem is 'Du gamla, du fria'?",Who composed the anthem of Sweden?,Richard Dybeck,In which year was the anthem of Sweden composed?,1844,Which Swedish king was reigning when the anthem of Sweden was composed?,Oscar I,Who was the predecessor of the Swedish king reigning when the anthem of Sweden was composed?,Charles XIV John,Which country was Charles XIV John originally from before becoming the king of Sweden?,France
places_country,Croatia,railway traffic side,right,right,What is the railway traffic side of Croatia?,Zupanija  (Note: This is a reference to the county,0.0,"['right', 'Zupanija', 'left', 'center']",On which side does railway traffic operate in Croatia?,A. center  B. right  C. left  D. Zupanija  (Note: This is a reference to the county,B,Is the railway traffic side of Croatia the right side?,Is the railway traffic side of Croatia Zupanija?,What is the capital city of Croatia?,In which country is the railway traffic side the right side?,Which side of the road do trains in Croatia drive on?,Right,Which country has the same railway traffic side as Croatia?,Germany,What is the capital city of the country that has the same railway traffic side as Croatia?,Berlin,Which river flows through the capital city of the country that has the same railway traffic side as Croatia?,Spree,Into which river does the river that flows through the capital city of the country with the same railway traffic side as Croatia eventually flow?,Havel
places_country,Djibouti,highest point,Mousa Ali,Mousa Ali,Who is the highest point of Djibouti?,Mount Moussa Ali,0.0,"['Mousa Ali', 'Mount Moussa Ali', 'Mount Kilimanjaro', 'Mount Everest']",What is the name of the highest point in Djibouti?,A. Mount Moussa Ali  B. Mount Kilimanjaro  C. Mount Everest  D. Mousa Ali,D,Is Mousa Ali the highest point of Djibouti?,Is Mount Moussa Ali the highest point of Djibouti?,What is the capital city of Djibouti?,Which country has Mousa Ali as its highest point?,What is the name of the mountain that is the highest point in Djibouti?,Mousa Ali,In which region is the mountain that is the highest point in Djibouti located?,Tadjourah Region,What is the primary language spoken in the region where the highest point in Djibouti is located?,Afar,What is the population of the region where the primary language is Afar and the highest point in Djibouti is located?,"84,000","What is the capital city of the country where the region with a population of 84,000 and the highest point is located?",Djibouti City
places_country,Tajikistan,lowest point,Syr Darya,Syr Darya,Who is the lowest point of Tajikistan?,Pamir (Plateau),0.0,"['Syr Darya', 'Pamir (Plateau)', 'Amu Darya', 'Fergana Valley']",What is the lowest point in Tajikistan?,A. Fergana Valley  B. Amu Darya  C. Pamir (Plateau)  D. Syr Darya,D,Is Syr Darya the lowest point of Tajikistan?,Is Pamir (Plateau) the lowest point of Tajikistan?,What is the capital city of Tajikistan?,Which country's lowest point is Syr Darya?,Which river is located at the lowest point in Tajikistan?,Syr Darya,Which country does the river at the lowest point in Tajikistan flow into?,Uzbekistan,What is the capital city of the country that the river at the lowest point in Tajikistan flows into?,Tashkent,Which major river flows through the capital city of the country that the river at the lowest point in Tajikistan flows into?,Chirchiq River,Which sea does the major river that flows through the capital city of the country that the river at the lowest point in Tajikistan flows into eventually drain into?,Aral Sea
places_country,Kyrgyzstan,lowest point,Kara Darya,Kara Darya,Who is the lowest point of Kyrgyzstan?,Issyk-Kul depression,0.0,"['Kara Darya', 'Issyk-Kul depression', 'Tian Shan', 'Fergana Valley']",What is the lowest point in Kyrgyzstan?,A. Issyk-Kul depression  B. Tian Shan  C. Kara Darya  D. Fergana Valley,C,Is Kara Darya the lowest point of Kyrgyzstan?,Is Issyk-Kul depression the lowest point of Kyrgyzstan?,What is the capital city of Kyrgyzstan?,Which country has Kara Darya as its lowest point?,Which body of water is the lowest point in Kyrgyzstan?,Kara-Darya River,"Which country does the Kara-Darya River, the lowest point in Kyrgyzstan, flow into?",Uzbekistan,What is the capital city of the country that the Kara-Darya River flows into?,Tashkent,Which river flows through the capital city of the country that the Kara-Darya River flows into?,Chirchiq River,"Into which larger river does the Chirchiq River, which flows through the capital city of the country that the Kara-Darya River flows into, eventually flow?",Syr Darya
places_country,Republic of the Congo,located in/on physical feature,Central Africa,Central Africa,What is the located in/on physical feature of Republic of the Congo?,Congo River,0.0,"['Central Africa', 'Congo River', 'West Africa', 'East Africa']",Where is the Republic of the Congo situated?,A. East Africa  B. Congo River  C. West Africa  D. Central Africa,D,Is the Republic of the Congo located in Central Africa?,Is the Republic of the Congo located in the Congo River?,What is the capital city of the Republic of the Congo?,Which country is located in Central Africa?,What is the name of the river that the Republic of the Congo is located on?,Congo River,Which ocean does the river that the Republic of the Congo is located on flow into?,Atlantic Ocean,What is the name of the current that flows along the ocean into which the river that the Republic of the Congo is located on empties?,Benguela Current,Which country is located to the south of the Republic of the Congo and is influenced by the current that flows along the ocean into which the river empties?,Angola,What is the capital city of the country located to the south of the Republic of the Congo that is influenced by the current flowing along the ocean into which the river empties?,Luanda
places_country,Netherlands,head of government,Dick Schoof,Dick Schoof,Who is the head of government of Netherlands?,Mark Rutte,0.0,"['Dick Schoof', 'Mark Rutte', 'Wim Kok', 'Jan Peter Balkenende']",Who serves as the head of government in the Netherlands?,A. Wim Kok  B. Dick Schoof  C. Jan Peter Balkenende  D. Mark Rutte,B,Is Dick Schoof the head of government of the Netherlands?,Is Mark Rutte the head of government of the Netherlands?,What is the capital city of the Netherlands?,Of which country is Dick Schoof the head of government?,Who is the spouse of the head of government of the Netherlands?,Mark Rutte is unmarried,What is the political party of the head of government of the Netherlands?,People's Party for Freedom and Democracy,Who is the founder of the political party of the head of government of the Netherlands?,Pieter Oud,In which year was the political party of the head of government of the Netherlands founded?,1948,Which major global event ended three years before the founding of the political party of the head of government of the Netherlands?,World War II
places_country,Angola,highest point,Mount Moco,Mount Moco,What is the highest point of Angola?,Pico de Munda,0.0,"['Mount Moco', 'Pico de Munda', 'Mount Kilimanjaro', 'Mount Elgon']",What is the tallest peak in Angola?,A. Mount Moco  B. Pico de Munda  C. Mount Kilimanjaro  D. Mount Elgon,A,Is the highest point of Angola Mount Moco?,Is the highest point of Angola Pico de Munda?,What is the capital city of Angola?,Which country has Mount Moco as its highest point?,What is the name of the mountain that is the highest point in Angola?,Mount Moco,"In which province is Mount Moco, the highest point in Angola, located?",Huambo Province,"What is the elevation of Mount Moco, the highest point in Angola?","2,620 meters","Which mountain range does Mount Moco, the highest point in Angola, belong to?",Bié Plateau,"Which river basin is located near the Bié Plateau, where Mount Moco, the highest point in Angola, is situated?",Cuanza River Basin
places_country,Armenia,lowest point,Debed,Debed,What is the lowest point of Armenia?,Lake Sevan,0.0,"['Debed', 'Lake Sevan', 'Mount Ararat', 'Yerevan']",Which location is the lowest point in Armenia?,A. Yerevan  B. Lake Sevan  C. Debed  D. Mount Ararat,C,Is Debed the lowest point of Armenia?,Is Lake Sevan the lowest point of Armenia?,What is the capital city of Armenia?,Which country's lowest point is Debed?,Which river is located at the lowest point in Armenia?,Debed River,Which country does the river located at the lowest point in Armenia flow into?,Georgia,What is the capital city of the country that the river located at the lowest point in Armenia flows into?,Tbilisi,Which river flows through the capital city of the country that the river located at the lowest point in Armenia flows into?,Kura River,Into which sea does the river that flows through the capital city of the country that the river located at the lowest point in Armenia flows into empty?,Caspian Sea
places_country,United Kingdom,head of government,Keir Starmer,Keir Starmer,Who is the head of government of United Kingdom?,Prime Minister (Boris Johnson as of this writing),0.0,"['Keir Starmer', 'Rishi Sunak', 'Boris Johnson', 'Theresa May']",Who serves as the head of government for the United Kingdom?,A. Prime Minister (Boris Johnson as of this writing)  B. Theresa May  C. Boris Johnson  D. Keir Starmer,D,Is Keir Starmer the head of government of the United Kingdom?,Is Rishi Sunak the head of government of the United Kingdom?,What is the capital city of the United Kingdom?,Who is the head of government that Keir Starmer leads?,Who is the spouse of the head of government of the United Kingdom?,Akshata Murty,Which university did the spouse of the head of government of the United Kingdom attend for their undergraduate studies?,Stanford University,In which city is the university that the spouse of the head of government of the United Kingdom attended located?,Stanford,In which state is the city located where the university that the spouse of the head of government of the United Kingdom attended is situated?,California,In which country is the state located where the city is situated that contains the university the spouse of the head of government of the United Kingdom attended?,United States
places_country,Turkmenistan,lowest point,Turan Depression,Turan Depression,What is the lowest point of Turkmenistan?,Karakum,0.0,"['Turan Depression', 'Karakum', 'Caspian Sea', 'Kopet Dag']",Where is the lowest point located in Turkmenistan?,A. Kopet Dag  B. Caspian Sea  C. Turan Depression  D. Karakum,C,Is the Turan Depression the lowest point of Turkmenistan?,Is Karakum the lowest point of Turkmenistan?,What is the capital city of Turkmenistan?,Which country has the Turan Depression as its lowest point?,What is the name of the lowest point in Turkmenistan?,Akjagaýa Depression,"In which region is the Akjagaýa Depression, the lowest point in Turkmenistan, located?",Balkan Region,"What is the capital of the region where the Akjagaýa Depression, the lowest point in Turkmenistan, is located?",Balkanabat,"Which river flows near the capital of the region where the Akjagaýa Depression, the lowest point in Turkmenistan, is located?",Atrek River,"Into which body of water does the river that flows near the capital of the region where the Akjagaýa Depression, the lowest point in Turkmenistan, is located, empty?",Caspian Sea
places_country,Mauritania,highest point,Kediet ej Jill,Kediet ej Jill,Who is the highest point of Mauritania?,Tidjikja,0.0,"['Kediet ej Jill', 'Kediet Ijill', 'Mount Everest', 'Mount Kilimanjaro']",What is the name of the highest point in Mauritania?,A. Mount Everest  B. Tidjikja  C. Kediet ej Jill  D. Mount Kilimanjaro,C,Is Kediet ej Jill the highest point of Mauritania?,Is Kediet Ijill the highest point of Mauritania?,What is the capital city of Mauritania?,Which country has Kediet ej Jill as its highest point?,What is the name of the mountain that is the highest point in Mauritania?,Kediet ej Jill,In which region is the highest point of Mauritania located?,Tiris Zemmour,What is the capital of the region where the highest point of Mauritania is located?,Zouérat,Which country borders the region where the highest point of Mauritania is located?,Western Sahara,What is the official language of the country that borders the region where the highest point of Mauritania is located?,Arabic
places_country,Nigeria,located in/on physical feature,West Africa,West Africa,What is the located in/on physical feature of Nigeria?,Coast,0.0,"['West Africa', 'Coast', 'East Africa', 'North Africa']",Where is Nigeria situated geographically?,A. West Africa  B. North Africa  C. Coast  D. East Africa,A,Is Nigeria located in West Africa?,Is Nigeria located on the Coast?,What is the capital city of Nigeria?,Which country is located in West Africa?,What is the name of the river that Nigeria is located on?,Niger River,Which country does the Niger River originate from?,Guinea,What is the capital city of the country where the Niger River originates?,Conakry,What is the population of the capital city of the country where the Niger River originates?,Approximately 2 million,What is the official language spoken in the capital city of the country where the Niger River originates?,French
places_country,United States of America,railway traffic side,right,right,What is the railway traffic side of United States of America?,Union Pacific or Norfolk Southern (depending on the region),0.0,"['right', 'Union Pacific or Norfolk Southern (depending on the region)', 'left', 'center']",On which side does railway traffic operate in the United States of America?,A. center  B. Union Pacific or Norfolk Southern (depending on the region)  C. left  D. right,D,Is the railway traffic side of the United States of America the right side?,Is the railway traffic side of the United States of America Union Pacific or Norfolk Southern (depending on the region)?,What is the capital city of the United States of America?,Which country has the railway traffic side on the right?,Which side of the road does railway traffic in the United States of America operate on?,Right,Which country has railway traffic that operates on the same side as the United States of America?,Canada,What is the capital city of the country that has railway traffic operating on the same side as the United States of America?,Ottawa,Which river flows through the capital city of the country that has railway traffic operating on the same side as the United States of America?,Ottawa River,Which large body of water does the river that flows through the capital city of the country with railway traffic on the same side as the United States of America eventually drain into?,Saint Lawrence River
places_country,Solomon Islands,head of state,Charles III of the United Kingdom,Charles III of the United Kingdom,Who is the head of state of Solomon Islands?,Bob Dadae (as of 2021),0.0,"['Charles III of the United Kingdom', 'Bob Dadae (as of 2021)', 'Elizabeth II', 'David Vunagi']",Who serves as the head of state for the Solomon Islands?,A. Elizabeth II  B. David Vunagi  C. Bob Dadae (as of 2021)  D. Charles III of the United Kingdom,D,Is Charles III of the United Kingdom the head of state of Solomon Islands?,Is Bob Dadae (as of 2021) the head of state of Solomon Islands?,What is the capital city of the Solomon Islands?,Of which country is Charles III of the United Kingdom the head of state?,Who is the spouse of the head of state of the Solomon Islands?,Saran Kere,Which university did the spouse of the head of state of the Solomon Islands attend?,University of the South Pacific,In which city is the university that the spouse of the head of state of the Solomon Islands attended located?,Suva,In which country is the city located where the university that the spouse of the head of state of the Solomon Islands attended is situated?,Fiji,What is the official language of the country where the city is located that contains the university the spouse of the head of state of the Solomon Islands attended?,English
places_country,East Timor,head of government,Xanana Gusmão,Xanana Gusmão,Who is the head of government of East Timor?,Taur Matan Ruak,0.0,"['Xanana Gusmão', 'Taur Matan Ruak', 'José Ramos-Horta', 'Mari Alkatiri']",Who serves as the head of government in East Timor?,A. Xanana Gusmão  B. Taur Matan Ruak  C. Mari Alkatiri  D. José Ramos-Horta,A,Is Xanana Gusmão the head of government of East Timor?,Is Taur Matan Ruak the head of government of East Timor?,What is the capital city of East Timor?,Which country is Xanana Gusmão the head of government of?,Who is the spouse of the head of government of East Timor?,Isabel da Costa Ferreira,Which university did the spouse of the head of government of East Timor attend for their undergraduate studies?,University of Lisbon,In which city is the university that the spouse of the head of government of East Timor attended located?,Lisbon,In which country is the city located where the university that the spouse of the head of government of East Timor attended is situated?,Portugal,In which continent is the country located where the city is situated that contains the university the spouse of the head of government of East Timor attended?,Europe
places_country,Ethiopia,head of government,Abiy Ahmed Ali,Abiy Ahmed Ali,Who is the head of government of Ethiopia?,Prime Minister Abiy Ahmed,0.0,"['Abiy Ahmed Ali', 'Prime Minister Abiy Ahmed', 'Hailemariam Desalegn', 'Meles Zenawi']",Who serves as the head of government in Ethiopia?,A. Abiy Ahmed Ali  B. Hailemariam Desalegn  C. Meles Zenawi  D. Prime Minister Abiy Ahmed,A,Is Abiy Ahmed Ali the head of government of Ethiopia?,Is Prime Minister Abiy Ahmed the head of government of Ethiopia?,What is the capital city of Ethiopia?,Who is Abiy Ahmed Ali the head of government of?,Who is the spouse of the head of government of Ethiopia?,Zinash Tayachew,Which organization did the spouse of the head of government of Ethiopia establish?,Ethiopian Women Lawyers Association,In which year was the organization established by the spouse of the head of government of Ethiopia founded?,1995,Who was the president of Ethiopia in the year the organization established by the spouse of the head of government of Ethiopia was founded?,Negasso Gidada,Which political party was the president of Ethiopia affiliated with in the year the organization established by the spouse of the head of government of Ethiopia was founded?,Ethiopian People's Revolutionary Democratic Front
places_country,Rwanda,located in/on physical feature,Central Africa,Central Africa,What is the located in/on physical feature of Rwanda?,Volcanoes (range),0.0,"['Central Africa', 'Volcanoes (range)', 'East Africa', 'West Africa']",Where is Rwanda situated geographically?,A. Volcanoes (range)  B. East Africa  C. Central Africa  D. West Africa,C,Is Rwanda located in Central Africa?,Is Rwanda located in the Volcanoes (range)?,What is the capital city of Rwanda?,Which country is located in Central Africa?,What is the name of the lake that Rwanda is located on?,Lake Kivu,Which river flows out of the lake that Rwanda is located on?,Ruzizi River,Into which lake does the river that flows out of the lake that Rwanda is located on empty?,Lake Tanganyika,Which country borders the lake into which the river that flows out of the lake that Rwanda is located on empties?,Tanzania,What is the capital city of the country that borders the lake into which the river that flows out of the lake that Rwanda is located on empties?,Dodoma
places_country,Poland,currency,złoty,złoty,What is the currency of Poland?,Zloty,0.0,"['złoty', 'Zloty', 'euro', 'dollar']",Which currency is used in Poland?,A. euro  B. dollar  C. złoty  D. Zloty,C,Is the currency of Poland the złoty?,Is the currency of Poland the Zloty?,What is the capital city of Poland?,Which country uses the złoty as its currency?,What is the currency of Poland?,Polish złoty,What is the symbol for the currency of Poland?,zł,Which organization is responsible for issuing the currency of Poland?,National Bank of Poland,In which city is the headquarters of the organization responsible for issuing the currency of Poland located?,Warsaw,In which country is the city located where the headquarters of the organization responsible for issuing the currency of Poland is situated?,Poland
places_country,Mauritania,replaces,French West Africa,French West Africa,What does Mauritania replace?,Sahara,0.0,"['French West Africa', 'Mauritania replaced Spanish Sahara', 'British West Africa', 'Portuguese Guinea']",What entity did Mauritania replace?,A. British West Africa  B. Sahara  C. Portuguese Guinea  D. French West Africa,D,Did Mauritania replace French West Africa?,Did Mauritania replace Spanish Sahara?,What is the capital city of Mauritania?,Which country replaced French West Africa?,Who is the current president of the country that Mauritania replaces?,Mohamed Ould Ghazouani,Which political party does the current president of the country that Mauritania replaces belong to?,Union for the Republic,When was the political party that the current president of the country that Mauritania replaces founded?,2009,Who was the founder of the political party that the current president of the country that Mauritania replaces belongs to?,Mohamed Ould Abdel Aziz,What position did the founder of the political party that the current president of the country that Mauritania replaces belongs to hold before founding the party?,President of Mauritania
places_country,Antigua and Barbuda,head of state,Charles III of the United Kingdom,Charles III of the United Kingdom,Who is the head of state of Antigua and Barbuda?,Governor-General Sir Rodney Williams,0.0,"['Charles III of the United Kingdom', 'Governor-General Sir Rodney Williams', 'Queen Elizabeth II', 'Prime Minister Gaston Browne']",Who serves as the head of state for Antigua and Barbuda?,A. Queen Elizabeth II  B. Prime Minister Gaston Browne  C. Governor-General Sir Rodney Williams  D. Charles III of the United Kingdom,D,Is Charles III of the United Kingdom the head of state of Antigua and Barbuda?,Is Governor-General Sir Rodney Williams the head of state of Antigua and Barbuda?,What is the capital city of Antigua and Barbuda?,Of which country is Charles III of the United Kingdom the head of state?,Who is the spouse of the head of state of Antigua and Barbuda?,Sandra Granger,Which country is the spouse of the head of state of Antigua and Barbuda from?,Guyana,What is the capital city of the country that the spouse of the head of state of Antigua and Barbuda is from?,Georgetown,Which river flows through the capital city of the country that the spouse of the head of state of Antigua and Barbuda is from?,Demerara River,Into which ocean does the river that flows through the capital city of the country that the spouse of the head of state of Antigua and Barbuda is from empty?,Atlantic Ocean
