topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
entertainment_anime,Giovanni's Island,screenwriter,Yoshiki Sakurai,Yoshiki Sakurai,Who is the screenwriter of Giovanni's Island?,Miho Maruo,0.0,"['Yoshiki Sakurai', 'Miho Maruo', 'Hayao Miyazaki', 'Mamoru Hosoda']",Who wrote the screenplay for Giovanni's Island?,A. Mamoru Hosoda  B. Hayao Miyazaki  C. Miho Maruo  D. Yoshiki Sakurai,D,Is Yoshiki Sakurai the screenwriter of Giovanni's Island?,Is Miho Maruo the screenwriter of Giovanni's Island?,What genre is Giovanni's Island known for?,Who is Yoshiki Sakurai the screenwriter for?,What is another work by the screenwriter of Giovanni's Island?,Ghost in the Shell: Stand Alone Complex,Who is the director of another work by the screenwriter of Giovanni's Island?,Kenji Kamiyama,Which studio produced the work directed by the director of another work by the screenwriter of Giovanni's Island?,Production I.G,In which year was the work produced by the studio that produced the work directed by the director of another work by the screenwriter of Giovanni's Island released?,2002,Which network originally aired the work released in the year produced by the studio that produced the work directed by the director of another work by the screenwriter of Giovanni's Island?,Animax
entertainment_anime,Cat Soup Theater,language of work or name,Japanese,Japanese,What is the language of work or name of Cat Soup Theater?,Cat Soup Theater language isn't specified,0.0,"['Japanese', ""Cat Soup Theater language isn't specified"", 'English', 'French']",In what language is the work or name of Cat Soup Theater?,A. French  B. English  C. Cat Soup Theater language isn't specified  D. Japanese,D,Is the language of work or name of Cat Soup Theater Japanese?,Is the language of work or name of Cat Soup Theater not specified?,What type of performances is Cat Soup Theater known for?,What theater has Japanese as the language of work or name?,What is the country of origin of the language of work or name of Cat Soup Theater?,Japan,What is the capital city of the country of origin of the language of work or name of Cat Soup Theater?,Tokyo,What is the population of the capital city of the country of origin of the language of work or name of Cat Soup Theater?,Approximately 14 million,What is the name of the famous tower located in the capital city of the country of origin of the language of work or name of Cat Soup Theater?,Tokyo Tower,What is the height of the famous tower located in the capital city of the country of origin of the language of work or name of Cat Soup Theater?,333 meters
entertainment_anime,This Boy Is a Professional Wizard,distributed by,Crunchyroll,Crunchyroll,What was This Boy Is a Professional Wizard distributed by?,Scholastic Books,0.0,"['Crunchyroll', 'Scholastic Books', 'Netflix', 'Funimation']",Who was the distributor for This Boy Is a Professional Wizard?,A. Scholastic Books  B. Crunchyroll  C. Netflix  D. Funimation,B,Was This Boy Is a Professional Wizard distributed by Crunchyroll?,Was This Boy Is a Professional Wizard distributed by Scholastic Books?,What genre is This Boy Is a Professional Wizard known for?,What series was distributed by Crunchyroll?,What is the parent company of the distributor of This Boy Is a Professional Wizard?,Sony,What is the headquarters location of the parent company of the distributor of This Boy Is a Professional Wizard?,"Tokyo, Japan",In which district is the headquarters located of the parent company of the distributor of This Boy Is a Professional Wizard?,Minato,What is a famous landmark in the district where the headquarters of the parent company of the distributor of This Boy Is a Professional Wizard is located?,Tokyo Tower,What is the height of the famous landmark in the district where the headquarters of the parent company of the distributor of This Boy Is a Professional Wizard is located?,333 meters
entertainment_anime,Schick x Evangelion,voice actor,Fumihiko Tachiki,Fumihiko Tachiki,Who is the voice actor of Schick x Evangelion?,Hideaki Anno (creator of Evangelion) voices Schick,0.0,"['Fumihiko Tachiki', 'Hideaki Anno', 'Megumi Ogata', 'Yuko Miyamura']",Who provides the voice acting for Schick x Evangelion?,A. Megumi Ogata  B. Hideaki Anno (creator of Evangelion) voices Schick  C. Fumihiko Tachiki  D. Yuko Miyamura,C,Is Fumihiko Tachiki the voice actor of Schick x Evangelion?,Is Hideaki Anno the voice actor of Schick x Evangelion?,Who is the creator of Evangelion?,Who does Fumihiko Tachiki voice in Schick x Evangelion?,Which character does the voice actor of Schick x Evangelion voice in the series?,Gendo Ikari,Who is the son of the character that the voice actor of Schick x Evangelion voices in the series?,Shinji Ikari,Who is the voice actor of the son of the character that the voice actor of Schick x Evangelion voices in the series?,Megumi Ogata,Which other famous anime character is voiced by the voice actor of the son of the character that the voice actor of Schick x Evangelion voices in the series?,Yugi Mutou,In which anime series does the other famous anime character voiced by the voice actor of the son of the character that the voice actor of Schick x Evangelion voices appear?,Yu-Gi-Oh!
entertainment_anime,The Rebirth of Buddha,distributed by,Toei Company,Toei Company,What was The Rebirth of Buddha distributed by?,Netflix,0.0,"['Toei Company', 'Netflix', 'Warner Bros.', 'Universal Pictures']",Who was the distributor of The Rebirth of Buddha?,A. Toei Company  B. Warner Bros.  C. Netflix  D. Universal Pictures,A,Was The Rebirth of Buddha distributed by Toei Company?,Was The Rebirth of Buddha distributed by Netflix?,What genre is The Rebirth of Buddha?,What did Toei Company distribute?,What other anime films were distributed by the company that distributed The Rebirth of Buddha?,Dragon Ball Z: Battle of Gods,Who directed the anime film that was also distributed by the company that distributed The Rebirth of Buddha?,Masahiro Hosoda,Which studio produced the anime film directed by Masahiro Hosoda that was also distributed by the company that distributed The Rebirth of Buddha?,Toei Animation,"In which year was the anime film produced by Toei Animation and directed by Masahiro Hosoda, which was also distributed by the company that distributed The Rebirth of Buddha, released?",2013,"What is the main character's name in the anime film released in 2013, produced by Toei Animation, directed by Masahiro Hosoda, and also distributed by the company that distributed The Rebirth of Buddha?",Goku
entertainment_anime,Kinnikuman Nisei,author,Yudetamago,Yudetamago,What is the author of Kinnikuman Nisei?,Yoshinobu Yamada,0.0,"['Yudetamago', 'Yoshinobu Yamada', 'Eiichiro Oda', 'Akira Toriyama']",Who wrote Kinnikuman Nisei?,A. Akira Toriyama  B. Yudetamago  C. Yoshinobu Yamada  D. Eiichiro Oda,B,Is the author of Kinnikuman Nisei Yudetamago?,Is the author of Kinnikuman Nisei Yoshinobu Yamada?,What genre is Kinnikuman Nisei known for?,What did Yudetamago author?,What is the nationality of the author of Kinnikuman Nisei?,Japanese,What is the primary language of the nationality of the author of Kinnikuman Nisei?,Japanese,What is the writing system used for the primary language of the nationality of the author of Kinnikuman Nisei?,"Kanji, Hiragana, Katakana","Which country uses the writing system that includes Kanji, Hiragana, and Katakana, which is the primary language of the nationality of the author of Kinnikuman Nisei?",Japan,"What is the capital city of the country that uses the writing system including Kanji, Hiragana, and Katakana, which is the primary language of the nationality of the author of Kinnikuman Nisei?",Tokyo
entertainment_anime,W Wish,language of work or name,Japanese,Japanese,What is the language of work or name of W Wish?,"Wish is an app, not a language",0.0,"['Japanese', 'Wish is an app, not a language', 'English', 'Chinese']",In which language is W Wish created?,"A. Chinese  B. English  C. Wish is an app, not a language  D. Japanese",D,Is the language of work or name of W Wish Japanese?,"Is the language of work or name of W Wish 'Wish is an app, not a language'?",What genre does W Wish belong to?,What work or name is in Japanese?,What is the country of origin of the language of work or name of W Wish?,Japan,What is the capital city of the country of origin of the language of work or name of W Wish?,Tokyo,What is the population of the capital city of the country of origin of the language of work or name of W Wish?,Approximately 14 million,What is the name of the famous tower located in the capital city of the country of origin of the language of work or name of W Wish?,Tokyo Tower,What is the height of the famous tower located in the capital city of the country of origin of the language of work or name of W Wish?,333 meters
entertainment_anime,Idol Land PriPara,part of the series,Pretty Rhythm,Pretty Rhythm,What is the part of the series of Idol Land PriPara?,Episode,0.0,"['Pretty Rhythm', 'Episode', 'Aikatsu!', 'Love Live!']",Which series does Idol Land PriPara belong to?,A. Pretty Rhythm  B. Aikatsu!  C. Love Live!  D. Episode,A,Is Pretty Rhythm the series that Idol Land PriPara is part of?,Is Episode the series that Idol Land PriPara is part of?,What genre is Idol Land PriPara known for?,Which show is part of the series Pretty Rhythm?,Who is the main character in the part of the series of Idol Land PriPara?,Aira Harune,What is the name of the group that the main character in the part of the series of Idol Land PriPara belongs to?,MARs,Who are the other members of the group that the main character in the part of the series of Idol Land PriPara belongs to?,Mion Takamine and Rizumu Amamiya,What is the main character's dream in the part of the series of Idol Land PriPara?,To become a Prism Star,What is the name of the competition that the main character in the part of the series of Idol Land PriPara aims to win?,Prism Queen Cup
entertainment_anime,Giovanni's Island,distributed by,Warner Bros.,Warner Bros.,What was Giovanni's Island distributed by?,GKids,0.0,"['Warner Bros.', 'GKids', 'Sony Pictures', 'Universal Pictures']",Who was the distributor of Giovanni's Island?,A. Universal Pictures  B. GKids  C. Warner Bros.  D. Sony Pictures,C,Was Giovanni's Island distributed by Warner Bros.?,Was Giovanni's Island distributed by GKids?,What genre is Giovanni's Island known for?,What did Warner Bros. distribute?,What is the parent company of the distributor of Giovanni's Island?,WarnerMedia,Who is the CEO of the parent company of the distributor of Giovanni's Island?,Jason Kilar,Which university did the CEO of the parent company of the distributor of Giovanni's Island attend?,University of North Carolina at Chapel Hill,In which city is the university located that the CEO of the parent company of the distributor of Giovanni's Island attended?,Chapel Hill,In which state is the city located where the university is situated that the CEO of the parent company of the distributor of Giovanni's Island attended?,North Carolina
entertainment_anime,Tabimachi Late Show,distributed by,Crunchyroll,Crunchyroll,What was Tabimachi Late Show distributed by?,Fuji TV,0.0,"['Crunchyroll', 'Fuji TV', 'Netflix', 'Amazon Prime']",Who was the distributor of Tabimachi Late Show?,A. Amazon Prime  B. Fuji TV  C. Crunchyroll  D. Netflix,C,Was Tabimachi Late Show distributed by Crunchyroll?,Was Tabimachi Late Show distributed by Fuji TV?,What genre is Tabimachi Late Show known for?,What show was distributed by Crunchyroll?,What is the parent company of the distributor of Tabimachi Late Show?,Sony,What is the headquarters location of the parent company of the distributor of Tabimachi Late Show?,"Tokyo, Japan",In which district is the headquarters located of the parent company of the distributor of Tabimachi Late Show?,Minato,What is a famous landmark in the district where the headquarters of the parent company of the distributor of Tabimachi Late Show is located?,Tokyo Tower,When was the famous landmark in the district where the headquarters of the parent company of the distributor of Tabimachi Late Show is located completed?,1958
entertainment_anime,The Rebirth of Buddha,original language of film or TV show,Japanese,Japanese,What is the original language of film or TV show of The Rebirth of Buddha?,Sanskrit (in original texts),0.0,"['Japanese', 'Sanskrit', 'Chinese', 'Korean']",In what language was the film The Rebirth of Buddha originally made?,A. Japanese  B. Chinese  C. Korean  D. Sanskrit (in original texts),A,Is the original language of the film The Rebirth of Buddha Japanese?,Is the original language of the film The Rebirth of Buddha Sanskrit?,Who directed the film The Rebirth of Buddha?,Which film or TV show has Japanese as its original language?,Who is the director of the film or TV show with the original language Japanese of The Rebirth of Buddha?,Takaaki Ishiyama,What is the birth year of the director of the film or TV show with the original language Japanese of The Rebirth of Buddha?,1966,"Which other film did the director, born in 1966, of the film or TV show with the original language Japanese of The Rebirth of Buddha direct?",The Laws of the Universe Part 0,"What is the release year of the other film directed by the director, born in 1966, of the film or TV show with the original language Japanese of The Rebirth of Buddha?",2015,"Which animation studio produced the other film released in 2015 directed by the director, born in 1966, of the film or TV show with the original language Japanese of The Rebirth of Buddha?",HS Pictures Studio
entertainment_anime,Rescue Me!,intended public,shōnen,shōnen,What is the intended public of Rescue Me!?,Children,0.0,"['shōnen', 'Children', 'Adults', 'Teenagers']",Who is the target audience for Rescue Me!?,A. shōnen  B. Teenagers  C. Children  D. Adults,A,Is the intended public of Rescue Me! shōnen?,Is the intended public of Rescue Me! Children?,What genre does Rescue Me! belong to?,What is intended for shōnen in the context of Rescue Me!?,What is a popular magazine that publishes content for the intended public of Rescue Me!?,Weekly Shōnen Jump,Who is the editor-in-chief of the popular magazine that publishes content for the intended public of Rescue Me!?,Hiroyuki Nakano,"Which company publishes the popular magazine that the editor-in-chief Hiroyuki Nakano works for, which targets the intended public of Rescue Me!?",Shueisha,In which city is the headquarters of the company that publishes the popular magazine targeting the intended public of Rescue Me! located?,Tokyo,In which country is the city located where the headquarters of the company that publishes the popular magazine targeting the intended public of Rescue Me! is situated?,Japan
entertainment_anime,Schick x Evangelion,media franchise,Neon Genesis Evangelion,Neon Genesis Evangelion,What is the media franchise of Schick x Evangelion?,"Schick x Evangelion is a collaboration, not a media franchise",0.0,"['Neon Genesis Evangelion', 'Schick x Evangelion is a collaboration, not a media franchise', 'Gundam', 'Attack on Titan']",Which media franchise is associated with Schick x Evangelion?,"A. Schick x Evangelion is a collaboration, not a media franchise  B. Attack on Titan  C. Gundam  D. Neon Genesis Evangelion",D,Is the media franchise of Schick x Evangelion Neon Genesis Evangelion?,"Is the media franchise of Schick x Evangelion Schick x Evangelion is a collaboration, not a media franchise?",What type of product is Schick known for?,What collaboration is associated with Neon Genesis Evangelion?,Who is the creator of the media franchise of Schick x Evangelion?,Hideaki Anno,Which studio produced the media franchise created by the creator of the media franchise of Schick x Evangelion?,Gainax,What is another notable work produced by the studio that produced the media franchise created by the creator of the media franchise of Schick x Evangelion?,Tengen Toppa Gurren Lagann,Who directed the notable work produced by the studio that produced the media franchise created by the creator of the media franchise of Schick x Evangelion?,Hiroyuki Imaishi,Which animation studio did the director of the notable work produced by the studio that produced the media franchise created by the creator of the media franchise of Schick x Evangelion co-found?,Studio Trigger
entertainment_anime,Euphoria,language of work or name,Japanese,Japanese,What is the language of work or name of Euphoria?,English (language of work) Euphoria (name of TV show,0.0,"['Japanese', 'English', 'Spanish', 'French']",In which language is Euphoria created?,A. Spanish  B. English (language of work) Euphoria (name of TV show  C. French  D. Japanese,D,Is the language of work or name of Euphoria Japanese?,Is the language of work or name of Euphoria English?,What genre is the TV show Euphoria known for?,Which work or name is in Japanese?,What is the country where the language of work or name of Euphoria is primarily spoken?,Japan,What is the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Tokyo,What is the population of the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Approximately 14 million,What is the name of the famous tower located in the capital city of the country where the language of work or name of Euphoria is primarily spoken?,Tokyo Tower,What is the height of the famous tower located in the capital city of the country where the language of work or name of Euphoria is primarily spoken?,333 meters
entertainment_anime,Lupin VIII,director,Rintaro,Rintaro,Who is the director of Lupin VIII?,Not specified (as of my last update),0.0,"['Rintaro', 'Not specified (as of my last update)', 'Hayao Miyazaki', 'Isao Takahata']",Who directed Lupin VIII?,A. Not specified (as of my last update)  B. Rintaro  C. Hayao Miyazaki  D. Isao Takahata,B,Is Rintaro the director of Lupin VIII?,Is Not specified (as of my last update) the director of Lupin VIII?,What genre is Lupin VIII known for?,Who did Rintaro direct?,What is the birth name of the director of Lupin VIII?,Shigeyuki Hayashi,Which animation studio did the director of Lupin VIII work for?,Madhouse,Who founded the animation studio that the director of Lupin VIII worked for?,"Masao Maruyama, Osamu Dezaki, Rintaro, and Yoshiaki Kawajiri",Which notable anime series was produced by the animation studio that the director of Lupin VIII worked for?,Death Note,Who is the main character in the notable anime series produced by the animation studio that the director of Lupin VIII worked for?,Light Yagami
entertainment_anime,Armitage III: Poly Matrix,genre,cyberpunk,cyberpunk,What is the genre of Armitage III: Poly Matrix?,Sci-fi,0.0,"['cyberpunk', 'Sci-fi', 'fantasy', 'horror']",Which genre does Armitage III: Poly Matrix belong to?,A. cyberpunk  B. Sci-fi  C. fantasy  D. horror,A,Is the genre of Armitage III: Poly Matrix cyberpunk?,Is the genre of Armitage III: Poly Matrix Sci-fi?,Who is the main character in Armitage III: Poly Matrix?,Which anime has the genre cyberpunk?,Who is the director of the cyberpunk genre anime Armitage III: Poly Matrix?,Takuya Sato,What other anime has the director of the cyberpunk genre anime Armitage III: Poly Matrix directed?,Steins;Gate,Who is the main character in the anime directed by the director of the cyberpunk genre anime Armitage III: Poly Matrix?,Rintarou Okabe,Who is the voice actor for the main character in the anime directed by the director of the cyberpunk genre anime Armitage III: Poly Matrix?,Mamoru Miyano,Which award has the voice actor for the main character in the anime directed by the director of the cyberpunk genre anime Armitage III: Poly Matrix won?,Best Lead Actor at the Seiyu Awards
entertainment_anime,Holo no Graffiti,production company,Hololive Production,Hololive Production,What is the production company of Holo no Graffiti?,Liden Films,0.0,"['Hololive Production', 'Liden Films', 'Toei Animation', 'Madhouse']",Which company produced Holo no Graffiti?,A. Liden Films  B. Toei Animation  C. Hololive Production  D. Madhouse,C,Is Hololive Production the production company of Holo no Graffiti?,Is Liden Films the production company of Holo no Graffiti?,What genre is Holo no Graffiti known for?,Which series is produced by Hololive Production?,Who is the CEO of the production company of Holo no Graffiti?,Tanigo Motoaki,What is the nationality of the CEO of the production company of Holo no Graffiti?,Japanese,What is the primary language spoken by the nationality of the CEO of the production company of Holo no Graffiti?,Japanese,What is the writing system used for the primary language spoken by the nationality of the CEO of the production company of Holo no Graffiti?,"Kanji, Hiragana, Katakana","Which country primarily uses the writing system that includes Kanji, Hiragana, and Katakana, which is used for the primary language spoken by the nationality of the CEO of the production company of Holo no Graffiti?",Japan
entertainment_anime,This Boy Suffers from Crystallization,distribution format,video on demand,video on demand,What is the distribution format of This Boy Suffers from Crystallization?,Manga (Webcomic),0.0,"['video on demand', 'Manga (Webcomic)', 'television broadcast', 'DVD']",In what format is This Boy Suffers from Crystallization distributed?,A. DVD  B. Manga (Webcomic)  C. video on demand  D. television broadcast,C,Is the distribution format of This Boy Suffers from Crystallization video on demand?,Is the distribution format of This Boy Suffers from Crystallization Manga (Webcomic)?,Who is the creator of This Boy Suffers from Crystallization?,Which series is distributed in the format of video on demand?,Which company provides the video on demand distribution format for This Boy Suffers from Crystallization?,Crunchyroll,Who is the CEO of the company that provides the video on demand distribution format for This Boy Suffers from Crystallization?,Joanne Waage,Which university did the CEO of the company that provides the video on demand distribution format for This Boy Suffers from Crystallization attend?,Stanford University,In which city is the university located that the CEO of the company providing the video on demand distribution format for This Boy Suffers from Crystallization attended?,Stanford,In which state is the city located where the university is situated that the CEO of the company providing the video on demand distribution format for This Boy Suffers from Crystallization attended?,California
