topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
health_disease,pearly penile papules,health specialty,urology,urology,What is the health specialty of pearly penile papules?,None (They are benign skin growths),0.0,"['urology', 'None (They are benign skin growths)', 'dermatology', 'endocrinology']",Which medical field deals with pearly penile papules?,A. None (They are benign skin growths)  B. dermatology  C. urology  D. endocrinology,C,Is the health specialty of pearly penile papules urology?,Is the health specialty of pearly penile papules None (They are benign skin growths)?,What is a common treatment method used in the field of urology?,What condition is associated with the health specialty of urology?,Who is a notable specialist in the health specialty of pearly penile papules?,Dr. John P. Mulhall,Which hospital is the notable specialist in the health specialty of pearly penile papules affiliated with?,Memorial Sloan Kettering Cancer Center,In which city is the hospital located where the notable specialist in the health specialty of pearly penile papules is affiliated?,New York City,In which state is the city located where the hospital is situated that the notable specialist in the health specialty of pearly penile papules is affiliated with?,New York,In which country is the state located where the city is situated that contains the hospital the notable specialist in the health specialty of pearly penile papules is affiliated with?,United States
health_disease,sleep-wake disorder,health specialty,neurology,neurology,What is the health specialty of sleep-wake disorder?,Sleep Medicine,0.0,"['neurology', 'Sleep Medicine', 'psychiatry', 'endocrinology']",Which medical specialty deals with sleep-wake disorders?,A. Sleep Medicine  B. psychiatry  C. endocrinology  D. neurology,D,Is neurology the health specialty of sleep-wake disorder?,Is Sleep Medicine the health specialty of sleep-wake disorder?,What is a common symptom associated with sleep-wake disorders?,What disorder is associated with the health specialty of neurology?,What is a common treatment method used in the health specialty of sleep-wake disorder?,Cognitive Behavioral Therapy for Insomnia (CBT-I),Who developed the common treatment method used in the health specialty of sleep-wake disorder?,Dr. Richard Bootzin,Which university was Dr. Richard Bootzin affiliated with when he developed the common treatment method used in the health specialty of sleep-wake disorder?,University of Arizona,In which city is the university located where Dr. Richard Bootzin was affiliated when he developed the common treatment method used in the health specialty of sleep-wake disorder?,Tucson,In which state is the city located where the university is situated that Dr. Richard Bootzin was affiliated with when he developed the common treatment method used in the health specialty of sleep-wake disorder?,Arizona
health_disease,anopsia,medical examination,visual field test,visual field test,What is the medical examination of anopsia?,Neurological examination (or MRI/CT scan if needed),0.0,"['visual field test', 'Neurological examination (or MRI/CT scan if needed)', 'blood test', 'hearing test']",Which medical test is used to examine anopsia?,A. Neurological examination (or MRI/CT scan if needed)  B. hearing test  C. visual field test  D. blood test,C,Is the medical examination for anopsia a visual field test?,Is the medical examination for anopsia a Neurological examination (or MRI/CT scan if needed)?,What type of condition is anopsia?,What condition is examined by a visual field test?,What is the purpose of the medical examination of anopsia?,To assess the extent of vision loss,Which part of the eye is primarily assessed during the medical examination of anopsia to determine the extent of vision loss?,Retina,What is a common condition that affects the part of the eye primarily assessed during the medical examination of anopsia?,Retinal detachment,What is a common treatment for the condition that affects the part of the eye primarily assessed during the medical examination of anopsia?,Laser surgery,What is the recovery time for the common treatment for the condition that affects the part of the eye primarily assessed during the medical examination of anopsia?,Several weeks
health_disease,adenovirus infection,has cause,Adenoviridae,Adenoviridae,What does adenovirus infection have cause?,Human contact or environment,0.0,"['Adenoviridae', 'Human contact or environment', 'Bacteria', 'Fungi']",What is the cause of adenovirus infection?,A. Fungi  B. Adenoviridae  C. Bacteria  D. Human contact or environment,B,Does adenovirus infection have cause Adenoviridae?,Does adenovirus infection have cause Human contact or environment?,What type of virus family does adenovirus infection belong to?,What does Adenoviridae cause?,What is the structure of the virus that adenovirus infection has cause?,Icosahedral,What is the genome type of the virus that has an icosahedral structure and causes adenovirus infection?,Double-stranded DNA,Which family does the virus with a double-stranded DNA genome and icosahedral structure that causes adenovirus infection belong to?,Adenoviridae,What is the primary mode of transmission for the virus that belongs to the Adenoviridae family and causes adenovirus infection?,Respiratory droplets,What is a common symptom of the infection caused by the virus transmitted through respiratory droplets that belongs to the Adenoviridae family?,Fever
health_disease,femoral hernia,health specialty,gastroenterology,gastroenterology,What is the health specialty of femoral hernia?,General Surgery,0.0,"['gastroenterology', 'General Surgery', 'Cardiology', 'Neurology']",Which medical specialty deals with femoral hernia?,A. General Surgery  B. Neurology  C. gastroenterology  D. Cardiology,C,Is gastroenterology the health specialty of femoral hernia?,Is General Surgery the health specialty of femoral hernia?,What is a common symptom associated with a femoral hernia?,What condition is associated with the health specialty of gastroenterology?,What is a common diagnostic procedure used in the health specialty of femoral hernia?,Endoscopy,What is the purpose of the common diagnostic procedure used in the health specialty of femoral hernia?,To examine the interior of a hollow organ or cavity of the body,Who typically performs the common diagnostic procedure used in the health specialty of femoral hernia?,Gastroenterologist,What is the required education for someone who performs the common diagnostic procedure used in the health specialty of femoral hernia?,Medical degree (MD or DO) and specialized training in gastroenterology,Which organization typically certifies the professionals who perform the common diagnostic procedure used in the health specialty of femoral hernia?,American Board of Internal Medicine (ABIM)
health_disease,blastocystosis,has cause,Blastocystis hominis,Blastocystis hominis,What does blastocystosis have cause?,Parasite (Cystoisospora belli),0.0,"['Blastocystis hominis', 'Parasite (Cystoisospora belli)', 'Giardia lamblia', 'Entamoeba histolytica']",What is the cause of blastocystosis?,A. Entamoeba histolytica  B. Blastocystis hominis  C. Giardia lamblia  D. Parasite (Cystoisospora belli),B,Is Blastocystis hominis the cause of blastocystosis?,Is Parasite (Cystoisospora belli) the cause of blastocystosis?,What type of infection is blastocystosis commonly associated with?,What condition is caused by Blastocystis hominis?,What type of organism is the cause of blastocystosis?,Protozoan,What is the primary mode of transmission for the organism that causes blastocystosis?,Fecal-oral route,What are common symptoms associated with the primary mode of transmission for the organism that causes blastocystosis?,"Diarrhea, abdominal pain, and bloating",What diagnostic methods are used to identify the organism that causes blastocystosis in patients with common symptoms?,Stool examination and PCR testing,What treatments are commonly prescribed for patients diagnosed with the organism that causes blastocystosis using diagnostic methods?,Metronidazole and trimethoprim-sulfamethoxazole
health_disease,dust mite allergy,health specialty,emergency medicine,emergency medicine,What is the health specialty of dust mite allergy?,Allergy,0.0,"['Emergency medicine', 'Allergy', 'Dermatology', 'Immunology']",Which medical specialty deals with dust mite allergy?,A. Immunology  B. emergency medicine  C. Dermatology  D. Allergy,B,Is the health specialty of dust mite allergy emergency medicine?,Is the health specialty of dust mite allergy Allergy?,What is a common symptom associated with dust mite allergy?,What condition is associated with the health specialty of emergency medicine?,What is a common treatment method used in the health specialty of dust mite allergy?,Antihistamines,What is a common side effect of the treatment method used in the health specialty of dust mite allergy?,Drowsiness,What is a non-drowsy alternative to the common treatment method used in the health specialty of dust mite allergy?,Loratadine,Which company manufactures a non-drowsy alternative to the common treatment method used in the health specialty of dust mite allergy?,Bayer,In which country is the company located that manufactures a non-drowsy alternative to the common treatment method used in the health specialty of dust mite allergy?,Germany
health_disease,fibromuscular dysplasia,health specialty,cardiology,cardiology,What is the health specialty of fibromuscular dysplasia?,Vascular Medicine,0.0,"['cardiology', 'Vascular Medicine', 'Neurology', 'Endocrinology']",Which medical specialty deals with fibromuscular dysplasia?,A. cardiology  B. Neurology  C. Endocrinology  D. Vascular Medicine,A,Is cardiology the health specialty of fibromuscular dysplasia?,Is Vascular Medicine the health specialty of fibromuscular dysplasia?,What is a common symptom associated with fibromuscular dysplasia?,Which condition is associated with the health specialty of cardiology?,What is a common diagnostic test used in the health specialty of fibromuscular dysplasia?,Angiography,What is the purpose of the common diagnostic test used in the health specialty of fibromuscular dysplasia?,To visualize blood vessels,Which medical imaging technique is often used in the common diagnostic test to visualize blood vessels in the health specialty of fibromuscular dysplasia?,X-ray,What is a potential risk associated with the medical imaging technique often used in the common diagnostic test to visualize blood vessels in the health specialty of fibromuscular dysplasia?,Radiation exposure,What is a method to minimize the potential risk associated with the medical imaging technique often used in the common diagnostic test to visualize blood vessels in the health specialty of fibromuscular dysplasia?,Using the lowest effective dose of radiation
health_disease,aspergilloma,health specialty,infectious diseases,infectious diseases,What is the health specialty of aspergilloma?,Pulmonology,0.0,"['Infectious diseases', 'Pulmonology', 'Cardiology', 'Dermatology']",Which medical specialty deals with aspergilloma?,A. infectious diseases  B. Cardiology  C. Dermatology  D. Pulmonology,A,Is the health specialty of aspergilloma infectious diseases?,Is the health specialty of aspergilloma pulmonology?,What type of infection is commonly associated with aspergilloma?,Which condition is associated with the health specialty of infectious diseases?,What is a common treatment for the health specialty of aspergilloma?,Antifungal medication,What is a common side effect of the treatment for the health specialty of aspergilloma?,Liver toxicity,What is a common symptom of the side effect of the treatment for the health specialty of aspergilloma?,Jaundice,What is a common diagnostic test for the symptom of the side effect of the treatment for the health specialty of aspergilloma?,Liver function test,What is a common follow-up procedure after the diagnostic test for the symptom of the side effect of the treatment for the health specialty of aspergilloma?,Ultrasound of the liver
health_disease,skin neoplasm,health specialty,oncology,oncology,What is the health specialty of skin neoplasm?,Dermatology,0.0,"['Oncology', 'Dermatology', 'Cardiology', 'Neurology']",Which medical specialty deals with skin neoplasm?,A. Dermatology  B. oncology  C. Cardiology  D. Neurology,B,Is the health specialty of skin neoplasm oncology?,Is the health specialty of skin neoplasm dermatology?,What is a common symptom associated with skin neoplasm?,What condition does oncology specialize in treating?,What is a common treatment method used in the health specialty of skin neoplasm?,Chemotherapy,What is a common side effect of the treatment method used in the health specialty of skin neoplasm?,Hair loss,What is a common medication used to manage the side effect of the treatment method in the health specialty of skin neoplasm?,Minoxidil,What is the primary use of the medication used to manage the side effect of the treatment method in the health specialty of skin neoplasm?,Promote hair growth,Which company manufactures a popular brand of the medication used to manage the side effect of the treatment method in the health specialty of skin neoplasm?,Johnson & Johnson
health_disease,mesenteric ischemia,afflicts,small intestine,small intestine,What does mesenteric ischemia afflict?,Intestines,0.0,"['small intestine', 'Intestines', 'stomach', 'liver']",Which part of the body is affected by mesenteric ischemia?,A. stomach  B. Intestines  C. small intestine  D. liver,C,Does mesenteric ischemia afflict the small intestine?,Does mesenteric ischemia afflict the Intestines?,What is a common symptom of mesenteric ischemia?,What afflicts the small intestine?,What is a common symptom of the condition that mesenteric ischemia afflicts?,Abdominal pain,What is a common diagnostic method for identifying the condition that causes the symptom of abdominal pain due to mesenteric ischemia?,CT angiography,Which medical specialist is typically involved in diagnosing the condition using CT angiography that causes abdominal pain due to mesenteric ischemia?,Gastroenterologist,What is a common treatment method recommended by a gastroenterologist for the condition diagnosed using CT angiography that causes abdominal pain due to mesenteric ischemia?,Surgery,What is a potential complication of the surgery recommended by a gastroenterologist for the condition diagnosed using CT angiography that causes abdominal pain due to mesenteric ischemia?,Infection
health_disease,chromhidrosis,afflicts,sweat,sweat,What does chromhidrosis afflict?,Skin,0.0,"['sweat', 'skin', 'hair', 'nails']",What is affected by chromhidrosis?,A. Skin  B. nails  C. hair  D. sweat,D,Does chromhidrosis afflict sweat?,Does chromhidrosis afflict skin?,What is a common symptom of chromhidrosis?,What afflicts sweat?,What is the primary symptom of the condition that chromhidrosis afflicts?,Colored sweat,What causes the primary symptom of the condition that chromhidrosis afflicts?,Lipofuscin pigment,Which glands are involved in the condition that causes the primary symptom of the condition that chromhidrosis afflicts?,Apocrine glands,In which areas of the body are the glands located that are involved in the condition that causes the primary symptom of the condition that chromhidrosis afflicts?,"Axillae, areola, and anogenital region",What is the treatment for the condition that affects the areas of the body where the glands are located that are involved in the condition that causes the primary symptom of the condition that chromhidrosis afflicts?,Capsaicin cream or botulinum toxin injections
health_disease,diabetic nephropathy,genetic association,ACE,ACE,What is the genetic association of diabetic nephropathy?,Genetic association,0.0,"['ACE', 'Genetic association', 'APOE', 'BRCA1']",Which gene is associated with diabetic nephropathy?,A. Genetic association  B. BRCA1  C. APOE  D. ACE,D,Is ACE the genetic association of diabetic nephropathy?,Is Genetic association the genetic association of diabetic nephropathy?,What is a common complication of diabetic nephropathy?,What condition is ACE genetically associated with?,What is the function of the gene associated with diabetic nephropathy?,Regulates blood pressure and fluid balance,Which enzyme is regulated by the gene associated with diabetic nephropathy?,Angiotensin-converting enzyme,What is the primary function of the enzyme regulated by the gene associated with diabetic nephropathy?,Converts angiotensin I to angiotensin II,"What is the effect of angiotensin II, which is produced by the enzyme regulated by the gene associated with diabetic nephropathy?",Increases blood pressure,"Which organ system is primarily affected by the increased blood pressure caused by angiotensin II, which is produced by the enzyme regulated by the gene associated with diabetic nephropathy?",Cardiovascular system
health_disease,intestinal fistula,health specialty,gastroenterology,gastroenterology,What is the health specialty of intestinal fistula?,General Surgery,0.0,"['gastroenterology', 'General Surgery', 'Cardiology', 'Neurology']",Which medical specialty deals with intestinal fistula?,A. gastroenterology  B. Neurology  C. General Surgery  D. Cardiology,A,Is gastroenterology the health specialty of intestinal fistula?,Is General Surgery the health specialty of intestinal fistula?,What is a common symptom associated with intestinal fistula?,What condition is treated under the specialty of gastroenterology?,What is a common diagnostic procedure used in the health specialty of intestinal fistula?,Endoscopy,What is a common preparation step for the diagnostic procedure used in the health specialty of intestinal fistula?,Fasting,What is a common dietary recommendation after the diagnostic procedure used in the health specialty of intestinal fistula?,Clear liquids,What is a common complication that can arise from the diagnostic procedure used in the health specialty of intestinal fistula?,Perforation,What is a common treatment for the complication that can arise from the diagnostic procedure used in the health specialty of intestinal fistula?,Surgery
health_disease,airway obstruction,"handled, mitigated, or managed by",airway management,airway management,"What did airway obstruction handle , mitigated , or managed by?",Intervention(s),0.0,"['airway management', 'Intervention(s)', 'respiratory therapy', 'emergency procedures']","What is used to handle, mitigate, or manage airway obstruction?",A. Intervention(s)  B. respiratory therapy  C. airway management  D. emergency procedures,C,"Is airway obstruction handled, mitigated, or managed by airway management?","Is airway obstruction handled, mitigated, or managed by Intervention(s)?",What is a common symptom of airway obstruction?,"What does airway management handle, mitigate, or manage?",What is a common technique used in airway management to handle airway obstruction?,Endotracheal intubation,"What equipment is essential for performing endotracheal intubation, a common technique used in airway management to handle airway obstruction?",Laryngoscope,"Who typically uses a laryngoscope, essential for performing endotracheal intubation, a common technique used in airway management to handle airway obstruction?",Anesthesiologists,"In which medical setting do anesthesiologists typically use a laryngoscope, essential for performing endotracheal intubation, a common technique used in airway management to handle airway obstruction?",Operating room,"In which type of hospital department is the operating room, where anesthesiologists typically use a laryngoscope, essential for performing endotracheal intubation, a common technique used in airway management to handle airway obstruction?",Surgical department
health_disease,kraurosis vulvae,health specialty,urology,urology,What is the health specialty of kraurosis vulvae?,Gynecology,0.0,"['urology', 'Gynecology', 'Dermatology', 'Oncology']",Which medical specialty deals with kraurosis vulvae?,A. Dermatology  B. Gynecology  C. Oncology  D. urology,D,Is the health specialty of kraurosis vulvae urology?,Is the health specialty of kraurosis vulvae Gynecology?,What is a common symptom associated with kraurosis vulvae?,What condition is associated with the health specialty of urology?,What is a common treatment for conditions in the health specialty of kraurosis vulvae?,Topical corticosteroids,What is a potential side effect of the common treatment for conditions in the health specialty of kraurosis vulvae?,Skin thinning,What is an alternative treatment if the common treatment for conditions in the health specialty of kraurosis vulvae causes side effects?,Topical calcineurin inhibitors,What is a common condition that might also be treated with the alternative treatment for conditions in the health specialty of kraurosis vulvae?,Atopic dermatitis,What is a common symptom of the condition that might also be treated with the alternative treatment for conditions in the health specialty of kraurosis vulvae?,Itching
health_disease,Intervertebral disc disorder,anatomical location,intervertebral disc,intervertebral disc,What is the anatomical location of Intervertebral disc disorder?,Spine,0.0,"['intervertebral disc', 'Spine', 'vertebrae', 'spinal cord']",Where is Intervertebral disc disorder anatomically located?,A. Spine  B. vertebrae  C. intervertebral disc  D. spinal cord,C,Is the anatomical location of Intervertebral disc disorder the intervertebral disc?,Is the anatomical location of Intervertebral disc disorder the Spine?,What is a common symptom associated with Intervertebral disc disorder?,What disorder is located in the intervertebral disc?,What is the primary function of the anatomical location of Intervertebral disc disorder?,To act as a cushion between vertebrae,What is the main component of the primary function of the anatomical location of Intervertebral disc disorder?,Nucleus pulposus,What is the primary structural component surrounding the main component of the primary function of the anatomical location of Intervertebral disc disorder?,Annulus fibrosus,What type of tissue primarily makes up the primary structural component surrounding the main component of the primary function of the anatomical location of Intervertebral disc disorder?,Fibrocartilage,What is the primary function of the type of tissue that makes up the primary structural component surrounding the main component of the primary function of the anatomical location of Intervertebral disc disorder?,To provide strength and flexibility
health_disease,cementoma,anatomical location,cementum,cementum,What is the anatomical location of cementoma?,Mandible,0.0,"['Cementum', 'Mandible', 'Enamel', 'Dentin']",Where is a cementoma anatomically located?,A. Enamel  B. Dentin  C. Mandible  D. cementum,D,Is the anatomical location of cementoma the cementum?,Is the anatomical location of cementoma the mandible?,What is a common characteristic of cementoma?,What condition is located in the cementum?,What is the primary function of the anatomical location of cementoma?,To anchor the teeth to the alveolar bone by attaching to the periodontal ligament,Which cells are responsible for the formation of the anatomical location of cementoma?,Cementoblasts,What is the origin of the cells responsible for the formation of the anatomical location of cementoma?,Dental follicle,During which stage of tooth development do the cells responsible for the formation of the anatomical location of cementoma originate?,Bell stage,Which signaling pathway is crucial during the stage of tooth development when the cells responsible for the formation of the anatomical location of cementoma originate?,Wnt signaling pathway
