topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
places_landmark,Coburg Fortress,operator,Veste Coburg Art Collections,Veste Coburg Art Collections,What is the operator of Coburg Fortress?,City of Coburg,0.0,"['Veste Coburg Art Collections', 'City of Coburg', 'Bavarian Palace Department', 'German National Museum']",Who operates Coburg Fortress?,A. Bavarian Palace Department  B. German National Museum  C. Veste Coburg Art Collections  D. City of Coburg,C,Is the operator of Coburg Fortress Veste Coburg Art Collections?,Is the operator of Coburg Fortress City of Coburg?,What is a famous historical feature of Coburg Fortress?,What fortress is operated by Veste Coburg Art Collections?,Who is the current operator of Coburg Fortress?,Bavarian Palace Department,Which state is the operator of Coburg Fortress located in?,Bavaria,What is the capital city of the state where the operator of Coburg Fortress is located?,Munich,Which river flows through the capital city of the state where the operator of Coburg Fortress is located?,Isar,Into which larger river does the river that flows through the capital city of the state where the operator of Coburg Fortress is located eventually flow?,Danube
places_landmark,Belém Tower,architect,Francisco de Arruda,Francisco de Arruda,Who does Belém Tower architect?,João de Castilho,0.0,"['Francisco de Arruda', 'João de Castilho', 'Diogo de Boitaca', 'Mateus Fernandes']",Who is the architect of Belém Tower?,A. Francisco de Arruda  B. Mateus Fernandes  C. João de Castilho  D. Diogo de Boitaca,A,Is Francisco de Arruda the architect of Belém Tower?,Is João de Castilho the architect of Belém Tower?,In which city is Belém Tower located?,Which tower was designed by Francisco de Arruda?,What is the nationality of the architect of Belém Tower?,Portuguese,Which famous Portuguese explorer was active during the time of the architect of Belém Tower?,Vasco da Gama,Which ocean did the famous Portuguese explorer active during the time of the architect of Belém Tower navigate?,Indian Ocean,Which country borders the ocean that the famous Portuguese explorer active during the time of the architect of Belém Tower navigated?,India,What is the capital city of the country that borders the ocean navigated by the famous Portuguese explorer active during the time of the architect of Belém Tower?,New Delhi
places_landmark,Tullgarn Palace,architect,Louis Masreliez,Louis Masreliez,Who does Tullgarn Palace architect?,Nicodemus Tessin the Younger,0.0,"['Louis Masreliez', 'Nicodemus Tessin the Younger', 'Carl Hårleman', 'Jean Eric Rehn']",Who is the architect of Tullgarn Palace?,A. Carl Hårleman  B. Jean Eric Rehn  C. Louis Masreliez  D. Nicodemus Tessin the Younger,C,Is Louis Masreliez the architect of Tullgarn Palace?,Is Nicodemus Tessin the Younger the architect of Tullgarn Palace?,In which country is Tullgarn Palace located?,Which palace was designed by Louis Masreliez?,Who was the mentor of the architect of Tullgarn Palace?,Carl Hårleman,Which famous building was designed by the mentor of the architect of Tullgarn Palace?,Uppsala University Main Building,In which city is the famous building designed by the mentor of the architect of Tullgarn Palace located?,Uppsala,Which river flows through the city where the famous building designed by the mentor of the architect of Tullgarn Palace is located?,Fyris River,Into which body of water does the river flow that runs through the city where the famous building designed by the mentor of the architect of Tullgarn Palace is located?,Lake Mälaren
places_landmark,Ulriksdal Palace,architect,Hans Jacob Kristler,Hans Jacob Kristler,Who does Ulriksdal Palace architect?,Nicodemus Tessin the Elder,0.0,"['Hans Jacob Kristler', 'Nicodemus Tessin the Elder', 'Carl Hårleman', 'Jean de la Vallée']",Who is the architect of Ulriksdal Palace?,A. Nicodemus Tessin the Elder  B. Carl Hårleman  C. Jean de la Vallée  D. Hans Jacob Kristler,D,Is Hans Jacob Kristler the architect of Ulriksdal Palace?,Is Nicodemus Tessin the Elder the architect of Ulriksdal Palace?,In which country is Ulriksdal Palace located?,Which palace was designed by Hans Jacob Kristler?,Who was the monarch during the construction of Ulriksdal Palace by its architect?,Queen Christina of Sweden,Which famous scientist was invited to the court of the monarch during the construction of Ulriksdal Palace?,René Descartes,What is the nationality of the famous scientist who was invited to the court of the monarch during the construction of Ulriksdal Palace?,French,Which philosophical work was written by the French scientist who was invited to the court of the monarch during the construction of Ulriksdal Palace?,Meditations on First Philosophy,In which year was the philosophical work written by the French scientist who was invited to the court of the monarch during the construction of Ulriksdal Palace published?,1641
places_landmark,Grand Kremlin Palace,founded by,Nicholas I of Russia,Nicholas I of Russia,Who was Grand Kremlin Palace founded by?,Ivan III (1475),0.0,"['Nicholas I of Russia', 'Ivan III (1475)', 'Peter the Great', 'Catherine the Great']",Who established the Grand Kremlin Palace?,A. Nicholas I of Russia  B. Catherine the Great  C. Peter the Great  D. Ivan III (1475),A,Was the Grand Kremlin Palace founded by Nicholas I of Russia?,Was the Grand Kremlin Palace founded by Ivan III (1475)?,What is a famous architectural feature of the Grand Kremlin Palace?,Who did Nicholas I of Russia found?,Who was the architect that designed the Grand Kremlin Palace?,Konstantin Thon,Which Russian Tsar commissioned the architect who designed the Grand Kremlin Palace?,Nicholas I,In which year did the Russian Tsar who commissioned the architect of the Grand Kremlin Palace begin his reign?,1825,Which war was ongoing during the early years of the reign of the Russian Tsar who commissioned the architect of the Grand Kremlin Palace?,Russo-Turkish War (1828–1829),Which empire was the opponent in the war that was ongoing during the early years of the reign of the Russian Tsar who commissioned the architect of the Grand Kremlin Palace?,Ottoman Empire
places_landmark,Glasgow Cathedral,religion or worldview,Church of Scotland,Church of Scotland,What is the religion or worldview of Glasgow Cathedral?,Christianity (Catholic),0.0,"['Church of Scotland', 'Christianity (Catholic)', 'Anglican', 'Eastern Orthodox']",Which religion or worldview is associated with Glasgow Cathedral?,A. Church of Scotland  B. Christianity (Catholic)  C. Anglican  D. Eastern Orthodox,A,Is the religion or worldview of Glasgow Cathedral the Church of Scotland?,Is the religion or worldview of Glasgow Cathedral Christianity (Catholic)?,In which city is Glasgow Cathedral located?,Which cathedral is associated with the Church of Scotland?,Who is the current leader of the religion associated with Glasgow Cathedral?,The Moderator of the General Assembly of the Church of Scotland,What is the title of the current leader of the religion associated with Glasgow Cathedral?,Moderator,Which organization appoints the leader of the religion associated with Glasgow Cathedral?,The General Assembly of the Church of Scotland,In which city does the organization that appoints the leader of the religion associated with Glasgow Cathedral hold its annual meeting?,Edinburgh,In which country is the city located where the organization that appoints the leader of the religion associated with Glasgow Cathedral holds its annual meeting?,Scotland
places_landmark,Coburg Fortress,architect,Bodo Ebhardt,Bodo Ebhardt,Who does Coburg Fortress architect?,Hans Dürnberger (1522-1584),0.0,"['Bodo Ebhardt', 'Hans Dürnberger (1522-1584)', 'Friedrich von Gärtner', 'Leo von Klenze']",Who is the architect of Coburg Fortress?,A. Leo von Klenze  B. Bodo Ebhardt  C. Friedrich von Gärtner  D. Hans Dürnberger (1522-1584),B,Is Bodo Ebhardt the architect of Coburg Fortress?,Is Hans Dürnberger (1522-1584) the architect of Coburg Fortress?,In which country is Coburg Fortress located?,Which fortress was designed by Bodo Ebhardt?,Who was the ruler during the construction of Coburg Fortress?,John Casimir of Saxe-Coburg,What was the title of the ruler during the construction of Coburg Fortress?,Duke of Saxe-Coburg,Which dynasty did the Duke of Saxe-Coburg belong to?,House of Wettin,Who was the founder of the House of Wettin?,Theodoric I,In which century did the founder of the House of Wettin live?,10th century
places_landmark,Western Wall,offers view on,Al-Maghariba Quarter,Al-Maghariba Quarter,What does Western Wall offer view on?,Jerusalem,0.0,"['Al-Maghariba Quarter', 'Jerusalem', 'Temple Mount', 'Dome of the Rock']",What can be seen from the Western Wall?,A. Al-Maghariba Quarter  B. Jerusalem  C. Dome of the Rock  D. Temple Mount,A,Does the Western Wall offer a view on Al-Maghariba Quarter?,Does the Western Wall offer a view on Jerusalem?,What is a significant religious site near the Western Wall?,What offers a view on Al-Maghariba Quarter?,What is the name of the plaza that offers a view on the Western Wall?,Western Wall Plaza,Which city is the Western Wall Plaza located in?,Jerusalem,What is the historical significance of the city where the Western Wall Plaza is located?,"It is a significant religious site for Judaism, Christianity, and Islam.",In which district is the city located that contains the Western Wall Plaza?,Jerusalem District,In which country is the district located that contains the city with the Western Wall Plaza?,Israel
places_landmark,Roman Baths,associated electoral district,Bath,Bath,What is the associated electoral district of Roman Baths?,North West Somerset,0.0,"['Bath', 'North West Somerset', 'Bristol West', 'Somerton and Frome']",Which electoral district is linked to the Roman Baths?,A. Bath  B. Bristol West  C. Somerton and Frome  D. North West Somerset,A,Is the associated electoral district of Roman Baths Bath?,Is the associated electoral district of Roman Baths North West Somerset?,What is a famous historical site located in the city of Bath?,Which historical site is associated with the electoral district of Bath?,Who is the current representative of the electoral district associated with the Roman Baths?,Wera Hobhouse,Which political party does the current representative of the electoral district associated with the Roman Baths belong to?,Liberal Democrats,Who is the leader of the political party that the current representative of the electoral district associated with the Roman Baths belongs to?,Ed Davey,Which university did the leader of the political party that the current representative of the electoral district associated with the Roman Baths belong to attend?,"Jesus College, Oxford","In which city is the university located that the leader of the political party, which the current representative of the electoral district associated with the Roman Baths belongs to, attended?",Oxford
places_landmark,Rialto Bridge,carries,footpath,footpath,What does Rialto Bridge carry?,Traffic,0.0,"['footpath', 'Traffic', 'vehicles', 'bicycles']",What is carried by the Rialto Bridge?,A. footpath  B. Traffic  C. bicycles  D. vehicles,A,Does the Rialto Bridge carry a footpath?,Does the Rialto Bridge carry traffic?,Where is the Rialto Bridge located?,Which bridge carries the footpath?,What is the primary waterway that the Rialto Bridge carries people over?,Grand Canal,"Which city is the Grand Canal, over which the Rialto Bridge carries people, located in?",Venice,"In which country is the city located that contains the Grand Canal, over which the Rialto Bridge carries people?",Italy,"What is the official language of the country where the city is located that contains the Grand Canal, over which the Rialto Bridge carries people?",Italian,"What is the currency used in the country where the city is located that contains the Grand Canal, over which the Rialto Bridge carries people?",Euro
places_landmark,Spasskaya Tower,architectural style,Gothic art,Gothic art,What is the architectural style of Spasskaya Tower?,Russian Baroque,0.0,"['Gothic art', 'Russian Baroque', 'Neoclassical', 'Renaissance']",Which architectural style characterizes the Spasskaya Tower?,A. Renaissance  B. Gothic art  C. Russian Baroque  D. Neoclassical,B,Is the architectural style of Spasskaya Tower Gothic art?,Is the architectural style of Spasskaya Tower Russian Baroque?,Where is the Spasskaya Tower located?,Which tower is known for its Gothic art architectural style?,Who was the architect of the Spasskaya Tower?,Pietro Antonio Solari,Which country was the architect of the Spasskaya Tower from?,Italy,What is the capital city of the country where the architect of the Spasskaya Tower was from?,Rome,Which famous ancient structure is located in the capital city of the country where the architect of the Spasskaya Tower was from?,Colosseum,In which year was the famous ancient structure located in the capital city of the country where the architect of the Spasskaya Tower was from completed?,80 AD
places_landmark,Manneken Pis,collection,City of Brussels,City of Brussels,What is the collection of Manneken Pis?,"Brussels Museums (specifically, the Museum of the City of Br",0.0,"['City of Brussels', 'Brussels Museums (specifically, the Museum of the City of Brussels)', 'Royal Museums of Fine Arts', 'Belgian Comic Strip Center']",Which collection does Manneken Pis belong to?,"A. Belgian Comic Strip Center  B. City of Brussels  C. Brussels Museums (specifically, the Museum of the City of Br  D. Royal Museums of Fine Arts",B,Is the collection of Manneken Pis the City of Brussels?,"Is the collection of Manneken Pis the Brussels Museums (specifically, the Museum of the City of Brussels)?",What is a famous landmark located in the City of Brussels?,What is part of the City of Brussels collection?,Which museum has a collection that includes Manneken Pis?,Brussels City Museum,In which city is the museum located that has a collection including Manneken Pis?,Brussels,In which country is the city located that has the museum with a collection including Manneken Pis?,Belgium,What is the official language of the country where the city is located that has the museum with a collection including Manneken Pis?,"Dutch, French, German",What is the population of the country where the city is located that has the museum with a collection including Manneken Pis?,Approximately 11.5 million
places_landmark,Herod's Gate,architectural style,Islamic architecture,Islamic architecture,What is the architectural style of Herod's Gate?,Romanesque,0.0,"['Islamic architecture', 'Romanesque', 'Gothic architecture', 'Baroque architecture']",Which architectural style characterizes Herod's Gate?,A. Islamic architecture  B. Romanesque  C. Gothic architecture  D. Baroque architecture,A,Is the architectural style of Herod's Gate Islamic architecture?,Is the architectural style of Herod's Gate Romanesque?,In which city is Herod's Gate located?,Which gate is designed in the Islamic architectural style?,Who was the architect of the structure built in the architectural style of Herod's Gate?,Suleiman the Magnificent,Which empire was ruled by the architect of the structure built in the architectural style of Herod's Gate?,Ottoman Empire,What was the capital of the empire ruled by the architect of the structure built in the architectural style of Herod's Gate?,Constantinople,What is the modern name of the capital of the empire ruled by the architect of the structure built in the architectural style of Herod's Gate?,Istanbul,In which country is the modern city located that was the capital of the empire ruled by the architect of the structure built in the architectural style of Herod's Gate?,Turkey
places_landmark,Gustav III's museum of antiquities,founded by,Charles XIII of Sweden,Charles XIII of Sweden,Who was Gustav III's museum of antiquities founded by?,Gustav III,0.0,"['Charles XIII of Sweden', 'Gustav III', 'Oscar I of Sweden', 'Charles XIV John of Sweden']",Who established Gustav III's museum of antiquities?,A. Charles XIV John of Sweden  B. Gustav III  C. Oscar I of Sweden  D. Charles XIII of Sweden,D,Was Gustav III's museum of antiquities founded by Charles XIII of Sweden?,Was Gustav III's museum of antiquities founded by Gustav III?,What is a famous artifact or collection housed in Gustav III's museum of antiquities?,Which museum was founded by Charles XIII of Sweden?,Who was the founder of Gustav III's museum of antiquities?,Gustav III of Sweden,Who was the father of the founder of Gustav III's museum of antiquities?,Adolf Frederick of Sweden,Who was the spouse of the father of the founder of Gustav III's museum of antiquities?,Louisa Ulrika of Prussia,Who was the brother of the spouse of the father of the founder of Gustav III's museum of antiquities?,Frederick the Great,Which kingdom did the brother of the spouse of the father of the founder of Gustav III's museum of antiquities rule?,Kingdom of Prussia
