topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_programming_language,ROOT,founded by,CERN,CERN,What was ROOT founded by?,Rene Brun and Alexey Verkoolinen,0.0,"['CERN', 'Rene Brun and Alexey Verkoolinen', 'Fermilab', 'SLAC']",Who established ROOT?,A. Fermilab  B. SLAC  C. Rene Brun and Alexey Verkoolinen  D. CERN,D,Was ROOT founded by CERN?,Was ROOT founded by Rene Brun and Alexey Verkoolinen?,What is ROOT primarily used for?,What did CERN found?,What is the primary research focus of the organization that ROOT was founded by?,Particle physics,What is the name of the largest particle accelerator operated by the organization whose primary research focus is particle physics and that ROOT was founded by?,Large Hadron Collider,In which country is the largest particle accelerator located that is operated by the organization whose primary research focus is particle physics and that ROOT was founded by?,Switzerland,"What is the capital city of the country where the largest particle accelerator is located, which is operated by the organization whose primary research focus is particle physics and that ROOT was founded by?",Bern,"What is the official language of the capital city of the country where the largest particle accelerator is located, which is operated by the organization whose primary research focus is particle physics and that ROOT was founded by?",German
technology_programming_language,Turing,named after,Alan Turing,Alan Turing,Who was Turing named after?,Alan (not Turing),0.0,"['Alan Turing', 'Alan (not Turing)', 'Charles Babbage', 'Ada Lovelace']",After whom was Turing named?,A. Alan (not Turing)  B. Alan Turing  C. Charles Babbage  D. Ada Lovelace,B,Was Turing named after Alan Turing?,Was Turing named after Alan (not Turing)?,What is Turing well-known for in the field of computer science?,Who was Alan Turing named after?,What is the nationality of the person Turing was named after?,British,In which year was the person Turing was named after born?,1912,"In which city was the person born in the year 1912, who Turing was named after?",London,"Which university did the person born in London, who Turing was named after, attend?",University of Cambridge,"In which college at the University of Cambridge did the person attend, who was born in London and who Turing was named after?",King's College
technology_programming_language,Eiffel,named after,Gustave Eiffel,Gustave Eiffel,Who was Eiffel named after?,Gaston,0.0,"['Gustave Eiffel', 'Gaston', 'Alexandre Eiffel', 'Jules Eiffel']",After whom was Eiffel named?,A. Gaston  B. Gustave Eiffel  C. Alexandre Eiffel  D. Jules Eiffel,B,Was Eiffel named after Gustave Eiffel?,Was Eiffel named after Gaston?,What is a famous structure designed by Eiffel?,Who is Gustave Eiffel named after?,What is the nationality of the person Eiffel was named after?,French,"In which city was the person, who Eiffel was named after, born?",Dijon,"In which region is the city located where the person, who Eiffel was named after, was born?",Bourgogne-Franche-Comté,"What is the capital of the region where the city is located, in which the person Eiffel was named after, was born?",Dijon,"What is the population of the capital of the region where the city is located, in which the person Eiffel was named after, was born?","Approximately 155,000"
technology_programming_language,Chez Scheme,operating system,GNU/Linux,GNU/Linux,What is the operating system of Chez Scheme?,GNU  (Chez Scheme is a commercial implementation of the Scheme,0.0,"['GNU/Linux', 'GNU', 'Windows', 'macOS']",Which operating system does Chez Scheme run on?,A. macOS  B. GNU  (Chez Scheme is a commercial implementation of the Scheme  C. GNU/Linux  D. Windows,C,Is the operating system of Chez Scheme GNU/Linux?,Is the operating system of Chez Scheme GNU?,What type of software is Chez Scheme known for?,Which software runs on GNU/Linux?,What is the kernel used by the operating system of Chez Scheme?,Linux,Who is the creator of the kernel used by the operating system of Chez Scheme?,Linus Torvalds,In which year was the kernel created by the creator of the kernel used by the operating system of Chez Scheme released?,1991,Which university was the creator of the kernel used by the operating system of Chez Scheme attending when he created the kernel?,University of Helsinki,In which country is the university located where the creator of the kernel used by the operating system of Chez Scheme was attending when he created the kernel?,Finland
technology_programming_language,AspectJ,influenced by,Common Lisp,Common Lisp,What was AspectJ influenced by?,Java,0.0,"['Common Lisp', 'Java', 'Python', 'C++']",Which language had an influence on AspectJ?,A. Java  B. Common Lisp  C. C++  D. Python,B,Was AspectJ influenced by Common Lisp?,Was AspectJ influenced by Java?,What is AspectJ primarily used for?,Which language was influenced by Common Lisp?,Who created the language that influenced AspectJ?,John McCarthy,Which university did the creator of the language that influenced AspectJ work at?,Stanford University,In which city is the university located where the creator of the language that influenced AspectJ worked?,Stanford,In which state is the city located where the university is situated that the creator of the language that influenced AspectJ worked?,California,In which country is the state located where the city is situated that contains the university where the creator of the language that influenced AspectJ worked?,United States
technology_programming_language,OpenCL,platform,ARM architecture,ARM architecture,What is the platform of OpenCL?,OpenCL is a cross-platform API,0.0,"['ARM architecture', 'OpenCL is a cross-platform API', 'x86 architecture', 'NVIDIA CUDA']",Which platform does OpenCL use?,A. ARM architecture  B. NVIDIA CUDA  C. x86 architecture  D. OpenCL is a cross-platform API,A,Is the platform of OpenCL the ARM architecture?,Is the platform of OpenCL OpenCL is a cross-platform API?,What type of API is OpenCL known as?,What uses the ARM architecture as its platform?,What is a popular device that uses the platform of OpenCL?,Raspberry Pi,What is the operating system commonly used on a popular device that uses the platform of OpenCL?,Raspbian,What is the base operating system for the operating system commonly used on a popular device that uses the platform of OpenCL?,Debian,What is the package manager used by the base operating system for the operating system commonly used on a popular device that uses the platform of OpenCL?,APT (Advanced Package Tool),What is the programming language primarily used to develop the package manager used by the base operating system for the operating system commonly used on a popular device that uses the platform of OpenCL?,C++
technology_programming_language,Kawa,operating system,cross-platform,cross-platform,What is the operating system of Kawa?,Kawa doesn't have an operating system as it's a programming language,0.0,"['cross-platform', ""Kawa doesn't have an operating system as it's a programming language"", 'Windows', 'Linux']",Which operating system does Kawa use?,A. Linux  B. Kawa doesn't have an operating system as it's a programming language  C. Windows  D. cross-platform,D,Is the operating system of Kawa cross-platform?,Is it true that Kawa doesn't have an operating system as it's a programming language?,What type of software is Kawa?,Which software uses a cross-platform operating system?,What is a programming language that can be used on the operating system of Kawa?,Java,Who developed the programming language that can be used on the operating system of Kawa?,James Gosling,Which company did the developer of the programming language that can be used on the operating system of Kawa work for when he created it?,Sun Microsystems,In which year was the company founded that employed the developer of the programming language that can be used on the operating system of Kawa?,1982,Who were the founders of the company that employed the developer of the programming language that can be used on the operating system of Kawa?,"Vinod Khosla, Andy Bechtolsheim, and Scott McNealy"
technology_programming_language,XML User Interface Language,programmed in,C++,C++,What was XML User Interface Language programmed in?,XUL was programmed in XML,0.0,"['C++', 'XUL was programmed in XML', 'Java', 'Python']",In which programming language was XML User Interface Language developed?,A. Java  B. C++  C. Python  D. XUL was programmed in XML,B,Was XML User Interface Language programmed in C++?,Was XML User Interface Language programmed in XML?,What is a common use of XML User Interface Language?,Which language was programmed in XML User Interface Language?,Who developed the language that XML User Interface Language was programmed in?,Bjarne Stroustrup,Which university did the developer of the language that XML User Interface Language was programmed in attend for their PhD?,University of Cambridge,In which country is the university located where the developer of the language that XML User Interface Language was programmed in attended for their PhD?,United Kingdom,What is the name of the college within the university where the developer of the language that XML User Interface Language was programmed in attended for their PhD?,Churchill College,In which city is the college located where the developer of the language that XML User Interface Language was programmed in attended for their PhD?,Cambridge
technology_programming_language,MUMPS,operating system,cross-platform,cross-platform,What is the operating system of MUMPS?,MUMPS is not an operating system. It's a programming language,0.0,"['cross-platform', ""MUMPS is not an operating system. It's a programming language"", 'Windows', 'Linux']",Which operating system does MUMPS use?,A. cross-platform  B. Linux  C. MUMPS is not an operating system. It's a programming language  D. Windows,A,Is the operating system of MUMPS cross-platform?,Is the operating system of MUMPS 'MUMPS is not an operating system. It's a programming language'?,What type of programming language is MUMPS?,Which system uses cross-platform as its operating system?,What is a notable feature of the operating system of MUMPS?,It supports hierarchical database management.,What is an example of a hierarchical database management system supported by the operating system of MUMPS?,GT.M,Who is the developer of the hierarchical database management system supported by the operating system of MUMPS?,Sanchez Computer Associates,In which year was the hierarchical database management system supported by the operating system of MUMPS developed?,1986,Which company acquired the developer of the hierarchical database management system supported by the operating system of MUMPS?,Fidelity National Information Services
technology_programming_language,GNU Octave,named after,Octave Levenspiel,Octave Levenspiel,Who was GNU Octave named after?,"Octave (the software) is named after Octave, a fictional character",0.0,"['Octave Levenspiel', 'Octave (the software) is named after Octave, a fictional character', 'Linus Torvalds', 'Richard Stallman']",After whom was GNU Octave named?,"A. Octave (the software) is named after Octave, a fictional character  B. Linus Torvalds  C. Octave Levenspiel  D. Richard Stallman",C,Was GNU Octave named after Octave Levenspiel?,"Was GNU Octave named after Octave, a fictional character?",What is GNU Octave primarily used for?,What software was named after Octave Levenspiel?,What was the profession of the person GNU Octave was named after?,Chemical Engineer,"Which university did the person, after whom GNU Octave was named, work at?",Oregon State University,"In which city is the university located where the person, after whom GNU Octave was named, worked?",Corvallis,In which state is the city located where the university is situated that employed the person GNU Octave was named after?,Oregon,In which country is the state located where the city is situated that contains the university that employed the person GNU Octave was named after?,United States
technology_programming_language,Swift,designed by,Chris Lattner,Chris Lattner,Who was Swift designed by?,Apple Inc,0.0,"['Chris Lattner', 'Apple Inc', 'Guido van Rossum', 'James Gosling']",Who is the designer of Swift?,A. James Gosling  B. Chris Lattner  C. Guido van Rossum  D. Apple Inc,B,Was Swift designed by Chris Lattner?,Was Swift designed by Apple Inc?,What is a well-known feature of Swift?,Who did Chris Lattner design?,Which company did the person who designed Swift work for when they created it?,Apple Inc.,What is the headquarters location of the company where the person who designed Swift worked?,"Cupertino, California",In which county is the headquarters located of the company where the person who designed Swift worked?,Santa Clara County,In which state is the county located where the headquarters of the company that employed the person who designed Swift is situated?,California,In which country is the state located where the county is situated that contains the headquarters of the company that employed the person who designed Swift?,United States
technology_programming_language,Go,director / manager,Sameer Ajmani,Sameer Ajmani,Who is the director / manager of Go?,"Google (the company) is the developer of Go language, not managed by a",0.0,"['Sameer Ajmani', 'Google (the company) is the developer of Go language, not managed by a', 'Guido van Rossum', 'James Gosling']",Who oversees the direction and management of Go?,"A. Google (the company) is the developer of Go language, not managed by a  B. James Gosling  C. Sameer Ajmani  D. Guido van Rossum",C,Is Sameer Ajmani the director / manager of Go?,Is Google (the company) the director / manager of Go?,What programming language is associated with Go?,Who is managed by Sameer Ajmani?,What is the alma mater of the director / manager of Go?,Massachusetts Institute of Technology (MIT),In which city is the alma mater of the director / manager of Go located?,Cambridge,In which state is the city located where the alma mater of the director / manager of Go is situated?,Massachusetts,In which country is the state located where the city is situated that contains the alma mater of the director / manager of Go?,United States,What is the official language of the country where the state is located that contains the city where the alma mater of the director / manager of Go is situated?,English
technology_programming_language,COBOL,creator,CODASYL,CODASYL,What is the creator of COBOL?,Grace Hopper,0.0,"['CODASYL', 'Grace Hopper', 'IBM', 'Microsoft']",Who developed COBOL?,A. IBM  B. CODASYL  C. Microsoft  D. Grace Hopper,B,Is CODASYL the creator of COBOL?,Is Grace Hopper the creator of COBOL?,What is COBOL primarily used for?,What did CODASYL create?,What is the full form of the organization that is the creator of COBOL?,Conference on Data Systems Languages,In which year was the organization that is the creator of COBOL founded?,1959,Which notable computer scientist was involved in the creation of COBOL through the organization founded in 1959?,Grace Hopper,Which university did the notable computer scientist involved in the creation of COBOL attend?,Yale University,In which city is the university located that the notable computer scientist involved in the creation of COBOL attended?,New Haven
technology_programming_language,Maple,language of work or name,multiple languages,multiple languages,What is the language of work or name of Maple?,Maple (software) uses the Maple language,0.0,"['multiple languages', 'Maple (software) uses the Maple language', 'single language', 'English']",In which languages is Maple written?,A. multiple languages  B. single language  C. Maple (software) uses the Maple language  D. English,A,Is the language of work or name of Maple multiple languages?,Is the language of work or name of Maple Maple (software) uses the Maple language?,What is a well-known feature of Maple?,What is written in multiple languages?,What is one of the languages of work or name of Maple?,English,What is the country where one of the languages of work or name of Maple is predominantly spoken?,United States,What is the capital city of the country where one of the languages of work or name of Maple is predominantly spoken?,"Washington, D.C.",What is the major river that flows through the capital city of the country where one of the languages of work or name of Maple is predominantly spoken?,Potomac River,What is the name of the famous monument located near the major river that flows through the capital city of the country where one of the languages of work or name of Maple is predominantly spoken?,Washington Monument
technology_programming_language,D,developer,Walter Bright,Walter Bright,Who is the developer of D?,Wiikari,0.0,"['Walter Bright', 'Wiikari', 'Bjarne Stroustrup', 'Guido van Rossum']",Who developed the D programming language?,A. Guido van Rossum  B. Bjarne Stroustrup  C. Walter Bright  D. Wiikari,C,Is Walter Bright the developer of D?,Is Wiikari the developer of D?,What is a notable feature of the D programming language?,Who did Walter Bright develop?,What is the primary programming language used by the developer of D?,C++,Which company did the developer of D work for when he developed the primary programming language he uses?,Digital Mars,What is the main product of the company where the developer of D worked when he developed the primary programming language he uses?,Digital Mars C++ Compiler,What is the primary use of the main product of the company where the developer of D worked when he developed the primary programming language he uses?,Software development,Which operating systems are supported by the primary use of the main product of the company where the developer of D worked when he developed the primary programming language he uses?,"Windows, Linux"
technology_programming_language,Lean,operating system,cross-platform,cross-platform,What is the operating system of Lean?,Lean is not an operating system. It's a methodology for process,0.0,"['cross-platform', ""Lean is not an operating system. It's a methodology for process"", 'Windows', 'Linux']",Which operating system does Lean use?,A. Linux  B. Lean is not an operating system. It's a methodology for process  C. cross-platform  D. Windows,C,Is the operating system of Lean cross-platform?,Is the operating system of Lean Lean is not an operating system. It's a methodology for process?,What is a key principle of Lean methodology?,What uses a cross-platform operating system?,What is the primary programming language used to develop the operating system of Lean?,C++,Who is the creator of the primary programming language used to develop the operating system of Lean?,Bjarne Stroustrup,Which university did the creator of the primary programming language used to develop the operating system of Lean work at?,Texas A&M University,In which city is the university located where the creator of the primary programming language used to develop the operating system of Lean worked?,College Station,In which state is the city located where the university is situated that employed the creator of the primary programming language used to develop the operating system of Lean?,Texas
technology_programming_language,make,designed by,Stuart Feldman,Stuart Feldman,Who was make designed by?,Make was designed by Dennis Ritchie,0.0,"['Stuart Feldman', 'Dennis Ritchie', 'Ken Thompson', 'Brian Kernighan']",Who is the designer of make?,A. Stuart Feldman  B. Brian Kernighan  C. Ken Thompson  D. Make was designed by Dennis Ritchie,A,Was make designed by Stuart Feldman?,Was make designed by Dennis Ritchie?,What is make commonly used for?,Who did Stuart Feldman design?,What is the profession of the person who make was designed by?,Computer Scientist,Which university did the computer scientist who make was designed by attend for their undergraduate studies?,Princeton University,In which city is the university that the computer scientist who make was designed by attended located?,Princeton,In which state is the city located where the university that the computer scientist who make was designed by attended is situated?,New Jersey,In which country is the state located where the city is situated that contains the university the computer scientist who make was designed by attended?,United States
