topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
geography_volcano,Sarychev Peak,made from material,andesite,andesite,What is the made from material of Sarychev Peak?,Basalt,0.0,"['andesite', 'Basalt', 'granite', 'limestone']",What material is Sarychev Peak composed of?,A. andesite  B. Basalt  C. limestone  D. granite,A,Is Sarychev Peak made from andesite?,Is Sarychev Peak made from Basalt?,Where is Sarychev Peak located?,What peak is made from andesite?,What is the primary mineral composition of the andesite that Sarychev Peak is made from?,plagioclase feldspar,What is the chemical formula of the primary mineral composition of the andesite that Sarychev Peak is made from?,"(Na,Ca)(Si,Al)4O8","What is the crystal system of the primary mineral composition with the chemical formula (Na,Ca)(Si,Al)4O8 that is found in the andesite that Sarychev Peak is made from?",triclinic,What is the hardness on the Mohs scale of the primary mineral composition with the crystal system triclinic that is found in the andesite that Sarychev Peak is made from?,6-6.5,What is the specific gravity of the primary mineral composition with a hardness of 6-6.5 on the Mohs scale that has a triclinic crystal system and is found in the andesite that Sarychev Peak is made from?,2.62-2.76
geography_volcano,Puracé,made from material,andesite,andesite,What is the made from material of Puracé?,Volcanic,0.0,"['andesite', 'Volcanic', 'basalt', 'granite']",What material is Puracé made from?,A. granite  B. basalt  C. Volcanic  D. andesite,D,Is Puracé made from andesite?,Is Puracé made from Volcanic?,Where is Puracé located?,What is made from andesite?,What is the primary mineral composition of the andesite that Puracé is made from?,plagioclase feldspar,What is the chemical formula of the primary mineral composition of the andesite that Puracé is made from?,"(Na,Ca)(Si,Al)4O8",What is the crystal system of the primary mineral composition of the andesite that Puracé is made from?,triclinic,What is the typical color of the primary mineral composition of the andesite that Puracé is made from?,white to gray,What is the Mohs hardness of the primary mineral composition of the andesite that Puracé is made from?,6 to 6.5
geography_volcano,Antofalla,continent,Americas,Americas,What is the continent of Antofalla?,"Antofalla is not a continent, it's a town in Argentina",0.0,"['Americas', ""Antofalla is not a continent, it's a town in Argentina"", 'Europe', 'Asia']",On which continent is Antofalla located?,"A. Americas  B. Antofalla is not a continent, it's a town in Argentina  C. Asia  D. Europe",A,Is the continent of Antofalla the Americas?,"Is the continent of Antofalla Antofalla is not a continent, it's a town in Argentina?",In which country is the town of Antofalla located?,Which town in the Americas is known as Antofalla?,What is the largest country by area on the continent of Antofalla?,Canada,What is the capital city of the largest country by area on the continent of Antofalla?,Ottawa,What is the population of the capital city of the largest country by area on the continent of Antofalla?,Approximately 1 million,What is the primary language spoken in the capital city of the largest country by area on the continent of Antofalla?,English,What is the name of the river that flows through the capital city of the largest country by area on the continent of Antofalla?,Ottawa River
geography_volcano,Mocho-Choshuenco,continent,Americas,Americas,What is the continent of Mocho-Choshuenco?,Chile,0.0,"['Americas', 'Chile', 'Europe', 'Asia']",On which continent is Mocho-Choshuenco located?,A. Chile  B. Asia  C. Europe  D. Americas,D,Is the continent of Mocho-Choshuenco the Americas?,Is the continent of Mocho-Choshuenco Chile?,What is the elevation of Mocho-Choshuenco?,Which mountain is located on the continent of the Americas?,What is the country where Mocho-Choshuenco is located on the continent of Americas?,Chile,What is the region in the country where Mocho-Choshuenco is located on the continent of Americas?,Los Ríos Region,What is the capital of the region in the country where Mocho-Choshuenco is located on the continent of Americas?,Valdivia,What is the population of the capital of the region in the country where Mocho-Choshuenco is located on the continent of Americas?,"Approximately 150,000",What is the main river that flows through the capital of the region in the country where Mocho-Choshuenco is located on the continent of Americas?,Calle-Calle River
geography_volcano,Lonquimay,continent,Americas,Americas,What is the continent of Lonquimay?,South America,0.0,"['Americas', 'South America', 'Europe', 'Asia']",Which continent is Lonquimay located in?,A. Americas  B. Asia  C. Europe  D. South America,A,Is Lonquimay located in the Americas?,Is Lonquimay located in South America?,What is the primary language spoken in Lonquimay?,Which place in the Americas is Lonquimay?,What is the largest country in the continent of Lonquimay?,Brazil,What is the capital city of the largest country in the continent of Lonquimay?,Brasília,What is the population of the capital city of the largest country in the continent of Lonquimay?,Approximately 3 million,What is the main language spoken in the capital city of the largest country in the continent of Lonquimay?,Portuguese,"What is the currency used in the country where the capital city is located, which is the largest country in the continent of Lonquimay?",Brazilian Real
geography_volcano,Maderas,volcano observatory,Nicaraguan Institute for Territorial Studies,Nicaraguan Institute for Territorial Studies,What is the volcano observatory of Maderas?,Maderas Volcano Observatory (OVONM),0.0,"['Nicaraguan Institute for Territorial Studies', 'Maderas Volcano Observatory (OVONM)', 'National Institute of Seismology', 'Central American Geophysical Institute']",Which organization serves as the volcano observatory for Maderas?,A. Central American Geophysical Institute  B. Nicaraguan Institute for Territorial Studies  C. National Institute of Seismology  D. Maderas Volcano Observatory (OVONM),B,Is the volcano observatory of Maderas the Nicaraguan Institute for Territorial Studies?,Is the volcano observatory of Maderas the Maderas Volcano Observatory (OVONM)?,What country is Maderas located in?,What volcano observatory is managed by the Nicaraguan Institute for Territorial Studies?,Who is the director of the volcano observatory of Maderas?,Guillermo González,What is the educational background of the director of the volcano observatory of Maderas?,Civil Engineering,Which university did the director of the volcano observatory of Maderas attend for their Civil Engineering degree?,National Autonomous University of Nicaragua,In which city is the university located where the director of the volcano observatory of Maderas attended for their Civil Engineering degree?,Managua,In which country is the city located where the university is situated that the director of the volcano observatory of Maderas attended for their Civil Engineering degree?,Nicaragua
geography_volcano,Concepción,country,Nicaragua,Nicaragua,What is the country of Concepción?,Chile,0.0,"['Nicaragua', 'Chile', 'Argentina', 'Peru']",Which country is Concepción located in?,A. Chile  B. Argentina  C. Nicaragua  D. Peru,C,Is the country of Concepción Nicaragua?,Is the country of Concepción Chile?,What is the capital city of Nicaragua?,Which city is in Nicaragua?,What is the capital city of the country of Concepción?,Managua,What is the population of the capital city of the country of Concepción?,"1,055,247",What is the area in square kilometers of the capital city of the country of Concepción?,544 square kilometers,What is the name of the international airport in the capital city of the country of Concepción?,Augusto C. Sandino International Airport,Which airline has its hub at the international airport in the capital city of the country of Concepción?,La Costeña
geography_volcano,Ichinsky,volcano observatory,Institute of Volcanology and Seismology,Institute of Volcanology and Seismology,What is the volcano observatory of Ichinsky?,Ichinsky Volcano Observatory (name not found),0.0,"['Institute of Volcanology and Seismology', 'Ichinsky Volcano Observatory', 'Kamchatka Volcanic Eruption Response Team', 'Pacific Geoscience Centre']",Which institution serves as the volcano observatory for Ichinsky?,A. Kamchatka Volcanic Eruption Response Team  B. Ichinsky Volcano Observatory (name not found)  C. Institute of Volcanology and Seismology  D. Pacific Geoscience Centre,C,Is the Institute of Volcanology and Seismology the volcano observatory for Ichinsky?,Is the Ichinsky Volcano Observatory the volcano observatory for Ichinsky?,What is a notable feature of Ichinsky?,Which volcano is monitored by the Institute of Volcanology and Seismology?,In which country is the volcano observatory of Ichinsky located?,Russia,What is the capital city of the country where the volcano observatory of Ichinsky is located?,Moscow,Which river flows through the capital city of the country where the volcano observatory of Ichinsky is located?,Moskva River,What is the length of the river that flows through the capital city of the country where the volcano observatory of Ichinsky is located?,502 kilometers,Into which larger body of water does the river that flows through the capital city of the country where the volcano observatory of Ichinsky is located eventually drain?,Oka River
geography_volcano,Öræfajökull,time period,Pleistocene,Pleistocene,What is the time period of Öræfajökull?,Eruption cycles (variable),0.0,"['Pleistocene', 'Eruption cycles (variable)', 'Holocene', 'Cretaceous']",During which time period did Öræfajökull form?,A. Holocene  B. Eruption cycles (variable)  C. Cretaceous  D. Pleistocene,D,Is the time period of Öræfajökull the Pleistocene?,Is the time period of Öræfajökull the Eruption cycles (variable)?,What type of geological feature is Öræfajökull?,Which volcano formed during the Pleistocene?,What is the major geological event associated with the time period of Öræfajökull?,Ice Ages,Which species went extinct during the major geological event associated with the time period of Öræfajökull?,Woolly Mammoth,In which continent were the species that went extinct during the major geological event associated with the time period of Öræfajökull primarily found?,North America,Which country in the continent where the species that went extinct during the major geological event associated with the time period of Öræfajökull were primarily found has the largest land area?,Canada,What is the capital city of the country with the largest land area in the continent where the species that went extinct during the major geological event associated with the time period of Öræfajökull were primarily found?,Ottawa
geography_volcano,Tristan da Cunha,country,United Kingdom,United Kingdom,What is the country of Tristan da Cunha?,Tristan da Cunha (island group) is part of the United,0.0,"['United Kingdom', 'Tristan da Cunha (island group) is part of the United', 'France', 'Australia']",Which country does Tristan da Cunha belong to?,A. Australia  B. France  C. Tristan da Cunha (island group) is part of the United  D. United Kingdom,D,Is the country of Tristan da Cunha the United Kingdom?,Is the country of Tristan da Cunha Tristan da Cunha (island group) is part of the United?,What is the capital of Tristan da Cunha?,Which island group is part of the United Kingdom?,Who is the current monarch of the country of Tristan da Cunha?,King Charles III,Who is the spouse of the current monarch of the country of Tristan da Cunha?,Queen Camilla,What is the birth name of the spouse of the current monarch of the country of Tristan da Cunha?,Camilla Rosemary Shand,In which year was the birth name of the spouse of the current monarch of the country of Tristan da Cunha born?,1947,In which city was the birth name of the spouse of the current monarch of the country of Tristan da Cunha born?,London
geography_volcano,Tacora,made from material,andesite,andesite,What is the made from material of Tacora?,Fiberglass,0.0,"['andesite', 'Fiberglass', 'granite', 'limestone']",From what material is Tacora made?,A. limestone  B. andesite  C. Fiberglass  D. granite,B,Is Tacora made from andesite?,Is Tacora made from Fiberglass?,What is the height of Tacora?,What is made from andesite?,What is the primary mineral composition of the andesite that Tacora is made from?,Plagioclase feldspar,What is the chemical formula of the primary mineral composition of the andesite that Tacora is made from?,"(Na,Ca)(Si,Al)4O8",What is the crystal system of the primary mineral composition of the andesite that Tacora is made from?,Triclinic,What is the typical color of the primary mineral composition of the andesite that Tacora is made from?,White to gray,What is the Mohs hardness of the primary mineral composition of the andesite that Tacora is made from?,6 to 6.5
geography_volcano,Mauna Ulu,located in/on physical feature,Hawaii,Hawaii,What is the located in/on physical feature of Mauna Ulu?,Lava flow,0.0,"['Hawaii', 'Lava flow', 'California', 'Japan']",Where is Mauna Ulu located?,A. Hawaii  B. Japan  C. California  D. Lava flow,A,Is Mauna Ulu located in Hawaii?,Is Mauna Ulu located in a Lava flow?,What type of geological formation is Mauna Ulu?,What is located in Hawaii?,What is the capital city of the state where Mauna Ulu is located?,Honolulu,Which island is the capital city of the state where Mauna Ulu is located situated on?,Oahu,What is the population of the island where the capital city of the state where Mauna Ulu is located situated on?,"Approximately 953,207",What is the area in square miles of the island where the capital city of the state where Mauna Ulu is located situated on?,596.7 square miles,What is the highest point on the island where the capital city of the state where Mauna Ulu is located situated on?,Mount Ka'ala
geography_volcano,Öræfajökull,located in protected area,Vatnajökull National Park,Vatnajökull National Park,What is the located in protected area of Öræfajökull?,Volcano,0.0,"['Vatnajökull National Park', 'Volcano', 'Thingvellir National Park', 'Snæfellsjökull National Park']",Which protected area is Öræfajökull located in?,A. Snæfellsjökull National Park  B. Thingvellir National Park  C. Vatnajökull National Park  D. Volcano,C,Is Öræfajökull located in Vatnajökull National Park?,Is Öræfajökull located in a Volcano?,What type of geological feature is Öræfajökull known for?,What is located in Vatnajökull National Park?,What is the size of the protected area where Öræfajökull is located?,"14,141 square kilometers",What is the highest peak in the protected area where Öræfajökull is located?,Hvannadalshnúkur,What is the elevation of the highest peak in the protected area where Öræfajökull is located?,"2,110 meters",Which glacier is the highest peak in the protected area where Öræfajökull is located part of?,Vatnajökull Glacier,In which country is the glacier located that contains the highest peak in the protected area where Öræfajökull is located?,Iceland
geography_volcano,Cerro Solo,continent,Americas,Americas,What is the continent of Cerro Solo?,Cerro Solo is not associated with a specific continent. It's a,0.0,"['Americas', ""Cerro Solo is not associated with a specific continent. It's a"", 'Europe', 'Asia']",On which continent is Cerro Solo located?,A. Asia  B. Cerro Solo is not associated with a specific continent. It's a  C. Europe  D. Americas,D,Is Cerro Solo located on the continent of the Americas?,Is Cerro Solo located on a continent that is not associated with a specific continent?,What is a notable feature or landmark near Cerro Solo?,Which mountain is located on the continent of the Americas?,What is the largest country in the continent of Cerro Solo?,Brazil,What is the capital of the largest country in the continent of Cerro Solo?,Brasília,What is the population of the capital of the largest country in the continent of Cerro Solo?,Approximately 3 million,What is the main language spoken in the capital of the largest country in the continent of Cerro Solo?,Portuguese,What is the official currency used in the capital of the largest country in the continent of Cerro Solo?,Brazilian Real
geography_volcano,Mutnovsky,volcano observatory,Institute of Volcanology and Seismology,Institute of Volcanology and Seismology,What is the volcano observatory of Mutnovsky?,Mutnovsky Volcano Observatory,0.0,"['Institute of Volcanology and Seismology', 'Mutnovsky Volcano Observatory', 'Kamchatka Volcanic Eruption Response Team', 'Volcanology Research Center']",Which institution serves as the volcano observatory for Mutnovsky?,A. Kamchatka Volcanic Eruption Response Team  B. Institute of Volcanology and Seismology  C. Volcanology Research Center  D. Mutnovsky Volcano Observatory,B,Is the Institute of Volcanology and Seismology the volcano observatory for Mutnovsky?,Is the Mutnovsky Volcano Observatory the volcano observatory for Mutnovsky?,What is a notable feature of Mutnovsky?,Which volcano is observed by the Institute of Volcanology and Seismology?,In which country is the volcano observatory of Mutnovsky located?,Russia,What is the capital city of the country where the volcano observatory of Mutnovsky is located?,Moscow,Which river flows through the capital city of the country where the volcano observatory of Mutnovsky is located?,Moskva River,What is the length of the river that flows through the capital city of the country where the volcano observatory of Mutnovsky is located?,502 kilometers,Into which larger body of water does the river that flows through the capital city of the country where the volcano observatory of Mutnovsky is located eventually drain?,Oka River
geography_volcano,Cerro Macá,made from material,basalt,basalt,What is the made from material of Cerro Macá?,Granite,0.0,"['basalt', 'granite', 'limestone', 'sandstone']",What material is Cerro Macá composed of?,A. basalt  B. limestone  C. sandstone  D. Granite,A,Is Cerro Macá made from basalt?,Is Cerro Macá made from granite?,Where is Cerro Macá located?,What is made from basalt?,What is the primary mineral found in the basalt that Cerro Macá is made from?,plagioclase feldspar,What is the chemical composition of the primary mineral found in the basalt that Cerro Macá is made from?,NaAlSi3O8 - CaAl2Si2O8,What is the crystal system of the primary mineral found in the basalt that Cerro Macá is made from?,triclinic,What is the typical color of the primary mineral found in the basalt that Cerro Macá is made from?,white to gray,What is the Mohs hardness of the primary mineral found in the basalt that Cerro Macá is made from?,6 to 6.5
geography_volcano,Hiruzen,mountain range,Chugoku Mountains,Chugoku Mountains,What is the mountain range of Hiruzen?,Land of Waves,0.0,"['Chugoku Mountains', 'Land of Waves', 'Himalayas', 'Rocky Mountains']",Which mountain range is Hiruzen part of?,A. Himalayas  B. Chugoku Mountains  C. Land of Waves  D. Rocky Mountains,B,Is the mountain range of Hiruzen the Chugoku Mountains?,Is the mountain range of Hiruzen the Land of Waves?,What is a famous peak in the Hiruzen area?,Which region do the Chugoku Mountains include?,What is the highest peak in the mountain range of Hiruzen?,Mount Daisen,Which national park includes the highest peak in the mountain range of Hiruzen?,Daisen-Oki National Park,In which prefecture is the national park that includes the highest peak in the mountain range of Hiruzen located?,Tottori Prefecture,What is the capital city of the prefecture where the national park that includes the highest peak in the mountain range of Hiruzen is located?,Tottori,What is the population of the capital city of the prefecture where the national park that includes the highest peak in the mountain range of Hiruzen is located?,"Approximately 192,000"
geography_volcano,Cumbal,made from material,dacite,dacite,What is the made from material of Cumbal?,Copper,0.0,"['dacite', 'Copper', 'granite', 'basalt']",What material is Cumbal made from?,A. granite  B. dacite  C. Copper  D. basalt,B,Is Cumbal made from dacite?,Is Cumbal made from Copper?,What is the geographical location of Cumbal?,What is made from dacite?,What is the primary mineral composition of the material that Cumbal is made from?,Plagioclase feldspar,What is the chemical formula of the primary mineral composition of the material that Cumbal is made from?,NaAlSi3O8 - CaAl2Si2O8,What is the crystal system of the primary mineral composition of the material that Cumbal is made from?,Triclinic,What is the typical color of the primary mineral composition of the material that Cumbal is made from?,White to gray,What is the Mohs hardness of the primary mineral composition of the material that Cumbal is made from?,6 to 6.5
geography_volcano,Puracé,continent,Americas,Americas,What is the continent of Puracé?,"Puracé is not a continent, it's a volcano located",0.0,"['Americas', ""Puracé is not a continent, it's a volcano located"", 'Europe', 'Asia']",On which continent is Puracé located?,"A. Asia  B. Europe  C. Puracé is not a continent, it's a volcano located  D. Americas",D,Is Puracé located on the continent of the Americas?,"Is Puracé located on the continent of Puracé is not a continent, it's a volcano located?",What type of geographical feature is Puracé known for?,Which volcano is located on the continent of the Americas?,What is the country where Puracé is located on the continent of the Americas?,Colombia,What is the capital city of the country where Puracé is located on the continent of the Americas?,Bogotá,What is the population of the capital city of the country where Puracé is located on the continent of the Americas?,Approximately 7.4 million,What is the official language spoken in the capital city of the country where Puracé is located on the continent of the Americas?,Spanish,"What is the currency used in the country where the capital city is located, which is the country where Puracé is located on the continent of the Americas?",Colombian Peso
geography_volcano,Mount Akagi,made from material,andesite,andesite,What is the made from material of Mount Akagi?,Rock,0.0,"['andesite', 'Rock', 'granite', 'basalt']",What material is Mount Akagi composed of?,A. andesite  B. Rock  C. basalt  D. granite,A,Is Mount Akagi made from andesite?,Is Mount Akagi made from Rock?,What is the height of Mount Akagi?,What mountain is made from andesite?,What is the primary mineral found in the andesite that Mount Akagi is made from?,Plagioclase,What is the chemical composition of the primary mineral found in the andesite that Mount Akagi is made from?,Calcium and sodium aluminosilicate,What is the crystal system of the primary mineral found in the andesite that Mount Akagi is made from?,Triclinic,What is the typical color of the primary mineral found in the andesite that Mount Akagi is made from?,White to gray,What is the hardness on the Mohs scale of the primary mineral found in the andesite that Mount Akagi is made from?,6 to 6.5
