topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
health_symptom,urination disorder,anatomical location,urinary system,urinary system,What is the anatomical location of urination disorder?,Bladder/Urethra,0.0,"['urinary system', 'Bladder/Urethra', 'digestive system', 'nervous system']",Where is a urination disorder anatomically located?,A. urinary system  B. Bladder/Urethra  C. nervous system  D. digestive system,A,Is the anatomical location of urination disorder the urinary system?,Is the anatomical location of urination disorder the Bladder/Urethra?,What is a common symptom associated with a urination disorder?,What disorder is anatomically located in the urinary system?,What is a common condition affecting the anatomical location of urination disorder?,Urinary tract infection (UTI),What is a common symptom of the condition affecting the anatomical location of urination disorder?,Frequent urination,What is a common treatment for the condition that causes frequent urination affecting the anatomical location of urination disorder?,Antibiotics,What is a common side effect of the treatment for the condition that causes frequent urination affecting the anatomical location of urination disorder?,Nausea,What is a common remedy for the side effect of the treatment for the condition that causes frequent urination affecting the anatomical location of urination disorder?,Ginger tea
health_symptom,dysphoria,said to be the same as,sadness,sadness,What did dysphoria say to be the same as?,Identity,0.0,"['sadness', 'Identity', 'happiness', 'anxiety']",What is dysphoria said to be equivalent to?,A. Identity  B. anxiety  C. happiness  D. sadness,D,Is dysphoria said to be the same as sadness?,Is dysphoria said to be the same as Identity?,What is a common symptom associated with dysphoria?,What is sadness said to be the same as?,What is a common treatment for the condition that dysphoria is said to be the same as?,Therapy,What type of therapy is commonly used as a treatment for the condition that dysphoria is said to be the same as?,Cognitive Behavioral Therapy (CBT),Who developed the type of therapy that is commonly used as a treatment for the condition that dysphoria is said to be the same as?,Aaron T. Beck,Which university was the developer of the type of therapy that is commonly used as a treatment for the condition that dysphoria is said to be the same as affiliated with?,University of Pennsylvania,In which city is the university located where the developer of the type of therapy that is commonly used as a treatment for the condition that dysphoria is said to be the same as was affiliated?,Philadelphia
health_symptom,aura,health specialty,neurology,neurology,What is the health specialty of aura?,Aura is not a health specialty. It's a term used in,0.0,"['neurology', ""Aura is not a health specialty. It's a term used in"", 'cardiology', 'dermatology']",Which medical field is associated with aura?,A. neurology  B. dermatology  C. Aura is not a health specialty. It's a term used in  D. cardiology,A,Is neurology the health specialty of aura?,Is Aura is not a health specialty. It's a term used in the health specialty of aura?,What is a common symptom experienced by individuals with aura?,What condition is associated with the health specialty of neurology?,Who is a famous neurologist associated with the health specialty of aura?,Oliver Sacks,What is a well-known book written by the famous neurologist associated with the health specialty of aura?,The Man Who Mistook His Wife for a Hat,In which year was the well-known book written by the famous neurologist associated with the health specialty of aura published?,1985,Which publishing house released the well-known book written by the famous neurologist associated with the health specialty of aura?,Summit Books,Who was the founder of the publishing house that released the well-known book written by the famous neurologist associated with the health specialty of aura?,Richard E. Snyder
health_symptom,tension headache,medical examination,physical examination,physical examination,What is the medical examination of tension headache?,Diagnosis,0.0,"['physical examination', 'Diagnosis', 'Blood test', 'MRI scan']",Which medical examination is used for tension headache?,A. physical examination  B. MRI scan  C. Diagnosis  D. Blood test,A,Is the medical examination of tension headache a physical examination?,Is the medical examination of tension headache a Diagnosis?,What is a common symptom associated with tension headache?,What condition is assessed by a physical examination in the context of medical examination?,What is a common symptom checked during the physical examination of tension headache?,Muscle tenderness,Which part of the body is often checked for muscle tenderness during the physical examination of tension headache?,Neck and shoulders,What is a common cause of muscle tenderness in the neck and shoulders checked during the physical examination of tension headache?,Stress,"What is a common method to alleviate stress, which is a cause of muscle tenderness in the neck and shoulders checked during the physical examination of tension headache?",Relaxation techniques,"What is an example of a relaxation technique used to alleviate stress, which is a cause of muscle tenderness in the neck and shoulders checked during the physical examination of tension headache?",Deep breathing exercises
health_symptom,asthenia,drug or therapy used for treatment,mesocarb,mesocarb,What is the drug or therapy used for treatment of asthenia?,"Fluoxetine, Prozac, is sometimes used off-label",0.0,"['mesocarb', 'Fluoxetine, Prozac, is sometimes used off-label', 'sertraline', 'paroxetine']",Which drug or therapy is utilized to treat asthenia?,"A. mesocarb  B. paroxetine  C. sertraline  D. Fluoxetine, Prozac, is sometimes used off-label",A,Is mesocarb the drug or therapy used for treatment of asthenia?,"Is Fluoxetine, Prozac, sometimes used off-label the drug or therapy used for treatment of asthenia?",What is a common symptom associated with asthenia?,What condition is treated with mesocarb?,What is the mechanism of action of the drug or therapy used for treatment of asthenia?,Dopamine reuptake inhibitor,Which neurotransmitter's reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Dopamine,Which part of the brain is primarily affected by the neurotransmitter whose reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Striatum,What is the primary function of the part of the brain that is affected by the neurotransmitter whose reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Motor control,Which neurological disorder is associated with dysfunction in the part of the brain that is affected by the neurotransmitter whose reuptake is inhibited by the mechanism of action of the drug or therapy used for treatment of asthenia?,Parkinson's disease
health_symptom,torticollis,health specialty,rheumatology,rheumatology,What is the health specialty of torticollis?,Pediatrics (or Neonatology),0.0,"['rheumatology', 'Pediatrics (or Neonatology)', 'neurology', 'orthopedics']",Which medical specialty deals with torticollis?,A. orthopedics  B. rheumatology  C. neurology  D. Pediatrics (or Neonatology),B,Is the health specialty of torticollis rheumatology?,Is the health specialty of torticollis Pediatrics (or Neonatology)?,What is a common symptom associated with torticollis?,Which condition is treated under the specialty of rheumatology?,What is a common treatment method used in the health specialty of torticollis?,Physical therapy,What is a common exercise used in the treatment method of physical therapy for the health specialty of torticollis?,Neck stretches,What is a common benefit of the exercise neck stretches used in the treatment method of physical therapy for the health specialty of torticollis?,Improved range of motion,What is a common condition that can be prevented by the benefit of improved range of motion from the exercise neck stretches used in the treatment method of physical therapy for the health specialty of torticollis?,Muscle stiffness,What is a common symptom of the condition muscle stiffness that can be prevented by the benefit of improved range of motion from the exercise neck stretches used in the treatment method of physical therapy for the health specialty of torticollis?,Pain
health_symptom,chemical burn,health specialty,emergency medicine,emergency medicine,What is the health specialty of chemical burn?,Dermatology,0.0,"['Emergency medicine', 'Dermatology', 'Cardiology', 'Neurology']",Which medical specialty deals with chemical burns?,A. Cardiology  B. Dermatology  C. emergency medicine  D. Neurology,C,Is the health specialty of chemical burn emergency medicine?,Is the health specialty of chemical burn dermatology?,What is a common treatment method for chemical burns?,What type of injury does emergency medicine specialize in?,What is a common treatment method used in the health specialty of chemical burn?,Irrigation with water,What is the primary goal of the common treatment method used in the health specialty of chemical burn?,To dilute and remove the chemical,What is a potential complication if the primary goal of the common treatment method used in the health specialty of chemical burn is not achieved?,Tissue damage,What is a common symptom of the potential complication if the primary goal of the common treatment method used in the health specialty of chemical burn is not achieved?,Pain and redness,What is a recommended follow-up action if a patient experiences the common symptom of the potential complication when the primary goal of the common treatment method used in the health specialty of chemical burn is not achieved?,Seek medical attention
health_symptom,stereotypy,health specialty,psychiatry,psychiatry,What is the health specialty of stereotypy?,Neurology,0.0,"['Psychiatry', 'Neurology', 'Cardiology', 'Dermatology']",Which medical field specializes in stereotypy?,A. Neurology  B. Cardiology  C. Dermatology  D. psychiatry,D,Is the health specialty of stereotypy psychiatry?,Is the health specialty of stereotypy neurology?,What is a common treatment method used in psychiatry?,What condition is psychiatry a health specialty for?,What is a common treatment method used in the health specialty of stereotypy?,Cognitive Behavioral Therapy (CBT),Who developed the common treatment method used in the health specialty of stereotypy?,Aaron T. Beck,Which university did the developer of the common treatment method used in the health specialty of stereotypy work at?,University of Pennsylvania,In which city is the university located where the developer of the common treatment method used in the health specialty of stereotypy worked?,Philadelphia,In which state is the city located where the university is situated that employed the developer of the common treatment method used in the health specialty of stereotypy?,Pennsylvania
health_symptom,laryngospasm,health specialty,pulmonology,pulmonology,What is the health specialty of laryngospasm?,"ENT (Ear, Nose, Throat)",0.0,"['pulmonology', 'ENT (Ear, Nose, Throat)', 'cardiology', 'neurology']",Which medical field deals with laryngospasm?,"A. ENT (Ear, Nose, Throat)  B. pulmonology  C. neurology  D. cardiology",B,Is the health specialty of laryngospasm pulmonology?,"Is the health specialty of laryngospasm ENT (Ear, Nose, Throat)?",What part of the body is primarily affected by laryngospasm?,Which condition is treated under the specialty of pulmonology?,What is a common diagnostic tool used in the health specialty of laryngospasm?,Spirometry,What condition can be diagnosed using the common diagnostic tool used in the health specialty of laryngospasm?,Asthma,What is a common treatment for the condition that can be diagnosed using the common diagnostic tool used in the health specialty of laryngospasm?,Inhaled corticosteroids,What is a potential side effect of the common treatment for the condition that can be diagnosed using the common diagnostic tool used in the health specialty of laryngospasm?,Oral thrush,What is a common preventive measure for the potential side effect of the common treatment for the condition that can be diagnosed using the common diagnostic tool used in the health specialty of laryngospasm?,Rinsing the mouth after inhaler use
health_symptom,suicidal ideation,has cause,mental disorder,mental disorder,What does suicidal ideation have cause?,"Multifactorial (mental health, life events, biology, environment",0.0,"['mental disorder', 'Multifactorial (mental health, life events, biology, environment)', 'physical injury', 'nutritional deficiency']",What is the cause of suicidal ideation?,"A. nutritional deficiency  B. Multifactorial (mental health, life events, biology, environment  C. physical injury  D. mental disorder",D,Does suicidal ideation have cause in mental disorder?,"Does suicidal ideation have cause in Multifactorial (mental health, life events, biology, environment)?",What is a common symptom associated with suicidal ideation?,What does mental disorder cause?,What is a common treatment for the mental disorder that causes suicidal ideation?,Cognitive Behavioral Therapy (CBT),Who developed the common treatment for the mental disorder that causes suicidal ideation?,Aaron T. Beck,Which university was Aaron T. Beck affiliated with when he developed the common treatment for the mental disorder that causes suicidal ideation?,University of Pennsylvania,In which city is the university located where Aaron T. Beck was affiliated when he developed the common treatment for the mental disorder that causes suicidal ideation?,Philadelphia,In which state is the city located where the university is situated that Aaron T. Beck was affiliated with when he developed the common treatment for the mental disorder that causes suicidal ideation?,Pennsylvania
health_symptom,suicidal ideation,possible treatment,psychotherapy,psychotherapy,What is the possible treatment of suicidal ideation?,"Therapy, Medication, Crisis Intervention",0.0,"['psychotherapy', 'Therapy', 'Medication', 'Crisis Intervention']",What treatment is considered possible for suicidal ideation?,"A. psychotherapy  B. Therapy, Medication, Crisis Intervention  C. Crisis Intervention  D. Medication",A,Is psychotherapy a possible treatment for suicidal ideation?,Is Therapy a possible treatment for suicidal ideation?,What is a common symptom associated with suicidal ideation?,What condition can psychotherapy be a possible treatment for?,What is a common type of psychotherapy used as a possible treatment of suicidal ideation?,Cognitive Behavioral Therapy (CBT),Who developed the common type of psychotherapy used as a possible treatment of suicidal ideation?,Aaron T. Beck,Which university was the developer of the common type of psychotherapy used as a possible treatment of suicidal ideation affiliated with?,University of Pennsylvania,In which city is the university located where the developer of the common type of psychotherapy used as a possible treatment of suicidal ideation was affiliated?,Philadelphia,In which state is the city located where the university is situated that the developer of the common type of psychotherapy used as a possible treatment of suicidal ideation was affiliated?,Pennsylvania
health_symptom,runny nose,health specialty,pulmonology,pulmonology,What is the health specialty of runny nose?,"ENT (Ear, Nose, Throat)",0.0,"['pulmonology', 'ENT (Ear, Nose, Throat)', 'dermatology', 'cardiology']",Which medical specialty deals with a runny nose?,"A. dermatology  B. ENT (Ear, Nose, Throat)  C. pulmonology  D. cardiology",C,Is pulmonology the health specialty for a runny nose?,"Is ENT (Ear, Nose, Throat) the health specialty for a runny nose?",What is a common symptom associated with a runny nose?,What condition does pulmonology specialize in treating?,What is a common treatment for conditions related to the health specialty of runny nose?,Antihistamines,What is a common side effect of the treatment for conditions related to the health specialty of runny nose?,Drowsiness,What is a common remedy to counteract the side effect of the treatment for conditions related to the health specialty of runny nose?,Caffeine,What is a common source of the remedy to counteract the side effect of the treatment for conditions related to the health specialty of runny nose?,Coffee,Which country is the largest producer of the common source of the remedy to counteract the side effect of the treatment for conditions related to the health specialty of runny nose?,Brazil
health_symptom,odynophagia,health specialty,gastroenterology,gastroenterology,What is the health specialty of odynophagia?,"Ear, Nose, & Throat (ENT)",0.0,"['gastroenterology', 'Ear, Nose, & Throat (ENT)', 'cardiology', 'neurology']",Which medical specialty deals with odynophagia?,"A. Ear, Nose, & Throat (ENT)  B. neurology  C. cardiology  D. gastroenterology",D,Is gastroenterology the health specialty for odynophagia?,"Is Ear, Nose, & Throat (ENT) the health specialty for odynophagia?",What symptom is commonly associated with odynophagia?,Which condition is treated under the specialty of gastroenterology?,What is a common diagnostic procedure used in the health specialty of odynophagia?,Endoscopy,What is a common preparation step for a diagnostic procedure used in the health specialty of odynophagia?,Fasting,What is a common dietary recommendation after a diagnostic procedure used in the health specialty of odynophagia?,Soft foods,What is a common symptom that might lead to a diagnostic procedure in the health specialty of odynophagia?,Difficulty swallowing,What is a common treatment for the symptom that might lead to a diagnostic procedure in the health specialty of odynophagia?,Proton pump inhibitors
health_symptom,hearing disorder,health specialty,neurology,neurology,What is the health specialty of hearing disorder?,Audiology,0.0,"['Neurology', 'Audiology', 'Otolaryngology', 'Psychiatry']",Which medical specialty deals with hearing disorders?,A. neurology  B. Otolaryngology  C. Audiology  D. Psychiatry,A,Is the health specialty of hearing disorder neurology?,Is the health specialty of hearing disorder audiology?,What is a common symptom associated with a hearing disorder?,What disorder is associated with the health specialty of neurology?,What is a common treatment for the health specialty of hearing disorder?,Hearing aids,Who typically prescribes the common treatment for the health specialty of hearing disorder?,Audiologist,What is the primary educational requirement for someone who prescribes the common treatment for the health specialty of hearing disorder?,Doctor of Audiology (Au.D.),Which organization accredits the primary educational program for someone who prescribes the common treatment for the health specialty of hearing disorder?,Council on Academic Accreditation in Audiology and Speech-Language Pathology (CAA),In which country is the organization located that accredits the primary educational program for someone who prescribes the common treatment for the health specialty of hearing disorder?,United States
health_symptom,palmar erythema,health specialty,dermatology,dermatology,What is the health specialty of palmar erythema?,Liver disease,0.0,"['Dermatology', 'Liver disease', 'Cardiology', 'Neurology']",Which medical field deals with palmar erythema?,A. Liver disease  B. dermatology  C. Cardiology  D. Neurology,B,Is dermatology the health specialty of palmar erythema?,Is liver disease the health specialty of palmar erythema?,What part of the body is primarily affected by palmar erythema?,What condition is associated with the health specialty of dermatology?,What is a common treatment method used in the health specialty of palmar erythema?,Topical corticosteroids,What is a potential side effect of the common treatment method used in the health specialty of palmar erythema?,Skin thinning,What is a recommended precaution to avoid the potential side effect of the common treatment method used in the health specialty of palmar erythema?,Limit the duration of use,Who should be consulted to determine the appropriate duration of use to avoid the potential side effect of the common treatment method used in the health specialty of palmar erythema?,A dermatologist,What is the primary role of the professional who should be consulted to determine the appropriate duration of use to avoid the potential side effect of the common treatment method used in the health specialty of palmar erythema?,Diagnose and treat skin conditions
health_symptom,hot flash,health specialty,gynaecology,gynaecology,What is the health specialty of hot flash?,Gynecology/Endocrinology,0.0,"['gynaecology', 'Gynecology/Endocrinology', 'cardiology', 'neurology']",Which medical field deals with hot flashes?,A. cardiology  B. Gynecology/Endocrinology  C. neurology  D. gynaecology,D,Is the health specialty of hot flash gynaecology?,Is the health specialty of hot flash Gynecology/Endocrinology?,What is a common symptom associated with hot flashes?,What condition is associated with the health specialty of gynaecology?,What is a common treatment for conditions related to the health specialty of hot flash?,Hormone replacement therapy,What is a potential risk associated with the common treatment for conditions related to the health specialty of hot flash?,Increased risk of breast cancer,Which organization provides guidelines on the potential risks associated with the common treatment for conditions related to the health specialty of hot flash?,American Cancer Society,Where is the headquarters of the organization that provides guidelines on the potential risks associated with the common treatment for conditions related to the health specialty of hot flash?,"Atlanta, Georgia",In which country is the headquarters located of the organization that provides guidelines on the potential risks associated with the common treatment for conditions related to the health specialty of hot flash?,United States
