topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_software,News Channel,owned by,Nintendo,Nintendo,What was News Channel owned by?,Fox Corporation,0.0,"['Nintendo', 'Fox Corporation', 'Disney', 'Warner Bros.']",Who is the owner of News Channel?,A. Warner Bros.  B. Fox Corporation  C. Nintendo  D. Disney,C,Is News Channel owned by Nintendo?,Is News Channel owned by Fox Corporation?,What type of content does News Channel typically broadcast?,What does Nintendo own?,Who is the founder of the company that News Channel was owned by?,Fusajiro Yamauchi,What was the original business of the company whose founder is Fusajiro Yamauchi and that News Channel was owned by?,Playing cards,In which year was the company founded that originally dealt in playing cards and owned News Channel?,1889,In which city was the company founded in 1889 that originally dealt in playing cards and owned News Channel?,Kyoto,In which country is the city located where the company that originally dealt in playing cards and owned News Channel was founded?,Japan
technology_software,News Channel,developer,Nintendo,Nintendo,What is the developer of News Channel?,Unity Technologies (for the game version) or Various (for the,0.0,"['Nintendo', 'Unity Technologies', 'Electronic Arts', 'Ubisoft']",Who developed the News Channel?,A. Nintendo  B. Ubisoft  C. Electronic Arts  D. Unity Technologies (for the game version) or Various (for the,A,Is Nintendo the developer of News Channel?,Is Unity Technologies the developer of News Channel?,What type of content does the News Channel provide?,What did Nintendo develop?,What is the most popular game developed by the developer of News Channel?,Super Mario Bros.,Who is the main character in the most popular game developed by the developer of News Channel?,Mario,Who is the brother of the main character in the most popular game developed by the developer of News Channel?,Luigi,What is the profession of the brother of the main character in the most popular game developed by the developer of News Channel?,Plumber,In which fictional kingdom does the brother of the main character in the most popular game developed by the developer of News Channel work as a plumber?,Mushroom Kingdom
technology_software,News Channel,input device,Wii Remote,Wii Remote,What is the input device of News Channel?,Microphone,0.0,"['Wii Remote', 'Camera', 'Keyboard', 'Microphone']",Which device is used as an input for the News Channel?,A. Microphone  B. Wii Remote  C. Keyboard  D. Microphone,B,Is the input device of News Channel the Wii Remote?,Is the input device of News Channel the Camera?,What type of content does the News Channel typically broadcast?,Which channel uses the Wii Remote as an input device?,Who is the manufacturer of the input device of News Channel?,Nintendo,In which country is the manufacturer of the input device of News Channel headquartered?,Japan,In which city is the headquarters of the manufacturer of the input device of News Channel located?,Kyoto,What is the population of the city where the headquarters of the manufacturer of the input device of News Channel is located?,Approximately 1.46 million,What is the area in square kilometers of the city where the headquarters of the manufacturer of the input device of News Channel is located?,827.90 square kilometers
technology_software,TransOcean: The Shipping Company,distributed by,Steam,Steam,What was TransOcean: The Shipping Company distributed by?,Atari (1980),0.0,"['Steam', 'Ubisoft', 'Electronic Arts', 'Activision']",Who was the distributor for TransOcean: The Shipping Company?,A. Atari (1980)  B. Electronic Arts  C. Activision  D. Steam,D,Was TransOcean: The Shipping Company distributed by Steam?,Was TransOcean: The Shipping Company distributed by Ubisoft?,What genre of game is TransOcean: The Shipping Company known for?,Which game was distributed by Steam?,What is the parent company of the platform that distributed TransOcean: The Shipping Company?,Valve Corporation,Who is the co-founder of the parent company of the platform that distributed TransOcean: The Shipping Company?,Gabe Newell,Which university did the co-founder of the parent company of the platform that distributed TransOcean: The Shipping Company attend?,Harvard University,In which city is the university located that the co-founder of the parent company of the platform that distributed TransOcean: The Shipping Company attended?,Cambridge,In which state is the city located where the university is situated that the co-founder of the parent company of the platform that distributed TransOcean: The Shipping Company attended?,Massachusetts
technology_software,FAAC,programmed in,C,C,What was FAAC programmed in?,Fortran,0.0,"['C', 'Fortran', 'Python', 'Java']",In which programming language was FAAC developed?,A. Python  B. Java  C. Fortran  D. C,D,Was FAAC programmed in C?,Was FAAC programmed in Fortran?,What is FAAC known for?,Which software was programmed in C?,Who developed the programming language that FAAC was programmed in?,Dennis Ritchie,Which company did the person who developed the programming language that FAAC was programmed in work for?,Bell Labs,In which year was the company founded where the person who developed the programming language that FAAC was programmed in worked?,1925,Who was the founder of the company that was founded in the year when the person who developed the programming language that FAAC was programmed in worked?,Alexander Graham Bell,What was the primary invention of the founder of the company that was founded in the year when the person who developed the programming language that FAAC was programmed in worked?,Telephone
technology_software,Tower Wars,has characteristic,indie game,indie game,What does Tower Wars have characteristic?,"Strategy, Multiplayer, Real-time, Defense, Offense",0.0,"['indie game', 'Strategy, Multiplayer, Real-time, Defense, Offense', 'tower defense', 'multiplayer game']",What characteristic does Tower Wars possess?,"A. Strategy, Multiplayer, Real-time, Defense, Offense  B. tower defense  C. indie game  D. multiplayer game",C,Does Tower Wars have the characteristic of being an indie game?,"Does Tower Wars have the characteristic of being Strategy, Multiplayer, Real-time, Defense, Offense?",What genre is Tower Wars known for?,Which game is characterized as an indie game?,What is the genre of the indie game that Tower Wars has characteristic?,Tower defense,Which platform is the tower defense indie game that Tower Wars has characteristic available on?,PC,Which digital distribution service can you use to purchase the tower defense indie game that Tower Wars has characteristic available on PC?,Steam,Who developed the tower defense indie game that Tower Wars has characteristic available on PC and can be purchased on Steam?,SuperVillain Studios,"In which year was the tower defense indie game that Tower Wars has characteristic available on PC, purchasable on Steam, and developed by SuperVillain Studios released?",2012
technology_software,DiDi,headquarters location,Beijing,Beijing,What is the headquarters location of DiDi?,China,0.0,"['Beijing', 'China', 'Shanghai', 'Shenzhen']",Where is DiDi's headquarters located?,A. Shenzhen  B. Beijing  C. China  D. Shanghai,B,Is the headquarters location of DiDi in Beijing?,Is the headquarters location of DiDi in China?,What type of services is DiDi known for?,Which company's headquarters is located in Beijing?,What is the population of the city where the headquarters of DiDi is located?,21.54 million,What is the area in square kilometers of the city with a population of 21.54 million where the headquarters of DiDi is located?,"16,410.5 square kilometers","What is the name of the mayor of the city with an area of 16,410.5 square kilometers where the headquarters of DiDi is located?",Chen Jining,"Which university did the mayor of the city with an area of 16,410.5 square kilometers where the headquarters of DiDi is located attend?",Tsinghua University,"In which district is the university located that the mayor of the city with an area of 16,410.5 square kilometers where the headquarters of DiDi is located attended?",Haidian District
technology_software,Ben and Ed,publisher,Sluggerfly,Sluggerfly,What is the publisher of Ben and Ed?,Scholastic,0.0,"['Sluggerfly', 'Scholastic', 'Penguin Random House', 'HarperCollins']",Who published Ben and Ed?,A. Scholastic  B. HarperCollins  C. Sluggerfly  D. Penguin Random House,C,Is the publisher of Ben and Ed Sluggerfly?,Is the publisher of Ben and Ed Scholastic?,What genre is the game Ben and Ed known for?,What game is published by Sluggerfly?,What is another game published by the publisher of Ben and Ed?,Hell Pie,What is the genre of another game published by the publisher of Ben and Ed?,Action-adventure,Who is the main character in the game that is another game published by the publisher of Ben and Ed?,Nate,What is the main objective of the main character in the game that is another game published by the publisher of Ben and Ed?,To collect ingredients for Satan's birthday pie,"In which year was the game released that features the main character whose main objective is to collect ingredients for Satan's birthday pie, and is another game published by the publisher of Ben and Ed?",2022
technology_software,Tintin in Tibet,publisher,Infogrames,Infogrames,What is the publisher of Tintin in Tibet?,Methuen & Co,0.0,"['Infogrames', 'Methuen & Co', 'HarperCollins', 'Random House']",Who published Tintin in Tibet?,A. Random House  B. HarperCollins  C. Methuen & Co  D. Infogrames,D,Is Infogrames the publisher of Tintin in Tibet?,Is Methuen & Co the publisher of Tintin in Tibet?,What is the main setting of the story in Tintin in Tibet?,Which game did Infogrames publish that is related to Tintin?,What is the headquarters location of the publisher of Tintin in Tibet?,"Lyon, France",What is the population of the city where the headquarters of the publisher of Tintin in Tibet is located?,"Approximately 515,695",What is the name of the river that flows through the city where the headquarters of the publisher of Tintin in Tibet is located?,Rhône,What is the length of the river that flows through the city where the headquarters of the publisher of Tintin in Tibet is located?,813 kilometers,Into which sea does the river that flows through the city where the headquarters of the publisher of Tintin in Tibet is located empty?,Mediterranean Sea
technology_software,The Old City: Leviathan,distributed by,Steam,Steam,What was The Old City: Leviathan distributed by?,Self-published,0.0,"['Steam', 'Self-published', 'GOG', 'Epic Games Store']",Who was the distributor of The Old City: Leviathan?,A. Epic Games Store  B. GOG  C. Steam  D. Self-published,C,Was The Old City: Leviathan distributed by Steam?,Was The Old City: Leviathan distributed by Self-published?,What genre is The Old City: Leviathan known for?,What game was distributed by Steam?,What is the parent company of the platform that The Old City: Leviathan was distributed by?,Valve Corporation,Who is the co-founder of the parent company of the platform that The Old City: Leviathan was distributed by?,Gabe Newell,Which university did the co-founder of the parent company of the platform that The Old City: Leviathan was distributed by attend?,Harvard University,In which city is the university located that the co-founder of the parent company of the platform that The Old City: Leviathan was distributed by attended?,Cambridge,In which state is the city located where the university is situated that the co-founder of the parent company of the platform that The Old City: Leviathan was distributed by attended?,Massachusetts
technology_software,Ben and Ed,developer,Sluggerfly,Sluggerfly,What is the developer of Ben and Ed?,Google,0.0,"['Sluggerfly', 'Google', 'Valve', 'Ubisoft']",Who developed Ben and Ed?,A. Valve  B. Sluggerfly  C. Ubisoft  D. Google,B,Is Sluggerfly the developer of Ben and Ed?,Is Google the developer of Ben and Ed?,What genre of game is Ben and Ed?,Who did Sluggerfly develop?,What is the latest game developed by the developer of Ben and Ed?,Hell Pie,What is the genre of the latest game developed by the developer of Ben and Ed?,Action-adventure,On which platforms is the latest game developed by the developer of Ben and Ed available?,"PC, PlayStation, Xbox, Nintendo Switch",Who is the publisher of the latest game developed by the developer of Ben and Ed?,Headup Games,In which year was the latest game developed by the developer of Ben and Ed released?,2022
technology_software,Real World Racing,distributed by,Steam,Steam,What was Real World Racing distributed by?,Accolade (1994)  (Note: The game,0.0,"['Steam', 'Codemasters', 'Electronic Arts', 'Ubisoft']",Who was the distributor of Real World Racing?,A. Steam  B. Ubisoft  C. Electronic Arts  D. Accolade (1994)  (Note: The game,A,Was Real World Racing distributed by Steam?,Was Real World Racing distributed by Codemasters?,What genre is Real World Racing known for?,What game was distributed by Steam?,What is the parent company of the platform that Real World Racing was distributed by?,Valve Corporation,Who are the founders of the parent company of the platform that Real World Racing was distributed by?,Gabe Newell and Mike Harrington,In which year was the parent company of the platform that Real World Racing was distributed by founded?,1996,In which city is the headquarters of the parent company of the platform that Real World Racing was distributed by located?,Bellevue,In which state is the city located where the headquarters of the parent company of the platform that Real World Racing was distributed by is situated?,Washington
technology_software,VOICEVOX,copyright license,freeware,freeware,What is the copyright license of VOICEVOX?,Permissive (MIT),0.0,"['freeware', 'Permissive (MIT)', 'GPL', 'Proprietary']",Under what type of copyright license is VOICEVOX released?,A. Permissive (MIT)  B. freeware  C. GPL  D. Proprietary,B,Is the copyright license of VOICEVOX freeware?,Is the copyright license of VOICEVOX Permissive (MIT)?,What is a well-known feature of VOICEVOX?,Which software has a copyright license of freeware?,What is an example of software that has the same copyright license as VOICEVOX?,Google Chrome,Who is the developer of the software that has the same copyright license as VOICEVOX?,Google,What is the headquarters location of the developer of the software that has the same copyright license as VOICEVOX?,"Mountain View, California",In which country is the headquarters located of the developer of the software that has the same copyright license as VOICEVOX?,United States,What is the official language of the country where the headquarters is located of the developer of the software that has the same copyright license as VOICEVOX?,English
technology_software,stalonetray,named after,Stand-alone shell,Stand-alone shell,What was stalonetray named after?,After a character from a book or movie,0.0,"['Stand-alone shell', 'After a character from a book or movie', 'A famous landmark', 'A historical event']",What is the origin of the name stalonetray?,A. After a character from a book or movie  B. A historical event  C. Stand-alone shell  D. A famous landmark,C,Was stalonetray named after Stand-alone shell?,Was stalonetray named after a character from a book or movie?,What type of software is stalonetray?,What is named after Stand-alone shell?,What is the primary function of the entity that stalonetray was named after?,Command-line interface,Which operating system commonly uses the primary function of the entity that stalonetray was named after?,Unix,Who developed the operating system that commonly uses the primary function of the entity that stalonetray was named after?,Ken Thompson and Dennis Ritchie,In which year was the operating system developed by Ken Thompson and Dennis Ritchie that commonly uses the primary function of the entity that stalonetray was named after?,1969,At which institution was the operating system developed in 1969 by Ken Thompson and Dennis Ritchie that commonly uses the primary function of the entity that stalonetray was named after?,Bell Labs
technology_software,SentiOne,location of formation,Gdańsk,Gdańsk,What is the location of formation of SentiOne?,Poland,0.0,"['Gdańsk', 'Poland', 'Warsaw', 'Kraków']",Where was SentiOne founded?,A. Warsaw  B. Poland  C. Gdańsk  D. Kraków,C,Is the location of formation of SentiOne Gdańsk?,Is the location of formation of SentiOne Poland?,What industry is SentiOne known for?,Which company was founded in Gdańsk?,What is the population of the location of formation of SentiOne?,"Approximately 470,000",What is the area in square kilometers of the location of formation of SentiOne?,262 km²,What is the name of the river that flows through the location of formation of SentiOne?,Motława River,"What is the name of the bay that the river flows into, which passes through the location of formation of SentiOne?",Gdańsk Bay,"What is the name of the sea that the bay flows into, which is connected to the river passing through the location of formation of SentiOne?",Baltic Sea
technology_software,Open 3D Engine,replaces,Amazon Lumberyard,Amazon Lumberyard,What does Open 3D Engine replace?,Replaces proprietary game engines or custom solutions for game development,0.0,"['Amazon Lumberyard', 'Replaces proprietary game engines or custom solutions for game development', 'Unity', 'Unreal Engine']",Which software does Open 3D Engine take the place of?,A. Unity  B. Unreal Engine  C. Amazon Lumberyard  D. Replaces proprietary game engines or custom solutions for game development,C,Does Open 3D Engine replace Amazon Lumberyard?,Does Open 3D Engine replace proprietary game engines or custom solutions for game development?,What is a key feature of Open 3D Engine?,What engine is replaced by Amazon Lumberyard?,Who developed the software that Open 3D Engine replaces?,Amazon,What is the primary business of the company that developed the software that Open 3D Engine replaces?,E-commerce,In which year was the company founded that developed the software that Open 3D Engine replaces?,1994,Who is the founder of the company that developed the software that Open 3D Engine replaces?,Jeff Bezos,Which university did the founder of the company that developed the software that Open 3D Engine replaces attend?,Princeton University
technology_software,Super Puzzle Platformer Deluxe,software engine,Microsoft XNA,Microsoft XNA,What is the software engine of Super Puzzle Platformer Deluxe?,Unity,0.0,"['Microsoft XNA', 'Unity', 'Unreal Engine', 'Godot']",Which software engine was used to develop Super Puzzle Platformer Deluxe?,A. Godot  B. Microsoft XNA  C. Unity  D. Unreal Engine,B,Is the software engine of Super Puzzle Platformer Deluxe Microsoft XNA?,Is the software engine of Super Puzzle Platformer Deluxe Unity?,What genre does Super Puzzle Platformer Deluxe belong to?,Which game uses Microsoft XNA as its software engine?,Who developed the software engine of Super Puzzle Platformer Deluxe?,Microsoft,Who is the CEO of the company that developed the software engine of Super Puzzle Platformer Deluxe?,Satya Nadella,Which university did the CEO of the company that developed the software engine of Super Puzzle Platformer Deluxe attend for their undergraduate studies?,Manipal Institute of Technology,In which country is the university located where the CEO of the company that developed the software engine of Super Puzzle Platformer Deluxe attended for their undergraduate studies?,India,What is the official language of the country where the university is located that the CEO of the company that developed the software engine of Super Puzzle Platformer Deluxe attended for their undergraduate studies?,Hindi
technology_software,Google Arts & Culture,used by,National Portrait Gallery,National Portrait Gallery,What was Google Arts & Culture used by?,"Museums, galleries, archives, and cultural institutions",0.0,"['National Portrait Gallery', 'Museums', 'Art Institutes', 'Libraries']",Who utilized Google Arts & Culture?,"A. Libraries  B. Art Institutes  C. National Portrait Gallery  D. Museums, galleries, archives, and cultural institutions",C,Was Google Arts & Culture used by the National Portrait Gallery?,Was Google Arts & Culture used by Museums?,What is a popular feature of Google Arts & Culture?,What platform did the National Portrait Gallery use?,Who is the director of the National Portrait Gallery that Google Arts & Culture was used by?,Nicholas Cullinan,Which university did the director of the National Portrait Gallery that Google Arts & Culture was used by attend?,Courtauld Institute of Art,In which city is the university located that the director of the National Portrait Gallery that Google Arts & Culture was used by attended?,London,What is the population of the city where the university is located that the director of the National Portrait Gallery that Google Arts & Culture was used by attended?,Approximately 9 million,What is the name of the river that flows through the city where the university is located that the director of the National Portrait Gallery that Google Arts & Culture was used by attended?,River Thames
technology_software,Venmo,headquarters location,New York City,New York City,What is the headquarters location of Venmo?,"San Francisco, USA",0.0,"['New York City', 'San Francisco, USA', 'Los Angeles, USA', 'Chicago, USA']",Where is Venmo's headquarters located?,"A. New York City  B. Los Angeles, USA  C. San Francisco, USA  D. Chicago, USA",A,Is the headquarters location of Venmo in New York City?,"Is the headquarters location of Venmo in San Francisco, USA?",What is a popular feature of Venmo?,Which company's headquarters is located in New York City?,What is the population of the headquarters location of Venmo?,8.336 million (as of 2019),What is the area in square miles of the headquarters location of Venmo?,302.6 square miles,What is the name of the mayor of the headquarters location of Venmo?,Eric Adams,Which political party does the mayor of the headquarters location of Venmo belong to?,Democratic Party,In which year did the mayor of the headquarters location of Venmo assume office?,2022
technology_software,Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay,developer,"LCG Entertainment, Inc.","LCG Entertainment, Inc.",What is the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,Telltale Games,0.0,"['LCG Entertainment, Inc.', 'Telltale Games', 'LucasArts', 'Double Fine Productions']",Who developed Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,"A. Double Fine Productions  B. LucasArts  C. Telltale Games  D. LCG Entertainment, Inc.",D,"Is the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay LCG Entertainment, Inc.?",Is the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay Telltale Games?,What is the genre of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,"Which game was developed by LCG Entertainment, Inc.?",Who is the CEO of the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay?,Jamie Ottilie,Which university did the CEO of the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay attend?,University of Southern California,In which city is the university that the CEO of the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay attended located?,Los Angeles,In which state is the city located where the university that the CEO of the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay attended is situated?,California,In which country is the state located where the city is situated that contains the university the CEO of the developer of Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay attended?,United States
technology_software,NetEase Cloud Music,operating area,mainland China,mainland China,What is the operating area of NetEase Cloud Music?,Global (China-based),0.0,"['mainland China', 'Global (China-based)', 'Southeast Asia', 'Europe']",In which region does NetEase Cloud Music operate?,A. mainland China  B. Global (China-based)  C. Southeast Asia  D. Europe,A,Is the operating area of NetEase Cloud Music mainland China?,Is the operating area of NetEase Cloud Music Global (China-based)?,What type of service does NetEase Cloud Music provide?,Which music streaming service operates in mainland China?,What is the official language spoken in the operating area of NetEase Cloud Music?,Mandarin Chinese,What is the population of the operating area where the official language is Mandarin Chinese and NetEase Cloud Music operates?,Approximately 1.4 billion,What is the capital city of the operating area with a population of approximately 1.4 billion where NetEase Cloud Music operates?,Beijing,What is the name of the famous square located in the capital city of the operating area where NetEase Cloud Music operates?,Tiananmen Square,What historical event is associated with the famous square located in the capital city of the operating area where NetEase Cloud Music operates?,Tiananmen Square protests of 1989
