topic,subject,relation,object,label,question,output_mistral_7b_instruct_v0.3,eval_mistral_7b_instruct_v0.3,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
entertainment_music_genre,industrial music,country of origin,United Kingdom,United Kingdom,What is the country of origin of industrial music?,Germany,0.0,"['United Kingdom', 'Germany', 'United States', 'France']",Which country is the birthplace of industrial music?,A. United Kingdom  B. Germany  C. United States  D. France,A,Is the United Kingdom the country of origin of industrial music?,Is Germany the country of origin of industrial music?,What genre is industrial music known for?,What genre of music originated in the United Kingdom?,What is the capital of the country of origin of industrial music?,London,What is the population of the capital of the country of origin of industrial music?,Approximately 9 million,What is the most famous landmark in the capital of the country of origin of industrial music?,Big Ben,Who designed the most famous landmark in the capital of the country of origin of industrial music?,Augustus Pugin,In which year was the most famous landmark in the capital of the country of origin of industrial music completed?,1859
entertainment_music_genre,music of Azerbaijan,country,Azerbaijan,Azerbaijan,What is the country of music of Azerbaijan?,Mugham,0.0,"['Azerbaijan', 'Mugham', 'Turkey', 'Iran']",Which country is associated with the music of Azerbaijan?,A. Mugham  B. Azerbaijan  C. Iran  D. Turkey,B,Is Azerbaijan the country of music of Azerbaijan?,Is Mugham the country of music of Azerbaijan?,What is a traditional genre of music in Azerbaijan?,What music is associated with Azerbaijan?,What is the capital of the country of music of Azerbaijan?,Baku,What is the population of the capital of the country of music of Azerbaijan?,Approximately 2.3 million,What is the main language spoken in the capital of the country of music of Azerbaijan?,Azerbaijani,What is the currency used in the country where the capital's main language is Azerbaijani?,Azerbaijani manat,What is the international calling code for the country that uses the Azerbaijani manat?,+994
entertainment_music_genre,twelve-tone technique,uses,tone row,tone row,What does twelve-tone technique use?,Twelve-tone technique uses all twelve notes of the chromatic scale equally,0.0,"['tone row', 'Twelve-tone technique uses all twelve notes of the chromatic scale equally', 'serialism', 'atonality']",What is utilized by the twelve-tone technique?,A. Twelve-tone technique uses all twelve notes of the chromatic scale equally  B. atonality  C. tone row  D. serialism,C,Does the twelve-tone technique use a tone row?,Does the twelve-tone technique use all twelve notes of the chromatic scale equally?,Who developed the twelve-tone technique?,What technique uses a tone row?,Who developed the twelve-tone technique that uses a tone row?,Arnold Schoenberg,Which country was the developer of the twelve-tone technique that uses a tone row born in?,Austria,In which city was the developer of the twelve-tone technique that uses a tone row born?,Vienna,Which famous music school is located in the city where the developer of the twelve-tone technique that uses a tone row was born?,Vienna Conservatory,Which famous composer also studied at the music school located in the city where the developer of the twelve-tone technique that uses a tone row was born?,Gustav Mahler
entertainment_music_genre,hip hop music,based on,African-American music,African-American music,What was hip hop music based on?,"Breakbeats, rhymes, and DJ culture",0.0,"['African-American music', 'Breakbeats, rhymes, and DJ culture', 'Jazz', 'Electronic music']",On what foundation was hip hop music built?,"A. Electronic music  B. African-American music  C. Jazz  D. Breakbeats, rhymes, and DJ culture",B,Is hip hop music based on African-American music?,"Is hip hop music based on Breakbeats, rhymes, and DJ culture?",What genre is known for its rhythmic and rhyming speech?,What genre of music is African-American music the basis for?,What genre is African-American music that hip hop music was based on?,Blues,"Who is a famous artist in the genre that African-American music, which hip hop music was based on, belongs to?",B.B. King,"What is a famous song by the artist in the genre that African-American music, which hip hop music was based on, belongs to?",The Thrill Is Gone,"In which year was the famous song by the artist in the genre that African-American music, which hip hop music was based on, released?",1969,"Which record label released the famous song by the artist in the genre that African-American music, which hip hop music was based on, in 1969?",ABC Records
entertainment_music_genre,fandango,country of origin,Brazil,Brazil,What is the country of origin of fandango?,Spain,0.0,"['Brazil', 'Spain', 'Portugal', 'Argentina']",Which country is the origin of fandango?,A. Portugal  B. Brazil  C. Spain  D. Argentina,B,Is the country of origin of fandango Brazil?,Is the country of origin of fandango Spain?,What is a popular dance style associated with fandango?,What dance style originates from Brazil?,What is the official language of the country of origin of fandango?,Portuguese,What is the capital city of the country where the official language is Portuguese and is the country of origin of fandango?,Brasília,Who is the current president of the country whose capital city is Brasília and is the country of origin of fandango?,Luiz Inácio Lula da Silva,What is the population of the country whose current president is Luiz Inácio Lula da Silva and is the country of origin of fandango?,Approximately 213 million,What is the largest city in the country with a population of approximately 213 million and is the country of origin of fandango?,São Paulo
entertainment_music_genre,Christian hymn,practiced by,hymnwriter,hymnwriter,What was Christian hymn practiced by?,Church,0.0,"['hymnwriter', 'Church', 'choir', 'congregation']",Who practiced the Christian hymn?,A. hymnwriter  B. choir  C. congregation  D. Church,A,Was the Christian hymn practiced by a hymnwriter?,Was the Christian hymn practiced by the Church?,What is a common theme found in Christian hymns?,Who practiced the hymnwriter?,What is a notable work of the hymnwriter who practiced the Christian hymn?,Amazing Grace,Who composed the notable work of the hymnwriter who practiced the Christian hymn?,John Newton,What was the profession of the person who composed the notable work of the hymnwriter who practiced the Christian hymn?,Clergyman,Which church was associated with the profession of the person who composed the notable work of the hymnwriter who practiced the Christian hymn?,Church of England,In which country is the church located that was associated with the profession of the person who composed the notable work of the hymnwriter who practiced the Christian hymn?,United Kingdom
entertainment_music_genre,jōruri,uses,Shamisen,Shamisen,Who does jōruri use?,Narrator (Bunraku),0.0,"['Shamisen', 'Narrator (Bunraku)', 'Koto', 'Taiko']",What instrument is used in jōruri?,A. Shamisen  B. Koto  C. Taiko  D. Narrator (Bunraku),A,Does jōruri use Shamisen?,Does jōruri use Narrator (Bunraku)?,What type of performance is jōruri associated with?,Who uses Shamisen in jōruri?,What type of instrument is used by jōruri?,String instrument,Which country is the type of instrument used by jōruri originally from?,Japan,What is the traditional music genre in the country where the type of instrument used by jōruri is originally from?,Gagaku,What is the historical period during which the traditional music genre in the country where the type of instrument used by jōruri is originally from was developed?,Heian period,Which emperor reigned during the historical period when the traditional music genre in the country where the type of instrument used by jōruri is originally from was developed?,Emperor Kanmu
entertainment_music_genre,jungle,country of origin,United Kingdom,United Kingdom,What is the country of origin of jungle?,Amazon (Rainforest),0.0,"['United Kingdom', 'Amazon (Rainforest)', 'Brazil', 'India']",Which country is the origin of jungle?,A. United Kingdom  B. Amazon (Rainforest)  C. India  D. Brazil,A,Is the United Kingdom the country of origin of jungle?,Is Amazon (Rainforest) the country of origin of jungle?,What type of climate is typically found in a jungle?,What genre of music originated in the United Kingdom?,What is the capital of the country of origin of jungle?,London,What is the population of the capital of the country of origin of jungle?,Approximately 9 million,What is the most famous landmark in the capital of the country of origin of jungle?,Big Ben,Who designed the most famous landmark in the capital of the country of origin of jungle?,Augustus Pugin,In which year was the most famous landmark in the capital of the country of origin of jungle completed?,1859
entertainment_music_genre,zouk,country of origin,French West Indies,French West Indies,What is the country of origin of zouk?,Martinique,0.0,"['French West Indies', 'Martinique', 'Haiti', 'Guadeloupe']",From which country does zouk originate?,A. French West Indies  B. Martinique  C. Guadeloupe  D. Haiti,A,Is the country of origin of zouk the French West Indies?,Is the country of origin of zouk Martinique?,What genre of music is zouk known for?,What genre of music originates from the French West Indies?,What is the official language of the country of origin of zouk?,French,What is the population of the country where the official language is French and is the country of origin of zouk?,"Approximately 850,000","What is the capital city of the country with a population of approximately 850,000 and is the country of origin of zouk?",Fort-de-France,What is the main economic activity in the capital city of the country of origin of zouk?,Tourism,What is a popular tourist attraction in the capital city where tourism is the main economic activity and is the country of origin of zouk?,La Savane Park
entertainment_music_genre,hyperpop,influenced by,bubblegum music,bubblegum music,What was hyperpop influenced by?,"Electro, trap, and PC Music",0.0,"['bubblegum music', 'Electro, trap, and PC Music', 'synthwave', 'dubstep']",What genre had an influence on hyperpop?,"A. Electro, trap, and PC Music  B. synthwave  C. bubblegum music  D. dubstep",C,Was hyperpop influenced by bubblegum music?,"Was hyperpop influenced by Electro, trap, and PC Music?",What is a characteristic feature of hyperpop?,What genre was influenced by bubblegum music?,Who is a notable artist associated with the genre that hyperpop was influenced by?,Katy Perry,What is the title of a popular song by the notable artist associated with the genre that hyperpop was influenced by?,Firework,Which album features the popular song by the notable artist associated with the genre that hyperpop was influenced by?,Teenage Dream,In which year was the album released that features the popular song by the notable artist associated with the genre that hyperpop was influenced by?,2010,Which record label released the album in 2010 that features the popular song by the notable artist associated with the genre that hyperpop was influenced by?,Capitol Records
entertainment_music_genre,swing music,movement,neoclassicism,neoclassicism,What is the movement of swing music?,Swing,0.0,"['neoclassicism', 'Swing', 'Romanticism', 'Impressionism']",Which movement is associated with swing music?,A. Romanticism  B. Swing  C. Impressionism  D. neoclassicism,D,Is neoclassicism the movement of swing music?,Is Swing the movement of swing music?,What genre is swing music a part of?,What type of music is associated with neoclassicism?,Who is a prominent composer associated with the movement of swing music?,Igor Stravinsky,What is a famous work by the prominent composer associated with the movement of swing music?,The Rite of Spring,In which year was the famous work by the prominent composer associated with the movement of swing music premiered?,1913,In which city was the famous work by the prominent composer associated with the movement of swing music premiered?,Paris,In which country is the city located where the famous work by the prominent composer associated with the movement of swing music was premiered?,France
entertainment_music_genre,lovers rock,country of origin,United Kingdom,United Kingdom,What is the country of origin of lovers rock?,Jamaica,0.0,"['United Kingdom', 'Jamaica', 'United States', 'Canada']",Which country is lovers rock originally from?,A. United States  B. Canada  C. Jamaica  D. United Kingdom,D,Is the country of origin of lovers rock the United Kingdom?,Is the country of origin of lovers rock Jamaica?,What genre of music is lovers rock known for?,What genre of music originated in the United Kingdom?,Who is a famous artist from the country of origin of lovers rock?,Janet Kay,What is the most famous song by a famous artist from the country of origin of lovers rock?,Silly Games,In which year was the most famous song by a famous artist from the country of origin of lovers rock released?,1979,Which record label released the most famous song by a famous artist from the country of origin of lovers rock?,Ariola Records,Who was the producer of the most famous song by a famous artist from the country of origin of lovers rock?,Dennis Bovell
entertainment_music_genre,early music,followed by,Baroque music,Baroque music,What was early music followed by?,Medieval music,0.0,"['Baroque music', 'Medieval music', 'Classical music', 'Renaissance music']",Which musical period came after early music?,A. Classical music  B. Renaissance music  C. Medieval music  D. Baroque music,D,Was early music followed by Baroque music?,Was early music followed by Medieval music?,What is a characteristic feature of early music?,What musical period preceded Baroque music?,Who is a famous composer of the music that followed early music?,Johann Sebastian Bach,What is a well-known composition by the famous composer of the music that followed early music?,Brandenburg Concertos,In which year were the well-known compositions by the famous composer of the music that followed early music completed?,1721,Which monarch was reigning in the country where the well-known compositions by the famous composer of the music that followed early music were completed?,Frederick William I of Prussia,What was the capital city of the country where the monarch was reigning when the well-known compositions by the famous composer of the music that followed early music were completed?,Berlin
