topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
places_country,Kyrgyzstan,railway traffic side,right,What is the railway traffic side of Kyrgyzstan?,Russian,0.0,"['right', 'Russian', 'left', 'center']",On which side does railway traffic operate in Kyrgyzstan?,A. center  B. Russian  C. left  D. right,D,Is the railway traffic side of Kyrgyzstan the right side?,Is the railway traffic side of Kyrgyzstan the Russian side?,What is the capital city of Kyrgyzstan?,In which country is the railway traffic side the right side?,Which country borders Kyrgyzstan on the railway traffic side?,Kazakhstan,What is the capital city of the country that borders Kyrgyzstan on the railway traffic side?,Nur-Sultan,What is the population of the capital city of the country that borders Kyrgyzstan on the railway traffic side?,"1,136,000",What is the main language spoken in the capital city of the country that borders Kyrgyzstan on the railway traffic side?,Kazakh,What is the currency used in the country whose capital city is Nur-Sultan and borders Kyrgyzstan on the railway traffic side?,Kazakhstani tenge
places_country,Lebanon,currency,Lebanese pound,What is the currency of Lebanon?,Lira,0.0,"['Lebanese pound', 'Lira', 'Dollar', 'Euro']",Which currency is used in Lebanon?,A. Euro  B. Dollar  C. Lebanese pound  D. Lira,C,Is the currency of Lebanon the Lebanese pound?,Is the currency of Lebanon the Lira?,What is the capital city of Lebanon?,Which country uses the Lebanese pound as its currency?,What is the symbol of the currency of Lebanon?,ل.ل or LBP,Which institution issues the currency of Lebanon?,Banque du Liban,Who is the current governor of the institution that issues the currency of Lebanon?,Riad Salameh,In which year did the current governor of the institution that issues the currency of Lebanon assume office?,1993,Which university did the current governor of the institution that issues the currency of Lebanon attend?,Université Paris-Dauphine
places_country,Kazakhstan,named after,Kazakhs,What was Kazakhstan named after?,Khan,0.0,"['Kazakhs', 'Khan', 'Mongols', 'Turks']",Kazakhstan was named after which group?,A. Turks  B. Mongols  C. Khan  D. Kazakhs,D,Was Kazakhstan named after the Kazakhs?,Was Kazakhstan named after Khan?,What is the capital city of Kazakhstan?,Who were the Kazakhs named after?,What is the primary language spoken by the people Kazakhstan was named after?,Kazakh,What is the official script used for the primary language spoken by the people Kazakhstan was named after?,Cyrillic,Which country primarily uses the official script for the primary language spoken by the people Kazakhstan was named after?,Russia,What is the capital city of the country that primarily uses the official script for the primary language spoken by the people Kazakhstan was named after?,Moscow,On which river is the capital city located of the country that primarily uses the official script for the primary language spoken by the people Kazakhstan was named after?,Moskva River
places_country,Burkina Faso,head of state,Ibrahim Traoré,Who is the head of state of Burkina Faso?,Roch Marc Kabore,0.0,"['Ibrahim Traoré', 'Roch Marc Kabore', 'Paul-Henri Sandaogo Damiba', 'Blaise Compaoré']",Who currently serves as the head of state of Burkina Faso?,A. Ibrahim Traoré  B. Paul-Henri Sandaogo Damiba  C. Roch Marc Kabore  D. Blaise Compaoré,A,Is Ibrahim Traoré the head of state of Burkina Faso?,Is Roch Marc Kabore the head of state of Burkina Faso?,What is the capital city of Burkina Faso?,Of which country is Ibrahim Traoré the head of state?,Who is the predecessor of the head of state of Burkina Faso?,Paul-Henri Sandaogo Damiba,What is the birth year of the predecessor of the head of state of Burkina Faso?,1981,Which military rank did the predecessor of the head of state of Burkina Faso hold?,Lieutenant Colonel,Which military academy did the predecessor of the head of state of Burkina Faso attend?,École Militaire Interarmes,In which country is the military academy located that the predecessor of the head of state of Burkina Faso attended?,Burkina Faso
places_country,Saudi Arabia,head of state,Salman bin Abdulaziz Al Saud,Who is the head of state of Saudi Arabia?,King,0.0,"['Salman bin Abdulaziz Al Saud', 'King', 'Mohammed bin Salman', 'Abdullah bin Abdulaziz']",Who serves as the head of state for Saudi Arabia?,A. Abdullah bin Abdulaziz  B. Salman bin Abdulaziz Al Saud  C. Mohammed bin Salman  D. King,B,Is Salman bin Abdulaziz Al Saud the head of state of Saudi Arabia?,Is King the head of state of Saudi Arabia?,What is the capital city of Saudi Arabia?,Who is Salman bin Abdulaziz Al Saud the head of state of?,Who is the crown prince of the head of state of Saudi Arabia?,Mohammed bin Salman,What is the official title of the crown prince of the head of state of Saudi Arabia?,Crown Prince of Saudi Arabia,In which year did the crown prince of the head of state of Saudi Arabia become the crown prince?,2017,Who was the predecessor of the crown prince of the head of state of Saudi Arabia?,Muhammad bin Nayef,What is the relation of the predecessor of the crown prince of the head of state of Saudi Arabia to the current head of state?,Nephew
places_country,Kyrgyzstan,lowest point,Kara Darya,Who is the lowest point of Kyrgyzstan?,Balkhash Lake,0.0,"['Kara Darya', 'Balkhash Lake', 'Issyk-Kul Lake', 'Tian Shan Mountains']",What is the lowest point in Kyrgyzstan?,A. Issyk-Kul Lake  B. Kara Darya  C. Tian Shan Mountains  D. Balkhash Lake,B,Is Kara Darya the lowest point of Kyrgyzstan?,Is Balkhash Lake the lowest point of Kyrgyzstan?,What is the capital city of Kyrgyzstan?,Which country has Kara Darya as its lowest point?,Which river is the lowest point of Kyrgyzstan connected to?,Syr Darya,Which sea does the river connected to the lowest point of Kyrgyzstan flow into?,Aral Sea,Which countries border the sea that the river connected to the lowest point of Kyrgyzstan flows into?,Kazakhstan and Uzbekistan,What is the capital city of one of the countries that border the sea into which the river connected to the lowest point of Kyrgyzstan flows?,Astana (Kazakhstan) or Tashkent (Uzbekistan),What is the population of the capital city of one of the countries that border the sea into which the river connected to the lowest point of Kyrgyzstan flows?,"Astana: approximately 1.1 million, Tashkent: approximately 2.5 million"
places_country,Iceland,anthem,Lofsöngur,What does Iceland anthem?,Lögríki,0.0,"['Lofsöngur', 'Lögríki', 'Himnusz', 'La Marseillaise']",What is the anthem of Iceland?,A. Himnusz  B. Lögríki  C. Lofsöngur  D. La Marseillaise,C,Is the anthem of Iceland Lofsöngur?,Is the anthem of Iceland Lögríki?,What is the capital city of Iceland?,Which country's anthem is Lofsöngur?,Who composed the Iceland anthem?,Sveinbjörn Sveinbjörnsson,In which year was the Iceland anthem composed by Sveinbjörn Sveinbjörnsson?,1874,Which significant event in Iceland's history coincided with the year the Iceland anthem was composed by Sveinbjörn Sveinbjörnsson?,The 1000th anniversary of the settlement of Iceland,Who was the ruler of Iceland during the significant event that coincided with the year the Iceland anthem was composed by Sveinbjörn Sveinbjörnsson?,Christian IX of Denmark,"Which country was Iceland a part of during the rule of Christian IX of Denmark, who was the ruler during the significant event that coincided with the year the Iceland anthem was composed by Sveinbjörn Sveinbjörnsson?",Denmark
places_country,Tajikistan,railway traffic side,right,What is the railway traffic side of Tajikistan?,Turkmenistan,0.0,"['right', 'Turkmenistan', 'left', 'north']",On which side does railway traffic operate in Tajikistan?,A. left  B. right  C. Turkmenistan  D. north,B,Is the railway traffic side of Tajikistan the right side?,Is the railway traffic side of Tajikistan Turkmenistan?,What is the capital city of Tajikistan?,In which country is the railway traffic side the right side?,Which neighboring country also has the same railway traffic side as Tajikistan?,Uzbekistan,What is the capital city of the neighboring country that has the same railway traffic side as Tajikistan?,Tashkent,What is the population of the capital city of the neighboring country that has the same railway traffic side as Tajikistan?,Approximately 2.5 million,What is the main language spoken in the capital city of the neighboring country that has the same railway traffic side as Tajikistan?,Uzbek,What is the currency used in the country whose capital city has the main language spoken as Uzbek and has the same railway traffic side as Tajikistan?,Uzbekistani soʻm
places_country,Mexico,ethnic group,indigenous peoples of Mexico,What is the ethnic group of Mexico?,Mestizo,0.0,"['indigenous peoples of Mexico', 'Mestizo', 'Hispanic', 'Afro-Mexican']",Which ethnic group is associated with Mexico?,A. indigenous peoples of Mexico  B. Hispanic  C. Mestizo  D. Afro-Mexican,A,Is the ethnic group of Mexico the indigenous peoples of Mexico?,Is the ethnic group of Mexico Mestizo?,What is the official language spoken in Mexico?,Which country has the indigenous peoples of Mexico as an ethnic group?,What is a major language spoken by the ethnic group of Mexico?,Nahuatl,In which region is the major language spoken by the ethnic group of Mexico predominantly used?,Central Mexico,What is a significant cultural festival celebrated in the region where the major language spoken by the ethnic group of Mexico is predominantly used?,Day of the Dead,What is a traditional food associated with the significant cultural festival celebrated in the region where the major language spoken by the ethnic group of Mexico is predominantly used?,Pan de Muerto,What is a common ingredient in the traditional food associated with the significant cultural festival celebrated in the region where the major language spoken by the ethnic group of Mexico is predominantly used?,Anise
places_country,Armenia,railway traffic side,right,What is the railway traffic side of Armenia?,Russian,0.0,"['right', 'Russian', 'left', 'center']",On which side does railway traffic operate in Armenia?,A. Russian  B. right  C. left  D. center,B,Is the railway traffic side of Armenia the right side?,Is the railway traffic side of Armenia Russian?,What is the capital city of Armenia?,In which country is the railway traffic side right?,Which country has the same railway traffic side as Armenia?,Germany,What is the capital of the country that has the same railway traffic side as Armenia?,Berlin,Which river flows through the capital of the country that has the same railway traffic side as Armenia?,Spree,Which sea does the river that flows through the capital of the country with the same railway traffic side as Armenia eventually flow into?,Baltic Sea,"Which country borders the sea that the river flows into, which passes through the capital of the country with the same railway traffic side as Armenia?",Poland
places_country,Mexico,railway traffic side,right,What is the railway traffic side of Mexico?,Ferromex,0.0,"['right', 'Ferromex', 'left', 'center']",On which side does railway traffic operate in Mexico?,A. right  B. Ferromex  C. center  D. left,A,Is the railway traffic side of Mexico the right side?,Is the railway traffic side of Mexico Ferromex?,What is the official language spoken in Mexico?,In which country is the railway traffic side the right side?,Which country has the same railway traffic side as Mexico?,United States,What is the capital city of the country that has the same railway traffic side as Mexico?,"Washington, D.C.",Which river flows through the capital city of the country that has the same railway traffic side as Mexico?,Potomac River,Which ocean does the river that flows through the capital city of the country that has the same railway traffic side as Mexico eventually empty into?,Atlantic Ocean,"Which continent is the ocean located on that the river flows into, which passes through the capital city of the country that has the same railway traffic side as Mexico?",North America
places_country,Austria,basic form of government,semi-presidential system,What is the basic form of government of Austria?,Federal republic,0.0,"['semi-presidential system', 'Federal republic', 'constitutional monarchy', 'parliamentary democracy']",What type of government does Austria have?,A. semi-presidential system  B. parliamentary democracy  C. Federal republic  D. constitutional monarchy,A,Is the basic form of government of Austria a semi-presidential system?,Is the basic form of government of Austria a Federal republic?,What is the capital city of Austria?,Which country has a semi-presidential system as its basic form of government?,Who is the current president in the semi-presidential system of Austria?,Alexander Van der Bellen,Which political party does the current president in the semi-presidential system of Austria belong to?,The Greens – The Green Alternative,Who is the current chancellor in the semi-presidential system of Austria?,Karl Nehammer,Which political party does the current chancellor in the semi-presidential system of Austria belong to?,Austrian People's Party,When was the current chancellor in the semi-presidential system of Austria appointed?,"December 6, 2021"
places_country,Azerbaijan,railway traffic side,right,What is the railway traffic side of Azerbaijan?,Transcaucasus Railway,0.0,"['right', 'Transcaucasus Railway', 'left', 'north']",On which side does railway traffic operate in Azerbaijan?,A. north  B. right  C. left  D. Transcaucasus Railway,B,Is the railway traffic side of Azerbaijan the right side?,Is the railway traffic side of Azerbaijan the Transcaucasus Railway?,What is the capital city of Azerbaijan?,Which country has the railway traffic side on the right?,Which neighboring country also has the same railway traffic side as Azerbaijan?,Georgia,What is the capital city of the neighboring country that has the same railway traffic side as Azerbaijan?,Tbilisi,Which river flows through the capital city of the neighboring country that has the same railway traffic side as Azerbaijan?,Kura River,In which sea does the river that flows through the capital city of the neighboring country with the same railway traffic side as Azerbaijan eventually empty?,Caspian Sea,Which country borders the sea where the river that flows through the capital city of the neighboring country with the same railway traffic side as Azerbaijan empties?,Russia
places_country,Namibia,head of state,Nangolo Mbumba,Who is the head of state of Namibia?,Hage Geingob,0.0,"['Nangolo Mbumba', 'Hage Geingob', 'Sam Nujoma', 'Hifikepunye Pohamba']",Who serves as the head of state for Namibia?,A. Hifikepunye Pohamba  B. Hage Geingob  C. Nangolo Mbumba  D. Sam Nujoma,C,Is Nangolo Mbumba the head of state of Namibia?,Is Hage Geingob the head of state of Namibia?,What is the capital city of Namibia?,Which country has Nangolo Mbumba as its head of state?,What is the birthdate of the head of state of Namibia?,"August 15, 1941",In which town was the head of state of Namibia born?,Olukonda,In which region is the town located where the head of state of Namibia was born?,Oshikoto Region,What is the capital of the region where the town is located that the head of state of Namibia was born?,Omuthiya,What is the population of the capital of the region where the town is located that the head of state of Namibia was born?,"Approximately 3,800"
places_country,United States of America,motto,In God We Trust,What is the motto of United States of America?,E Pluribus Unum,0.0,"['In God We Trust', 'E Pluribus Unum', 'Liberty and Justice for All', 'One Nation Under God']",What phrase serves as the motto of the United States of America?,A. E Pluribus Unum  B. In God We Trust  C. Liberty and Justice for All  D. One Nation Under God,B,Is 'In God We Trust' the motto of the United States of America?,Is 'E Pluribus Unum' the motto of the United States of America?,What is the capital city of the United States of America?,Which country has the motto 'In God We Trust'?,What is the language of the motto of United States of America?,English,What is the origin of the language of the motto of United States of America?,England,Who was the monarch of the country of origin of the language of the motto of United States of America in 1776?,King George III,Who was the Prime Minister of the country of origin of the language of the motto of United States of America during the American Revolution?,Lord North,What was the title of the Prime Minister of the country of origin of the language of the motto of United States of America during the American Revolution?,Prime Minister of Great Britain
places_country,Samoa,head of government,Tuila'epa Sa'ilele Malielegaoi,Who is the head of government of Samoa?,Prime Minister,0.0,"[""Tuila'epa Sa'ilele Malielegaoi"", 'Prime Minister', ""Fiame Naomi Mata'afa"", ""Afioga Tuimaleali'ifano Va'aletoa Sualauvi II""]",Who serves as the head of government in Samoa?,A. Tuila'epa Sa'ilele Malielegaoi  B. Prime Minister  C. Fiame Naomi Mata'afa  D. Afioga Tuimaleali'ifano Va'aletoa Sualauvi II,A,Is Tuila'epa Sa'ilele Malielegaoi the head of government of Samoa?,Is Prime Minister the head of government of Samoa?,What is the capital city of Samoa?,Who is the head of government that leads Samoa?,What is the political party of the head of government of Samoa?,Human Rights Protection Party,When was the political party of the head of government of Samoa founded?,1979,Who was the founder of the political party of the head of government of Samoa?,Va'ai Kolone,What position did the founder of the political party of the head of government of Samoa hold?,Prime Minister of Samoa,During which years did the founder of the political party of the head of government of Samoa serve as Prime Minister?,1982-1985 and 1988-1989
places_country,Chad,head of state,Mahamat Déby Itno,Who is the head of state of Chad?,Mahamat Deby,0.0,"['Mahamat Déby Itno', 'Mahamat Deby', 'Idriss Déby', 'Hissène Habré']",Who serves as the head of state for Chad?,A. Idriss Déby  B. Hissène Habré  C. Mahamat Déby Itno  D. Mahamat Deby,C,Is Mahamat Déby Itno the head of state of Chad?,Is Mahamat Deby the head of state of Chad?,What is the capital city of Chad?,Who is the head of state for Mahamat Déby Itno?,Who is the father of the head of state of Chad?,Idriss Déby,What was the title held by the father of the head of state of Chad?,President of Chad,In which year did the father of the head of state of Chad become President of Chad?,1990,Which country did the father of the head of state of Chad lead as President starting in 1990?,Chad,What is the official language of the country that the father of the head of state of Chad led as President starting in 1990?,French
places_country,Vietnam,driving side,right,What is the driving side of Vietnam?,Left,0.0,"['Right', 'Left', 'Center', 'Both']",On which side do people drive in Vietnam?,A. Left  B. Both  C. right  D. Center,C,Is the driving side of Vietnam the right side?,Is the driving side of Vietnam the left side?,What is the capital city of Vietnam?,In which country is the driving side the right side?,Which neighboring country of Vietnam also drives on the right side?,China,What is the capital city of the neighboring country of Vietnam that also drives on the right side?,Beijing,What is the population of the capital city of the neighboring country of Vietnam that also drives on the right side?,21.54 million,What is the main language spoken in the capital city of the neighboring country of Vietnam that also drives on the right side?,Mandarin Chinese,What is the most famous historical landmark in the capital city of the neighboring country of Vietnam that also drives on the right side?,The Forbidden City
places_country,Rwanda,highest point,Mount Karisimbi,What is the highest point of Rwanda?,Musanze,0.0,"['Mount Karisimbi', 'Musanze', 'Mount Bisoke', 'Mount Gahinga']",What is the tallest peak in Rwanda?,A. Mount Karisimbi  B. Musanze  C. Mount Bisoke  D. Mount Gahinga,A,Is the highest point of Rwanda Mount Karisimbi?,Is the highest point of Rwanda Musanze?,What is the capital city of Rwanda?,Which country has Mount Karisimbi as its highest point?,In which mountain range is the highest point of Rwanda located?,Virunga Mountains,Which countries share the mountain range where the highest point of Rwanda is located?,"Rwanda, Uganda, Democratic Republic of the Congo",What is the highest peak in the mountain range that includes the highest point of Rwanda?,Mount Karisimbi,What is the elevation of the highest peak in the mountain range that includes the highest point of Rwanda?,"4,507 meters",Which national park encompasses the highest peak in the mountain range that includes the highest point of Rwanda?,Volcanoes National Park
places_country,Denmark,basic form of government,constitutional monarchy,What is the basic form of government of Denmark?,Parliamentary monarchy,0.0,"['constitutional monarchy', 'Parliamentary monarchy', 'republic', 'federal republic']",What type of government does Denmark have?,A. republic  B. Parliamentary monarchy  C. federal republic  D. constitutional monarchy,D,Is the basic form of government of Denmark a constitutional monarchy?,Is the basic form of government of Denmark a Parliamentary monarchy?,What is the capital city of Denmark?,Which country has a basic form of government that is a constitutional monarchy?,Who is the current monarch in the basic form of government of Denmark?,Queen Margrethe II,Who is the heir apparent to the current monarch in the basic form of government of Denmark?,Crown Prince Frederik,What is the title of the heir apparent to the current monarch in the basic form of government of Denmark?,Crown Prince of Denmark,Who is the spouse of the heir apparent to the current monarch in the basic form of government of Denmark?,Crown Princess Mary,What is the nationality of the spouse of the heir apparent to the current monarch in the basic form of government of Denmark?,Australian
places_country,Croatia,railway traffic side,right,What is the railway traffic side of Croatia?,Hrvatske Željeznice (HŽ),0.0,"['right', 'Hrvatske Željeznice (HŽ)', 'left', 'center']",On which side does railway traffic operate in Croatia?,A. right  B. center  C. Hrvatske Željeznice (HŽ)  D. left,A,Is the railway traffic side of Croatia the right side?,Is the railway traffic side of Croatia Hrvatske Željeznice (HŽ)?,What is the capital city of Croatia?,In which country is the railway traffic side the right side?,Which neighboring country also has the same railway traffic side as Croatia?,Slovenia,What is the capital city of the neighboring country that has the same railway traffic side as Croatia?,Ljubljana,Which river flows through the capital city of the neighboring country that has the same railway traffic side as Croatia?,Ljubljanica,Into which river does the river that flows through the capital city of the neighboring country with the same railway traffic side as Croatia eventually flow?,Sava,Which sea does the river that the river flowing through the capital city of the neighboring country with the same railway traffic side as Croatia eventually flow into?,Adriatic Sea
places_country,Japan,office held by head of state,Emperor of Japan,What is the office held by head of state of Japan?,Prime Minister,0.0,"['Emperor of Japan', 'Prime Minister', 'President', 'Chancellor']",Which position is held by the head of state in Japan?,A. Emperor of Japan  B. President  C. Chancellor  D. Prime Minister,A,Is the office held by the head of state of Japan the Emperor of Japan?,Is the office held by the head of state of Japan the Prime Minister?,What is the capital city of Japan?,Who holds the office of the head of state in Japan?,Who is the current Emperor of Japan?,Naruhito,Who is the spouse of the current Emperor of Japan?,Empress Masako,Which university did the spouse of the current Emperor of Japan attend?,Harvard University,In which city is the university located that the spouse of the current Emperor of Japan attended?,Cambridge,In which state is the city located where the university is situated that the spouse of the current Emperor of Japan attended?,Massachusetts
places_country,Thailand,head of state,Vajiralongkorn,Who is the head of state of Thailand?,King,0.0,"['Vajiralongkorn', 'King', 'Prayut Chan-o-cha', 'Bhumibol Adulyadej']",Who serves as the head of state in Thailand?,A. Bhumibol Adulyadej  B. King  C. Prayut Chan-o-cha  D. Vajiralongkorn,D,Is Vajiralongkorn the head of state of Thailand?,Is King the head of state of Thailand?,What is the capital city of Thailand?,Who is the head of state for Vajiralongkorn?,Who is the father of the head of state of Thailand?,Bhumibol Adulyadej,What is the birth year of the father of the head of state of Thailand?,1927,In which country was the father of the head of state of Thailand born?,United States,In which city was the father of the head of state of Thailand born?,Cambridge,Which university is located in the city where the father of the head of state of Thailand was born?,Harvard University
