topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_entrepreneur,Eduard Schulte,place of birth,Düsseldorf,What is the place of birth of Eduard Schulte?,Breslau,0.0,"['Düsseldorf', 'Breslau', 'Berlin', 'Munich']",Where was Eduard Schulte born?,A. Munich  B. Berlin  C. Düsseldorf  D. Breslau,C,Is Eduard Schulte's place of birth Düsseldorf?,Is Eduard Schulte's place of birth Breslau?,What was Eduard Schulte known for during World War II?,Who was born in Düsseldorf?,What is the population of the place of birth of Eduard Schulte?,"Approximately 619,294 (as of 2021)",What is the area in square kilometers of the place of birth of Eduard Schulte?,217.41 square kilometers,What is the name of the river that flows through the place of birth of Eduard Schulte?,Rhine River,What is the name of the state where the place of birth of Eduard Schulte is located?,North Rhine-Westphalia,What is the capital of the state where the place of birth of Eduard Schulte is located?,Düsseldorf
human_entrepreneur,Christian von Stetten,affiliation,CDU/CSU Bundestag fraction,What is the affiliation of Christian von Stetten?,German,0.0,"['CDU/CSU Bundestag fraction', 'German', 'SPD', 'Green Party']",Which political group is Christian von Stetten affiliated with?,A. German  B. CDU/CSU Bundestag fraction  C. Green Party  D. SPD,B,Is Christian von Stetten affiliated with the CDU/CSU Bundestag fraction?,Is Christian von Stetten affiliated with German?,What is the nationality of Christian von Stetten?,Who is affiliated with the CDU/CSU Bundestag fraction?,"Who is the leader of the CDU/CSU Bundestag fraction, the affiliation of Christian von Stetten?",Ralph Brinkhaus,"Which university did the leader of the CDU/CSU Bundestag fraction, the affiliation of Christian von Stetten, attend?",University of Hagen,"In which city is the university located that the leader of the CDU/CSU Bundestag fraction, the affiliation of Christian von Stetten, attended?",Hagen,"In which state is the city located where the university is situated that the leader of the CDU/CSU Bundestag fraction, the affiliation of Christian von Stetten, attended?",North Rhine-Westphalia,"In which country is the state located where the city is situated that contains the university the leader of the CDU/CSU Bundestag fraction, the affiliation of Christian von Stetten, attended?",Germany
human_entrepreneur,Otto Röhm,place of death,Berlin,What is the place of death of Otto Röhm?,Perchtoldsdorf,0.0,"['Berlin', 'Perchtoldsdorf', 'Munich', 'Hamburg']",Where did Otto Röhm pass away?,A. Munich  B. Perchtoldsdorf  C. Hamburg  D. Berlin,D,Did Otto Röhm die in Berlin?,Did Otto Röhm die in Perchtoldsdorf?,What was Otto Röhm known for in the field of chemistry?,Who died in Berlin?,In which country is the place of death of Otto Röhm located?,Germany,What is the capital city of the country where the place of death of Otto Röhm is located?,Berlin,Which famous landmark is located in the capital city of the country where the place of death of Otto Röhm is located?,Brandenburg Gate,In which district is the famous landmark located in the capital city of the country where the place of death of Otto Röhm is situated?,Mitte,Which river flows through the district where the famous landmark is located in the capital city of the country where the place of death of Otto Röhm is situated?,Spree
human_entrepreneur,Sebastián Piñera,spouse,Cecilia Morel,Who is the spouse of Sebastián Piñera?,Macarena,0.0,"['Cecilia Morel', 'Macarena', 'Isabel Allende', 'Michelle Bachelet']",Who is Sebastián Piñera married to?,A. Macarena  B. Isabel Allende  C. Michelle Bachelet  D. Cecilia Morel,D,Is Cecilia Morel the spouse of Sebastián Piñera?,Is Macarena the spouse of Sebastián Piñera?,What is a notable achievement of Sebastián Piñera?,Who is Cecilia Morel's spouse?,What is the profession of the spouse of Sebastián Piñera?,Social Worker,Which university did the spouse of Sebastián Piñera attend for their undergraduate studies?,Pontifical Catholic University of Chile,In which city is the university that the spouse of Sebastián Piñera attended located?,Santiago,In which country is the city located where the university that the spouse of Sebastián Piñera attended is situated?,Chile,What is the official language of the country where the city is located that contains the university the spouse of Sebastián Piñera attended?,Spanish
human_entrepreneur,Carl Vincent Krogmann,father,Richard Carl Krogmann,Who is the father of Carl Vincent Krogmann?,Friedrich Krogmann,0.0,"['Richard Carl Krogmann', 'Friedrich Krogmann', 'Johann Krogmann', 'Albert Krogmann']",Who is Carl Vincent Krogmann's father?,A. Richard Carl Krogmann  B. Johann Krogmann  C. Friedrich Krogmann  D. Albert Krogmann,A,Is Richard Carl Krogmann the father of Carl Vincent Krogmann?,Is Friedrich Krogmann the father of Carl Vincent Krogmann?,What is a notable achievement or role of Carl Vincent Krogmann?,Who is the son of Richard Carl Krogmann?,What was the occupation of the father of Carl Vincent Krogmann?,Merchant,In which city did the father of Carl Vincent Krogmann work as a merchant?,Hamburg,In which country is the city located where the father of Carl Vincent Krogmann worked as a merchant?,Germany,What is the official language of the country where the city is located in which the father of Carl Vincent Krogmann worked as a merchant?,German,What is the currency used in the country where the city is located in which the father of Carl Vincent Krogmann worked as a merchant?,Euro
human_entrepreneur,Snoop Dogg,partner in business or sport,Nipsey Hussle,Who is the partner in business or sport of Snoop Dogg?,Wiz Khalifa,0.0,"['Nipsey Hussle', 'Wiz Khalifa', 'Dr. Dre', 'Ice Cube']",Who collaborates with Snoop Dogg in business or sports?,A. Dr. Dre  B. Ice Cube  C. Wiz Khalifa  D. Nipsey Hussle,D,Is Nipsey Hussle the partner in business or sport of Snoop Dogg?,Is Wiz Khalifa the partner in business or sport of Snoop Dogg?,What genre of music is Snoop Dogg primarily known for?,Who is Nipsey Hussle's partner in business or sport?,What is the birth name of the partner in business or sport of Snoop Dogg?,Ermias Joseph Asghedom,What is the birth date of the person whose birth name is Ermias Joseph Asghedom and is the partner in business or sport of Snoop Dogg?,"August 15, 1985","In which city was the person born on August 15, 1985, whose birth name is Ermias Joseph Asghedom and is the partner in business or sport of Snoop Dogg?",Los Angeles,"In which state is the city located where the person born on August 15, 1985, whose birth name is Ermias Joseph Asghedom and is the partner in business or sport of Snoop Dogg?",California,"In which country is the state located where the city is situated that is the birthplace of the person born on August 15, 1985, whose birth name is Ermias Joseph Asghedom and is the partner in business or sport of Snoop Dogg?",United States
human_entrepreneur,Friedrich Bayer,place of death,Würzburg,What is the place of death of Friedrich Bayer?,Leverkusen,0.0,"['Würzburg', 'Leverkusen', 'Berlin', 'Munich']",Where did Friedrich Bayer pass away?,A. Leverkusen  B. Munich  C. Würzburg  D. Berlin,C,Did Friedrich Bayer die in Würzburg?,Did Friedrich Bayer die in Leverkusen?,What is Friedrich Bayer known for founding?,Who died in Würzburg?,In which country is the place of death of Friedrich Bayer located?,Germany,What is the population of the country where the place of death of Friedrich Bayer is located?,Approximately 83 million,"What is the capital city of the country with a population of approximately 83 million, where the place of death of Friedrich Bayer is located?",Berlin,What is the primary language spoken in the capital city of the country where the place of death of Friedrich Bayer is located?,German,"What is the currency used in the country where the primary language spoken in its capital city is German, and where the place of death of Friedrich Bayer is located?",Euro
human_entrepreneur,Karl Wlaschek,instrument,piano,What is the instrument of Karl Wlaschek?,Violin,0.0,"['piano', 'Violin', 'Guitar', 'Flute']",Which instrument does Karl Wlaschek play?,A. piano  B. Flute  C. Guitar  D. Violin,A,Is the instrument of Karl Wlaschek the piano?,Is the instrument of Karl Wlaschek the Violin?,What is Karl Wlaschek well-known for besides playing an instrument?,Who plays the piano?,Who is a famous composer associated with the instrument of Karl Wlaschek?,Ludwig van Beethoven,What is the nationality of the famous composer associated with the instrument of Karl Wlaschek?,German,In which city was the famous German composer associated with the instrument of Karl Wlaschek born?,Bonn,In which state is the city located where the famous German composer associated with the instrument of Karl Wlaschek was born?,North Rhine-Westphalia,In which country is the state located where the city is situated that is the birthplace of the famous German composer associated with the instrument of Karl Wlaschek?,Germany
human_entrepreneur,Seth Bullock,spouse,Martha Bullock,Who is the spouse of Seth Bullock?,Jane Kean,0.0,"['Martha Bullock', 'Jane Kean', 'Anna Smith', 'Emily Davis']",Who is married to Seth Bullock?,A. Jane Kean  B. Emily Davis  C. Martha Bullock  D. Anna Smith,C,Is Martha Bullock the spouse of Seth Bullock?,Is Jane Kean the spouse of Seth Bullock?,What was Seth Bullock's profession?,Who is the spouse of Martha Bullock?,What is the birth year of the spouse of Seth Bullock?,1851,In which city was the spouse of Seth Bullock born?,Minnesota,What is the population of the city where the spouse of Seth Bullock was born?,5.64 million (as of 2020),What is the area of the city where the spouse of Seth Bullock was born?,"86,936 square miles",What is the state bird of the state where the city is located that the spouse of Seth Bullock was born?,Common Loon
human_entrepreneur,Meg Whitman,religion or worldview,Presbyterianism,What is the religion or worldview of Meg Whitman?,Judaism,0.0,"['Presbyterianism', 'Judaism', 'Buddhism', 'Hinduism']",What faith or belief system does Meg Whitman follow?,A. Judaism  B. Hinduism  C. Presbyterianism  D. Buddhism,C,Is Meg Whitman's religion or worldview Presbyterianism?,Is Meg Whitman's religion or worldview Judaism?,What is Meg Whitman well-known for in her professional career?,Who is a notable follower of Presbyterianism?,What is the place of worship for the religion or worldview of Meg Whitman?,Church,What is the name of a notable place of worship for the religion or worldview of Meg Whitman?,Westminster Presbyterian Church,In which city is the notable place of worship for the religion or worldview of Meg Whitman located?,Minneapolis,In which state is the city located where the notable place of worship for the religion or worldview of Meg Whitman is situated?,Minnesota,In which country is the state located where the city is situated that contains the notable place of worship for the religion or worldview of Meg Whitman?,United States
human_entrepreneur,Udo Proksch,spouse,Erika Pluhar,Who is the spouse of Udo Proksch?,Hannelore Funk,0.0,"['Erika Pluhar', 'Hannelore Funk', 'Maria Theresia', 'Anna Schmidt']",Who is married to Udo Proksch?,A. Erika Pluhar  B. Anna Schmidt  C. Hannelore Funk  D. Maria Theresia,A,Is Erika Pluhar the spouse of Udo Proksch?,Is Hannelore Funk the spouse of Udo Proksch?,What is Udo Proksch known for?,Who is the spouse of Erika Pluhar?,What is the profession of the spouse of Udo Proksch?,Actress and singer,"Which film did the spouse of Udo Proksch, who is an actress and singer, star in?",Der junge Törless,"Who directed the film that the spouse of Udo Proksch, who is an actress and singer, starred in?",Volker Schlöndorff,Which award did the director of the film that the spouse of Udo Proksch starred in win?,Palme d'Or,"At which film festival is the Palme d'Or awarded, which was won by the director of the film that the spouse of Udo Proksch starred in?",Cannes Film Festival
human_entrepreneur,Dieter Zetsche,unmarried partner,Désirée Nosbusch,Who is the unmarried partner of Dieter Zetsche?,Christa,0.0,"['Désirée Nosbusch', 'Christa', 'Angela Merkel', 'Claudia Schiffer']",Who is Dieter Zetsche's unmarried partner?,A. Désirée Nosbusch  B. Claudia Schiffer  C. Angela Merkel  D. Christa,A,Is Désirée Nosbusch the unmarried partner of Dieter Zetsche?,Is Christa the unmarried partner of Dieter Zetsche?,What is Dieter Zetsche well-known for in the automotive industry?,Who is the unmarried partner of Désirée Nosbusch?,What is the nationality of the unmarried partner of Dieter Zetsche?,Luxembourgish,What is the profession of the unmarried partner of Dieter Zetsche?,Actress and television presenter,Which television show did the unmarried partner of Dieter Zetsche host?,Rudi Carrell Show,In which country was the television show hosted by the unmarried partner of Dieter Zetsche broadcasted?,Germany,What is the primary language spoken in the country where the television show hosted by the unmarried partner of Dieter Zetsche was broadcasted?,German
human_entrepreneur,Thomas Edison,ethnic group,Americans,What is the ethnic group of Thomas Edison?,Scotch-Irish,0.0,"['Americans', 'Scotch-Irish', 'British', 'Germans']",To which ethnic group does Thomas Edison belong?,A. Germans  B. British  C. Scotch-Irish  D. Americans,D,Is Thomas Edison an American?,Is Thomas Edison Scotch-Irish?,What is Thomas Edison famous for inventing?,Which famous inventor is an American?,What is the primary language spoken by the ethnic group of Thomas Edison?,English,In which country is the primary language spoken by the ethnic group of Thomas Edison predominantly used?,United States,What is the capital city of the country where the primary language spoken by the ethnic group of Thomas Edison is predominantly used?,"Washington, D.C.",Which river flows through the capital city of the country where the primary language spoken by the ethnic group of Thomas Edison is predominantly used?,Potomac River,Which ocean does the river that flows through the capital city of the country where the primary language spoken by the ethnic group of Thomas Edison is predominantly used ultimately drain into?,Atlantic Ocean
human_entrepreneur,Jenna Jameson,hair color,blond hair,What is the hair color of Jenna Jameson?,Red,0.0,"['blond hair', 'Red', 'brown hair', 'black hair']",What color is Jenna Jameson's hair?,A. blond hair  B. brown hair  C. black hair  D. Red,A,Is Jenna Jameson's hair color blond hair?,Is Jenna Jameson's hair color Red?,What is Jenna Jameson known for in her career?,Who has blond hair?,What is the natural hair color of the person with blond hair who is Jenna Jameson?,brown hair,What is the eye color of the person whose natural hair color is brown and has blond hair and is Jenna Jameson?,blue,What is the birth name of the person whose eye color is blue and whose natural hair color is brown and has blond hair and is Jenna Jameson?,Jenna Marie Massoli,What is the birth date of the person whose birth name is Jenna Marie Massoli and whose eye color is blue and whose natural hair color is brown and has blond hair and is Jenna Jameson?,"April 9, 1974","In which city was the person born whose birth date is April 9, 1974, whose birth name is Jenna Marie Massoli, whose eye color is blue, whose natural hair color is brown, and has blond hair and is Jenna Jameson?",Las Vegas
human_entrepreneur,Heinz Nixdorf,manner of death,natural causes,What is the manner of death of Heinz Nixdorf?,Suicide,0.0,"['natural causes', 'Suicide', 'accident', 'homicide']",How did Heinz Nixdorf die?,A. homicide  B. accident  C. natural causes  D. Suicide,C,Did Heinz Nixdorf die of natural causes?,Did Heinz Nixdorf die of Suicide?,What is Heinz Nixdorf known for in the field of technology?,Who died of natural causes?,What is the cause of the natural causes manner of death of Heinz Nixdorf?,Heart attack,In which year did the heart attack cause the natural causes manner of death of Heinz Nixdorf?,1986,In which city did the heart attack occur that caused the natural causes manner of death of Heinz Nixdorf in 1986?,Hanover,In which country is the city located where the heart attack occurred that caused the natural causes manner of death of Heinz Nixdorf in 1986?,Germany,What is the official language of the country where the city is located where the heart attack occurred that caused the natural causes manner of death of Heinz Nixdorf in 1986?,German
human_entrepreneur,Michael Jackson,lifestyle,perfectionism,What is the lifestyle of Michael Jackson?,Private,0.0,"['perfectionism', 'Private', 'extravagance', 'minimalism']",How would you describe Michael Jackson's lifestyle?,A. perfectionism  B. minimalism  C. extravagance  D. Private,A,Is Michael Jackson's lifestyle characterized by perfectionism?,Is Michael Jackson's lifestyle characterized by being private?,What genre of music is Michael Jackson famously associated with?,Who is known for having a lifestyle of perfectionism?,What is a notable characteristic of the lifestyle of Michael Jackson?,Attention to detail,How did the notable characteristic of the lifestyle of Michael Jackson influence his music career?,It led to meticulously crafted performances and recordings.,What is an example of a meticulously crafted performance influenced by the notable characteristic of the lifestyle of Michael Jackson?,The 'Thriller' music video,Who directed the meticulously crafted performance that is an example of the influence of the notable characteristic of the lifestyle of Michael Jackson?,John Landis,What other famous movie did the director of the meticulously crafted performance that is an example of the influence of the notable characteristic of the lifestyle of Michael Jackson direct?,An American Werewolf in London
human_entrepreneur,Barbara Uthmann,occupation,entrepreneur,What is the occupation of Barbara Uthmann?,Mathematician,0.0,"['entrepreneur', 'Mathematician', 'Scientist', 'Engineer']",What profession does Barbara Uthmann have?,A. Engineer  B. entrepreneur  C. Scientist  D. Mathematician,B,Is Barbara Uthmann's occupation an entrepreneur?,Is Barbara Uthmann's occupation a Mathematician?,What is a notable achievement of Barbara Uthmann?,Who is an entrepreneur?,What industry is associated with the occupation of Barbara Uthmann?,Textile industry,What is a notable product from the industry associated with the occupation of Barbara Uthmann?,Lace,Which region is famous for producing the notable product from the industry associated with the occupation of Barbara Uthmann?,Ore Mountains,In which country is the region located that is famous for producing the notable product from the industry associated with the occupation of Barbara Uthmann?,Germany,What is the capital city of the country where the region is located that is famous for producing the notable product from the industry associated with the occupation of Barbara Uthmann?,Berlin
human_entrepreneur,Paul Daimler,place of death,Berlin,What is the place of death of Paul Daimler?,Stuttgart,0.0,"['Berlin', 'Stuttgart', 'Munich', 'Hamburg']",Where did Paul Daimler pass away?,A. Stuttgart  B. Berlin  C. Munich  D. Hamburg,B,Did Paul Daimler die in Berlin?,Did Paul Daimler die in Stuttgart?,What was Paul Daimler's profession?,Who died in Berlin?,In which country is the place of death of Paul Daimler located?,Germany,What is the capital city of the country where the place of death of Paul Daimler is located?,Berlin,Which famous landmark is located in the capital city of the country where the place of death of Paul Daimler is located?,Brandenburg Gate,In which district is the famous landmark located in the capital city of the country where the place of death of Paul Daimler is situated?,Mitte,Which river flows through the district where the famous landmark is located in the capital city of the country where the place of death of Paul Daimler is situated?,Spree
human_entrepreneur,Henry Clay Frick,place of birth,West Overton,What is the place of birth of Henry Clay Frick?,Johnstown,0.0,"['West Overton', 'Johnstown', 'Pittsburgh', 'Philadelphia']",Where was Henry Clay Frick born?,A. Johnstown  B. Pittsburgh  C. Philadelphia  D. West Overton,D,Was Henry Clay Frick born in West Overton?,Was Henry Clay Frick born in Johnstown?,What industry is Henry Clay Frick famously associated with?,Who was born in West Overton?,In which state is the place of birth of Henry Clay Frick located?,Pennsylvania,What is the capital of the state where the place of birth of Henry Clay Frick is located?,Harrisburg,Which river runs through the capital of the state where the place of birth of Henry Clay Frick is located?,Susquehanna River,What is the length of the river that runs through the capital of the state where the place of birth of Henry Clay Frick is located?,444 miles,Into which bay does the river that runs through the capital of the state where the place of birth of Henry Clay Frick is located flow?,Chesapeake Bay
human_entrepreneur,William Norris,residence,Minneapolis,What is the residence of William Norris?,London,0.0,"['Minneapolis', 'London', 'New York', 'Chicago']",Where does William Norris live?,A. Minneapolis  B. New York  C. London  D. Chicago,A,Is the residence of William Norris Minneapolis?,Is the residence of William Norris London?,What is William Norris known for?,Who resides in Minneapolis?,What is the population of the residence of William Norris?,"Approximately 429,606","What is the name of the largest park in the city with the population of approximately 429,606, which is the residence of William Norris?",Minnehaha Park,"What is the name of the waterfall located in the largest park in the city with the population of approximately 429,606, which is the residence of William Norris?",Minnehaha Falls,"Which river is Minnehaha Falls, located in the largest park in the city with the population of approximately 429,606, which is the residence of William Norris, a tributary of?",Mississippi River,"Which gulf does the river, which Minnehaha Falls is a tributary of, flow into?",Gulf of Mexico
human_entrepreneur,William Norris,place of birth,Red Cloud,What is the place of birth of William Norris?,Birmingham,0.0,"['Red Cloud', 'Birmingham', 'New York', 'Chicago']",Where was William Norris born?,A. Chicago  B. Red Cloud  C. Birmingham  D. New York,B,Is the place of birth of William Norris Red Cloud?,Is the place of birth of William Norris Birmingham?,What is William Norris known for?,Who was born in Red Cloud?,In which state is the place of birth of William Norris located?,Nebraska,What is the capital of the state where the place of birth of William Norris is located?,Lincoln,Which university is located in the capital of the state where the place of birth of William Norris is located?,University of Nebraska-Lincoln,What is the mascot of the university located in the capital of the state where the place of birth of William Norris is located?,Herbie Husker,"In which conference does the university's sports teams compete, which is located in the capital of the state where the place of birth of William Norris is located?",Big Ten Conference
