topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
business_corporation,IMC Financial Markets,participant,market maker,What is the participant of IMC Financial Markets?,IMC Group Holdings B.V,0.0,"['market maker', 'IMC Group Holdings B.V', 'trader', 'broker']",Who participates in IMC Financial Markets?,A. IMC Group Holdings B.V  B. broker  C. trader  D. market maker,D,Is the participant of IMC Financial Markets a market maker?,Is the participant of IMC Financial Markets IMC Group Holdings B.V?,What type of financial services does IMC Financial Markets provide?,Which entity is a participant in the market maker?,What is the primary role of the participant of IMC Financial Markets?,Providing liquidity,Which financial instrument is primarily used by the participant of IMC Financial Markets in their role?,Equities,On which stock exchange does the participant of IMC Financial Markets primarily operate?,NYSE,In which city is the stock exchange located where the participant of IMC Financial Markets primarily operates?,New York City,In which country is the city located where the stock exchange is situated that the participant of IMC Financial Markets primarily operates?,United States
business_corporation,IMC Financial Markets,location,address,What is the location of IMC Financial Markets?,London,0.0,"['address', 'London', 'New York', 'Tokyo']",Where is IMC Financial Markets located?,A. New York  B. London  C. address  D. Tokyo,C,Is the location of IMC Financial Markets address?,Is the location of IMC Financial Markets London?,What type of services does IMC Financial Markets provide?,What is the address of the location?,What is the city of the location of IMC Financial Markets?,Chicago,What is the state of the city of the location of IMC Financial Markets?,Illinois,What is the country of the state of the city of the location of IMC Financial Markets?,United States,What is the continent of the country of the state of the city of the location of IMC Financial Markets?,North America,What is the hemisphere of the continent of the country of the state of the city of the location of IMC Financial Markets?,Northern Hemisphere
business_corporation,"Tesla, Inc.",founded by,Martin Eberhard,"Who was Tesla, Inc. founded by?",Nikola,0.0,"['Martin Eberhard', 'Nikola', 'Elon Musk', 'JB Straubel']","Who is the founder of Tesla, Inc.?",A. Martin Eberhard  B. Elon Musk  C. JB Straubel  D. Nikola,A,"Was Tesla, Inc. founded by Martin Eberhard?","Was Tesla, Inc. founded by Nikola?","What is Tesla, Inc. known for producing?",Who did Martin Eberhard found?,"Who is the co-founder of Tesla, Inc. along with Martin Eberhard?",Marc Tarpenning,"What is the alma mater of the co-founder of Tesla, Inc. along with Martin Eberhard?","University of California, Berkeley","In which city is the alma mater of the co-founder of Tesla, Inc. along with Martin Eberhard located?",Berkeley,"In which state is the city located where the alma mater of the co-founder of Tesla, Inc. along with Martin Eberhard is situated?",California,"In which country is the state located where the city is situated that contains the alma mater of the co-founder of Tesla, Inc. along with Martin Eberhard?",United States
business_corporation,Arkansas Regional Innovation Hub,headquarters location,North Little Rock,What is the headquarters location of Arkansas Regional Innovation Hub?,Rogers,0.0,"['North Little Rock', 'Rogers', 'Little Rock', 'Fayetteville']",Where is the Arkansas Regional Innovation Hub headquartered?,A. North Little Rock  B. Rogers  C. Fayetteville  D. Little Rock,A,Is the headquarters location of Arkansas Regional Innovation Hub in North Little Rock?,Is the headquarters location of Arkansas Regional Innovation Hub in Rogers?,What type of organization is the Arkansas Regional Innovation Hub?,Which organization has its headquarters located in North Little Rock?,What is the population of the headquarters location of Arkansas Regional Innovation Hub?,"66,075 (as of 2020 census)",What is the area in square miles of the headquarters location of Arkansas Regional Innovation Hub?,54.91 square miles,What is the name of the county where the headquarters location of Arkansas Regional Innovation Hub is situated?,Pulaski County,What is the name of the state where the county is located that contains the headquarters location of Arkansas Regional Innovation Hub?,Arkansas,What is the name of the country where the state is located that contains the county with the headquarters location of Arkansas Regional Innovation Hub?,United States
business_corporation,Scopely,industry,video game,What is the industry of Scopely?,Gaming,0.0,"['video game', 'Gaming', 'software development', 'entertainment']",In which industry does Scopely operate?,A. video game  B. entertainment  C. software development  D. Gaming,A,Is the industry of Scopely video game?,Is the industry of Scopely Gaming?,What is a well-known product developed by Scopely?,Which company operates in the video game industry?,What is a popular game developed in the industry of Scopely?,Star Trek Fleet Command,Which company collaborated with Scopely to develop a popular game in the industry of Scopely?,CBS Interactive,Who is the CEO of the company that collaborated with Scopely to develop a popular game in the industry of Scopely?,Jim Lanzone,Which university did the CEO of the company that collaborated with Scopely to develop a popular game in the industry of Scopely attend?,Harvard University,"In which city is the university located that the CEO of the company attended, which collaborated with Scopely to develop a popular game in the industry of Scopely?",Cambridge
business_corporation,Scopely,legal form,privately held company,What is the legal form of Scopely?,Corporation,0.0,"['privately held company', 'Corporation', 'publicly traded company', 'non-profit organization']",What type of legal entity is Scopely?,A. non-profit organization  B. Corporation  C. publicly traded company  D. privately held company,D,Is the legal form of Scopely a privately held company?,Is the legal form of Scopely a Corporation?,What industry is Scopely known for?,Which company has the legal form of a privately held company?,Who is the CEO of the privately held company Scopely?,Walter Driver,Which university did the CEO of the privately held company Scopely attend?,Harvard University,In which city is the university that the CEO of the privately held company Scopely attended located?,Cambridge,In which state is the city located where the university that the CEO of the privately held company Scopely attended is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university the CEO of the privately held company Scopely attended?,United States
business_corporation,Gogoro,stock exchange,Nasdaq,What is the stock exchange of Gogoro?,TWSE,0.0,"['Nasdaq', 'TWSE', 'NYSE', 'LSE']",On which stock exchange is Gogoro listed?,A. Nasdaq  B. TWSE  C. NYSE  D. LSE,A,Is the stock exchange of Gogoro Nasdaq?,Is the stock exchange of Gogoro TWSE?,What type of products is Gogoro known for?,Which company is listed on Nasdaq?,What is the ticker symbol of Gogoro on the stock exchange?,GGR,What is the market capitalization of the company with the ticker symbol of Gogoro on the stock exchange?,Approximately $1.5 billion,What is the primary industry of the company with the market capitalization of approximately $1.5 billion and the ticker symbol of Gogoro on the stock exchange?,Electric Vehicles,Who is the CEO of the company in the electric vehicles industry with the market capitalization of approximately $1.5 billion and the ticker symbol of Gogoro on the stock exchange?,Horace Luke,Which country is the CEO of the company in the electric vehicles industry with the market capitalization of approximately $1.5 billion and the ticker symbol of Gogoro on the stock exchange originally from?,Taiwan
business_corporation,Gogoro,headquarters location,Taoyuan,What is the headquarters location of Gogoro?,Taipei,0.0,"['Taoyuan', 'Taipei', 'Kaohsiung', 'Hsinchu']",Where is Gogoro's headquarters located?,A. Kaohsiung  B. Taoyuan  C. Hsinchu  D. Taipei,B,Is the headquarters location of Gogoro in Taoyuan?,Is the headquarters location of Gogoro in Taipei?,What type of products is Gogoro known for?,Which company has its headquarters located in Taoyuan?,What is the population of the headquarters location of Gogoro?,2.2 million,What is the area of the headquarters location of Gogoro in square kilometers?,"1,220 km²",What is the name of the mayor of the headquarters location of Gogoro?,Cheng Wen-tsan,Which political party does the mayor of the headquarters location of Gogoro belong to?,Democratic Progressive Party,When was the political party that the mayor of the headquarters location of Gogoro belongs to founded?,1986
business_corporation,University of Alberta,legal form,corporation,What is the legal form of University of Alberta?,Public,0.0,"['corporation', 'Public', 'non-profit', 'private']",What type of legal entity is the University of Alberta?,A. private  B. corporation  C. non-profit  D. Public,B,Is the legal form of University of Alberta a corporation?,Is the legal form of University of Alberta Public?,In which city is the University of Alberta located?,Which university has the legal form of a corporation?,Who is the president of the University of Alberta?,Bill Flanagan,What is the academic background of the president of the University of Alberta?,Law,Which university did the president of the University of Alberta attend for their law degree?,Columbia University,In which city is the university located where the president of the University of Alberta attended for their law degree?,New York City,In which state is the city located where the university is situated that the president of the University of Alberta attended for their law degree?,New York
business_corporation,Yum! Brands,industry,retail,What is the industry of Yum! Brands?,Food,0.0,"['retail', 'Food', 'Technology', 'Healthcare']",In which industry does Yum! Brands operate?,A. Healthcare  B. retail  C. Food  D. Technology,B,Is the industry of Yum! Brands retail?,Is the industry of Yum! Brands Food?,What is a well-known brand owned by Yum! Brands?,Which company operates in the retail industry?,What is a major product sold in the retail industry of Yum! Brands?,Fast food,Which popular fast food chain is a major product sold in the retail industry of Yum! Brands?,KFC,Who is the founder of the popular fast food chain that is a major product sold in the retail industry of Yum! Brands?,Harland Sanders,In which year was the founder of the popular fast food chain that is a major product sold in the retail industry of Yum! Brands born?,1890,"In which state was the founder born in the year 1890, who established the popular fast food chain that is a major product sold in the retail industry of Yum! Brands?",Indiana
business_corporation,Guard-Lee,headquarters location,Apopka,What is the headquarters location of Guard-Lee?,Oklahoma City,0.0,"['Apopka', 'Oklahoma City', 'Orlando', 'Tampa']",Where is Guard-Lee's headquarters located?,A. Tampa  B. Oklahoma City  C. Orlando  D. Apopka,D,Is the headquarters location of Guard-Lee in Apopka?,Is the headquarters location of Guard-Lee in Oklahoma City?,What industry is Guard-Lee known for?,Which company's headquarters is located in Apopka?,In which state is the headquarters location of Guard-Lee?,Florida,What is the capital of the state where the headquarters location of Guard-Lee is situated?,Tallahassee,Which university is located in the capital of the state where the headquarters location of Guard-Lee is situated?,Florida State University,What is the mascot of the university located in the capital of the state where the headquarters location of Guard-Lee is situated?,Osceola and Renegade,"In which conference does the university's athletic teams compete, which is located in the capital of the state where the headquarters location of Guard-Lee is situated?",Atlantic Coast Conference (ACC)
business_corporation,Campion College,country,Canada,What is the country of Campion College?,Australia,0.0,"['Canada', 'Australia', 'United States', 'United Kingdom']",Which country is Campion College located in?,A. United States  B. United Kingdom  C. Canada  D. Australia,C,Is the country of Campion College Canada?,Is the country of Campion College Australia?,What is the primary language spoken at Campion College?,Which college is located in Canada?,What is the capital of the country of Campion College?,Ottawa,What is the population of the capital of the country of Campion College?,Approximately 1 million,What is the primary language spoken in the capital of the country of Campion College?,English and French,What is the name of the river that flows through the capital of the country of Campion College?,Ottawa River,What is the length of the river that flows through the capital of the country of Campion College?,"1,271 kilometers"
business_corporation,Campion College,affiliation,University of Regina,What is the affiliation of Campion College?,Jesuit,0.0,"['University of Regina', 'Jesuit', 'University of Saskatchewan', 'Regina College']",With which institution is Campion College affiliated?,A. University of Regina  B. University of Saskatchewan  C. Jesuit  D. Regina College,A,Is Campion College affiliated with the University of Regina?,Is Campion College affiliated with Jesuit?,In which city is Campion College located?,Which college is affiliated with the University of Regina?,What is the mascot of the university that is the affiliation of Campion College?,Rams,What are the official colors of the university whose mascot is Rams and is the affiliation of Campion College?,Green and Gold,In which city is the university located that has the official colors Green and Gold and is the affiliation of Campion College?,Regina,In which province is the city located where the university with the official colors Green and Gold and the affiliation of Campion College is situated?,Saskatchewan,In which country is the province located where the city is situated that contains the university with the official colors Green and Gold and the affiliation of Campion College?,Canada
business_corporation,Athabasca University,legal form,corporation,What is the legal form of Athabasca University?,Public,0.0,"['corporation', 'Public', 'non-profit', 'private']",What type of legal entity is Athabasca University?,A. private  B. corporation  C. Public  D. non-profit,B,Is the legal form of Athabasca University a corporation?,Is the legal form of Athabasca University Public?,In which country is Athabasca University located?,Which university has the legal form of a corporation?,Who is the president of the corporation that is the legal form of Athabasca University?,Peter Scott,Which university did the president of the corporation that is the legal form of Athabasca University attend for their undergraduate studies?,University of Edinburgh,In which city is the university that the president of the corporation that is the legal form of Athabasca University attended located?,Edinburgh,In which country is the city located where the university that the president of the corporation that is the legal form of Athabasca University attended is situated?,United Kingdom,What is the official language of the country where the city is located that contains the university the president of the corporation that is the legal form of Athabasca University attended?,English
business_corporation,LASAK,owned by,Zdeněk Strnad,Who was LASAK owned by?,Kodak,0.0,"['Zdeněk Strnad', 'Kodak', 'Sony', 'Panasonic']",Who was the owner of LASAK?,A. Sony  B. Zdeněk Strnad  C. Panasonic  D. Kodak,B,Was LASAK owned by Zdeněk Strnad?,Was LASAK owned by Kodak?,What industry is LASAK associated with?,Who owned Zdeněk Strnad?,What is the nationality of the person who LASAK was owned by?,Czech,What is the capital city of the country of the person who LASAK was owned by?,Prague,What is the population of the capital city of the country of the person who LASAK was owned by?,1.3 million,What is the main river that flows through the capital city of the country of the person who LASAK was owned by?,Vltava,What is the length of the main river that flows through the capital city of the country of the person who LASAK was owned by?,430 kilometers
business_corporation,Mattoni 1873,founded by,Heinrich von Mattoni,Who was Mattoni 1873 founded by?,Ignaz Mattoni,0.0,"['Heinrich von Mattoni', 'Ignaz Mattoni', 'Karl Mattoni', 'Friedrich Mattoni']",Who established Mattoni 1873?,A. Karl Mattoni  B. Heinrich von Mattoni  C. Friedrich Mattoni  D. Ignaz Mattoni,B,Was Mattoni 1873 founded by Heinrich von Mattoni?,Was Mattoni 1873 founded by Ignaz Mattoni?,What is a well-known product of Mattoni 1873?,Who did Heinrich von Mattoni found?,What is the nationality of the person who Mattoni 1873 was founded by?,Austrian,In which city was the person who Mattoni 1873 was founded by born?,Karlovy Vary,In which country is the city located where the person who Mattoni 1873 was founded by was born?,Czech Republic,What is the official language of the country where the city is located that the person who Mattoni 1873 was founded by was born?,Czech,What is the currency used in the country where the city is located that the person who Mattoni 1873 was founded by was born?,Czech koruna
business_corporation,Optaglio,headquarters location,Lochovice,What is the headquarters location of Optaglio?,Italy,0.0,"['Lochovice', 'Italy', 'Prague', 'Brno']",Where is Optaglio's headquarters located?,A. Italy  B. Prague  C. Lochovice  D. Brno,C,Is the headquarters location of Optaglio in Lochovice?,Is the headquarters location of Optaglio in Italy?,What industry is Optaglio known for?,Which company has its headquarters located in Lochovice?,What is the population of the headquarters location of Optaglio?,"Approximately 2,000",What is the area of the headquarters location of Optaglio in square kilometers?,10.92 km²,In which district is the headquarters location of Optaglio situated?,Beroun District,In which region is the district located where the headquarters location of Optaglio is situated?,Central Bohemian Region,In which country is the region located where the district is situated that contains the headquarters location of Optaglio?,Czech Republic
business_corporation,Consorci Corporació Sanitària Parc Taulí,legal form,consortium,What is the legal form of Consorci Corporació Sanitària Parc Taulí?,Fundació,0.0,"['consortium', 'Fundació', 'corporation', 'association']",What type of legal entity is Consorci Corporació Sanitària Parc Taulí?,A. consortium  B. Fundació  C. association  D. corporation,A,Is the legal form of Consorci Corporació Sanitària Parc Taulí a consortium?,Is the legal form of Consorci Corporació Sanitària Parc Taulí a Fundació?,What is the primary function of Consorci Corporació Sanitària Parc Taulí?,Which organization has the legal form of a consortium?,What is the primary function of the legal form of Consorci Corporació Sanitària Parc Taulí?,Healthcare services,Which city is primarily served by the primary function of the legal form of Consorci Corporació Sanitària Parc Taulí?,Sabadell,In which province is the city located that is primarily served by the primary function of the legal form of Consorci Corporació Sanitària Parc Taulí?,Barcelona,In which autonomous community is the province located where the city is situated that is primarily served by the primary function of the legal form of Consorci Corporació Sanitària Parc Taulí?,Catalonia,In which country is the autonomous community located where the province is situated that contains the city primarily served by the primary function of the legal form of Consorci Corporació Sanitària Parc Taulí?,Spain
business_corporation,Imperial Chemical Industries,owned by,AkzoNobel,What was Imperial Chemical Industries owned by?,British,0.0,"['AkzoNobel', 'British', 'BASF', 'DuPont']",Who was the owner of Imperial Chemical Industries?,A. BASF  B. British  C. AkzoNobel  D. DuPont,C,Was Imperial Chemical Industries owned by AkzoNobel?,Was Imperial Chemical Industries owned by British?,What industry is Imperial Chemical Industries well-known for?,What company did AkzoNobel own?,What is the headquarters location of the company that Imperial Chemical Industries was owned by?,"Amsterdam, Netherlands",What is the population of the city where the headquarters of the company that Imperial Chemical Industries was owned by is located?,"872,757","What is the area in square kilometers of the city with the population of 872,757 where the headquarters of the company that Imperial Chemical Industries was owned by is located?",219.32 km²,What is the name of the river that flows through the city with an area of 219.32 km² where the headquarters of the company that Imperial Chemical Industries was owned by is located?,Amstel River,What is the length of the river that flows through the city with an area of 219.32 km² where the headquarters of the company that Imperial Chemical Industries was owned by is located?,31 kilometers
business_corporation,Imperial Chemical Industries,industry,petroleum industry,What is the industry of Imperial Chemical Industries?,Chemicals,0.0,"['petroleum industry', 'Chemicals', 'pharmaceuticals', 'automotive']",In which industry does Imperial Chemical Industries operate?,A. petroleum industry  B. Chemicals  C. pharmaceuticals  D. automotive,A,Is the industry of Imperial Chemical Industries the petroleum industry?,Is the industry of Imperial Chemical Industries Chemicals?,What is a well-known product developed by Imperial Chemical Industries?,Which company operates in the petroleum industry?,What is a major product of the industry of Imperial Chemical Industries?,Chemicals,Which company is a major competitor in the industry of Imperial Chemical Industries that produces chemicals?,BASF,In which country is the headquarters of the major competitor in the industry of Imperial Chemical Industries that produces chemicals located?,Germany,What is the capital city of the country where the headquarters of the major competitor in the industry of Imperial Chemical Industries that produces chemicals is located?,Berlin,What is the population of the capital city of the country where the headquarters of the major competitor in the industry of Imperial Chemical Industries that produces chemicals is located?,Approximately 3.6 million
business_corporation,CACI,stock exchange,New York Stock Exchange,What is the stock exchange of CACI?,NASDAQ,0.0,"['New York Stock Exchange', 'NASDAQ', 'London Stock Exchange', 'Tokyo Stock Exchange']",On which stock exchange is CACI listed?,A. New York Stock Exchange  B. NASDAQ  C. London Stock Exchange  D. Tokyo Stock Exchange,A,Is the stock exchange of CACI the New York Stock Exchange?,Is the stock exchange of CACI NASDAQ?,What industry is CACI primarily associated with?,Which company is listed on the New York Stock Exchange?,What is the ticker symbol of CACI on the New York Stock Exchange?,CACI,What is the market capitalization of the company with the ticker symbol of CACI on the New York Stock Exchange?,Approximately $6 billion,Who is the CEO of the company with the market capitalization of approximately $6 billion and the ticker symbol of CACI on the New York Stock Exchange?,John Mengucci,Which university did the CEO of the company with the market capitalization of approximately $6 billion and the ticker symbol of CACI on the New York Stock Exchange attend?,Clarkson University,In which state is the university located that the CEO of the company with the market capitalization of approximately $6 billion and the ticker symbol of CACI on the New York Stock Exchange attended?,New York
business_corporation,CACI,industry,information technology,What is the industry of CACI?,Defense,0.0,"['information technology', 'Defense', 'Healthcare', 'Finance']",In which industry does CACI operate?,A. Finance  B. Healthcare  C. information technology  D. Defense,C,Is the industry of CACI information technology?,Is the industry of CACI Defense?,What is a well-known service provided by CACI?,Which company operates in the information technology industry?,What is a major service provided in the information technology industry of CACI?,Cybersecurity,Which government agency is a major client for the cybersecurity services provided in the information technology industry of CACI?,Department of Defense,"Who is the current Secretary of the Department of Defense, a major client for the cybersecurity services provided in the information technology industry of CACI?",Lloyd Austin,"Which university did the current Secretary of the Department of Defense, a major client for the cybersecurity services provided in the information technology industry of CACI, attend?",United States Military Academy,"In which state is the university located that the current Secretary of the Department of Defense, a major client for the cybersecurity services provided in the information technology industry of CACI, attended?",New York
