topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
business_brand,Pantene,industry,shampoo,What is the industry of Pantene?,Beauty,0.0,"['shampoo', 'Beauty', 'cosmetics', 'hair care']",In which industry does Pantene operate?,A. shampoo  B. Beauty  C. hair care  D. cosmetics,A,Is Pantene's industry shampoo?,Is Pantene's industry Beauty?,What is a popular product line of Pantene?,Which brand is associated with the shampoo industry?,What is a popular product line in the industry of Pantene?,Pantene Pro-V,What is a key ingredient in a popular product line in the industry of Pantene?,Pro-Vitamin B5,What benefit does the key ingredient in a popular product line in the industry of Pantene provide?,Strengthens hair,Which demographic is targeted by the benefit provided by the key ingredient in a popular product line in the industry of Pantene?,People with damaged hair,Which marketing campaign was launched to promote the benefit provided by the key ingredient in a popular product line in the industry of Pantene?,Strong is Beautiful
business_brand,Tony's Chocolonely,industry,confection,What is the industry of Tony's Chocolonely?,Food,0.0,"['confection', 'Food', 'Beverages', 'Textiles']",In which industry does Tony's Chocolonely operate?,A. Textiles  B. Food  C. Beverages  D. confection,D,Is the industry of Tony's Chocolonely confection?,Is the industry of Tony's Chocolonely Food?,What is a popular product made by Tony's Chocolonely?,Which company operates in the confection industry?,What is a popular product in the confection industry of Tony's Chocolonely?,Chocolate bars,What is a key ingredient in the popular product in the confection industry of Tony's Chocolonely?,Cocoa,Which country is a major producer of the key ingredient in the popular product in the confection industry of Tony's Chocolonely?,Ivory Coast,What is the capital city of the country that is a major producer of the key ingredient in the popular product in the confection industry of Tony's Chocolonely?,Yamoussoukro,What is the official language of the capital city of the country that is a major producer of the key ingredient in the popular product in the confection industry of Tony's Chocolonely?,French
business_brand,Oakpont,location of formation,Canberra,What is the location of formation of Oakpont?,Texas,0.0,"['Canberra', 'Texas', 'Sydney', 'Melbourne']",Where was Oakpont formed?,A. Texas  B. Canberra  C. Sydney  D. Melbourne,B,Is Canberra the location of formation of Oakpont?,Is Texas the location of formation of Oakpont?,What is a notable feature of Oakpont?,What is formed in Canberra?,What is the population of the location of formation of Oakpont?,"431,380",What is the area in square kilometers of the location of formation of Oakpont?,814.2,What is the elevation in meters of the location of formation of Oakpont?,577,What is the time zone of the location of formation of Oakpont?,Australian Eastern Standard Time (AEST),What is the primary language spoken in the time zone of the location of formation of Oakpont?,English
business_brand,Viktor & Rolf,legal form,company,What is the legal form of Viktor & Rolf?,N.V,0.0,"['company', 'N.V', 'corporation', 'partnership']",What type of legal entity is Viktor & Rolf?,A. N.V  B. corporation  C. partnership  D. company,D,Is the legal form of Viktor & Rolf a company?,Is the legal form of Viktor & Rolf an N.V?,What is Viktor & Rolf known for in the fashion industry?,Which entity has the legal form of a company?,Who are the founders of the company Viktor & Rolf?,Viktor Horsting and Rolf Snoeren,Which country are the founders of the company Viktor & Rolf from?,Netherlands,What is the capital city of the country where the founders of the company Viktor & Rolf are from?,Amsterdam,Which famous museum is located in the capital city of the country where the founders of the company Viktor & Rolf are from?,Rijksmuseum,In which year was the famous museum located in the capital city of the country where the founders of the company Viktor & Rolf are from established?,1885
business_brand,Thalys,operator,THI Factory,What is the operator of Thalys?,NS,0.0,"['THI Factory', 'NS', 'SNCF', 'Eurostar']",Who operates Thalys?,A. SNCF  B. NS  C. THI Factory  D. Eurostar,C,Is THI Factory the operator of Thalys?,Is NS the operator of Thalys?,What type of service does Thalys provide?,What company is operated by THI Factory?,Who is the CEO of the operator of Thalys?,Bertrand Gosselin,Which company owns the operator of Thalys?,SNCF,In which country is the company that owns the operator of Thalys headquartered?,France,What is the capital city of the country where the company that owns the operator of Thalys is headquartered?,Paris,Which famous landmark is located in the capital city of the country where the company that owns the operator of Thalys is headquartered?,Eiffel Tower
business_brand,Evenflo,industry,infant feeding,What is the industry of Evenflo?,Baby Products,0.0,"['infant feeding', 'Baby Products', 'toy manufacturing', 'clothing']",In which industry does Evenflo operate?,A. Baby Products  B. toy manufacturing  C. clothing  D. infant feeding,D,Is the industry of Evenflo infant feeding?,Is the industry of Evenflo Baby Products?,What is a well-known product category associated with Evenflo?,Which company operates in the infant feeding industry?,What is a popular product in the industry of Evenflo?,Baby bottles,Which company is a major competitor that also produces a popular product in the industry of Evenflo?,Philips Avent,Where is the headquarters of the company that is a major competitor producing a popular product in the industry of Evenflo?,"Amsterdam, Netherlands",What is the official language of the country where the headquarters of the company that is a major competitor producing a popular product in the industry of Evenflo is located?,Dutch,What is the population of the country where the headquarters of the company that is a major competitor producing a popular product in the industry of Evenflo is located?,Approximately 17 million
business_brand,Pepsi,location of formation,North Carolina,What is the location of formation of Pepsi?,New York,0.0,"['North Carolina', 'New York', 'California', 'Texas']",Where was Pepsi formed?,A. New York  B. California  C. Texas  D. North Carolina,D,Is the location of formation of Pepsi North Carolina?,Is the location of formation of Pepsi New York?,What is a popular product made by Pepsi?,Which company was formed in North Carolina?,What is the capital of the state where the location of formation of Pepsi is?,Raleigh,What is the population of the capital of the state where the location of formation of Pepsi is?,"Approximately 474,069",What is the area in square miles of the capital of the state where the location of formation of Pepsi is?,144.0 square miles,What is the name of the mayor of the capital of the state where the location of formation of Pepsi is?,Mary-Ann Baldwin,Which university is located in the capital of the state where the location of formation of Pepsi is?,North Carolina State University
business_brand,Raspberry Pi,has part(s),Raspberry Pi 4 Model B,What does Raspberry Pi have part(s )?,Board,0.0,"['Raspberry Pi 4 Model B', 'Board', 'Microcontroller', 'Power Supply']",What components does the Raspberry Pi include?,A. Power Supply  B. Raspberry Pi 4 Model B  C. Microcontroller  D. Board,B,Does the Raspberry Pi have part(s) called Raspberry Pi 4 Model B?,Does the Raspberry Pi have part(s) called Board?,What is the primary use of a Raspberry Pi?,What device includes the Raspberry Pi 4 Model B as a part?,"What is the processor used in the Raspberry Pi 4 Model B, which is a part of Raspberry Pi?",Broadcom BCM2711,"What is the clock speed of the processor used in the Raspberry Pi 4 Model B, which is a part of Raspberry Pi?",1.5 GHz,"What is the architecture of the processor with a clock speed of 1.5 GHz used in the Raspberry Pi 4 Model B, which is a part of Raspberry Pi?",ARM Cortex-A72,"How many cores does the ARM Cortex-A72 processor have, which has a clock speed of 1.5 GHz and is used in the Raspberry Pi 4 Model B, which is a part of Raspberry Pi?",4 cores,"What is the manufacturing process (in nanometers) of the ARM Cortex-A72 processor with 4 cores, which has a clock speed of 1.5 GHz and is used in the Raspberry Pi 4 Model B, which is a part of Raspberry Pi?",28 nm
business_brand,Rubik's Cube,shape,cube,What does Rubik's Cube shape?,Polyhedron,0.0,"['cube', 'Polyhedron', 'sphere', 'pyramid']",What is the shape of a Rubik's Cube?,A. Polyhedron  B. sphere  C. cube  D. pyramid,C,Is the shape of a Rubik's Cube a cube?,Is the shape of a Rubik's Cube a Polyhedron?,Who invented the Rubik's Cube?,What object has the shape of a cube?,What is the volume formula for the shape of the Rubik's Cube?,side^3,What is the unit of measurement for the volume formula for the shape of the Rubik's Cube?,cubic units,What is the mathematical term for the unit of measurement for the volume formula for the shape of the Rubik's Cube?,cubic measurement,What is the dimension of the mathematical term for the unit of measurement for the volume formula for the shape of the Rubik's Cube?,three-dimensional,What is the general term for objects that have the same dimension as the mathematical term for the unit of measurement for the volume formula for the shape of the Rubik's Cube?,3D objects
business_brand,Arri,location of formation,Munich,What is the location of formation of Arri?,Spain,0.0,"['Munich', 'Spain', 'Berlin', 'Hamburg']",Where was Arri formed?,A. Hamburg  B. Spain  C. Munich  D. Berlin,C,Is Munich the location of formation of Arri?,Is Spain the location of formation of Arri?,What industry is Arri well-known for?,Which company was formed in Munich?,What is the population of the location of formation of Arri?,1.5 million,What is the area in square kilometers of the location of formation of Arri?,310.7 km²,What is the name of the river that flows through the location of formation of Arri?,Isar,What is the name of the largest park in the location of formation of Arri?,Englischer Garten,What is the name of the famous annual festival held in the location of formation of Arri?,Oktoberfest
business_brand,Whirlpool,industry,video game industry,What is the industry of Whirlpool?,Appliances,0.0,"['video game industry', 'Appliances', 'automotive industry', 'pharmaceutical industry']",In which industry does Whirlpool operate?,A. automotive industry  B. Appliances  C. pharmaceutical industry  D. video game industry,D,Is Whirlpool in the video game industry?,Is Whirlpool in the Appliances industry?,What is a well-known product manufactured by Whirlpool?,Which company operates in the video game industry?,What is a popular product in the industry of Whirlpool?,Video game consoles,Which company is known for producing a popular product in the industry of Whirlpool?,Sony,What is a well-known product produced by the company known for producing a popular product in the industry of Whirlpool?,PlayStation,When was the well-known product produced by the company known for producing a popular product in the industry of Whirlpool first released?,"December 3, 1994",In which country was the well-known product produced by the company known for producing a popular product in the industry of Whirlpool first released?,Japan
business_brand,Logitech,industry,computing,What is the industry of Logitech?,Technology,0.0,"['computing', 'Technology', 'Electronics', 'Software']",In which industry does Logitech operate?,A. Electronics  B. Technology  C. computing  D. Software,C,Is the industry of Logitech computing?,Is the industry of Logitech Technology?,What is a well-known product category that Logitech is famous for?,Which company operates in the computing industry?,What is a major product category in the computing industry of Logitech?,peripherals,What is a popular type of peripheral in the computing industry of Logitech?,mice,What is a well-known model of mice in the computing industry of Logitech?,MX Master,What is a key feature of the well-known model of mice in the computing industry of Logitech?,ergonomic design,What is a benefit of the key feature of the well-known model of mice in the computing industry of Logitech?,reduced strain during extended use
business_brand,Det Nye,genre,fashion magazine,What is the genre of Det Nye?,Folk,0.0,"['fashion magazine', 'Folk', 'science fiction', 'historical novel']",What type of genre does Det Nye belong to?,A. historical novel  B. fashion magazine  C. Folk  D. science fiction,B,Is the genre of Det Nye a fashion magazine?,Is the genre of Det Nye Folk?,What is the country of origin for Det Nye?,Which publication is a fashion magazine?,Who is the editor of the fashion magazine Det Nye?,Karine Thyness,Which company publishes the fashion magazine Det Nye?,Egmont Publishing,In which country is the company that publishes the fashion magazine Det Nye based?,Norway,What is the capital city of the country where the company that publishes the fashion magazine Det Nye is based?,Oslo,Which famous landmark is located in the capital city of the country where the company that publishes the fashion magazine Det Nye is based?,The Royal Palace
business_brand,Hard Rock Cafe,legal form,privately held company,What is the legal form of Hard Rock Cafe?,Corporation,0.0,"['privately held company', 'Corporation', 'publicly traded company', 'non-profit organization']",What type of legal entity is Hard Rock Cafe?,A. non-profit organization  B. Corporation  C. privately held company  D. publicly traded company,C,Is the legal form of Hard Rock Cafe a privately held company?,Is the legal form of Hard Rock Cafe a Corporation?,What is a famous attribute of Hard Rock Cafe?,Which company is a privately held company?,Who is the owner of the privately held company that is the legal form of Hard Rock Cafe?,Seminole Tribe of Florida,In which state is the owner of the privately held company that is the legal form of Hard Rock Cafe based?,Florida,What is the capital city of the state where the owner of the privately held company that is the legal form of Hard Rock Cafe is based?,Tallahassee,Which university is located in the capital city of the state where the owner of the privately held company that is the legal form of Hard Rock Cafe is based?,Florida State University,What is the mascot of the university located in the capital city of the state where the owner of the privately held company that is the legal form of Hard Rock Cafe is based?,Osceola and Renegade
business_brand,Austin Motor Company,parent organization,British Leyland,What is the parent organization of Austin Motor Company?,BMC,0.0,"['British Leyland', 'BMC', 'Ford', 'General Motors']",Which company is the parent organization of Austin Motor Company?,A. Ford  B. BMC  C. General Motors  D. British Leyland,D,Is British Leyland the parent organization of Austin Motor Company?,Is BMC the parent organization of Austin Motor Company?,What type of vehicles is Austin Motor Company known for producing?,Which company has British Leyland as its parent organization?,What is the headquarters location of the parent organization of Austin Motor Company?,"Longbridge, Birmingham, England",In which year was the headquarters location of the parent organization of Austin Motor Company established?,1905,Who was the founder of the headquarters location of the parent organization of Austin Motor Company?,Herbert Austin,What is the nationality of the founder of the headquarters location of the parent organization of Austin Motor Company?,British,Which title was bestowed upon the founder of the headquarters location of the parent organization of Austin Motor Company?,Baron Austin
business_brand,Braun,country,Germany,What is the country of Braun?,Austria,0.0,"['Germany', 'Austria', 'France', 'Switzerland']",Which country is Braun associated with?,A. Switzerland  B. Germany  C. France  D. Austria,B,Is the country of Braun Germany?,Is the country of Braun Austria?,What is a well-known product made by Braun?,Which company is associated with Germany?,What is the capital of the country of Braun?,Berlin,What is the population of the capital of the country of Braun?,Approximately 3.6 million,What is the main river flowing through the capital of the country of Braun?,Spree,What is a famous landmark located on the main river flowing through the capital of the country of Braun?,Berlin Cathedral,In which district is the famous landmark located on the main river flowing through the capital of the country of Braun?,Mitte
business_brand,Zelmotor,replaces,Zelmer S.A.,What does Zelmotor replace?,Timing belts,0.0,"['Zelmer S.A.', 'Timing belts', 'Bosch', 'Siemens']",Which company does Zelmotor replace?,A. Siemens  B. Zelmer S.A.  C. Bosch  D. Timing belts,B,Does Zelmotor replace Zelmer S.A.?,Does Zelmotor replace Timing belts?,What industry is Zelmotor associated with?,Who replaces Zelmer S.A.?,What is the industry of the company that Zelmotor replaces?,Home appliances,What is a popular product made by the company in the industry that Zelmotor replaces?,Vacuum cleaners,Which country is the company located in that makes the popular product in the industry that Zelmotor replaces?,Poland,What is the capital city of the country where the company is located that makes the popular product in the industry that Zelmotor replaces?,Warsaw,What is the population of the capital city of the country where the company is located that makes the popular product in the industry that Zelmotor replaces?,1.8 million
business_brand,Moonstone,country,Japan,What is the country of Moonstone?,Australia,0.0,"['Japan', 'Australia', 'China', 'India']",Which country is Moonstone associated with?,A. China  B. India  C. Japan  D. Australia,C,Is the country of Moonstone Japan?,Is the country of Moonstone Australia?,What is a famous cultural aspect of Moonstone?,Which gemstone is associated with Japan?,What is the capital of the country of Moonstone?,Tokyo,What is the population of the capital of the country of Moonstone?,Approximately 14 million,What is the area of the capital city of the country of Moonstone?,"2,194 square kilometers",What is the name of the river that flows through the capital city of the country of Moonstone?,Sumida River,What is the length of the river that flows through the capital city of the country of Moonstone?,27 kilometers
business_brand,Petzone,country,Kuwait,What is the country of Petzone?,Non-existent,0.0,"['Kuwait', 'Non-existent', 'Saudi Arabia', 'United Arab Emirates']",Which country is Petzone located in?,A. United Arab Emirates  B. Saudi Arabia  C. Kuwait  D. Non-existent,C,Is the country of Petzone Kuwait?,Is the country of Petzone Non-existent?,What type of business is Petzone known for?,Which company is located in Kuwait?,What is the capital of the country of Petzone?,Kuwait City,What is the population of the capital of the country of Petzone?,4.1 million,What is the main language spoken in the capital of the country of Petzone?,Arabic,What is the currency used in the country where the capital's main language is Arabic and is the country of Petzone?,Kuwaiti Dinar,What is the exchange rate of the currency used in the country of Petzone to USD?,Approximately 3.30 USD per Kuwaiti Dinar
business_brand,Orangina,owned by,Suntory,What was Orangina owned by?,Danone,0.0,"['Suntory', 'Danone', 'PepsiCo', 'Coca-Cola']",Who is the owner of Orangina?,A. PepsiCo  B. Coca-Cola  C. Suntory  D. Danone,C,Is Orangina owned by Suntory?,Is Orangina owned by Danone?,What type of beverage is Orangina known for?,What does Suntory own?,What is the country of origin of the company that Orangina was owned by?,Japan,What is the capital city of the country of origin of the company that Orangina was owned by?,Tokyo,What is the population of the capital city of the country of origin of the company that Orangina was owned by?,Approximately 14 million,What is the name of the largest airport in the capital city of the country of origin of the company that Orangina was owned by?,Haneda Airport,What is the IATA code for the largest airport in the capital city of the country of origin of the company that Orangina was owned by?,HND
business_brand,National Book Store,headquarters location,Mandaluyong,What is the headquarters location of National Book Store?,Makati,0.0,"['Mandaluyong', 'Makati', 'Quezon City', 'Pasig']",Where is the headquarters of National Book Store located?,A. Makati  B. Quezon City  C. Pasig  D. Mandaluyong,D,Is the headquarters location of National Book Store in Mandaluyong?,Is the headquarters location of National Book Store in Makati?,What type of products is National Book Store known for selling?,Which company's headquarters is located in Mandaluyong?,What is the population of the headquarters location of National Book Store?,"386,276 (as of 2020 census)",What is the land area of the location with the population that is the headquarters location of National Book Store?,21.26 square kilometers,What is the region where the location with the land area that is the headquarters location of National Book Store is situated?,Metro Manila,What is the country where the region is located that contains the location with the land area that is the headquarters location of National Book Store?,Philippines,What is the official language of the country where the region is located that contains the location with the land area that is the headquarters location of National Book Store?,Filipino
business_brand,fraenk,industry,telecommunications,What is the industry of fraenk?,Fashion,0.0,"['telecommunications', 'Fashion', 'Finance', 'Healthcare']",In which industry does fraenk operate?,A. Fashion  B. Healthcare  C. Finance  D. telecommunications,D,Is fraenk in the telecommunications industry?,Is fraenk in the Fashion industry?,What is a popular service provided by fraenk?,Which company operates in the telecommunications industry?,What is a major company in the telecommunications industry of fraenk?,Deutsche Telekom,Who is the CEO of a major company in the telecommunications industry of fraenk?,Timotheus Höttges,Which university did the CEO of a major company in the telecommunications industry of fraenk attend?,University of Cologne,In which city is the university located that the CEO of a major company in the telecommunications industry of fraenk attended?,Cologne,In which country is the city located where the university is situated that the CEO of a major company in the telecommunications industry of fraenk attended?,Germany
business_brand,fraenk,distributed by,App Store,What was fraenk distributed by?,Microsoft,0.0,"['App Store', 'Microsoft', 'Google Play', 'Amazon']",Through which platform was fraenk distributed?,A. Microsoft  B. App Store  C. Amazon  D. Google Play,B,Was fraenk distributed by the App Store?,Was fraenk distributed by Microsoft?,What type of service is fraenk known for?,Which app is distributed by the App Store?,Which company operates the platform that fraenk was distributed by?,Apple Inc.,Who is the current CEO of the company that operates the platform that fraenk was distributed by?,Tim Cook,Which university did the current CEO of the company that operates the platform that fraenk was distributed by attend for their undergraduate studies?,Auburn University,In which city is the university located where the current CEO of the company that operates the platform that fraenk was distributed by attended for their undergraduate studies?,Auburn,In which state is the city located where the university is situated that the current CEO of the company that operates the platform that fraenk was distributed by attended for their undergraduate studies?,Alabama
business_brand,Mobil,replaces,Socony-Vacuum Oil,What does Mobil replace?,Gasoline,0.0,"['Socony-Vacuum Oil', 'Gasoline', 'Standard Oil', 'Texaco']",Which company does Mobil replace?,A. Texaco  B. Standard Oil  C. Socony-Vacuum Oil  D. Gasoline,C,Does Mobil replace Socony-Vacuum Oil?,Does Mobil replace Gasoline?,What industry is Mobil well-known for?,Who replaces Socony-Vacuum Oil?,Who was the founder of the company that Mobil replaces?,Henry Clay Folger,What is the birth year of the founder of the company that Mobil replaces?,1857,Which university did the founder of the company that Mobil replaces attend?,Columbia University,In which city is the university located that the founder of the company that Mobil replaces attended?,New York City,In which state is the city located where the university is situated that the founder of the company that Mobil replaces attended?,New York
business_brand,BetterMe,industry,software industry,What is the industry of BetterMe?,Health,0.0,"['software industry', 'Health', 'finance', 'education']",In which industry does BetterMe operate?,A. finance  B. software industry  C. Health  D. education,B,Is the industry of BetterMe the software industry?,Is the industry of BetterMe Health?,What is a popular feature of BetterMe?,Which company operates in the software industry?,What is a popular product in the software industry of BetterMe?,BetterMe: Health Coaching,What is the primary function of a popular product in the software industry of BetterMe?,Health and fitness coaching,Which platform is the primary function of a popular product in the software industry of BetterMe available on?,Mobile applications,Which operating systems support the platform where the primary function of a popular product in the software industry of BetterMe is available?,iOS and Android,Which companies develop the operating systems that support the platform where the primary function of a popular product in the software industry of BetterMe is available?,Apple and Google
business_brand,OFRA Cosmetics,main subject,case study,What is the main subject of OFRA Cosmetics?,Makeup,0.0,"['case study', 'Makeup', 'skincare', 'beauty products']",What is the primary focus of OFRA Cosmetics?,A. case study  B. skincare  C. beauty products  D. Makeup,A,Is the main subject of OFRA Cosmetics a case study?,Is the main subject of OFRA Cosmetics Makeup?,What type of products is OFRA Cosmetics known for?,What is the case study about?,Who conducted the case study that is the main subject of OFRA Cosmetics?,OFRA Gaito,What is the professional role of the person who conducted the case study that is the main subject of OFRA Cosmetics?,Founder and CEO,Which country is the professional role of the person who conducted the case study that is the main subject of OFRA Cosmetics based in?,United States,What is the headquarters location of the company where the professional role of the person who conducted the case study that is the main subject of OFRA Cosmetics is based?,"Pompano Beach, Florida",In which county is the headquarters location of the company where the professional role of the person who conducted the case study that is the main subject of OFRA Cosmetics based?,Broward County
business_brand,Playmobil,founded by,Horst Brandstätter,Who was Playmobil founded by?,Hans Beck,0.0,"['Horst Brandstätter', 'Hans Beck', 'Richard Steiff', 'Ole Kirk Christiansen']",Who is the founder of Playmobil?,A. Horst Brandstätter  B. Richard Steiff  C. Ole Kirk Christiansen  D. Hans Beck,A,Was Playmobil founded by Horst Brandstätter?,Was Playmobil founded by Hans Beck?,What type of toys is Playmobil known for?,Who did Horst Brandstätter found?,What is the nationality of the person who founded Playmobil?,German,In which city was the person who founded Playmobil born?,Fürth,In which state is the city located where the person who founded Playmobil was born?,Bavaria,What is the capital of the state where the city is located that the person who founded Playmobil was born?,Munich,In which country is the capital located of the state where the city is situated that the person who founded Playmobil was born?,Germany
