topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
event_history,Russian Revolution,follows,Russian Revolution of 1905,What does Russian Revolution follow?,Romanov Dynasty,0.0,"['Russian Revolution of 1905', 'Romanov Dynasty', 'World War I', 'October Revolution']",Which event does the Russian Revolution come after?,A. Romanov Dynasty  B. World War I  C. October Revolution  D. Russian Revolution of 1905,D,Does the Russian Revolution follow the Russian Revolution of 1905?,Does the Russian Revolution follow the Romanov Dynasty?,What was a significant cause of the Russian Revolution?,What event follows the Russian Revolution of 1905?,Who was the leader during the event that the Russian Revolution follows?,Nicholas II,Who was the spouse of the leader during the event that the Russian Revolution follows?,Alexandra Feodorovna,Which country was the spouse of the leader during the event that the Russian Revolution follows originally from?,Germany,What was the original name of the country from which the spouse of the leader during the event that the Russian Revolution follows came?,Hesse and by Rhine,Who was the father of the spouse of the leader during the event that the Russian Revolution follows?,"Louis IV, Grand Duke of Hesse"
event_history,Cuban Revolution,participant,26th of July Movement,When is the participant of Cuban Revolution?,1953-1959,0.0,"['26th of July Movement', '1953-1959', 'Bay of Pigs Invasion', 'Granma Expedition']",Who took part in the Cuban Revolution?,A. 26th of July Movement  B. Bay of Pigs Invasion  C. 1953-1959  D. Granma Expedition,A,Was the 26th of July Movement a participant in the Cuban Revolution?,Was 1953-1959 a participant in the Cuban Revolution?,What was the main goal of the Cuban Revolution?,In which event did the 26th of July Movement participate?,Who was the leader of the participant of the Cuban Revolution?,Fidel Castro,What was the birthplace of the leader of the participant of the Cuban Revolution?,"Birán, Cuba",In which province is the birthplace of the leader of the participant of the Cuban Revolution located?,Holguín Province,What is the population of the province where the birthplace of the leader of the participant of the Cuban Revolution is located?,Over 1 million,What is the capital city of the province where the birthplace of the leader of the participant of the Cuban Revolution is located?,Holguín
event_history,Arab Spring,location,Arab world,What is the location of Arab Spring?,Middle East,0.0,"['Arab world', 'Middle East', 'Europe', 'North America']",Where did the Arab Spring take place?,A. Arab world  B. North America  C. Middle East  D. Europe,A,Did the Arab Spring occur in the Arab world?,Did the Arab Spring occur in the Middle East?,What was a major cause of the Arab Spring?,Where is the Arab world the location of?,What is the largest country in the location of Arab Spring?,Algeria,What is the capital of the largest country in the location of Arab Spring?,Algiers,What is the population of the capital of the largest country in the location of Arab Spring?,Approximately 3.9 million,What is the official language spoken in the capital of the largest country in the location of Arab Spring?,Arabic,What is the primary religion practiced in the capital of the largest country in the location of Arab Spring?,Islam
event_history,American Revolution,significant event,Boston Tea Party,What is the significant event of American Revolution?,Independence,0.0,"['Boston Tea Party', 'Independence', 'Battle of Gettysburg', 'Signing of the Treaty of Paris']",Which event is considered significant in the American Revolution?,A. Boston Tea Party  B. Battle of Gettysburg  C. Independence  D. Signing of the Treaty of Paris,A,Is the Boston Tea Party a significant event of the American Revolution?,Is Independence a significant event of the American Revolution?,What was a major cause of the American Revolution?,Which revolution is the Boston Tea Party a significant event of?,Who was the leader of the significant event of the American Revolution?,Samuel Adams,Which organization was the leader of the significant event of the American Revolution a part of?,Sons of Liberty,In which city was the organization that the leader of the significant event of the American Revolution a part of based?,Boston,In which state is the city located where the organization that the leader of the significant event of the American Revolution a part of is based?,Massachusetts,In which country is the state located where the city is situated that contains the organization the leader of the significant event of the American Revolution a part of is based?,United States
event_history,Carnation Revolution,has cause,Estado Novo,What does Carnation Revolution have cause?,Overthrow,0.0,"['Estado Novo', 'Overthrow', 'Industrial Revolution', 'Cold War']",What was the cause of the Carnation Revolution?,A. Overthrow  B. Cold War  C. Estado Novo  D. Industrial Revolution,C,Did the Carnation Revolution have cause in Estado Novo?,Did the Carnation Revolution have cause in Overthrow?,What year did the Carnation Revolution occur?,What event was caused by the Estado Novo?,Who was the leader of the regime that the Carnation Revolution has cause?,Marcelo Caetano,What was the position held by the leader of the regime that the Carnation Revolution has cause?,Prime Minister,In which year did the leader of the regime that the Carnation Revolution has cause become Prime Minister?,1968,Which country was governed by the leader of the regime that the Carnation Revolution has cause?,Portugal,What is the capital city of the country that was governed by the leader of the regime that the Carnation Revolution has cause?,Lisbon
event_history,July Revolution,derivative work,Liberty Leading the People,What is the derivative work of July Revolution?,February Revolution,0.0,"['Liberty Leading the People', 'February Revolution', 'The Raft of the Medusa', 'The Death of Marat']",Which artwork was inspired by the July Revolution?,A. February Revolution  B. Liberty Leading the People  C. The Death of Marat  D. The Raft of the Medusa,B,Is Liberty Leading the People a derivative work of the July Revolution?,Is February Revolution a derivative work of the July Revolution?,In which month did the July Revolution take place?,What event inspired the creation of Liberty Leading the People?,Who is the artist of the derivative work of July Revolution?,Eugène Delacroix,In which year was the derivative work of July Revolution created by the artist?,1830,Where is the derivative work of July Revolution by the artist currently located?,Louvre Museum,In which city is the museum located that currently houses the derivative work of July Revolution by the artist?,Paris,In which country is the city located that houses the museum where the derivative work of July Revolution by the artist is displayed?,France
event_history,French Revolution of 1848,location,July Monarchy,What is the location of French Revolution of 1848?,France,0.0,"['July Monarchy', 'France', 'Paris', 'Europe']",Where did the French Revolution of 1848 take place?,A. Paris  B. France  C. Europe  D. July Monarchy,D,Did the French Revolution of 1848 occur during the July Monarchy?,Did the French Revolution of 1848 occur in France?,What was a significant cause of the French Revolution of 1848?,What event took place during the July Monarchy?,Who was the monarch during the location of the French Revolution of 1848?,Louis-Philippe I,Who succeeded the monarch during the location of the French Revolution of 1848?,Louis-Napoléon Bonaparte,What title did the successor of the monarch during the location of the French Revolution of 1848 eventually assume?,Emperor of the French,What was the name of the regime established by the successor of the monarch during the location of the French Revolution of 1848?,Second French Empire,In which year did the regime established by the successor of the monarch during the location of the French Revolution of 1848 come to an end?,1870
event_history,French Revolution of 1848,follows,Louis-Philippe I,Who does French Revolution of 1848 follow?,July Revolution,0.0,"['Louis-Philippe I', 'July Revolution', 'Napoleonic Wars', 'Reign of Terror']",Which event does the French Revolution of 1848 come after?,A. July Revolution  B. Reign of Terror  C. Louis-Philippe I  D. Napoleonic Wars,C,Does the French Revolution of 1848 follow Louis-Philippe I?,Does the French Revolution of 1848 follow the July Revolution?,What was a significant outcome of the French Revolution of 1848?,Who follows Louis-Philippe I?,Who was the spouse of the person who the French Revolution of 1848 follows?,Maria Amalia of Naples and Sicily,Who was the father of the spouse of the person who the French Revolution of 1848 follows?,Ferdinand I of the Two Sicilies,Who was the predecessor of the father of the spouse of the person who the French Revolution of 1848 follows?,Ferdinand IV of Naples,Who was the spouse of the predecessor of the father of the spouse of the person who the French Revolution of 1848 follows?,Maria Carolina of Austria,Who was the mother of the spouse of the predecessor of the father of the spouse of the person who the French Revolution of 1848 follows?,Maria Theresa of Austria
event_history,Egyptian revolution of 1952,location,Egypt,What is the location of Egyptian revolution of 1952?,Cairo,0.0,"['Egypt', 'Cairo', 'Sudan', 'Libya']",Where did the Egyptian revolution of 1952 take place?,A. Libya  B. Cairo  C. Sudan  D. Egypt,D,Did the Egyptian revolution of 1952 occur in Egypt?,Did the Egyptian revolution of 1952 occur in Cairo?,Who was a prominent leader during the Egyptian revolution of 1952?,What significant event took place in Egypt in 1952?,What is the capital city of the location of the Egyptian revolution of 1952?,Cairo,What is the population of the capital city of the location of the Egyptian revolution of 1952?,Approximately 9.5 million,What is the area in square kilometers of the capital city of the location of the Egyptian revolution of 1952?,Approximately 606 km²,What is the name of the river that flows through the capital city of the location of the Egyptian revolution of 1952?,Nile River,What is the length of the river that flows through the capital city of the location of the Egyptian revolution of 1952?,"Approximately 6,650 km"
event_history,Tulip Revolution,location,Kyrgyzstan,What is the location of Tulip Revolution?,Mongolia,0.0,"['Kyrgyzstan', 'Mongolia', 'Kazakhstan', 'Uzbekistan']",Where did the Tulip Revolution take place?,A. Kyrgyzstan  B. Kazakhstan  C. Uzbekistan  D. Mongolia,A,Is Kyrgyzstan the location of the Tulip Revolution?,Is Mongolia the location of the Tulip Revolution?,What year did the Tulip Revolution occur?,What revolution took place in Kyrgyzstan?,What is the capital of the location of the Tulip Revolution?,Bishkek,What is the population of the capital of the location of the Tulip Revolution?,Approximately 1 million,What is the main language spoken in the capital of the location of the Tulip Revolution?,Kyrgyz,What is the currency used in the location of the Tulip Revolution?,Kyrgyzstani som,What is the name of the mountain range located in the location of the Tulip Revolution?,Tian Shan
event_history,Third Punic War,location,Tunisia,What is the location of Third Punic War?,Carthage,0.0,"['Tunisia', 'Carthage', 'Italy', 'Greece']",Where did the Third Punic War take place?,A. Carthage  B. Greece  C. Italy  D. Tunisia,D,Did the Third Punic War occur in Tunisia?,Did the Third Punic War occur in Carthage?,What was the main cause of the Third Punic War?,Which war took place in Tunisia?,What is the capital city of the country where the Third Punic War took place?,Tunis,What is the population of the capital city of the country where the Third Punic War took place?,Around 2.7 million,What is the main language spoken in the capital city of the country where the Third Punic War took place?,Arabic,What is the predominant religion in the capital city where the main language is Arabic in the country where the Third Punic War took place?,Islam,What is the name of the major mosque in the capital city where the predominant religion is Islam in the country where the Third Punic War took place?,Zitouna Mosque
event_history,Third Punic War,significant event,peace treaty,What is the significant event of Third Punic War?,Rome's destruction of Carthage,0.0,"['peace treaty', ""Rome's destruction of Carthage"", ""Hannibal's invasion"", 'Battle of Zama']",What major event is associated with the Third Punic War?,A. Rome's destruction of Carthage  B. peace treaty  C. Battle of Zama  D. Hannibal's invasion,B,Is the significant event of the Third Punic War a peace treaty?,Is the significant event of the Third Punic War Rome's destruction of Carthage?,Which war is known for the destruction of Carthage?,What war is associated with the peace treaty?,Who signed the peace treaty that is the significant event of the Third Punic War?,Rome and Carthage,Who was the leader of Rome when the peace treaty that is the significant event of the Third Punic War was signed?,Scipio Aemilianus,Which city was destroyed by the leader of Rome when the peace treaty that is the significant event of the Third Punic War was signed?,Carthage,In which year was the city destroyed by the leader of Rome when the peace treaty that is the significant event of the Third Punic War was signed?,146 BC,Which modern-day country is the city located in that was destroyed by the leader of Rome when the peace treaty that is the significant event of the Third Punic War was signed?,Tunisia
event_history,War in the Vendée,location,Vendée,What is the location of War in the Vendée?,France,0.0,"['Vendée', 'France', 'Paris', 'Normandy']",Where did the War in the Vendée take place?,A. Vendée  B. France  C. Normandy  D. Paris,A,Is the location of the War in the Vendée Vendée?,Is the location of the War in the Vendée France?,What was a significant event during the War in the Vendée?,What war took place in Vendée?,What is the capital of the location of War in the Vendée?,La Roche-sur-Yon,What is the population of the capital of the location of War in the Vendée?,"Approximately 54,000",What is the area in square kilometers of the capital of the location of War in the Vendée?,87.52 km²,In which region is the capital of the location of War in the Vendée situated?,Pays de la Loire,In which country is the region located where the capital of the location of War in the Vendée is situated?,France
event_history,Korean War,has cause,Kim Il-sung,Who does Korean War have cause?,Communism,0.0,"['Kim Il-sung', 'Communism', 'Mao Zedong', 'Harry S. Truman']",Who was the cause of the Korean War?,A. Harry S. Truman  B. Communism  C. Kim Il-sung  D. Mao Zedong,C,Was Kim Il-sung the cause of the Korean War?,Was Communism the cause of the Korean War?,In which year did the Korean War start?,What war was caused by Kim Il-sung?,Who is the successor of the person who does Korean War have cause?,Kim Jong-il,Who is the son of the successor of the person who does Korean War have cause?,Kim Jong-un,What is the title held by the son of the successor of the person who does Korean War have cause?,Supreme Leader of North Korea,In which year did the son of the successor of the person who does Korean War have cause become the Supreme Leader of North Korea?,2011,Which country is led by the son of the successor of the person who does Korean War have cause?,North Korea
event_history,Kashmir conflict,located in the administrative territorial entity,Jammu and Kashmir,What is the located in the administrative territorial entity of Kashmir conflict?,India,0.0,"['Jammu and Kashmir', 'India', 'Pakistan', 'Ladakh']",In which administrative territorial entity is the Kashmir conflict located?,A. India  B. Jammu and Kashmir  C. Pakistan  D. Ladakh,B,Is the Kashmir conflict located in the administrative territorial entity of Jammu and Kashmir?,Is the Kashmir conflict located in the administrative territorial entity of India?,What is a major river flowing through the region affected by the Kashmir conflict?,What conflict is located in the administrative territorial entity of Jammu and Kashmir?,What is the capital of the administrative territorial entity where the Kashmir conflict is located?,"Srinagar (summer), Jammu (winter)",What is the population of the capital of the administrative territorial entity where the Kashmir conflict is located?,"Srinagar: approximately 1.2 million, Jammu: approximately 0.5 million",What is the primary language spoken in the capital of the administrative territorial entity where the Kashmir conflict is located?,"Kashmiri in Srinagar, Dogri in Jammu",What is the main religion practiced in the capital of the administrative territorial entity where the Kashmir conflict is located?,"Islam in Srinagar, Hinduism in Jammu",What is the main economic activity in the capital of the administrative territorial entity where the Kashmir conflict is located?,"Tourism and handicrafts in Srinagar, administrative services in Jammu"
event_history,Pastry War,location,Canada,What is the location of Pastry War?,Mexico,0.0,"['Canada', 'Mexico', 'France', 'United States']",Where did the Pastry War take place?,A. Mexico  B. Canada  C. United States  D. France,B,Is the location of the Pastry War Canada?,Is the location of the Pastry War Mexico?,What year did the Pastry War begin?,What war took place in Canada?,What is the capital city of the country where the Pastry War took place?,Ottawa,Which river flows through the capital city of the country where the Pastry War took place?,Ottawa River,What is the name of the province where the capital city of the country where the Pastry War took place is located?,Ontario,What is the largest city in the province where the capital city of the country where the Pastry War took place is located?,Toronto,What is the name of the famous tower located in the largest city of the province where the capital city of the country where the Pastry War took place is located?,CN Tower
event_history,Deluge,location,Polish–Lithuanian Commonwealth,What is the location of Deluge?,Cyrodiil,0.0,"['Polish–Lithuanian Commonwealth', 'Cyrodiil', 'Holy Roman Empire', 'Ottoman Empire']",Where did the Deluge take place?,A. Polish–Lithuanian Commonwealth  B. Ottoman Empire  C. Holy Roman Empire  D. Cyrodiil,A,Is the location of Deluge the Polish–Lithuanian Commonwealth?,Is the location of Deluge Cyrodiil?,What was a significant event in the history of the Polish–Lithuanian Commonwealth?,What event took place in the Polish–Lithuanian Commonwealth?,"What is the capital of the Polish–Lithuanian Commonwealth, the location of Deluge?",Warsaw,"Which river flows through the capital of the Polish–Lithuanian Commonwealth, the location of Deluge?",Vistula River,"What is the length of the river that flows through the capital of the Polish–Lithuanian Commonwealth, the location of Deluge?","1,047 kilometers","Into which sea does the river that flows through the capital of the Polish–Lithuanian Commonwealth, the location of Deluge, empty?",Baltic Sea,"Which country borders the sea into which the river that flows through the capital of the Polish–Lithuanian Commonwealth, the location of Deluge, empties?",Germany
event_history,War of the Second Coalition,has part(s),Irish Rebellion of 1798,What does War of the Second Coalition have part(s )?,Napoleon,0.0,"['Irish Rebellion of 1798', 'Napoleon', 'Battle of Marengo', 'Treaty of Lunéville']",What is included in the War of the Second Coalition?,A. Napoleon  B. Battle of Marengo  C. Irish Rebellion of 1798  D. Treaty of Lunéville,C,Does the War of the Second Coalition have part(s) the Irish Rebellion of 1798?,Does the War of the Second Coalition have part(s) Napoleon?,What year did the War of the Second Coalition begin?,What conflict includes the Irish Rebellion of 1798?,"Who was a key leader in the Irish Rebellion of 1798, which is part of the War of the Second Coalition?",Theobald Wolfe Tone,"What was the nationality of Theobald Wolfe Tone, a key leader in the Irish Rebellion of 1798, which is part of the War of the Second Coalition?",Irish,"What was the primary objective of Theobald Wolfe Tone, an Irish leader in the Irish Rebellion of 1798, which is part of the War of the Second Coalition?",To establish an independent Irish Republic,"Which organization did Theobald Wolfe Tone, an Irish leader in the Irish Rebellion of 1798, which is part of the War of the Second Coalition, help to found?",Society of United Irishmen,"In which year was the Society of United Irishmen, co-founded by Theobald Wolfe Tone, an Irish leader in the Irish Rebellion of 1798, which is part of the War of the Second Coalition, established?",1791
event_history,Fronde,country,Kingdom of France,What is the country of Fronde?,Non-existent,0.0,"['Kingdom of France', 'Non-existent', 'Kingdom of Spain', 'Holy Roman Empire']",Which country is associated with the Fronde?,A. Non-existent  B. Kingdom of France  C. Holy Roman Empire  D. Kingdom of Spain,B,Is the country of Fronde the Kingdom of France?,Is the country of Fronde Non-existent?,What was the main cause of the Fronde?,Which historical event took place in the Kingdom of France?,Who was the monarch of the country of Fronde during the Fronde?,Louis XIV,Who was the chief minister of the monarch of the country of Fronde during the Fronde?,Cardinal Mazarin,Which war did the chief minister of the monarch of the country of Fronde during the Fronde help to end?,Thirty Years' War,Which treaty ended the war that the chief minister of the monarch of the country of Fronde during the Fronde helped to end?,Treaty of Westphalia,In which year was the treaty signed that ended the war which the chief minister of the monarch of the country of Fronde during the Fronde helped to end?,1648
event_history,War of the Austrian Succession,has part(s),Second Silesian War,What does War of the Austrian Succession have part(s )?,Europe,0.0,"['Second Silesian War', 'Europe', ""Seven Years' War"", 'Napoleonic Wars']",Which conflict is a part of the War of the Austrian Succession?,A. Seven Years' War  B. Second Silesian War  C. Europe  D. Napoleonic Wars,B,Does the War of the Austrian Succession have the Second Silesian War as a part?,Does the War of the Austrian Succession have Europe as a part?,In which century did the War of the Austrian Succession take place?,Which war includes the Second Silesian War as a part?,"Who was a notable leader in the Second Silesian War, which is a part of the War of the Austrian Succession?",Frederick the Great,"Which kingdom did Frederick the Great, a notable leader in the Second Silesian War, which is a part of the War of the Austrian Succession, rule?",Prussia,"What was the capital of the kingdom ruled by Frederick the Great, a notable leader in the Second Silesian War, which is a part of the War of the Austrian Succession?",Berlin,"Which river flows through the capital of the kingdom ruled by Frederick the Great, a notable leader in the Second Silesian War, which is a part of the War of the Austrian Succession?",Spree River,"In which country is the river located that flows through the capital of the kingdom ruled by Frederick the Great, a notable leader in the Second Silesian War, which is a part of the War of the Austrian Succession?",Germany
event_history,Mahdist War,has part(s),Battle of Omdurman,What does Mahdist War have part(s )?,Sudan,0.0,"['Battle of Omdurman', 'Sudan', 'Battle of Khartoum', 'Battle of Atbara']",What is a component of the Mahdist War?,A. Battle of Khartoum  B. Battle of Omdurman  C. Battle of Atbara  D. Sudan,B,Does the Mahdist War have the Battle of Omdurman as a part?,Does the Mahdist War have Sudan as a part?,In which country did the Mahdist War primarily take place?,Which war includes the Battle of Omdurman?,"Who was the commander in the Battle of Omdurman, which is a part of the Mahdist War?",Herbert Kitchener,"Which title did the commander in the Battle of Omdurman, which is a part of the Mahdist War, hold?",1st Earl Kitchener,"Which country did the 1st Earl Kitchener, who was the commander in the Battle of Omdurman, which is a part of the Mahdist War, represent?",United Kingdom,"Who was the monarch of the country represented by the 1st Earl Kitchener, who was the commander in the Battle of Omdurman, which is a part of the Mahdist War?",Queen Victoria,"In which year did the monarch of the country represented by the 1st Earl Kitchener, who was the commander in the Battle of Omdurman, which is a part of the Mahdist War, pass away?",1901
