topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
event_sport,Dakar Rally,country,Saudi Arabia,What is the country of Dakar Rally?,Senegal,0.0,"['Saudi Arabia', 'Senegal', 'Argentina', 'Morocco']",Which country hosts the Dakar Rally?,A. Senegal  B. Saudi Arabia  C. Morocco  D. Argentina,B,Is the country of Dakar Rally Saudi Arabia?,Is the country of Dakar Rally Senegal?,In which continent is the Dakar Rally primarily held?,Which event is held in Saudi Arabia?,What is the capital of the country of Dakar Rally?,Riyadh,What is the population of the capital of the country of Dakar Rally?,Approximately 7.6 million,What is the main language spoken in the capital of the country of Dakar Rally?,Arabic,What is the currency used in the country where the capital's main language is Arabic?,Saudi Riyal,What is the ISO 4217 code for the currency used in the country where the capital's main language is Arabic?,SAR
event_sport,Ancient Olympic Games,followed by,Olympic Games,What was Ancient Olympic Games followed by?,Roman Games,0.0,"['Olympic Games', 'Roman Games', 'Panathenaic Games', 'Nemean Games']",What event succeeded the Ancient Olympic Games?,A. Panathenaic Games  B. Olympic Games  C. Nemean Games  D. Roman Games,B,Were the Ancient Olympic Games followed by the Olympic Games?,Were the Ancient Olympic Games followed by the Roman Games?,What was a notable feature of the Ancient Olympic Games?,What event did the Olympic Games follow?,Who is the founder of the event that the Ancient Olympic Games was followed by?,Pierre de Coubertin,In which year was the event founded by the founder of the event that the Ancient Olympic Games was followed by?,1896,In which city was the event held in the year it was founded by the founder of the event that the Ancient Olympic Games was followed by?,Athens,In which country is the city located where the event was held in the year it was founded by the founder of the event that the Ancient Olympic Games was followed by?,Greece,What is the official language of the country where the city is located that hosted the event in the year it was founded by the founder of the event that the Ancient Olympic Games was followed by?,Greek
event_sport,FISU World University Games,has cause,International University Sports Federation,What does FISU World University Games have cause?,Competition,0.0,"['International University Sports Federation', 'Competition', 'Olympic Committee', 'University Sports Association']",What is the cause of the FISU World University Games?,A. University Sports Association  B. Olympic Committee  C. International University Sports Federation  D. Competition,C,Does the FISU World University Games have cause by the International University Sports Federation?,Does the FISU World University Games have cause by Competition?,What is a major event organized by the FISU World University Games?,What does the International University Sports Federation cause?,Who is the president of the organization that FISU World University Games has cause?,Oleg Matytsin,Which country is the president of the organization that FISU World University Games has cause from?,Russia,What is the capital city of the country where the president of the organization that FISU World University Games has cause is from?,Moscow,Which river flows through the capital city of the country where the president of the organization that FISU World University Games has cause is from?,Moskva River,Into which larger body of water does the river that flows through the capital city of the country where the president of the organization that FISU World University Games has cause is from eventually flow?,Caspian Sea
event_sport,Highland games,country,United Kingdom,What is the country of Highland games?,Scotland,0.0,"['United Kingdom', 'Scotland', 'Ireland', 'Wales']",In which country are the Highland games held?,A. Ireland  B. Scotland  C. Wales  D. United Kingdom,D,Are the Highland games held in the United Kingdom?,Are the Highland games held in Scotland?,What traditional event is associated with the Highland games?,Which event is associated with the United Kingdom?,What is the capital of the country of Highland games?,London,What is the population of the capital of the country of Highland games?,Approximately 9 million,What is the most famous landmark in the capital of the country of Highland games?,Big Ben,Who designed the most famous landmark in the capital of the country of Highland games?,Augustus Pugin,In which year was the most famous landmark in the capital of the country of Highland games completed?,1859
event_sport,Elfstedentocht,sport,speed skating,What is the sport of Elfstedentocht?,Ice skating,0.0,"['speed skating', 'Ice skating', 'figure skating', 'hockey']",Which sport is associated with the Elfstedentocht?,A. hockey  B. Ice skating  C. speed skating  D. figure skating,C,Is the sport of Elfstedentocht speed skating?,Is the sport of Elfstedentocht Ice skating?,In which country is the Elfstedentocht held?,Which event is associated with speed skating?,Who is a famous athlete in the sport of Elfstedentocht?,Evert van Benthem,In which year did a famous athlete in the sport of Elfstedentocht win their first race?,1985,Which city hosted the finish line in the year a famous athlete in the sport of Elfstedentocht won their first race?,Leeuwarden,In which province is the city located that hosted the finish line in the year a famous athlete in the sport of Elfstedentocht won their first race?,Friesland,In which country is the province located that contains the city which hosted the finish line in the year a famous athlete in the sport of Elfstedentocht won their first race?,Netherlands
event_sport,Pythian Games,location,Delphi,What is the location of Pythian Games?,Olympia,0.0,"['Delphi', 'Olympia', 'Athens', 'Sparta']",Where were the Pythian Games held?,A. Olympia  B. Athens  C. Delphi  D. Sparta,C,Were the Pythian Games held in Delphi?,Were the Pythian Games held in Olympia?,What type of events were featured in the Pythian Games?,What event was held in Delphi?,What is the country where the location of Pythian Games is situated?,Greece,What is the capital city of the country where the location of Pythian Games is situated?,Athens,What is the population of the capital city of the country where the location of Pythian Games is situated?,"Approximately 664,046",What is the main language spoken in the capital city of the country where the location of Pythian Games is situated?,Greek,What is the currency used in the country where the location of Pythian Games is situated?,Euro
event_sport,Billie Jean King Cup,director / manager,Katrina Adams,Who is the director / manager of Billie Jean King Cup?,David Khan,0.0,"['Katrina Adams', 'David Khan', 'Serena Williams', 'Billie Jean King']",Who manages the Billie Jean King Cup?,A. Billie Jean King  B. Katrina Adams  C. Serena Williams  D. David Khan,B,Is Katrina Adams the director / manager of Billie Jean King Cup?,Is David Khan the director / manager of Billie Jean King Cup?,What sport is associated with the Billie Jean King Cup?,Who is managed by Katrina Adams?,What is the nationality of the director / manager of Billie Jean King Cup?,American,Which sport did the American director / manager of Billie Jean King Cup play professionally?,Tennis,Which university did the American director / manager of Billie Jean King Cup attend?,Northwestern University,In which city is the university located that the American director / manager of Billie Jean King Cup attended?,Evanston,In which state is the city located where the university that the American director / manager of Billie Jean King Cup attended is situated?,Illinois
event_sport,Six Nations Championship,participating team,France national rugby union team,What is the participating team of Six Nations Championship?,"France, Ireland, Italy, Scotland, Wales, England",0.0,"['France national rugby union team', 'France', 'Ireland', 'Italy']",Which team participates in the Six Nations Championship?,"A. Ireland  B. France national rugby union team  C. Italy  D. France, Ireland, Italy, Scotland, Wales, England",B,Is the France national rugby union team a participating team of the Six Nations Championship?,Is France a participating team of the Six Nations Championship?,What is a well-known feature of the Six Nations Championship?,Which championship does the France national rugby union team participate in?,"Who is the head coach of the France national rugby union team, a participating team of the Six Nations Championship?",Fabien Galthié,"Which club did the head coach of the France national rugby union team, a participating team of the Six Nations Championship, previously coach?",Montpellier Hérault Rugby,"In which city is the club located that the head coach of the France national rugby union team, a participating team of the Six Nations Championship, previously coached?",Montpellier,"In which region is the city located where the club is situated that the head coach of the France national rugby union team, a participating team of the Six Nations Championship, previously coached?",Occitanie,"In which country is the region located where the city is situated that contains the club the head coach of the France national rugby union team, a participating team of the Six Nations Championship, previously coached?",France
event_sport,Six Nations Championship,sponsor,Guinness,What does Six Nations Championship sponsor?,RBS,0.0,"['Guinness', 'RBS', 'Heineken', 'Adidas']",Who is the sponsor of the Six Nations Championship?,A. RBS  B. Heineken  C. Adidas  D. Guinness,D,Does the Six Nations Championship sponsor Guinness?,Does the Six Nations Championship sponsor RBS?,Which sport is associated with the Six Nations Championship?,What does Guinness sponsor?,What is the parent company of the Six Nations Championship sponsor?,Diageo,In which country is the parent company of the Six Nations Championship sponsor headquartered?,United Kingdom,In which city is the headquarters of the parent company of the Six Nations Championship sponsor located?,London,What is a famous landmark in the city where the headquarters of the parent company of the Six Nations Championship sponsor is located?,Big Ben,In which year was the famous landmark in the city where the headquarters of the parent company of the Six Nations Championship sponsor is located completed?,1859
event_sport,World Baseball Classic,organizer,Major League Baseball,What is the organizer of World Baseball Classic?,WBC International,0.0,"['Major League Baseball', 'WBC International', 'International Baseball Federation', 'World Baseball Softball Confederation']",Who organizes the World Baseball Classic?,A. World Baseball Softball Confederation  B. Major League Baseball  C. International Baseball Federation  D. WBC International,B,Is Major League Baseball the organizer of the World Baseball Classic?,Is WBC International the organizer of the World Baseball Classic?,What sport is primarily associated with the World Baseball Classic?,What event is organized by Major League Baseball?,Who is the current commissioner of the organizer of World Baseball Classic?,Rob Manfred,Which university did the current commissioner of the organizer of World Baseball Classic attend for law school?,Harvard Law School,In which city is the law school located that the current commissioner of the organizer of World Baseball Classic attended?,Cambridge,In which state is the city located where the law school is situated that the current commissioner of the organizer of World Baseball Classic attended?,Massachusetts,In which country is the state located where the city is situated that contains the law school the current commissioner of the organizer of World Baseball Classic attended?,United States
event_sport,Rally Sweden,organizer,Fédération Internationale de l'Automobile,What is the organizer of Rally Sweden?,WRC,0.0,"[""Fédération Internationale de l'Automobile"", 'WRC', 'Rally Sweden AB', 'Swedish Automobile Sports Federation']",Who organizes Rally Sweden?,A. Rally Sweden AB  B. Swedish Automobile Sports Federation  C. WRC  D. Fédération Internationale de l'Automobile,D,Is the organizer of Rally Sweden the Fédération Internationale de l'Automobile?,Is the organizer of Rally Sweden WRC?,In which country is Rally Sweden held?,What event is organized by the Fédération Internationale de l'Automobile?,Who is the president of the organizer of Rally Sweden?,Jean Todt,Which country is the president of the organizer of Rally Sweden from?,France,What is the capital city of the country that the president of the organizer of Rally Sweden is from?,Paris,Which river flows through the capital city of the country that the president of the organizer of Rally Sweden is from?,Seine,Into which body of water does the river that flows through the capital city of the country that the president of the organizer of Rally Sweden is from empty?,English Channel
event_sport,Boston Marathon,sport,marathon,What is the sport of Boston Marathon?,Running,0.0,"['marathon', 'Running', 'Triathlon', 'Cycling']",Which sport is associated with the Boston Marathon?,A. marathon  B. Running  C. Triathlon  D. Cycling,A,Is the sport of the Boston Marathon a marathon?,Is the sport of the Boston Marathon Running?,In which city is the Boston Marathon held?,Which event is associated with the sport marathon?,Who was the first winner of the sport of Boston Marathon?,John J. McDermott,What year did the first winner of the sport of Boston Marathon win?,1897,Which country was the first winner of the sport of Boston Marathon from?,United States,What is the capital city of the country where the first winner of the sport of Boston Marathon was from?,"Washington, D.C.",In which year was the capital city of the country where the first winner of the sport of Boston Marathon was from established?,1790
event_sport,Maccabiah Games,organizer,Maccabi World Union,What is the organizer of Maccabiah Games?,Jewish Agency,0.0,"['Maccabi World Union', 'Jewish Agency', 'International Olympic Committee', 'World Zionist Organization']",Who organizes the Maccabiah Games?,A. World Zionist Organization  B. Jewish Agency  C. International Olympic Committee  D. Maccabi World Union,D,Is the organizer of Maccabiah Games the Maccabi World Union?,Is the organizer of Maccabiah Games the Jewish Agency?,What is a well-known event associated with the Maccabiah Games?,What event is organized by the Maccabi World Union?,Who is the president of the organizer of Maccabiah Games?,Leo-Dan Bensky,What is the nationality of the president of the organizer of Maccabiah Games?,Argentinian,What is the official language of the country of the president of the organizer of Maccabiah Games?,Spanish,What is the capital city of the country where the official language is Spanish and the president of the organizer of Maccabiah Games is from?,Buenos Aires,What is the population of the capital city of the country where the official language is Spanish and the president of the organizer of Maccabiah Games is from?,Approximately 15 million
event_sport,Winter Olympic Games,sport,winter sport,When is the sport of Winter Olympic Games?,February,0.0,"['winter sport', 'February', 'summer sport', 'indoor sport']",What type of sport is associated with the Winter Olympic Games?,A. winter sport  B. summer sport  C. February  D. indoor sport,A,Is the sport of Winter Olympic Games a winter sport?,Is the sport of Winter Olympic Games in February?,In which season are the Winter Olympic Games held?,Which event features winter sports?,Which country hosted the most recent Winter Olympic Games?,China,What is the capital city of the country that hosted the most recent Winter Olympic Games?,Beijing,Which major international airport is located in the capital city of the country that hosted the most recent Winter Olympic Games?,Beijing Capital International Airport,Which airline has its main hub at the major international airport located in the capital city of the country that hosted the most recent Winter Olympic Games?,Air China,What is the IATA code for the airline that has its main hub at the major international airport located in the capital city of the country that hosted the most recent Winter Olympic Games?,CA
event_sport,Davis Cup,named after,Dwight Filley Davis Sr.,Who was Davis Cup named after?,Crawford,0.0,"['Dwight Filley Davis Sr.', 'Crawford', 'Arthur Ashe', 'Billie Jean King']",After whom was the Davis Cup named?,A. Crawford  B. Dwight Filley Davis Sr.  C. Billie Jean King  D. Arthur Ashe,B,Was the Davis Cup named after Dwight Filley Davis Sr.?,Was the Davis Cup named after Crawford?,What is the Davis Cup known for?,What is named after Dwight Filley Davis Sr.?,What was the profession of the person Davis Cup was named after?,Politician and tennis player,"Which university did the person, who Davis Cup was named after, attend?",Harvard University,"In which city is the university located that the person, who Davis Cup was named after, attended?",Cambridge,"In which state is the city located where the university is situated that the person, who Davis Cup was named after, attended?",Massachusetts,"In which country is the state located where the city is situated that contains the university the person, who Davis Cup was named after, attended?",United States
event_sport,Living Dangerously,sport,professional wrestling,What is the sport of Living Dangerously?,Freerunning,0.0,"['professional wrestling', 'Freerunning', 'Parkour', 'Mixed Martial Arts']",Which sport is associated with Living Dangerously?,A. Parkour  B. Mixed Martial Arts  C. Freerunning  D. professional wrestling,D,Is the sport of Living Dangerously professional wrestling?,Is the sport of Living Dangerously Freerunning?,What is the genre of Living Dangerously?,What event is associated with professional wrestling?,Who is a famous wrestler associated with the sport of Living Dangerously?,Rob Van Dam,Which wrestling promotion was the famous wrestler associated with the sport of Living Dangerously part of?,ECW (Extreme Championship Wrestling),Who was the founder of the wrestling promotion that the famous wrestler associated with the sport of Living Dangerously was part of?,Tod Gordon,In which year was the wrestling promotion founded by the founder of the wrestling promotion that the famous wrestler associated with the sport of Living Dangerously was part of established?,1992,In which city was the wrestling promotion founded in 1992 by the founder of the wrestling promotion that the famous wrestler associated with the sport of Living Dangerously was part of established?,Philadelphia
event_sport,Japan International Birdman Rally,original broadcaster,Yomiuri Telecasting Corporation,What is the original broadcaster of Japan International Birdman Rally?,NHK,0.0,"['Yomiuri Telecasting Corporation', 'NHK', 'Fuji Television', 'TV Asahi']",Which company originally broadcasted the Japan International Birdman Rally?,A. TV Asahi  B. Fuji Television  C. Yomiuri Telecasting Corporation  D. NHK,C,Is Yomiuri Telecasting Corporation the original broadcaster of Japan International Birdman Rally?,Is NHK the original broadcaster of Japan International Birdman Rally?,What type of event is the Japan International Birdman Rally known for?,Which event was originally broadcasted by Yomiuri Telecasting Corporation?,What is the headquarters location of the original broadcaster of Japan International Birdman Rally?,"Osaka, Japan",What is the population of the city where the headquarters of the original broadcaster of Japan International Birdman Rally is located?,Approximately 2.7 million,What is the name of the river that flows through the city where the headquarters of the original broadcaster of Japan International Birdman Rally is located?,Yodo River,What is the length of the river that flows through the city where the headquarters of the original broadcaster of Japan International Birdman Rally is located?,75 kilometers,Into which body of water does the river that flows through the city where the headquarters of the original broadcaster of Japan International Birdman Rally is located empty?,Osaka Bay
event_sport,Japan International Birdman Rally,sport,air racing,What is the sport of Japan International Birdman Rally?,Flying,0.0,"['air racing', 'Flying', 'skydiving', 'paragliding']",Which sport is associated with the Japan International Birdman Rally?,A. paragliding  B. air racing  C. Flying  D. skydiving,B,Is the sport of Japan International Birdman Rally air racing?,Is the sport of Japan International Birdman Rally Flying?,In which country is the Japan International Birdman Rally held?,Which event is associated with the sport of air racing?,Who is the current champion in the sport of Japan International Birdman Rally?,Team Tsubasa,Which university is associated with the current champion in the sport of Japan International Birdman Rally?,Tokyo Institute of Technology,In which city is the university associated with the current champion in the sport of Japan International Birdman Rally located?,Tokyo,In which country is the city located where the university associated with the current champion in the sport of Japan International Birdman Rally is situated?,Japan,What is the population of the country where the city is located that contains the university associated with the current champion in the sport of Japan International Birdman Rally?,Approximately 126 million
event_sport,Japan International Birdman Rally,organizer,Yomiuri Telecasting Corporation,What is the organizer of Japan International Birdman Rally?,Fukushima,0.0,"['Yomiuri Telecasting Corporation', 'Fukushima', 'NHK', 'Fuji Television']",Who organizes the Japan International Birdman Rally?,A. Yomiuri Telecasting Corporation  B. Fuji Television  C. NHK  D. Fukushima,A,Is the organizer of the Japan International Birdman Rally Yomiuri Telecasting Corporation?,Is the organizer of the Japan International Birdman Rally Fukushima?,What is a popular event or competition held in Japan?,What event is organized by Yomiuri Telecasting Corporation?,Who is the CEO of the organizer of Japan International Birdman Rally?,Toshio Nakao,Which university did the CEO of the organizer of Japan International Birdman Rally attend?,Kyoto University,In which city is the university that the CEO of the organizer of Japan International Birdman Rally attended located?,Kyoto,In which prefecture is the city located where the university that the CEO of the organizer of Japan International Birdman Rally attended is situated?,Kyoto Prefecture,In which country is the prefecture located where the city is situated that contains the university the CEO of the organizer of Japan International Birdman Rally attended?,Japan
event_sport,Japan International Birdman Rally,sponsor,Iwatani Corporation,What does Japan International Birdman Rally sponsor?,Birdman competitions,0.0,"['Iwatani Corporation', 'Birdman competitions', 'Toyota', 'Sony']",Which company is sponsored by the Japan International Birdman Rally?,A. Iwatani Corporation  B. Birdman competitions  C. Sony  D. Toyota,A,Does the Japan International Birdman Rally sponsor Iwatani Corporation?,Does the Japan International Birdman Rally sponsor Birdman competitions?,What type of event is the Japan International Birdman Rally known for?,Who sponsors the Iwatani Corporation?,Who is the CEO of the company that Japan International Birdman Rally sponsors?,Masao Nomura,Which university did the CEO of the company that Japan International Birdman Rally sponsors attend?,Osaka University,In which city is the university located that the CEO of the company that Japan International Birdman Rally sponsors attended?,Osaka,In which country is the city located where the university that the CEO of the company that Japan International Birdman Rally sponsors attended?,Japan,What is the population of the country where the city is located that contains the university the CEO of the company that Japan International Birdman Rally sponsors attended?,Approximately 126 million
event_sport,Imatranajo,located in the administrative territorial entity,Imatra,What is the located in the administrative territorial entity of Imatranajo?,Finland,0.0,"['Imatra', 'Finland', 'Helsinki', 'Turku']",In which administrative territorial entity is Imatranajo located?,A. Turku  B. Imatra  C. Helsinki  D. Finland,B,Is Imatranajo located in the administrative territorial entity of Imatra?,Is Imatranajo located in the administrative territorial entity of Finland?,What is a well-known event associated with Imatranajo?,What is located in the administrative territorial entity of Imatra?,What is the population of the city that is the located in the administrative territorial entity of Imatranajo?,"26,000","What is the area of the city with a population of 26,000 that is the located in the administrative territorial entity of Imatranajo?",191.28 square kilometers,"What is the name of the river that flows through the city with an area of 191.28 square kilometers and a population of 26,000 that is the located in the administrative territorial entity of Imatranajo?",Vuoksi River,"What is the length of the river that flows through the city with an area of 191.28 square kilometers and a population of 26,000 that is the located in the administrative territorial entity of Imatranajo?",162 kilometers,"Into which lake does the river that is 162 kilometers long and flows through the city with an area of 191.28 square kilometers and a population of 26,000 that is the located in the administrative territorial entity of Imatranajo empty?",Lake Ladoga
event_sport,International Four Days Marches Nijmegen,sport,hiking,What is the sport of International Four Days Marches Nijmegen?,Marching,0.0,"['hiking', 'Marching', 'running', 'cycling']",Which sport is associated with the International Four Days Marches Nijmegen?,A. Marching  B. hiking  C. running  D. cycling,B,Is the sport of International Four Days Marches Nijmegen hiking?,Is the sport of International Four Days Marches Nijmegen Marching?,In which city is the International Four Days Marches Nijmegen held?,Which event is associated with the sport of hiking?,What is the location of the sport of International Four Days Marches Nijmegen?,"Nijmegen, Netherlands",What is the population of the location of the sport of International Four Days Marches Nijmegen?,"176,731 (as of 2021)","What is the area of the location with the population of 176,731 where the sport of International Four Days Marches Nijmegen is held?",57.53 km²,What is the province of the location with the area of 57.53 km² where the sport of International Four Days Marches Nijmegen is held?,Gelderland,"What is the capital of the province where the location with the area of 57.53 km² is situated, where the sport of International Four Days Marches Nijmegen is held?",Arnhem
