topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_database,Ancestry.com Inc.,owned by,Blackstone,What was Ancestry.com Inc. owned by?,Pearson,0.0,"['Blackstone', 'Pearson', 'Google', 'Microsoft']",Who is the owner of Ancestry.com Inc.?,A. Google  B. Microsoft  C. Blackstone  D. Pearson,C,Is Ancestry.com Inc. owned by Blackstone?,Is Ancestry.com Inc. owned by Pearson?,What type of service does Ancestry.com Inc. provide?,What company is owned by Blackstone?,Who is the CEO of the company that Ancestry.com Inc. was owned by?,Stephen A. Schwarzman,Which university did the CEO of the company that Ancestry.com Inc. was owned by attend for their undergraduate studies?,Yale University,In which city is the university that the CEO of the company that Ancestry.com Inc. was owned by attended located?,New Haven,In which state is the city located where the university that the CEO of the company that Ancestry.com Inc. was owned by attended is situated?,Connecticut,In which country is the state located where the city is situated that contains the university the CEO of the company that Ancestry.com Inc. was owned by attended?,United States
technology_database,Academy of Sciences of Turin,chairperson,Massimo Mori,Who is the chairperson of Academy of Sciences of Turin?,Giovanni Paoli,0.0,"['Massimo Mori', 'Giovanni Paoli', 'Luca Bianchi', 'Francesca Rossi']",Who holds the position of chairperson at the Academy of Sciences of Turin?,A. Giovanni Paoli  B. Francesca Rossi  C. Luca Bianchi  D. Massimo Mori,D,Is Massimo Mori the chairperson of the Academy of Sciences of Turin?,Is Giovanni Paoli the chairperson of the Academy of Sciences of Turin?,In which city is the Academy of Sciences of Turin located?,Who is chaired by Massimo Mori?,What is the field of expertise of the chairperson of Academy of Sciences of Turin?,Philosophy,Which university is the chairperson of Academy of Sciences of Turin affiliated with?,University of Turin,In which city is the university affiliated with the chairperson of Academy of Sciences of Turin located?,Turin,In which region is the city located where the university affiliated with the chairperson of Academy of Sciences of Turin is situated?,Piedmont,In which country is the region located where the city is situated that contains the university affiliated with the chairperson of Academy of Sciences of Turin?,Italy
technology_database,PubMed,has part(s),PubMed Central,What does PubMed have part(s )?,Database,0.0,"['PubMed Central', 'Database', 'Journal Articles', 'Research Papers']",What component is included in PubMed?,A. Journal Articles  B. Database  C. PubMed Central  D. Research Papers,C,Does PubMed have part(s) PubMed Central?,Does PubMed have part(s) Database?,What is PubMed primarily known for?,What is PubMed Central a part of?,Who is the founder of the part that PubMed has?,Harold Varmus,Which organization is the founder of the part that PubMed has associated with?,National Institutes of Health (NIH),In which city is the organization located that the founder of the part that PubMed has is associated with?,Bethesda,In which state is the city located where the organization that the founder of the part that PubMed has is associated with?,Maryland,In which country is the state located where the city is situated that contains the organization the founder of the part that PubMed has is associated with?,United States
technology_database,Norwegian Biodiversity Information Centre,headquarters location,Trondheim,What is the headquarters location of Norwegian Biodiversity Information Centre?,Oslo,0.0,"['Trondheim', 'Oslo', 'Bergen', 'Stavanger']",Where is the Norwegian Biodiversity Information Centre headquartered?,A. Bergen  B. Trondheim  C. Oslo  D. Stavanger,B,Is the headquarters location of Norwegian Biodiversity Information Centre Trondheim?,Is the headquarters location of Norwegian Biodiversity Information Centre Oslo?,What is the primary focus of the Norwegian Biodiversity Information Centre?,Which organization has its headquarters located in Trondheim?,What is the population of the headquarters location of Norwegian Biodiversity Information Centre?,"205,163 (as of 2021)",What is the area of the headquarters location of Norwegian Biodiversity Information Centre?,342.24 km²,What is the name of the river that flows through the headquarters location of Norwegian Biodiversity Information Centre?,Nidelva,What is the name of the university located in the headquarters location of Norwegian Biodiversity Information Centre?,Norwegian University of Science and Technology (NTNU),What is the founding year of the university located in the headquarters location of Norwegian Biodiversity Information Centre?,1996
technology_database,Polish Olympic Committee,parent organization,European Olympic Committees,What is the parent organization of Polish Olympic Committee?,PZOl,0.0,"['European Olympic Committees', 'PZOl', 'International Olympic Committee', 'World Anti-Doping Agency']",Which organization is the parent of the Polish Olympic Committee?,A. World Anti-Doping Agency  B. International Olympic Committee  C. European Olympic Committees  D. PZOl,C,Is the European Olympic Committees the parent organization of the Polish Olympic Committee?,Is PZOl the parent organization of the Polish Olympic Committee?,What is the main function of the Polish Olympic Committee?,Which committee is under the European Olympic Committees?,Who is the president of the parent organization of the Polish Olympic Committee?,Spyros Capralos,Which country is the president of the parent organization of the Polish Olympic Committee from?,Greece,What is the capital city of the country that the president of the parent organization of the Polish Olympic Committee is from?,Athens,What is the population of the capital city of the country that the president of the parent organization of the Polish Olympic Committee is from?,"Approximately 664,046",What is the main language spoken in the capital city of the country that the president of the parent organization of the Polish Olympic Committee is from?,Greek
technology_database,Norwegian Biodiversity Information Centre,chairperson,Bror Yngve Rahm,Who is the chairperson of Norwegian Biodiversity Information Centre?,Kjetil Hansen,0.0,"['Bror Yngve Rahm', 'Kjetil Hansen', 'Lars Pettersson', 'Ingrid Olsen']",Who holds the position of chairperson at the Norwegian Biodiversity Information Centre?,A. Lars Pettersson  B. Kjetil Hansen  C. Ingrid Olsen  D. Bror Yngve Rahm,D,Is Bror Yngve Rahm the chairperson of the Norwegian Biodiversity Information Centre?,Is Kjetil Hansen the chairperson of the Norwegian Biodiversity Information Centre?,What is the primary focus of the Norwegian Biodiversity Information Centre?,Who is Bror Yngve Rahm the chairperson of?,What is the nationality of the chairperson of Norwegian Biodiversity Information Centre?,Norwegian,What is the primary language spoken by the nationality of the chairperson of Norwegian Biodiversity Information Centre?,Norwegian,What is the capital city of the country where the primary language spoken by the nationality of the chairperson of Norwegian Biodiversity Information Centre is Norwegian?,Oslo,What is the population of the capital city where the primary language spoken by the nationality of the chairperson of Norwegian Biodiversity Information Centre is Norwegian?,"Approximately 700,000","What is the name of the main airport in the capital city with a population of approximately 700,000 where the primary language spoken by the nationality of the chairperson of Norwegian Biodiversity Information Centre is Norwegian?",Oslo Gardermoen Airport
technology_database,allrecipes.com,owned by,Meredith Corporation,What was allrecipes.com owned by?,QuinStreet,0.0,"['Meredith Corporation', 'QuinStreet', 'Hearst Communications', 'Condé Nast']",Who is the owner of allrecipes.com?,A. Condé Nast  B. Meredith Corporation  C. Hearst Communications  D. QuinStreet,B,Is allrecipes.com owned by Meredith Corporation?,Is allrecipes.com owned by QuinStreet?,What type of content is primarily featured on allrecipes.com?,What does Meredith Corporation own?,Who is the CEO of the company that allrecipes.com was owned by?,Tom Harty,Which university did the CEO of the company that allrecipes.com was owned by attend?,Iona College,In which city is the university located that the CEO of the company that allrecipes.com was owned by attended?,New Rochelle,In which state is the city located where the university that the CEO of the company that allrecipes.com was owned by attended?,New York,In which country is the state located where the city is situated that contains the university the CEO of the company that allrecipes.com was owned by attended?,United States
technology_database,Art UK,headquarters location,Covent Garden,What is the headquarters location of Art UK?,London,0.0,"['Covent Garden', 'London', 'Westminster', 'Soho']",Where is the headquarters of Art UK located?,A. Soho  B. Westminster  C. Covent Garden  D. London,C,Is the headquarters location of Art UK Covent Garden?,Is the headquarters location of Art UK London?,What is a well-known feature of Art UK?,Which organization has its headquarters located in Covent Garden?,What is a famous market located in the headquarters location of Art UK?,Covent Garden Market,What type of performances are commonly held at the famous market located in the headquarters location of Art UK?,Street performances,Which opera house is located near the famous market where street performances are commonly held in the headquarters location of Art UK?,Royal Opera House,Which famous ballet company is based at the opera house located near the famous market where street performances are commonly held in the headquarters location of Art UK?,The Royal Ballet,Who is the artistic director of the famous ballet company based at the opera house located near the famous market where street performances are commonly held in the headquarters location of Art UK?,Kevin O'Hare
technology_database,Art UK,legal form,charitable organization,What is the legal form of Art UK?,Charitable Incorporated Organisation,0.0,"['charitable organization', 'Charitable Incorporated Organisation', 'non-profit organization', 'public limited company']",What type of legal entity is Art UK?,A. public limited company  B. charitable organization  C. non-profit organization  D. Charitable Incorporated Organisation,B,Is the legal form of Art UK a charitable organization?,Is the legal form of Art UK a Charitable Incorporated Organisation?,What is the primary focus or mission of Art UK?,Which organization has the legal form of a charitable organization?,Who is the founder of the charitable organization that is the legal form of Art UK?,Andrew Ellis,What is the primary mission of the charitable organization founded by the founder of the charitable organization that is the legal form of Art UK?,To make the UK's public art collection accessible to everyone,"Which online platform is used by the charitable organization with the primary mission to make the UK's public art collection accessible to everyone, founded by the founder of the charitable organization that is the legal form of Art UK?",artuk.org,"In which year was the online platform used by the charitable organization with the primary mission to make the UK's public art collection accessible to everyone, founded by the founder of the charitable organization that is the legal form of Art UK, launched?",2016,"Which organization funded the launch of the online platform in 2016, used by the charitable organization with the primary mission to make the UK's public art collection accessible to everyone, founded by the founder of the charitable organization that is the legal form of Art UK?",Heritage Lottery Fund
technology_database,Art UK,located in the administrative territorial entity,Covent Garden,What is the located in the administrative territorial entity of Art UK?,England,0.0,"['Covent Garden', 'England', 'Soho', 'Westminster']",Where is Art UK located?,A. Soho  B. Westminster  C. England  D. Covent Garden,D,Is Art UK located in Covent Garden?,Is Art UK located in England?,What type of organization is Art UK?,What is located in Covent Garden?,What is the postal code of the location in the administrative territorial entity of Art UK?,WC2,What is the name of the famous market located in the postal code of the location in the administrative territorial entity of Art UK?,Covent Garden Market,What is the name of the opera house located near the famous market in the postal code of the location in the administrative territorial entity of Art UK?,Royal Opera House,Who is the current music director of the opera house located near the famous market in the postal code of the location in the administrative territorial entity of Art UK?,Antonio Pappano,"Which country is the current music director from, who is associated with the opera house located near the famous market in the postal code of the location in the administrative territorial entity of Art UK?",Italy
technology_database,last.fm,GUI toolkit or framework,Qt,What is the GUI toolkit or framework of last.fm?,wxPython,0.0,"['Qt', 'wxPython', 'GTK', 'Swing']",Which GUI toolkit or framework does last.fm use?,A. Swing  B. GTK  C. Qt  D. wxPython,C,Is the GUI toolkit or framework of last.fm Qt?,Is the GUI toolkit or framework of last.fm wxPython?,What type of service is last.fm known for?,Which application uses Qt as its GUI toolkit or framework?,Who is the creator of the GUI toolkit or framework of last.fm?,Haavard Nord and Eirik Chambe-Eng,Which company did the creators of the GUI toolkit or framework of last.fm found?,Trolltech,In which year was the company founded by the creators of the GUI toolkit or framework of last.fm established?,1994,Which major software company acquired the company founded by the creators of the GUI toolkit or framework of last.fm?,Nokia,In which year did the major software company acquire the company founded by the creators of the GUI toolkit or framework of last.fm?,2008
technology_database,last.fm,copyright license,GNU General Public License,What is the copyright license of last.fm?,Creative Commons Attribution-NonCommercial-ShareAlike 2.0 UK:,0.0,"['GNU General Public License', 'Creative Commons Attribution-NonCommercial-ShareAlike 2.0 UK', 'MIT License', 'Apache License 2.0']",Under which copyright license is last.fm distributed?,A. MIT License  B. GNU General Public License  C. Apache License 2.0  D. Creative Commons Attribution-NonCommercial-ShareAlike 2.0 UK:,B,Is the copyright license of last.fm the GNU General Public License?,Is the copyright license of last.fm the Creative Commons Attribution-NonCommercial-ShareAlike 2.0 UK?,What type of service does last.fm provide?,Which platform is distributed under the GNU General Public License?,Who is the author of the copyright license of last.fm?,Free Software Foundation,Who is the founder of the organization that is the author of the copyright license of last.fm?,Richard Stallman,Which university did the founder of the organization that is the author of the copyright license of last.fm attend?,Harvard University,In which city is the university located that the founder of the organization that is the author of the copyright license of last.fm attended?,Cambridge,In which state is the city located where the university is situated that the founder of the organization that is the author of the copyright license of last.fm attended?,Massachusetts
technology_database,last.fm,operating system,Microsoft Windows,What is the operating system of last.fm?,Linux,0.0,"['Microsoft Windows', 'Linux', 'macOS', 'Ubuntu']",Which operating system does last.fm use?,A. macOS  B. Ubuntu  C. Microsoft Windows  D. Linux,C,Is the operating system of last.fm Microsoft Windows?,Is the operating system of last.fm Linux?,What type of service is last.fm known for?,Which service uses Microsoft Windows as its operating system?,Who is the developer of the operating system of last.fm?,Microsoft,Who is the current CEO of the developer of the operating system of last.fm?,Satya Nadella,Which university did the current CEO of the developer of the operating system of last.fm attend for their undergraduate studies?,Manipal Institute of Technology,In which city is the university located where the current CEO of the developer of the operating system of last.fm attended for their undergraduate studies?,Manipal,In which state is the city located where the university is situated that the current CEO of the developer of the operating system of last.fm attended for their undergraduate studies?,Karnataka
technology_database,Norwegian Centre for Research Data,owned by,Ministry of Education and Research of Norway,What was Norwegian Centre for Research Data owned by?,UiO,0.0,"['Ministry of Education and Research of Norway', 'UiO', 'Norwegian Ministry of Culture', 'Norwegian Directorate for Education and Training']",Who owns the Norwegian Centre for Research Data?,A. Ministry of Education and Research of Norway  B. Norwegian Ministry of Culture  C. UiO  D. Norwegian Directorate for Education and Training,A,Is the Norwegian Centre for Research Data owned by the Ministry of Education and Research of Norway?,Is the Norwegian Centre for Research Data owned by UiO?,What is the primary function of the Norwegian Centre for Research Data?,What organization is owned by the Ministry of Education and Research of Norway?,Who is the current minister of the Ministry of Education and Research of Norway that owns the Norwegian Centre for Research Data?,Tonje Brenna,Which political party does the current minister of the Ministry of Education and Research of Norway that owns the Norwegian Centre for Research Data belong to?,Labour Party,Who is the leader of the political party that the current minister of the Ministry of Education and Research of Norway that owns the Norwegian Centre for Research Data belongs to?,Jonas Gahr Støre,"What position does the leader of the political party hold, to which the current minister of the Ministry of Education and Research of Norway that owns the Norwegian Centre for Research Data belongs?",Prime Minister of Norway,Which country is governed by the Prime Minister who is the leader of the political party that the current minister of the Ministry of Education and Research of Norway that owns the Norwegian Centre for Research Data belongs to?,Norway
technology_database,Norwegian Centre for Research Data,headquarters location,Bergen,What is the headquarters location of Norwegian Centre for Research Data?,Trondheim,0.0,"['Bergen', 'Trondheim', 'Oslo', 'Stavanger']",Where is the headquarters of the Norwegian Centre for Research Data located?,A. Bergen  B. Trondheim  C. Stavanger  D. Oslo,A,Is the headquarters location of the Norwegian Centre for Research Data in Bergen?,Is the headquarters location of the Norwegian Centre for Research Data in Trondheim?,What type of data does the Norwegian Centre for Research Data specialize in?,Which organization has its headquarters located in Bergen?,What is the population of the headquarters location of Norwegian Centre for Research Data?,"approximately 283,929","What is the area of the city with the population of approximately 283,929, which is the headquarters location of Norwegian Centre for Research Data?",465 square kilometers,"What is the name of the mayor of the city with an area of 465 square kilometers, which is the headquarters location of Norwegian Centre for Research Data?",Rune Bakervik,"Which political party does the mayor Rune Bakervik belong to, who is the mayor of the city with an area of 465 square kilometers, which is the headquarters location of Norwegian Centre for Research Data?",Labour Party,"When was the political party founded that the mayor Rune Bakervik belongs to, who is the mayor of the city with an area of 465 square kilometers, which is the headquarters location of Norwegian Centre for Research Data?",1887
technology_database,Norwegian Centre for Research Data,chairperson,Petter Aasen,Who is the chairperson of Norwegian Centre for Research Data?,Kjetilå,0.0,"['Petter Aasen', 'Kjetilå', 'Ingrid Johansen', 'Lars Eriksen']",Who holds the position of chairperson at the Norwegian Centre for Research Data?,A. Ingrid Johansen  B. Petter Aasen  C. Lars Eriksen  D. Kjetilå,B,Is Petter Aasen the chairperson of Norwegian Centre for Research Data?,Is Kjetilå the chairperson of Norwegian Centre for Research Data?,What is the primary focus of the Norwegian Centre for Research Data?,Who is Petter Aasen the chairperson of?,What is the current position of the chairperson of Norwegian Centre for Research Data?,Rector of the University of South-Eastern Norway,Which university is the current position of the chairperson of Norwegian Centre for Research Data associated with?,University of South-Eastern Norway,In which country is the university located that is associated with the current position of the chairperson of Norwegian Centre for Research Data?,Norway,What is the primary language spoken in the country where the university is located that is associated with the current position of the chairperson of Norwegian Centre for Research Data?,Norwegian,What is the population of the country where the primary language is Norwegian and the university is located that is associated with the current position of the chairperson of Norwegian Centre for Research Data?,Approximately 5.4 million
technology_database,Vote Smart,headquarters location,Des Moines,What is the headquarters location of Vote Smart?,Montana,0.0,"['Des Moines', 'Montana', 'New York', 'Chicago']",Where is the headquarters of Vote Smart located?,A. Chicago  B. Montana  C. Des Moines  D. New York,C,Is the headquarters location of Vote Smart in Des Moines?,Is the headquarters location of Vote Smart in Montana?,What is the primary mission of Vote Smart?,Which organization has its headquarters located in Des Moines?,What is the population of the headquarters location of Vote Smart?,"214,133","What is the area in square miles of the city with the population of 214,133, which is the headquarters location of Vote Smart?",90.65 square miles,"What is the name of the county where the city with an area of 90.65 square miles, which is the headquarters location of Vote Smart, is located?",Polk County,"What is the population of the county where the city with an area of 90.65 square miles, which is the headquarters location of Vote Smart, is located?","490,161","What is the name of the state where the county with a population of 490,161, which contains the city that is the headquarters location of Vote Smart, is located?",Iowa
technology_database,"OCLC, Inc.",field of work,library cooperation,"What is the field of work of OCLC, Inc.?",Library Services,0.0,"['library cooperation', 'Library Services', 'Information Technology', 'Publishing']","In which field does OCLC, Inc. operate?",A. library cooperation  B. Information Technology  C. Publishing  D. Library Services,A,"Is the field of work of OCLC, Inc. library cooperation?","Is the field of work of OCLC, Inc. Library Services?","What is a well-known service provided by OCLC, Inc.?",Which organization works in the field of library cooperation?,"What is a major service provided in the field of work of OCLC, Inc.?",WorldCat,"Who can access the major service provided in the field of work of OCLC, Inc.?",Libraries and their patrons,"What is the primary purpose of the major service provided in the field of work of OCLC, Inc.?",To catalog and share library collections,"Which organization manages the major service provided in the field of work of OCLC, Inc.?","OCLC, Inc.","In which country is the organization that manages the major service provided in the field of work of OCLC, Inc. headquartered?",United States
technology_database,British Dragonfly Society,sponsor,David Attenborough,Who does British Dragonfly Society sponsor?,Conservationists,0.0,"['David Attenborough', 'Conservationists', 'Wildlife Trust', 'National Geographic']",Who is sponsored by the British Dragonfly Society?,A. Wildlife Trust  B. David Attenborough  C. Conservationists  D. National Geographic,B,Does the British Dragonfly Society sponsor David Attenborough?,Does the British Dragonfly Society sponsor Conservationists?,What is a well-known activity or focus area of the British Dragonfly Society?,Who sponsors David Attenborough?,What is the profession of the person who the British Dragonfly Society sponsors?,Broadcaster and Natural Historian,Which famous documentary series was created by the person who the British Dragonfly Society sponsors?,Planet Earth,Which network aired the famous documentary series created by the person who the British Dragonfly Society sponsors?,BBC,In which year did the network air the famous documentary series created by the person who the British Dragonfly Society sponsors?,2006,Which award did the famous documentary series created by the person who the British Dragonfly Society sponsors win in 2007?,Emmy Award for Outstanding Non-Fiction Series
technology_database,WikiMapia,country,Russia,What is the country of WikiMapia?,International,0.0,"['Russia', 'International', 'United States', 'Germany']",Which country is WikiMapia associated with?,A. Russia  B. Germany  C. International  D. United States,A,Is the country of WikiMapia Russia?,Is the country of WikiMapia International?,What type of service does WikiMapia provide?,Which platform is associated with Russia?,What is the capital of the country of WikiMapia?,Moscow,What is the population of the capital of the country of WikiMapia?,Approximately 12.5 million,What is the area in square kilometers of the capital of the country of WikiMapia?,"2,511 square kilometers",What is the name of the river that flows through the capital of the country of WikiMapia?,Moskva River,What is the length of the river that flows through the capital of the country of WikiMapia?,503 kilometers
technology_database,archINFORM,genre,encyclopedia,What is the genre of archINFORM?,Architecture,0.0,"['encyclopedia', 'Architecture', 'dictionary', 'journal']",What type of genre does archINFORM belong to?,A. Architecture  B. journal  C. dictionary  D. encyclopedia,D,Is the genre of archINFORM an encyclopedia?,Is the genre of archINFORM Architecture?,What is archINFORM known for?,What is an encyclopedia that archINFORM is associated with?,What is the primary focus of the genre of archINFORM?,Architecture,Which famous architect's works are included in the primary focus of the genre of archINFORM?,Frank Lloyd Wright,What is the name of a famous building designed by the architect whose works are included in the primary focus of the genre of archINFORM?,Fallingwater,In which state is the famous building located that was designed by the architect whose works are included in the primary focus of the genre of archINFORM?,Pennsylvania,In which country is the state located where the famous building is situated that was designed by the architect whose works are included in the primary focus of the genre of archINFORM?,United States
