topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct,multiple_choices,paraphrased_question,multiple_choice_with_letters,multiple_choice_labels,yes_question,no_question,locality_question,reversed_relation_question,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_programming_language,Squeak,copyright license,MIT License,What is the copyright license of Squeak?,Open Source,0.0,"['MIT License', 'Open Source', 'GPL', 'Apache License']",Under which copyright license is Squeak distributed?,A. Open Source  B. MIT License  C. Apache License  D. GPL,B,Is the copyright license of Squeak the MIT License?,Is the copyright license of Squeak Open Source?,What programming language is Squeak primarily associated with?,Which software uses the MIT License as its copyright license?,Who is the author of the copyright license of Squeak?,Massachusetts Institute of Technology,In which city is the author of the copyright license of Squeak located?,Cambridge,In which state is the city located where the author of the copyright license of Squeak is situated?,Massachusetts,In which country is the state located where the city is situated that contains the author of the copyright license of Squeak?,United States,What is the official language of the country where the state is located that contains the city where the author of the copyright license of Squeak is situated?,English
technology_programming_language,GNU Octave,operating system,Microsoft Windows,What is the operating system of GNU Octave?,Cross-platform,0.0,"['Microsoft Windows', 'Cross-platform', 'Linux', 'macOS']",Which operating system does GNU Octave run on?,A. Microsoft Windows  B. Cross-platform  C. Linux  D. macOS,A,Is the operating system of GNU Octave Microsoft Windows?,Is the operating system of GNU Octave Cross-platform?,What type of software is GNU Octave known for?,Which software runs on Microsoft Windows?,What is the latest version of the operating system of GNU Octave?,Windows 11,What is the release date of the latest version of the operating system of GNU Octave?,"October 5, 2021",Who is the developer of the latest version of the operating system of GNU Octave?,Microsoft,Who is the current CEO of the developer of the latest version of the operating system of GNU Octave?,Satya Nadella,Which university did the current CEO of the developer of the latest version of the operating system of GNU Octave attend for their undergraduate studies?,Manipal Institute of Technology
technology_programming_language,Maple,readable file format,STereoLithography,What is the readable file format of Maple?,MPL,0.0,"['STereoLithography', 'MPL', 'PDF', 'JPEG']",Which file format can be read by Maple?,A. PDF  B. STereoLithography  C. MPL  D. JPEG,B,Is the readable file format of Maple STereoLithography?,Is the readable file format of Maple MPL?,What type of tree is a Maple?,Which software can read the STereoLithography file format?,What is the primary use of the readable file format of Maple?,3D printing,Which industry primarily uses the readable file format of Maple for 3D printing?,Manufacturing,What is a common material used in the industry that primarily uses the readable file format of Maple for 3D printing?,Plastic,What is a key property of the common material used in the industry that primarily uses the readable file format of Maple for 3D printing?,Durability,What is a common application of the material with key property durability in the industry that primarily uses the readable file format of Maple for 3D printing?,Prototyping
technology_programming_language,NetLogo,programming paradigm,procedural programming,What is the programming paradigm of NetLogo?,Agent-Based,0.0,"['procedural programming', 'Agent-Based', 'object-oriented programming', 'functional programming']",Which programming paradigm does NetLogo use?,A. Agent-Based  B. procedural programming  C. object-oriented programming  D. functional programming,B,Is the programming paradigm of NetLogo procedural programming?,Is the programming paradigm of NetLogo Agent-Based?,What is a well-known feature of NetLogo?,Which software uses procedural programming as its programming paradigm?,What is an example of a language that uses the same programming paradigm as NetLogo?,C,Who developed the language that uses the same programming paradigm as NetLogo?,Dennis Ritchie,Where did the developer of the language that uses the same programming paradigm as NetLogo work when he developed it?,Bell Labs,In which city is the organization located where the developer of the language that uses the same programming paradigm as NetLogo worked?,Murray Hill,In which state is the city located where the organization is situated that employed the developer of the language that uses the same programming paradigm as NetLogo?,New Jersey
technology_programming_language,CLISP,creator,Bruno Haible,Who is the creator of CLISP?,Claude Brozowski,0.0,"['Bruno Haible', 'Claude Brozowski', 'Richard Stallman', 'John McCarthy']",Who developed CLISP?,A. John McCarthy  B. Claude Brozowski  C. Richard Stallman  D. Bruno Haible,D,Is Bruno Haible the creator of CLISP?,Is Claude Brozowski the creator of CLISP?,What programming language is CLISP an implementation of?,Who did Bruno Haible create?,What is the nationality of the creator of CLISP?,German,What is the capital city of the country of the creator of CLISP?,Berlin,Which famous landmark is located in the capital city of the country of the creator of CLISP?,Brandenburg Gate,In which year was the famous landmark located in the capital city of the country of the creator of CLISP completed?,1791,Who was the ruler of the country when the famous landmark located in the capital city of the country of the creator of CLISP was completed?,Frederick William II of Prussia
technology_programming_language,Agda,operating system,Microsoft Windows,What is the operating system of Agda?,Haskell,0.0,"['Microsoft Windows', 'Haskell', 'Linux', 'macOS']",Which operating system does Agda use?,A. Microsoft Windows  B. macOS  C. Haskell  D. Linux,A,Is the operating system of Agda Microsoft Windows?,Is the operating system of Agda Haskell?,What programming language is Agda associated with?,Which software uses Microsoft Windows as its operating system?,Who is the developer of the operating system of Agda?,Microsoft,Who is the current CEO of the developer of the operating system of Agda?,Satya Nadella,Which university did the current CEO of the developer of the operating system of Agda attend for their undergraduate studies?,Manipal Institute of Technology,In which city is the university located where the current CEO of the developer of the operating system of Agda attended for their undergraduate studies?,Manipal,In which state is the city located where the university is situated that the current CEO of the developer of the operating system of Agda attended for their undergraduate studies?,Karnataka
technology_programming_language,Cython,influenced by,Python,What was Cython influenced by?,C++,0.0,"['Python', 'C++', 'Java', 'Ruby']",Which programming language influenced Cython?,A. C++  B. Java  C. Ruby  D. Python,D,Was Cython influenced by Python?,Was Cython influenced by C++?,What is a well-known feature of Cython?,Which programming language was influenced by Python?,Who is the creator of the language that Cython was influenced by?,Guido van Rossum,Which company did the creator of the language that Cython was influenced by work for in 2020?,Microsoft,In which city is the headquarters of the company where the creator of the language that Cython was influenced by worked in 2020 located?,Redmond,"In which state is the city located where the headquarters of the company is situated, where the creator of the language that Cython was influenced by worked in 2020?",Washington,In which country is the state located where the city is situated that contains the headquarters of the company where the creator of the language that Cython was influenced by worked in 2020?,United States
technology_programming_language,D,developer,Walter Bright,Who is the developer of D?,Digital Mars,0.0,"['Walter Bright', 'Digital Mars', 'Bjarne Stroustrup', 'Guido van Rossum']",Who developed the D programming language?,A. Digital Mars  B. Walter Bright  C. Guido van Rossum  D. Bjarne Stroustrup,B,Is Walter Bright the developer of D?,Is Digital Mars the developer of D?,What is a well-known feature of the D programming language?,Who was developed by Walter Bright?,What is the nationality of the developer of D?,American,Which company did the developer of D work for?,Digital Mars,What is the primary product of the company that the developer of D worked for?,Compilers,In which year was the primary product of the company that the developer of D worked for first released?,1990,Which programming language was the primary product of the company that the developer of D worked for first designed to support?,C++
technology_programming_language,FreeBASIC,programmed in,BASIC,What was FreeBASIC programmed in?,FreePascal,0.0,"['BASIC', 'FreePascal', 'C++', 'Python']",In which language was FreeBASIC programmed?,A. C++  B. Python  C. FreePascal  D. BASIC,D,Was FreeBASIC programmed in BASIC?,Was FreeBASIC programmed in FreePascal?,What type of software is FreeBASIC known for being?,Which programming language was programmed in FreeBASIC?,Who developed the language that FreeBASIC was programmed in?,John G. Kemeny and Thomas E. Kurtz,Which institution were the developers of the language that FreeBASIC was programmed in affiliated with?,Dartmouth College,In which state is the institution located where the developers of the language that FreeBASIC was programmed in were affiliated?,New Hampshire,What is the capital of the state where the institution is located that the developers of the language that FreeBASIC was programmed in were affiliated?,Concord,In which country is the state located where the institution is situated that the developers of the language that FreeBASIC was programmed in were affiliated?,United States
technology_programming_language,Expect,programmed in,Tcl,What was Expect programmed in?,Perl,0.0,"['Tcl', 'Perl', 'Python', 'Java']",In which programming language was Expect written?,A. Java  B. Perl  C. Python  D. Tcl,D,Was Expect programmed in Tcl?,Was Expect programmed in Perl?,What is a well-known feature of Expect?,Which software was programmed in Tcl?,Who developed the language that Expect was programmed in?,John Ousterhout,Which university did the developer of the language that Expect was programmed in work at?,"University of California, Berkeley",In which city is the university located where the developer of the language that Expect was programmed in worked?,Berkeley,In which state is the city located where the university is situated that the developer of the language that Expect was programmed in worked?,California,In which country is the state located where the city is situated that contains the university where the developer of the language that Expect was programmed in worked?,United States
technology_programming_language,ML,developer,Robin Milner,Who is the developer of ML?,Marvin Minsky and Seymour Papert,0.0,"['Robin Milner', 'Marvin Minsky and Seymour Papert', 'John McCarthy', 'Alan Turing']",Who developed ML?,A. Marvin Minsky and Seymour Papert  B. John McCarthy  C. Alan Turing  D. Robin Milner,D,Is Robin Milner the developer of ML?,Is Marvin Minsky and Seymour Papert the developer of ML?,What is a well-known contribution of ML?,Who was developed by Robin Milner?,Which university did the developer of ML work at?,University of Edinburgh,In which city is the university located where the developer of ML worked?,Edinburgh,In which country is the city located where the university is situated that the developer of ML worked at?,Scotland,What is the official language of the country where the city is located that contains the university where the developer of ML worked?,English,What is the currency used in the country where the city is located that contains the university where the developer of ML worked?,Pound Sterling
technology_programming_language,Asymptote,programmed in,C++,What was Asymptote programmed in?,Java,0.0,"['C++', 'Java', 'Python', 'Ruby']",In which programming language was Asymptote developed?,A. Ruby  B. C++  C. Python  D. Java,B,Was Asymptote programmed in C++?,Was Asymptote programmed in Java?,What is a key feature of Asymptote?,Which software was programmed in C++?,Who developed the language that Asymptote was programmed in?,Bjarne Stroustrup,Which university did the developer of the language that Asymptote was programmed in work at?,Texas A&M University,In which city is the university located where the developer of the language that Asymptote was programmed in worked?,College Station,In which state is the city located where the university is situated that the developer of the language that Asymptote was programmed in worked?,Texas,In which country is the state located where the city is situated that contains the university where the developer of the language that Asymptote was programmed in worked?,United States
technology_programming_language,JavaScript,said to be the same as,JScript,What did JavaScript say to be the same as?,"""undefined""",0.0,"['JScript', 'undefined', 'TypeScript', 'Java']",What is JavaScript claimed to be equivalent to?,"A. Java  B. TypeScript  C. ""undefined""  D. JScript",D,Is JavaScript said to be the same as JScript?,Is JavaScript said to be the same as undefined?,What is a popular use case for JavaScript in web development?,What is JScript said to be the same as?,Who developed the language that JavaScript said to be the same as?,Microsoft,In which year was the language developed that JavaScript said to be the same as created?,1996,Which web browser initially supported the language developed by the company that JavaScript said to be the same as?,Internet Explorer,Which operating system was the web browser that initially supported the language developed by the company that JavaScript said to be the same as primarily designed for?,Windows,Who is the founder of the company that developed the language that JavaScript said to be the same as?,Bill Gates
technology_programming_language,Gforth,distributed by,Google Play,What was Gforth distributed by?,ANSI,0.0,"['Google Play', 'ANSI', 'Apple App Store', 'Microsoft Store']",Who distributed Gforth?,A. Apple App Store  B. Microsoft Store  C. Google Play  D. ANSI,C,Was Gforth distributed by Google Play?,Was Gforth distributed by ANSI?,What programming language is Gforth associated with?,What is distributed by Google Play?,What is the primary function of the platform that Gforth was distributed by?,Distributing apps and digital content,"Which company operates the platform whose primary function is distributing apps and digital content, and that Gforth was distributed by?",Google,"In which year was the company that operates the platform whose primary function is distributing apps and digital content, and that Gforth was distributed by, founded?",1998,"Who were the founders of the company that operates the platform whose primary function is distributing apps and digital content, and that Gforth was distributed by?",Larry Page and Sergey Brin,"Where did the founders of the company that operates the platform whose primary function is distributing apps and digital content, and that Gforth was distributed by, meet?",Stanford University
technology_programming_language,NetLogo,programmed in,Scala,What was NetLogo programmed in?,Java,0.0,"['Scala', 'Java', 'Python', 'C++']",In which programming language was NetLogo developed?,A. Python  B. Scala  C. C++  D. Java,B,Was NetLogo programmed in Scala?,Was NetLogo programmed in Java?,What is a well-known feature of NetLogo?,Which software was programmed in Scala?,Who developed the programming language that NetLogo was programmed in?,Martin Odersky,Which university is the developer of the programming language that NetLogo was programmed in affiliated with?,École Polytechnique Fédérale de Lausanne (EPFL),In which country is the university located where the developer of the programming language that NetLogo was programmed in is affiliated?,Switzerland,What is the capital city of the country where the university is located that the developer of the programming language that NetLogo was programmed in is affiliated?,Bern,"In which continent is the country located where the capital city is Bern, and the university is located that the developer of the programming language that NetLogo was programmed in is affiliated?",Europe
technology_programming_language,Scilab,GUI toolkit or framework,GTK,What is the GUI toolkit or framework of Scilab?,Javasci,0.0,"['GTK', 'Javasci', 'Qt', 'wxWidgets']",Which GUI toolkit or framework does Scilab use?,A. Javasci  B. Qt  C. wxWidgets  D. GTK,D,Is GTK the GUI toolkit or framework of Scilab?,Is Javasci the GUI toolkit or framework of Scilab?,What type of software is Scilab known for?,Which software uses GTK as its GUI toolkit or framework?,Who is the original developer of the GUI toolkit or framework of Scilab?,Spencer Kimball and Peter Mattis,Which university did the original developers of the GUI toolkit or framework of Scilab attend?,"University of California, Berkeley",In which city is the university located that the original developers of the GUI toolkit or framework of Scilab attended?,Berkeley,In which state is the city located where the university that the original developers of the GUI toolkit or framework of Scilab attended is situated?,California,In which country is the state located where the city is situated that contains the university the original developers of the GUI toolkit or framework of Scilab attended?,United States
technology_programming_language,R,writable file format,Hierarchical Data Format,What is the writable file format of R?,RData,0.0,"['Hierarchical Data Format', 'RData', 'CSV', 'JSON']",Which file format can R write to?,A. JSON  B. RData  C. CSV  D. Hierarchical Data Format,D,Is the writable file format of R Hierarchical Data Format?,Is the writable file format of R RData?,What is a popular programming language used for statistical computing and graphics?,Which programming language can write to Hierarchical Data Format?,What is a common use of the writable file format of R?,Storing large amounts of data,Which organization developed the common use of the writable file format of R?,The National Center for Supercomputing Applications (NCSA),In which year was the organization that developed the common use of the writable file format of R founded?,1986,Who was the founding director of the organization that developed the common use of the writable file format of R?,Larry Smarr,Which university is affiliated with the founding director of the organization that developed the common use of the writable file format of R?,University of Illinois at Urbana-Champaign
technology_programming_language,COBOL,derivative work,GnuCOBOL,What is the derivative work of COBOL?,COBOL-85,0.0,"['GnuCOBOL', 'COBOL-85', 'COBOL-2002', 'COBOL-2014']",Which project is derived from COBOL?,A. COBOL-85  B. COBOL-2014  C. COBOL-2002  D. GnuCOBOL,D,Is GnuCOBOL a derivative work of COBOL?,Is COBOL-85 a derivative work of COBOL?,What is a well-known feature of COBOL?,What programming language is GnuCOBOL derived from?,Who is the primary developer of the derivative work of COBOL?,Simon Sobisch,Which organization is associated with the primary developer of the derivative work of COBOL?,GnuCOBOL Developers,What is the main programming language used by the organization associated with the primary developer of the derivative work of COBOL?,COBOL,What is the primary purpose of the main programming language used by the organization associated with the primary developer of the derivative work of COBOL?,"Business, finance, and administrative systems for companies and governments",Which sector primarily benefits from the primary purpose of the main programming language used by the organization associated with the primary developer of the derivative work of COBOL?,Financial and administrative sectors
technology_programming_language,Eiffel,designed by,Bertrand Meyer,Who was Eiffel designed by?,Gustave,0.0,"['Bertrand Meyer', 'Gustave', 'Alexandre Gustave Eiffel', 'Henri Poincaré']",Who is the designer of Eiffel?,A. Bertrand Meyer  B. Henri Poincaré  C. Gustave  D. Alexandre Gustave Eiffel,A,Was Eiffel designed by Bertrand Meyer?,Was Eiffel designed by Gustave?,What is a well-known work associated with Eiffel?,Who did Bertrand Meyer design?,What is the nationality of the person who designed Eiffel?,French,What is the capital city of the country of the person who designed Eiffel?,Paris,What is a famous landmark located in the capital city of the country of the person who designed Eiffel?,Eiffel Tower,In which year was the famous landmark located in the capital city of the country of the person who designed Eiffel completed?,1889,Which event coincided with the completion year of the famous landmark located in the capital city of the country of the person who designed Eiffel?,Exposition Universelle (World's Fair)
technology_programming_language,GNU Common Lisp,developer,GNU Project,What is the developer of GNU Common Lisp?,Richard P. Gabriel,0.0,"['GNU Project', 'Richard P. Gabriel', 'Free Software Foundation', 'Linus Torvalds']",Who developed GNU Common Lisp?,A. Richard P. Gabriel  B. GNU Project  C. Linus Torvalds  D. Free Software Foundation,B,Is the developer of GNU Common Lisp the GNU Project?,Is the developer of GNU Common Lisp Richard P. Gabriel?,What type of software is GNU Common Lisp known for?,What software was developed by the GNU Project?,Who is the founder of the developer of GNU Common Lisp?,Richard Stallman,Which organization did the founder of the developer of GNU Common Lisp establish?,Free Software Foundation,In which year was the organization established by the founder of the developer of GNU Common Lisp founded?,1985,What is the primary mission of the organization established in 1985 by the founder of the developer of GNU Common Lisp?,To promote computer user freedom and to defend the rights of all free software users,What is one of the most well-known projects initiated by the organization whose primary mission is to promote computer user freedom and defend the rights of all free software users?,GNU Project
technology_programming_language,Ada,dialect of computer language,SPARK,What is the dialect of computer language of Ada?,Ada,0.0,"['SPARK', 'Ada', 'Python', 'Java']",Which computer language dialect is associated with Ada?,A. Ada  B. Python  C. Java  D. SPARK,D,Is SPARK the dialect of computer language of Ada?,Is Ada the dialect of computer language of Ada?,What is a well-known feature of the Ada programming language?,Which programming language has SPARK as a dialect?,What is the primary use of the dialect of computer language of Ada?,High-integrity and safety-critical systems,Which organization primarily uses the dialect of computer language of Ada for high-integrity and safety-critical systems?,Aerospace and defense industries,Which country has a significant aerospace and defense industry that uses the dialect of computer language of Ada?,United States,What is a major aerospace company in the country that has a significant aerospace and defense industry using the dialect of computer language of Ada?,Boeing,Where is the headquarters of the major aerospace company in the country that has a significant aerospace and defense industry using the dialect of computer language of Ada?,"Chicago, Illinois"
technology_programming_language,Go,copyright license,BSD licenses,What is the copyright license of Go?,Apache 2.0,0.0,"['BSD licenses', 'Apache 2.0', 'MIT License', 'GPL License']",Under which copyright license is Go distributed?,A. MIT License  B. BSD licenses  C. Apache 2.0  D. GPL License,B,Is the copyright license of Go the BSD licenses?,Is the copyright license of Go the Apache 2.0?,What programming language was created by Google?,Which programming language is licensed under the BSD licenses?,Who maintains the copyright license of Go?,The Go Authors,Which company employs the maintainers of the copyright license of Go?,Google,In which city is the headquarters of the company that employs the maintainers of the copyright license of Go located?,Mountain View,In which state is the city located where the headquarters of the company that employs the maintainers of the copyright license of Go is situated?,California,In which country is the state located where the city is situated that contains the headquarters of the company that employs the maintainers of the copyright license of Go?,United States
technology_programming_language,Simula,operating system,Microsoft Windows,What is the operating system of Simula?,None,0.0,"['Microsoft Windows', 'None', 'Linux', 'macOS']",Which operating system does Simula use?,A. Linux  B. macOS  C. None  D. Microsoft Windows,D,Is the operating system of Simula Microsoft Windows?,Is the operating system of Simula None?,What programming language is Simula known for?,Which programming language uses Microsoft Windows as its operating system?,Who is the developer of the operating system of Simula?,Microsoft,Who is the current CEO of the developer of the operating system of Simula?,Satya Nadella,Which university did the current CEO of the developer of the operating system of Simula attend for their undergraduate studies?,Manipal Institute of Technology,In which country is the university located where the current CEO of the developer of the operating system of Simula attended for their undergraduate studies?,India,What is the official language of the country where the university is located that the current CEO of the developer of the operating system of Simula attended for their undergraduate studies?,Hindi
technology_programming_language,GNU Guile,GUI toolkit or framework,ncurses,What is the GUI toolkit or framework of GNU Guile?,GTK+,0.0,"['ncurses', 'GTK+', 'Qt', 'wxWidgets']",Which GUI toolkit or framework is used by GNU Guile?,A. Qt  B. wxWidgets  C. GTK+  D. ncurses,D,Is ncurses the GUI toolkit or framework of GNU Guile?,Is GTK+ the GUI toolkit or framework of GNU Guile?,What is the primary programming language used in GNU Guile?,Which software uses ncurses as its GUI toolkit or framework?,Who is the creator of the GUI toolkit or framework of GNU Guile?,Zeyd M. Ben-Halim,What is the primary programming language used by the creator of the GUI toolkit or framework of GNU Guile?,C,Which organization maintains the primary programming language used by the creator of the GUI toolkit or framework of GNU Guile?,ISO/IEC JTC1/SC22/WG14,In which year was the organization that maintains the primary programming language used by the creator of the GUI toolkit or framework of GNU Guile established?,1985,In which country was the organization established that maintains the primary programming language used by the creator of the GUI toolkit or framework of GNU Guile?,United States
technology_programming_language,Pharo,influenced by,Smalltalk,What was Pharo influenced by?,Kraftwerk,0.0,"['Smalltalk', 'Kraftwerk', 'Python', 'Java']",Which programming language influenced Pharo?,A. Kraftwerk  B. Java  C. Smalltalk  D. Python,C,Was Pharo influenced by Smalltalk?,Was Pharo influenced by Kraftwerk?,What is a well-known feature of Pharo?,Which programming language was influenced by Smalltalk?,Who created the programming language that Pharo was influenced by?,Alan Kay,Which institution was the creator of the programming language that Pharo was influenced by affiliated with?,Xerox PARC,In which city is the institution located where the creator of the programming language that Pharo was influenced by was affiliated?,Palo Alto,In which state is the city located where the institution is situated that the creator of the programming language that Pharo was influenced by was affiliated?,California,In which country is the state located where the city is situated that contains the institution the creator of the programming language that Pharo was influenced by was affiliated?,United States
